종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"036540","STS반도체","KOSDAQ","반도체","6050","210","3.60","262029837850"
"032540","TJ미디어","KOSDAQ","일반전기전자","3140","-50","-1.57","40991883600"
"048770","TPC","KOSDAQ","기계·장비","2660","-25","-0.93","34314000000"
"057030","YBM시사닷컴","KOSDAQ","기타서비스","6200","-30","-0.48","101138721400"
"023770","YNK코리아","KOSDAQ","디지털컨텐츠","3000","25","0.84","27291732000"
"040300","YTN","KOSDAQ","방송서비스","3930","-10","-0.25","165060000000"
"052220","iMBC","KOSDAQ","디지털컨텐츠","6730","190","2.91","154790000000"
"079940","가비아","KOSDAQ","인터넷","6520","190","3.00","86948659680"
"078890","가온미디어","KOSDAQ","통신장비","3305","30","0.92","33258271185"
"030270","가희","KOSDAQ","섬유·의류","10200","0","0.00","12240000000"
"094480","갤럭시아컴즈","KOSDAQ","소프트웨어","1790","25","1.42","55290089220"
"063080","게임빌","KOSDAQ","디지털컨텐츠","111000","6200","5.92","616156449000"
"041140","게임하이","KOSDAQ","디지털컨텐츠","10900","1360","14.26","371688092500"
"039240","경남스틸","KOSDAQ","금속","6890","280","4.24","34450000000"
"053950","경남제약","KOSDAQ","제약","825","12","1.48","34908023700"
"011040","경동제약","KOSDAQ","제약","11350","250","2.25","150671250000"
"139050","경봉","KOSDAQ","컴퓨터서비스","7750","-100","-1.27","81716224750"
"043220","경원산업","KOSDAQ","통신장비","222","-1","-0.45","6624032670"
"024910","경창산업","KOSDAQ","운송장비·부품","5150","-10","-0.19","90434000000"
"089890","고려반도체","KOSDAQ","반도체","5770","-90","-1.54","46448684640"
"049720","고려신용정보","KOSDAQ","기타서비스","1010","-15","-1.46","14443000000"
"014570","고려제약","KOSDAQ","제약","2875","60","2.13","31625000000"
"098460","고영","KOSDAQ","기계·장비","25850","-150","-0.58","231464363900"
"121440","골프존","KOSDAQ","소프트웨어","51400","-700","-1.34","631347382200"
"014200","광림","KOSDAQ","운송장비·부품","1920","-10","-0.52","30035151360"
"026910","광진실업","KOSDAQ","금속","3185","5","0.16","20401214925"
"090150","광진윈텍","KOSDAQ","운송장비·부품","2380","-40","-1.65","22986975340"
"053270","구영테크","KOSDAQ","운송장비·부품","1795","0","0.00","23083475625"
"066620","국보디자인","KOSDAQ","건설","7270","-130","-1.76","54525000000"
"043650","국순당","KOSDAQ","음식료·담배","9190","-10","-0.11","164117813760"
"006050","국영지앤엠","KOSDAQ","비금속","1075","20","1.90","31618751400"
"078130","국일제지","KOSDAQ","종이·목재","4165","0","0.00","8330000000"
"044180","국제디와이","KOSDAQ","기계·장비","243","-9","-3.57","20102185206"
"053740","국제엘렉트릭","KOSDAQ","반도체","11450","50","0.44","112805400000"
"019010","그랜드백화점","KOSDAQ","유통","5330","-130","-2.38","25690600000"
"900070","글로벌에스엠","KOSDAQ","기타서비스","1075","10","0.94","38061925150"
"053260","금강철강","KOSDAQ","금속","2505","-10","-0.40","46893600000"
"058370","금성테크","KOSDAQ","유통","531","5","0.95","11184295293"
"036190","금화피에스시","KOSDAQ","건설","17200","0","0.00","103200000000"
"004790","기륭E&E","KOSDAQ","통신장비","1575","100","6.78","20531936250"
"035460","기산텔레콤","KOSDAQ","통신장비","2040","-10","-0.49","29248173600"
"151910","나노스","KOSDAQ","IT부품","12100","350","2.98","97609732000"
"121600","나노신소재","KOSDAQ","화학","10600","50","0.47","76661553200"
"039860","나노엔텍","KOSDAQ","의료·정밀기기","4050","10","0.25","78797464200"
"091970","나노캠텍","KOSDAQ","화학","3240","40","1.25","32659200000"
"010670","나노트로닉스","KOSDAQ","의료·정밀기기","5340","10","0.19","67550449980"
"051490","나라엠앤디","KOSDAQ","기계·장비","2470","0","0.00","35074000000"
"067160","나우콤","KOSDAQ","소프트웨어","12200","450","3.83","112175096000"
"138610","나이벡","KOSDAQ","제약","5700","-100","-1.72","19177997700"
"130580","나이스디앤비","KOSDAQ","기타서비스","3025","85","2.89","46585000000"
"036800","나이스정보통신","KOSDAQ","통신서비스","5690","70","1.25","56900000000"
"091590","남화토건","KOSDAQ","건설","5420","-90","-1.63","63630800000"
"096040","네오엠텔","KOSDAQ","소프트웨어","2470","-80","-3.14","15568716280"
"042420","네오위즈","KOSDAQ","기타서비스","16300","-100","-0.61","149256915800"
"095660","네오위즈게임즈","KOSDAQ","디지털컨텐츠","26800","300","1.13","587322214400"
"104200","네오위즈인터넷","KOSDAQ","디지털컨텐츠","15350","100","0.66","207647892500"
"085910","네오티스","KOSDAQ","기계·장비","5040","10","0.20","47056640400"
"092730","네오팜","KOSDAQ","화학","6460","-40","-0.62","48199591020"
"028090","네오퍼플","KOSDAQ","유통","1555","5","0.32","93018523230"
"101400","네오피델리티","KOSDAQ","반도체","2465","-20","-0.80","20717560850"
"153460","네이블","KOSDAQ","소프트웨어","11350","0","0.00","49490154100"
"033640","네패스","KOSDAQ","반도체","16350","-300","-1.80","356841594900"
"087730","네패스신소재","KOSDAQ","반도체","7900","520","7.05","22594000000"
"073070","넥센테크","KOSDAQ","운송장비·부품","2980","-30","-1.00","43210000000"
"081970","넥스지","KOSDAQ","소프트웨어","4430","125","2.90","25516800000"
"038990","넥스콘테크","KOSDAQ","IT부품","16400","100","0.61","286920099200"
"089140","넥스턴","KOSDAQ","기계·장비","3245","-105","-3.13","18821000000"
"139670","넥스트리밍","KOSDAQ","소프트웨어","4665","-10","-0.21","32670599760"
"137940","넥스트아이","KOSDAQ","의료·정밀기기","6750","-30","-0.44","55008072000"
"092600","넥스트칩","KOSDAQ","반도체","8200","220","2.76","109039500000"
"047730","넷웨이브","KOSDAQ","통신장비","620","0","0.00","10713265820"
"054050","농우바이오","KOSDAQ","농업, 임업 및 어업","19800","0","0.00","283140000000"
"040160","누리텔레콤","KOSDAQ","소프트웨어","5540","-20","-0.36","62055888960"
"069140","누리플랜","KOSDAQ","금속","8300","-190","-2.24","35773000000"
"126870","뉴로스","KOSDAQ","기계·장비","8210","10","0.12","41329090740"
"041060","뉴로테크","KOSDAQ","기계·장비","872","113","14.89","19037216240"
"060260","뉴보텍","KOSDAQ","화학","542","4","0.74","12399377902"
"012340","뉴인텍","KOSDAQ","IT부품","1620","0","0.00","56022601860"
"900100","뉴프라이드","KOSDAQ","유통","2145","-5","-0.23","15015000000"
"085670","뉴프렉스","KOSDAQ","IT부품","4085","210","5.42","49539440430"
"053290","능률교육","KOSDAQ","출판·매체복제","5490","90","1.67","63406755000"
"023430","니트젠앤컴퍼니","KOSDAQ","정보기기","725","-14","-1.89","25665229100"
"119860","다나와","KOSDAQ","인터넷","6590","140","2.17","43494000000"
"064260","다날","KOSDAQ","디지털컨텐츠","9310","-260","-2.72","163463872110"
"093640","다믈멀티미디어","KOSDAQ","반도체","3310","180","5.75","20670870560"
"039560","다산네트웍스","KOSDAQ","통신장비","5740","170","3.05","106052274440"
"043710","다스텍","KOSDAQ","기타제조","1215","-25","-2.02","20440851390"
"032190","다우데이타","KOSDAQ","유통","4425","145","3.39","157972500000"
"068240","다원시스","KOSDAQ","IT부품","6100","40","0.66","61076250000"
"077280","다윈텍","KOSDAQ","반도체","2100","30","1.45","22462125000"
"035720","다음","KOSDAQ","인터넷","112700","-800","-0.70","1521453268300"
"033830","대구방송","KOSDAQ","방송서비스","6030","20","0.33","60300000000"
"012860","대동","KOSDAQ","운송장비·부품","2630","-5","-0.19","71010000000"
"020400","대동금속","KOSDAQ","금속","23800","0","0.00","11424000000"
"008830","대동기어","KOSDAQ","기계·장비","18000","0","0.00","16177536000"
"048470","대동스틸","KOSDAQ","금속","3590","45","1.27","35900000000"
"004780","대륙제관","KOSDAQ","금속","5050","135","2.75","80311154950"
"017650","대림제지","KOSDAQ","종이·목재","3070","40","1.32","27630000000"
"007720","대명엔터프라이즈","KOSDAQ","통신장비","2700","-80","-2.88","54432243000"
"078140","대봉엘에스","KOSDAQ","제약","3280","240","7.89","36347497120"
"036480","대성미생물","KOSDAQ","제약","35700","-500","-1.38","13566000000"
"025440","대성엘텍","KOSDAQ","일반전기전자","1000","-10","-0.99","41688438000"
"027830","대성창투","KOSDAQ","금융","2060","90","4.57","82400000000"
"104040","대성파인텍","KOSDAQ","운송장비·부품","4695","180","3.99","24457194000"
"020180","대신정보통신","KOSDAQ","컴퓨터서비스","919","27","3.03","35316172885"
"123550","대신증권그로쓰스팩","KOSDAQ","금융","2055","55","2.75","22522800000"
"045390","대아티아이","KOSDAQ","소프트웨어","1725","0","0.00","121523372700"
"108380","대양전기공업","KOSDAQ","운송장비·부품","12250","-300","-2.39","116317425000"
"006580","대양제지","KOSDAQ","종이·목재","11600","50","0.43","31146000000"
"048910","대원미디어","KOSDAQ","오락·문화","11100","150","1.37","100073870400"
"005710","대원산업","KOSDAQ","운송장비·부품","6060","130","2.19","87264000000"
"120240","대정화금","KOSDAQ","화학","11050","250","2.31","64012937300"
"003310","대주산업","KOSDAQ","음식료·담배","1230","-10","-0.81","43532590500"
"078600","대주전자재료","KOSDAQ","IT부품","10600","-150","-1.40","87154684000"
"065690","대진디엠피","KOSDAQ","화학","3935","10","0.25","46039500000"
"096350","대창메탈","KOSDAQ","금속","5230","-10","-0.19","58576000000"
"131220","대한과학","KOSDAQ","유통","12400","-450","-3.50","68511612000"
"010170","대한광통신","KOSDAQ","통신장비","2005","-5","-0.25","53316260255"
"054670","대한뉴팜","KOSDAQ","제약","6950","-30","-0.43","93325552150"
"023910","대한약품","KOSDAQ","제약","13700","400","3.01","82200000000"
"021040","대호피앤씨","KOSDAQ","금속","1590","45","2.91","44964564000"
"021045","대호피앤씨우","KOSDAQ","금속","804","13","1.64","3410942664"
"067080","대화제약","KOSDAQ","제약","8340","220","2.71","151996283160"
"077360","덕산하이메탈","KOSDAQ","반도체","20150","-150","-0.74","592256255500"
"017680","데코네티션","KOSDAQ","섬유·의류","1005","-15","-1.47","37631531550"
"067990","도이치모터스","KOSDAQ","유통","3800","-100","-2.56","76368201000"
"100130","동국S&C","KOSDAQ","금속","3655","5","0.14","208857665000"
"005160","동국산업","KOSDAQ","금속","4450","0","0.00","222500000000"
"075970","동국알앤에스","KOSDAQ","비금속","1585","15","0.96","29164000000"
"086450","동국제약","KOSDAQ","제약","16200","100","0.62","144050400000"
"099410","동방선기","KOSDAQ","운송장비·부품","8300","-50","-0.60","49800000000"
"045890","동부라이텍","KOSDAQ","일반전기전자","2040","-65","-3.09","51983675760"
"090710","동부로봇","KOSDAQ","기계·장비","3385","-65","-1.88","29589253110"
"128910","동부티에스블랙펄스팩","KOSDAQ","금융","1995","-5","-0.25","24538500000"
"026960","동서","KOSDAQ","유통","31650","-150","-0.47","943170000000"
"013450","동성하이켐","KOSDAQ","화학","5960","40","0.68","84200388720"
"025950","동신건설","KOSDAQ","건설","4040","30","0.75","33936000000"
"088130","동아엘텍","KOSDAQ","기계·장비","4420","80","1.84","30630135900"
"140410","동아팜텍","KOSDAQ","기타서비스","23800","-700","-2.86","192232600000"
"041930","동아화성","KOSDAQ","화학","3855","-45","-1.15","60909000000"
"038500","동양시멘트","KOSDAQ","비금속","1895","70","3.84","242195561180"
"060380","동양에스텍","KOSDAQ","금속","2115","-15","-0.70","21150000000"
"079960","동양이엔피","KOSDAQ","IT부품","12000","0","0.00","94320000000"
"104460","동양피엔에프","KOSDAQ","기계·장비","7380","-20","-0.27","75442050000"
"088910","동우","KOSDAQ","음식료·담배","3315","-40","-1.19","75780900000"
"013120","동원개발","KOSDAQ","건설","13800","-50","-0.36","125315178000"
"109860","동일금속","KOSDAQ","금속","13550","-250","-1.81","94850000000"
"032960","동일기연","KOSDAQ","IT부품","8590","50","0.59","73106964540"
"023790","동일철강","KOSDAQ","금속","5180","-70","-1.33","38047540300"
"005290","동진쎄미켐","KOSDAQ","반도체","4290","25","0.59","180345267960"
"025900","동화홀딩스","KOSDAQ","기타서비스","7580","-70","-0.92","152476505720"
"078590","두올산업","KOSDAQ","운송장비·부품","2725","-35","-1.27","25948490950"
"073190","듀오백코리아","KOSDAQ","기타제조","4180","20","0.48","25013203600"
"030350","드래곤플라이","KOSDAQ","디지털컨텐츠","17550","2250","14.71","245580273900"
"046400","디브이에스","KOSDAQ","정보기기","531","10","1.92","4792188978"
"066670","디스플레이텍","KOSDAQ","IT부품","4155","0","0.00","73360929300"
"074130","디아이디","KOSDAQ","IT부품","4120","120","3.00","77579600000"
"051710","디에스","KOSDAQ","IT부품","1065","-40","-3.62","23660679000"
"109740","디에스케이","KOSDAQ","기계·장비","3090","-25","-0.80","20085000000"
"066900","디에이피","KOSDAQ","IT부품","4695","155","3.41","106785441585"
"127120","디엔에이링크","KOSDAQ","기타서비스","16500","-600","-3.51","83905701000"
"092070","디엔에프","KOSDAQ","화학","10750","-150","-1.38","101495039250"
"101000","디엠씨","KOSDAQ","기계·장비","5640","-90","-1.57","56877285000"
"039840","디오","KOSDAQ","의료·정밀기기","12800","-200","-1.54","152593958400"
"108860","디오텍","KOSDAQ","소프트웨어","5380","0","0.00","90358213660"
"071530","디웍스글로벌","KOSDAQ","유통","774","48","6.61","15762310308"
"079810","디이엔티","KOSDAQ","기계·장비","2080","35","1.71","17264000000"
"043360","디지아이","KOSDAQ","정보기기","3025","0","0.00","27225000000"
"115450","디지탈아리아","KOSDAQ","소프트웨어","4735","-155","-3.17","46978226740"
"106520","디지탈옵틱","KOSDAQ","의료·정밀기기","12150","350","2.97","66256100550"
"068930","디지털대성","KOSDAQ","기타서비스","2705","75","2.85","57697141460"
"051160","디지털오션","KOSDAQ","소프트웨어","1430","-10","-0.69","17383430350"
"091690","디지텍시스템","KOSDAQ","IT부품","11900","550","4.85","163086096600"
"033130","디지틀조선","KOSDAQ","디지털컨텐츠","2270","-5","-0.22","84251656090"
"033310","디케이디앤아이","KOSDAQ","금속","1595","15","0.95","35045995545"
"105740","디케이락","KOSDAQ","기계·장비","13300","50","0.38","104478868200"
"131180","딜리","KOSDAQ","정보기기","7130","730","11.41","41853100000"
"050120","라이브플렉스","KOSDAQ","유통","3565","90","2.59","83396608270"
"060300","레드로버","KOSDAQ","오락·문화","5250","150","2.94","108159397500"
"038390","레드캡투어","KOSDAQ","기타서비스","14300","300","2.14","122829564000"
"047440","레이젠","KOSDAQ","IT부품","1825","-35","-1.88","30328085425"
"026040","로만손","KOSDAQ","기타제조","8980","-30","-0.33","143243913240"
"090360","로보스타","KOSDAQ","기계·장비","5990","-180","-2.92","46722000000"
"016170","로엔","KOSDAQ","출판·매체복제","16000","-100","-0.62","404667280000"
"071280","로체시스템즈","KOSDAQ","일반전기전자","4165","45","1.09","33320000000"
"038060","루멘스","KOSDAQ","반도체","7310","-80","-1.08","295371427280"
"082800","루미마이크로","KOSDAQ","반도체","2990","390","15.00","98619660360"
"051170","루보","KOSDAQ","기계·장비","1330","-30","-2.21","28029917580"
"085370","루트로닉","KOSDAQ","의료·정밀기기","4545","-55","-1.20","46169205345"
"033550","룩손에너지","KOSDAQ","유통","508","-2","-0.39","8752632228"
"042940","르네코","KOSDAQ","건설","270","-3","-1.10","14707250460"
"058470","리노공업","KOSDAQ","IT부품","28500","0","0.00","228635550000"
"039980","리노스","KOSDAQ","컴퓨터서비스","2215","75","3.50","79731478895"
"012700","리드코프","KOSDAQ","유통","3905","105","2.76","104455743150"
"131100","리켐","KOSDAQ","IT부품","7410","-90","-1.20","42978000000"
"014470","리홈","KOSDAQ","유통","2060","100","5.10","72180257600"
"042500","링네트","KOSDAQ","컴퓨터서비스","4135","535","14.86","49977536910"
"088700","마이스코","KOSDAQ","금속","1465","-175","-10.67","17609458220"
"098120","마이크로컨텍솔","KOSDAQ","반도체","3395","35","1.04","28221840570"
"038290","마크로젠","KOSDAQ","기타서비스","33000","1800","5.77","187586982000"
"005990","매일유업","KOSDAQ","음식료·담배","30100","200","0.67","403340000000"
"093520","매커스","KOSDAQ","유통","2605","155","6.33","41156634660"
"072870","메가스터디","KOSDAQ","기타서비스","74900","900","1.22","474915958300"
"086900","메디톡스","KOSDAQ","제약","75500","-2800","-3.58","427068392500"
"078160","메디포스트","KOSDAQ","제약","96800","1800","1.89","693673736800"
"065650","메디프론","KOSDAQ","유통","4455","85","1.95","109924242615"
"059210","메타바이오메드","KOSDAQ","제약","3685","-115","-3.03","63014811860"
"096640","멜파스","KOSDAQ","IT부품","23800","1500","6.73","424781233800"
"149940","모다정보통신","KOSDAQ","통신장비","7830","-450","-5.43","38429640000"
"080160","모두투어","KOSDAQ","기타서비스","25300","0","0.00","318780000000"
"110310","모린스","KOSDAQ","IT부품","4450","-20","-0.45","62843620900"
"100030","모바일리더","KOSDAQ","소프트웨어","11000","250","2.33","36120854000"
"101330","모베이스","KOSDAQ","IT부품","5390","240","4.66","48510000000"
"033200","모아텍","KOSDAQ","IT부품","4155","45","1.09","59546073675"
"006920","모헨즈","KOSDAQ","비금속","3220","-5","-0.16","35162400000"
"001810","무림SP","KOSDAQ","종이·목재","2065","20","0.98","45713937500"
"086980","미디어플렉스","KOSDAQ","오락·문화","1450","85","6.23","90770000000"
"095500","미래나노텍","KOSDAQ","IT부품","9700","300","3.19","225908470100"
"121950","미래에셋스팩1호","KOSDAQ","금융","1505","-5","-0.33","20969667670"
"049950","미래컴퍼니","KOSDAQ","기계·장비","15850","-250","-1.55","121424123800"
"018700","바른손","KOSDAQ","숙박·음식","4370","50","1.16","109669166030"
"035620","바른손게임즈","KOSDAQ","디지털컨텐츠","2260","-30","-1.31","73864775540"
"064520","바른전자","KOSDAQ","반도체","1155","-15","-1.28","41069052255"
"053030","바이넥스","KOSDAQ","제약","6440","150","2.38","153804633080"
"084990","바이로메드","KOSDAQ","기타서비스","32200","250","0.78","446438606600"
"064550","바이오니아","KOSDAQ","제약","6750","-250","-3.57","84638094750"
"052260","바이오랜드","KOSDAQ","화학","17800","-150","-0.84","267000000000"
"038460","바이오스마트","KOSDAQ","정보기기","2125","25","1.19","23345853500"
"041830","바이오스페이스","KOSDAQ","의료·정밀기기","8770","-440","-4.78","120006768140"
"086040","바이오톡스텍","KOSDAQ","기타서비스","6230","-310","-4.74","69898251290"
"043150","바텍","KOSDAQ","의료·정밀기기","10450","350","3.47","155226975200"
"046310","백금T&A","KOSDAQ","유통","1935","-10","-0.51","13428900000"
"066110","백산OPC","KOSDAQ","정보기기","1390","-30","-2.11","21267000000"
"036620","버추얼텍","KOSDAQ","유통","1850","-35","-1.86","24210110100"
"014100","보령메디앙스","KOSDAQ","화학","15400","100","0.65","157080000000"
"006910","보성파워텍","KOSDAQ","금속","2030","-5","-0.25","62406361500"
"123300","부국퓨쳐스타즈스팩","KOSDAQ","금융","1990","0","0.00","13273300000"
"025270","부산방직","KOSDAQ","섬유·의류","16100","300","1.90","12880000000"
"008470","부스타","KOSDAQ","금속","4515","-75","-1.63","36842400000"
"100120","뷰웍스","KOSDAQ","의료·정밀기기","16400","-50","-0.30","164030586000"
"064480","브리지텍","KOSDAQ","컴퓨터서비스","3645","35","0.97","31119187500"
"033560","블루콤","KOSDAQ","IT부품","13950","-250","-1.76","133920000000"
"052900","비아이이엠티","KOSDAQ","반도체","5630","-160","-2.76","61414303260"
"141000","비아트론","KOSDAQ","반도체","13850","-100","-0.72","141855439500"
"045970","비에스이","KOSDAQ","기타서비스","7220","-20","-0.28","95465937380"
"090460","비에이치","KOSDAQ","IT부품","7690","440","6.07","115805271070"
"083650","비에이치아이","KOSDAQ","기계·장비","31800","0","0.00","415944000000"
"086670","비엠티","KOSDAQ","기계·장비","5170","-70","-1.34","32571000000"
"082920","비츠로셀","KOSDAQ","IT부품","6780","-200","-2.87","85945822500"
"054220","비츠로시스","KOSDAQ","일반전기전자","3375","20","0.60","62475850125"
"042370","비츠로테크","KOSDAQ","일반전기전자","8120","620","8.27","109468294040"
"032850","비트컴퓨터","KOSDAQ","소프트웨어","7810","400","5.40","129398188700"
"032680","비티씨정보","KOSDAQ","정보기기","1525","-5","-0.33","20900699925"
"032685","비티씨정보우","KOSDAQ","정보기기","10500","-100","-0.94","1499998500"
"093190","빅솔론","KOSDAQ","정보기기","5780","170","3.03","58956000000"
"065450","빅텍","KOSDAQ","의료·정밀기기","1875","5","0.27","45937500000"
"069540","빛과전자","KOSDAQ","통신장비","3855","-35","-0.90","24348611760"
"072950","빛샘전자","KOSDAQ","반도체","7800","110","1.43","39000000000"
"143240","사람인에이치알","KOSDAQ","인터넷","26600","-650","-2.39","235769100000"
"123260","사파이어테크놀로지","KOSDAQ","반도체","46450","1200","2.65","359394983800"
"016100","산성앨엔에스","KOSDAQ","종이·목재","5620","90","1.63","100820085540"
"100090","삼강엠앤티","KOSDAQ","금속","6210","-70","-1.11","79488000000"
"122350","삼기오토모티브","KOSDAQ","운송장비·부품","5440","-30","-0.55","80599197760"
"014970","삼륭물산","KOSDAQ","종이·목재","1860","20","1.09","28132500000"
"018310","삼목에스폼","KOSDAQ","금속","5110","-90","-1.73","50078000000"
"053700","삼보모터스","KOSDAQ","운송장비·부품","5550","-440","-7.35","53082320100"
"009620","삼보산업","KOSDAQ","금속","18300","300","1.67","25620000000"
"023600","삼보판지","KOSDAQ","종이·목재","34350","0","0.00","48090000000"
"111870","삼본정밀전자","KOSDAQ","일반전기전자","9610","-50","-0.52","91295000000"
"009300","삼아제약","KOSDAQ","제약","11400","0","0.00","72618000000"
"054540","삼영엠텍","KOSDAQ","금속","4275","0","0.00","57904135425"
"065570","삼영이엔씨","KOSDAQ","통신장비","6680","180","2.77","58784000000"
"026250","삼우이엠씨","KOSDAQ","금속","686","-120","-14.89","23128863870"
"073640","삼원테크","KOSDAQ","금속","3320","0","0.00","59760000000"
"032280","삼일","KOSDAQ","운송","2090","50","2.45","30719737510"
"002290","삼일기업공사","KOSDAQ","건설","15500","350","2.31","19220000000"
"037460","삼지전자","KOSDAQ","통신장비","3575","-20","-0.56","44280307500"
"032750","삼진","KOSDAQ","일반전기전자","5160","30","0.58","30960000000"
"054090","삼진엘앤디","KOSDAQ","IT부품","3160","40","1.28","50787804400"
"000250","삼천당제약","KOSDAQ","제약","2540","-10","-0.39","50800000000"
"024950","삼천리자전거","KOSDAQ","유통","9140","110","1.22","121320493780"
"017480","삼현철강","KOSDAQ","금속","3930","-70","-1.75","61712357700"
"046390","삼화네트웍스","KOSDAQ","오락·문화","930","3","0.32","34994322720"
"027580","상보","KOSDAQ","IT부품","12450","-150","-1.19","168853946700"
"091580","상신이디피","KOSDAQ","IT부품","4130","110","2.74","46648556500"
"089980","상아프론테크","KOSDAQ","화학","4060","5","0.12","49895248200"
"042600","새로닉스","KOSDAQ","IT부품","2420","-5","-0.21","30065049080"
