종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"034310","NICE","KOSPI","서비스업","15950","400","2.57","604222685000"
"008260","NI스틸","KOSPI","철강금속","2660","-60","-2.21","75615421000"
"004250","NPC","KOSPI","화학","6270","60","0.97","230234400000"
"004255","NPC우","KOSPI","화학","2940","-15","-0.51","15523200000"
"010060","OCI","KOSPI","화학","128000","-2000","-1.54","3052719488000"
"005490","POSCO","KOSPI","철강금속","317500","-11000","-3.35","27681820112500"
"100840","S&TC","KOSPI","기계","16950","-50","-0.29","120084173400"
"064960","S&T모티브","KOSPI","운수장비","36350","-50","-0.14","523563081100"
"003570","S&T중공업","KOSPI","운수장비","10400","50","0.48","337723765600"
"036530","S&T홀딩스","KOSPI","서비스업","18850","-200","-1.05","281306523550"
"010950","S-Oil","KOSPI","화학","41800","-1000","-2.34","4705960705600"
"010955","S-Oil우","KOSPI","화학","36250","-900","-2.42","145794853750"
"950100","SBI모기지","KOSPI","기타금융","17850","50","0.28","423776850000"
"034120","SBS","KOSPI","서비스업","28450","-650","-2.23","519285957900"
"101060","SBS미디어홀딩스","KOSPI","서비스업","3320","-165","-4.73","464455350800"
"004060","SG세계물산","KOSPI","유통업","650","-12","-1.81","131576224000"
"001380","SG충남방적","KOSPI","섬유의복","1550","-150","-8.82","64708578500"
"002360","SH에너지화학","KOSPI","화학","1090","20","1.87","121135765700"
"009160","SIMPAC","KOSPI","기계","6110","-10","-0.16","177708891750"
"123700","SJM","KOSPI","운수장비","8270","-60","-0.72","129052506460"
"025530","SJM홀딩스","KOSPI","서비스업","5150","130","2.59","76910141200"
"003600","SK","KOSPI","서비스업","183000","-5500","-2.92","8594011596000"
"034730","SK C&C","KOSPI","서비스업","248500","6000","2.47","12425000000000"
"011790","SKC","KOSPI","화학","30050","-1500","-4.75","1092242765650"
"018670","SK가스","KOSPI","유통업","139500","-1000","-0.71","1215339345000"
"001740","SK네트웍스","KOSPI","유통업","10100","-500","-4.72","2506695234700"
"001745","SK네트웍스우","KOSPI","유통업","16850","0","0.00","1914968800"
"003605","SK우","KOSPI","서비스업","144500","-4000","-2.69","73683440000"
"096770","SK이노베이션","KOSPI","서비스업","76500","-4600","-5.67","7073615646000"
"096775","SK이노베이션우","KOSPI","서비스업","52800","-1500","-2.76","65916892800"
"001510","SK증권","KOSPI","증권","875","-44","-4.79","280102524625"
"001515","SK증권우","KOSPI","증권","877","-2","-0.23","3431274778"
"006120","SK케미칼","KOSPI","화학","59000","-1300","-2.16","1229739773000"
"006125","SK케미칼우","KOSPI","화학","28250","-700","-2.42","79583781250"
"017670","SK텔레콤","KOSPI","통신업","297000","7000","2.41","23981476167000"
"000660","SK하이닉스","KOSPI","전기전자","46400","-350","-0.75","33587348156800"
"011810","STX","KOSPI","유통업","1015","17","1.70","272636458220"
"077970","STX엔진","KOSPI","기계","3510","0","0.00","172686499830"
"071970","STX중공업","KOSPI","기계","1410","0","0.00","161175713970"
"002710","TCC동양","KOSPI","철강금속","3330","-40","-1.19","63270000000"
"024070","WISCOM","KOSPI","화학","5990","-20","-0.33","90005260800"
"000500","가온전선","KOSPI","전기전자","27550","700","2.61","114617559850"
"035250","강원랜드","KOSPI","서비스업","35450","-400","-1.12","7584190725000"
"000860","건설화학","KOSPI","화학","45050","-550","-1.21","292825000000"
"000800","경남기업","KOSPI","건설업","3845","-95","-2.41","137663027160"
"008020","경남에너지","KOSPI","전기가스업","7350","0","0.00","258580695450"
"192520","경남은행","KOSPI","기타금융","11700","-100","-0.85","917524670400"
"002100","경농","KOSPI","화학","5380","-10","-0.19","116701615000"
"012320","경동가스","KOSPI","전기가스업","122500","0","0.00","426888000000"
"009450","경동나비엔","KOSPI","전기전자","30100","-400","-1.31","383459251000"
"000050","경방","KOSPI","섬유의복","164500","-1000","-0.60","450981191500"
"012610","경인양행","KOSPI","화학","6800","70","1.04","274695282000"
"009140","경인전자","KOSPI","전기전자","20800","50","0.24","32672577600"
"013580","계룡건설","KOSPI","건설업","11350","-300","-2.58","101365794450"
"012200","계양전기","KOSPI","기계","4140","-160","-3.72","134964000000"
"012205","계양전기우","KOSPI","기계","2470","-80","-3.14","3458000000"
"004200","고려개발","KOSPI","건설업","3035","-55","-1.78","60700000000"
"002140","고려산업","KOSPI","음식료품","2710","-75","-2.69","67585841750"
"010130","고려아연","KOSPI","철강금속","386500","-3500","-0.90","7293255000000"
"002240","고려제강","KOSPI","철강금속","50200","450","0.90","753000000000"
"009810","고려포리머","KOSPI","유통업","1085","140","14.81","30597772520"
"001290","골든브릿지증권","KOSPI","증권","665","-12","-1.77","42385149555"
"009290","광동제약","KOSPI","의약품","9750","-150","-1.52","511103297250"
"017040","광명전기","KOSPI","전기전자","2205","-80","-3.50","95559441075"
"017900","광전자","KOSPI","전기전자","1750","-15","-0.85","101401585250"
"037710","광주신세계","KOSPI","유통업","324500","8500","2.69","519200000000"
