종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"110570","넥솔론","KOSPI","전기전자","1190","15","1.28","145189110640"
"090350","노루페인트","KOSPI","화학","5610","-70","-1.23","112200000000"
"090355","노루페인트우","KOSPI","화학","5550","-230","-3.98","2570349300"
"000320","노루홀딩스","KOSPI","서비스업","19500","100","0.52","257372914500"
"000327","노루홀딩스2우B","KOSPI","서비스업","15850","550","3.59","1466759000"
"000325","노루홀딩스우","KOSPI","서비스업","11000","-100","-0.90","2037750000"
"006280","녹십자","KOSPI","의약품","138500","1000","0.73","1618585513000"
"005250","녹십자홀딩스","KOSPI","서비스업","13650","-200","-1.44","641935066500"
"005255","녹십자홀딩스1우","KOSPI","서비스업","12800","0","0.00","21361536000"
"005257","녹십자홀딩스2우","KOSPI","서비스업","12600","-300","-2.33","10659474000"
"004370","농심","KOSPI","음식료품","250000","-6500","-2.53","1520660500000"
"072710","농심홀딩스","KOSPI","서비스업","74100","100","0.14","343660239000"
"023590","다우기술","KOSPI","서비스업","13550","-250","-1.81","607942660350"
"020120","다우인큐브","KOSPI","유통업","3025","10","0.33","47893460725"
"015590","대경기계","KOSPI","기계","1720","-20","-1.15","94152610800"
"019680","대교","KOSPI","서비스업","6850","-20","-0.29","580214522500"
"019685","대교우B","KOSPI","서비스업","3720","15","0.40","72268402800"
"006375","대구백화우","KOSPI","유통업","136000","2500","1.87","582352000"
"006370","대구백화점","KOSPI","유통업","15650","0","0.00","169358212150"
"004130","대덕GDS","KOSPI","전기전자","21350","400","1.91","439289337550"
"004135","대덕GDS우","KOSPI","전기전자","8450","120","1.44","18252000000"
"008060","대덕전자","KOSPI","전기전자","9410","310","3.41","459173183000"
"000490","대동공업","KOSPI","기계","6300","-40","-0.63","149487723000"
"008110","대동전자","KOSPI","전기전자","3570","50","1.42","37450895790"
"005750","대림B&Co","KOSPI","비금속광물","1675","5","0.30","25125000000"
"000210","대림산업","KOSPI","건설업","97400","400","0.41","3389520000000"
"000215","대림산업우","KOSPI","건설업","30100","500","1.69","114380000000"
"006570","대림통상","KOSPI","기계","3990","-60","-1.48","60747750000"
"001680","대상","KOSPI","음식료품","35000","1500","4.48","1204405125000"
"001689","대상3우B","KOSPI","음식료품","27300","0","0.00","6455085000"
"001685","대상우","KOSPI","음식료품","10250","1040","11.29","14044785750"
"084690","대상홀딩스","KOSPI","서비스업","7600","-20","-0.26","275215288800"
"084695","대상홀딩스우","KOSPI","서비스업","3830","-30","-0.78","3498636060"
"128820","대성산업","KOSPI","유통업","4730","-100","-2.07","135352204240"
"117580","대성에너지","KOSPI","전기가스업","5700","-50","-0.87","156750000000"
"005620","대성합동지주","KOSPI","서비스업","27100","-900","-3.21","48754986700"
"016710","대성홀딩스","KOSPI","서비스업","8040","-10","-0.12","129359250360"
"003540","대신증권","KOSPI","증권","9220","-40","-0.43","468130748000"
"003547","대신증권2우B","KOSPI","증권","5520","0","0.00","55200000000"
"003545","대신증권우","KOSPI","증권","6040","20","0.33","157040000000"
"009190","대양금속","KOSPI","철강금속","921","-32","-3.36","51105985149"
"014160","대영포장","KOSPI","종이목재","834","-26","-3.02","79221434820"
"047040","대우건설","KOSPI","건설업","9040","350","4.03","3757228647520"
"009320","대우부품","KOSPI","전기전자","937","4","0.43","35514442919"
"047050","대우인터내셔널","KOSPI","유통업","37900","-50","-0.13","4315911428900"
"042660","대우조선해양","KOSPI","운수장비","34150","-450","-1.30","6535994385700"
"006800","대우증권","KOSPI","증권","9840","0","0.00","3214736767440"
"006805","대우증권우","KOSPI","증권","4175","-5","-0.12","58766256250"
"003090","대웅","KOSPI","서비스업","37400","300","0.81","434902010400"
"069620","대웅제약","KOSPI","의약품","75400","-3700","-4.68","873627755000"
"000430","대원강업","KOSPI","운수장비","7500","-100","-1.32","465000000000"
"006340","대원전선","KOSPI","전기전자","800","-5","-0.62","54485736800"
"006345","대원전선우","KOSPI","전기전자","876","1","0.11","2296171200"
"003220","대원제약","KOSPI","의약품","10850","100","0.93","169138729550"
"024890","대원화성","KOSPI","화학","1460","0","0.00","45449138620"
"000300","대유신소재","KOSPI","운수장비","1195","-15","-1.24","104129993650"
"002880","대유에이텍","KOSPI","운수장비","1190","-15","-1.24","100471021700"
"012800","대창","KOSPI","철강금속","1090","-20","-1.80","99343143910"
"015230","대창단조","KOSPI","운수장비","50400","-200","-0.40","100800000000"
"012805","대창우","KOSPI","철강금속","210000","27000","14.75","449400000"
"001070","대한방직","KOSPI","섬유의복","20700","0","0.00","21942000000"
"006650","대한유화","KOSPI","화학","67200","2500","3.86","436800000000"
"001440","대한전선","KOSPI","전기전자","2700","-40","-1.46","283869049500"
"084010","대한제강","KOSPI","철강금속","6970","-70","-0.99","171787735980"
"001790","대한제당","KOSPI","음식료품","28550","-250","-0.87","214373956000"
"001799","대한제당3우B","KOSPI","음식료품","26000","0","0.00","2809196000"
"001795","대한제당우","KOSPI","음식료품","12200","-200","-1.61","6590806000"
"001130","대한제분","KOSPI","음식료품","150000","-2500","-1.64","253500000000"
"003490","대한항공","KOSPI","운수창고업","36450","-1300","-3.44","2138719715100"
"003495","대한항공우","KOSPI","운수창고업","11800","-600","-4.84","13107369200"
"005880","대한해운","KOSPI","운수창고업","40400","-1600","-3.81","473160356000"
"003830","대한화섬","KOSPI","화학","61100","100","0.16","81140800000"
"016090","대현","KOSPI","섬유의복","2490","25","1.01","112752951900"
"069460","대호에이엘","KOSPI","철강금속","2575","-265","-9.33","69872210425"
"012510","더존비즈온","KOSPI","서비스업","10400","-100","-0.95","308596080000"
"004830","덕성","KOSPI","화학","3230","-90","-2.71","50646400000"
"004835","덕성우","KOSPI","화학","1780","10","0.56","2477760000"
"024900","덕양산업","KOSPI","운수장비","19550","-350","-1.76","63664535900"
"002150","도화엔지니어링","KOSPI","서비스업","4800","-30","-0.62","161856000000"
"001620","동국실업","KOSPI","운수장비","2945","-120","-3.92","77555161400"
"001230","동국제강","KOSPI","철강금속","14900","100","0.68","921181921000"
"023450","동남합성","KOSPI","화학","36300","150","0.41","46403124900"
"004140","동방","KOSPI","운수창고업","2565","-105","-3.93","55208983050"
"007590","동방아그로","KOSPI","화학","6450","-20","-0.31","87833371650"
"007595","동방아그우","KOSPI","화학","999000","130000","14.96","249750000"
"012030","동부CNI","KOSPI","서비스업","5270","-80","-1.50","95980570640"
"005960","동부건설","KOSPI","건설업","3295","-175","-5.04","116499347885"
"005965","동부건설우","KOSPI","건설업","1690","-80","-4.52","5648596850"
"016380","동부제철","KOSPI","철강금속","2515","-155","-5.81","127383150460"
"016385","동부제철우","KOSPI","철강금속","1705","-55","-3.13","4373921750"
"016610","동부증권","KOSPI","증권","3470","-205","-5.58","147288969830"
"000990","동부하이텍","KOSPI","전기전자","6310","-270","-4.10","279961019920"
"000995","동부하이텍1우","KOSPI","전기전자","7930","80","1.02","890665880"
"000997","동부하이텍2우B","KOSPI","전기전자","18800","-1200","-6.00","583157200"
"005830","동부화재","KOSPI","보험","46200","0","0.00","3270960000000"
"083350","동북아10호","KOSPI","서비스업","4485","45","1.01","7111685100"
"083360","동북아11호","KOSPI","서비스업","4400","0","0.00","6976904000"
"083370","동북아12호","KOSPI","서비스업","4300","-100","-2.27","6818338000"
"083380","동북아13호","KOSPI","서비스업","4400","5","0.11","6976904000"
"083390","동북아14호","KOSPI","서비스업","4280","-115","-2.62","6786624800"
"080960","동북아3호","KOSPI","서비스업","4990","0","0.00","20471974000"
"080970","동북아4호","KOSPI","서비스업","4950","-30","-0.60","20307870000"
"080980","동북아5호","KOSPI","서비스업","4990","10","0.20","20471974000"
"002210","동성제약","KOSPI","의약품","4085","-100","-2.39","88915989100"
"102260","동성홀딩스","KOSPI","서비스업","5200","-60","-1.14","142616250400"
"005190","동성화학","KOSPI","화학","24150","-550","-2.23","117775903350"
"000640","동아쏘시오홀딩스","KOSPI","의약품","149000","-4500","-2.93","646606211000"
"058730","동아에스텍","KOSPI","기계","3100","-35","-1.12","37975000000"
"170900","동아에스티","KOSPI","의약품","129000","-5500","-4.09","948268164000"
"008040","동아원","KOSPI","음식료품","3420","10","0.29","222916793580"
"028100","동아지질","KOSPI","건설업","9000","-80","-0.88","103500000000"
"007340","동아타이어","KOSPI","화학","18550","-250","-1.33","440136221000"
"001520","동양","KOSPI","비금속광물","813","0","0.00","199139493951"
"001527","동양2우B","KOSPI","비금속광물","2335","0","0.00","7275663860"
"001529","동양3우B","KOSPI","비금속광물","1395","0","0.00","1299502485"
"001780","동양강철","KOSPI","철강금속","2165","-60","-2.70","123012565605"
"005900","동양건설","KOSPI","건설업","3170","-230","-6.76","38159600930"
"084670","동양고속","KOSPI","운수창고업","24200","-200","-0.82","64178400000"
"013570","동양기전","KOSPI","기계","12350","50","0.41","391066553800"
"030790","동양네트웍스","KOSPI","유통업","1085","0","0.00","45146349815"
"002900","동양물산","KOSPI","기계","10050","-50","-0.50","65715844500"
"082640","동양생명","KOSPI","보험","10250","50","0.49","1102616997500"
"001525","동양우","KOSPI","비금속광물","404","0","0.00","2517660128"
"003470","동양증권","KOSPI","증권","2430","-30","-1.22","303229552320"
"003475","동양증권1우","KOSPI","증권","1325","-25","-1.85","17108680900"
"008970","동양철관","KOSPI","철강금속","1765","-100","-5.36","143762469360"
"008975","동양철관우","KOSPI","철강금속","40700","-1600","-3.78","943833000"
"003580","동원","KOSPI","광업","4320","0","0.00","20367884160"
"049770","동원F&B","KOSPI","음식료품","111500","-3500","-3.04","430292326000"
"018500","동원금속","KOSPI","운수장비","1735","0","0.00","46498000000"
"006040","동원산업","KOSPI","농업, 임업 및 어업","281000","-1000","-0.35","945059200000"
"030720","동원수산","KOSPI","농업, 임업 및 어업","14350","-600","-4.01","43961397200"
"014820","동원시스템즈","KOSPI","화학","7220","10","0.14","173854379880"
"014825","동원시스템즈우","KOSPI","화학","8020","-270","-3.26","2128171160"
"163560","동일고무벨트","KOSPI","화학","9150","-90","-0.97","101565000000"
"001530","동일방직","KOSPI","섬유의복","51800","-200","-0.38","114672094600"
"004890","동일산업","KOSPI","철강금속","53200","-500","-0.93","129021438000"
"019300","동일제지","KOSPI","종이목재","2065","-50","-2.36","81959850000"
"000020","동화약품","KOSPI","의약품","5960","-50","-0.83","166471561200"
"000150","두산","KOSPI","서비스업","148000","-3000","-1.99","3090376308000"
"000157","두산2우B","KOSPI","서비스업","56300","-700","-1.23","55494065500"
"011160","두산건설","KOSPI","건설업","2420","-5","-0.21","1335458390200"
"082740","두산엔진","KOSPI","기계","10050","540","5.68","698475000000"
"000155","두산우","KOSPI","서비스업","59500","-500","-0.83","262458903000"
"042670","두산인프라코어","KOSPI","기계","15650","-50","-0.32","2639498232100"
"034020","두산중공업","KOSPI","기계","46000","-150","-0.33","4883279776000"
"024090","디씨엠","KOSPI","철강금속","11400","0","0.00","133380000000"
"003160","디아이","KOSPI","의료정밀","9340","-1510","-13.92","294179971900"
"092200","디아이씨","KOSPI","운수장비","4805","-75","-1.54","104268500000"
"007120","디올메디바이오","KOSPI","서비스업","3210","-140","-4.18","75878593110"
"026890","디피씨","KOSPI","전기전자","3260","-40","-1.21","135870850500"
"115390","락앤락","KOSPI","화학","25150","-550","-2.14","1383250000000"
"006490","로엔케이","KOSPI","유통업","2315","-25","-1.07","113362549760"
"000420","로케트전기","KOSPI","전기전자","1045","-60","-5.43","52399243765"
"000425","로케트전우","KOSPI","전기전자","3730","-125","-3.24","3967862100"
"032350","롯데관광개발","KOSPI","서비스업","8270","40","0.49","203554736640"
"000400","롯데손해보험","KOSPI","보험","3010","-40","-1.31","202512800000"
"023530","롯데쇼핑","KOSPI","유통업","386500","6000","1.58","12171229758000"
"004990","롯데제과","KOSPI","음식료품","1707000","2000","0.12","2426329800000"
"005300","롯데칠성","KOSPI","음식료품","1646000","-51000","-3.01","2036436138000"
"005305","롯데칠성우","KOSPI","음식료품","399000","11500","2.97","47880000000"
"011170","롯데케미칼","KOSPI","화학","195500","-3000","-1.51","6700844414500"
"002270","롯데푸드","KOSPI","음식료품","658000","-15000","-2.23","901088888000"
"071840","롯데하이마트","KOSPI","유통업","80100","200","0.25","1890977731200"
"079430","리바트","KOSPI","기타제조업","9900","280","2.91","170890335000"
"027740","마니커","KOSPI","음식료품","637","-6","-0.93","45864681590"
"060980","만도","KOSPI","운수장비","129000","1500","1.18","2321933952000"
"001080","만호제강","KOSPI","철강금속","15600","-100","-0.64","64740000000"
"088980","맥쿼리인프라","KOSPI","기타금융","6660","50","0.76","2207519211060"
"094800","맵스리얼티1","KOSPI","기타금융","3750","-35","-0.92","348128741250"
"138040","메리츠금융지주","KOSPI","기타금융","5000","-20","-0.40","573716140000"
"008560","메리츠종금증권","KOSPI","증권","1550","10","0.65","479348934350"
"000060","메리츠화재","KOSPI","보험","13650","-150","-1.09","1383138120000"
"017180","명문제약","KOSPI","의약품","2700","125","4.85","45900000000"
"012690","모나리자","KOSPI","종이목재","2635","-25","-0.94","96365256925"
"005360","모나미","KOSPI","유통업","2350","-10","-0.42","32658671450"
"009680","모토닉","KOSPI","운수장비","10000","20","0.20","330000000000"
"009580","무림P&P","KOSPI","종이목재","5820","40","0.69","362983645680"
"009200","무림페이퍼","KOSPI","종이목재","2425","-15","-0.61","100902576750"
"033920","무학","KOSPI","음식료품","19800","150","0.76","534600000000"
"008420","문배철강","KOSPI","철강금속","1820","5","0.28","37316379100"
"025560","미래산업","KOSPI","의료정밀","345","-22","-5.99","103877580765"
"037620","미래에셋증권","KOSPI","증권","36300","-500","-1.36","1520687912700"
"002840","미원상사","KOSPI","화학","194000","-1000","-0.51","171517922000"
