종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"007070","GS리테일","KOSPI",,"57600","300","0.52","56600","57700","56600","170336","9758335300","4435200000000","77000000"
"078935","GS우","KOSPI",,"32450","150","0.46","32300","32500","32050","3571","115379750","57917603700","1784826"
"028150","GS홈쇼핑","KOSDAQ","우량기업부","170200","-10000","-5.55","180300","180300","170000","79426","13681393700","1116937500000","6562500"
"078150","HB테크놀러지","KOSDAQ","우량기업부","1400","-20","-1.41","1420","1430","1375","894519","1246060450","107780779400","76986271"
"001500","HMC투자증권","KOSPI",,"10300","-100","-0.96","10350","10500","10150","55816","573358350","302172243300","29337111"
"036640","HRS","KOSDAQ","중견기업부","4040","-65","-1.58","4105","4125","4000","45518","183586180","66073392000","16354800"
"204840","IBKS제2호스팩","KOSDAQ","SPAC(소속부없음)","2210","0","0.00","0","0","0","0","0","9945000000","4500000"
"225430","IBKS제3호스팩","KOSDAQ","SPAC(소속부없음)","2105","-5","-0.24","2110","2110","2100","22165","46551505","9472500000","4500000"
"011420","IB월드와이드","KOSPI",,"3570","-30","-0.83","3595","3690","3450","132247","465071975","98352229080","27549644"
"003560","IHQ","KOSPI",,"2470","-70","-2.76","2540","2545","2450","466685","1159389525","353975084970","143309751"
"095340","ISC","KOSDAQ","우량기업부","25600","-200","-0.78","25500","26350","25300","60848","1571673800","330052505600","12892676"
"099520","ITX시큐리티","KOSDAQ","벤처기업부","2075","-85","-3.94","2160","2200","2055","97448","203813935","27417769725","13213383"
"175330","JB금융지주","KOSPI",,"5940","-20","-0.34","5990","5990","5870","392521","2321319430","751433445180","126503947"
"067290","JW중외신약","KOSDAQ","중견기업부","6710","-100","-1.47","6860","6870","6670","330506","2224627010","261991668180","39044958"
"001060","JW중외제약","KOSPI",,"34900","-1000","-2.79","35650","35950","34100","141431","4924123500","622997526800","17850932"
"001067","JW중외제약2우B","KOSPI",,"32000","200","0.63","31550","32250","31500","1499","47426800","2525088000","78909"
"001065","JW중외제약우","KOSPI",,"25200","-550","-2.14","26050","26050","24650","55","1389700","3786652800","150264"
"096760","JW홀딩스","KOSPI",,"8580","-330","-3.70","8800","8910","8510","187777","1621778830","485799522780","56619991"
"035900","JYP Ent.","KOSDAQ","중견기업부","4630","-120","-2.53","4760","4805","4630","102945","485353415","157619145560","34043012"
"105560","KB금융","KOSPI",,"36150","500","1.40","35800","36400","35700","1137794","41129276200","13966613701950","386351693"
"002550","KB손해보험","KOSPI",,"26550","-50","-0.19","26700","26950","26250","194066","5154119700","1593000000000","60000000"
"024120","KB오토시스","KOSDAQ","중견기업부","5710","80","1.42","5630","5800","5550","26590","149656920","65665000000","11500000"
"002380","KCC","KOSPI",,"408500","-13000","-3.08","416500","421500","408000","34845","14335372000","4297420000000","10520000"
"021320","KCC건설","KOSDAQ","중견기업부","8120","-320","-3.79","8440","8440","8090","25916","211455020","173768000000","21400000"
"036670","KCI","KOSDAQ","벤처기업부","11200","-500","-4.27","11700","11700","11200","95459","1082864900","124656000000","11130000"
"009070","KCTC","KOSPI",,"3060","-10","-0.33","3090","3125","2915","40479","121969905","91800000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"9690","-510","-5.00","10300","10350","9600","392552","3845972760","217394956200","22434980"
"119650","KC코트렐","KOSPI",,"7900","-300","-3.66","8200","8320","7750","48911","386442390","79000000000","10000000"
"092220","KEC","KOSPI",,"1140","-65","-5.39","1200","1205","1125","641095","740669910","67314017760","59047384"
"151860","KG ETS","KOSDAQ","우량기업부","3935","-105","-2.60","4080","4090","3935","159761","637726680","141660000000","36000000"
"109070","KGP","KOSPI",,"3355","15","0.45","3340","3405","3275","527584","1776151665","125332255235","37356857"
"046440","KG모빌리언스","KOSDAQ","우량기업부","15250","-300","-1.93","15650","15650","15200","66160","1015692300","315849170250","20711421"
"035600","KG이니시스","KOSDAQ","우량기업부","17000","-550","-3.13","17600","17850","17000","236088","4093640550","451861377000","26580081"
"001390","KG케미칼","KOSPI",,"16100","-150","-0.92","16250","16400","15750","76870","1227884200","184809807000","11478870"
"060720","KH바텍","KOSDAQ","우량기업부","20100","200","1.01","20150","20500","19300","225729","4471449600","402000000000","20000000"
"001940","KISCO홀딩스","KOSPI",,"59500","-1800","-2.94","61100","61300","59400","1166","70255800","219868922000","3695276"
"083470","KJ프리텍","KOSDAQ","벤처기업부","3150","-35","-1.10","3205","3715","3150","2900373","9819521565","61034422050","19376007"
"122450","KMH","KOSDAQ","중견기업부","10800","-200","-1.82","10900","11000","10650","43811","473483950","145029906000","13428695"
"058400","KNN","KOSDAQ","우량기업부","7600","0","0.00","7600","7600","7500","3983","30184670","100646587200","13242972"
"083420","KPX그린케미칼","KOSPI",,"4430","-135","-2.96","4640","4640","4430","48300","215176235","88600000000","20000000"
"114450","KPX생명과학","KOSDAQ","중견기업부","3800","-110","-2.81","3950","3960","3780","39614","152259565","57000000000","15000000"
"025000","KPX케미칼","KOSPI",,"56900","-100","-0.18","57000","57400","56400","2369","134077400","275396000000","4840000"
"092230","KPX홀딩스","KOSPI",,"69500","-1000","-1.42","70500","70800","69400","2011","140704800","293612897000","4224646"
"000040","KR모터스","KOSPI",,"1050","45","4.48","1015","1135","1005","3172926","3427760165","184073152200","175307764"
"044450","KSS해운","KOSPI",,"17700","450","2.61","17600","17750","17100","34527","604936250","205195038000","11592940"
"030200","KT","KOSPI",,"29550","-450","-1.50","30050","30400","29450","1472557","43844593900","7715853926400","261111808"
"033780","KT&G","KOSPI",,"114000","0","0.00","114000","116500","113500","288413","33184701000","15651344658000","137292497"
"030210","KTB투자증권","KOSPI",,"2550","-70","-2.67","2615","2640","2545","411143","1060055315","153800934600","60314092"
"036030","KTH","KOSDAQ","우량기업부","8900","60","0.68","8860","8920","8750","64087","565948310","317863695800","35715022"
"058850","KTcs","KOSPI",,"3600","0","0.00","3600","3620","3560","70954","254756180","153666000000","42685000"
"043610","KT뮤직","KOSDAQ","중견기업부","4890","-80","-1.61","4950","4995","4795","520584","2535398325","204469643370","41813833"
"060370","KT서브마린","KOSDAQ","우량기업부","5320","-70","-1.30","5370","5460","5230","516407","2743725870","116508000000","21900000"
"093050","LF","KOSPI",,"31650","-100","-0.31","31850","32050","31400","40959","1297583800","925446000000","29240000"
"003550","LG","KOSPI",,"66000","-900","-1.35","66700","67800","65800","321010","21343533600","11388770646000","172557131"
"034220","LG디스플레이","KOSPI",,"21600","-150","-0.69","21850","22100","21550","1006532","21857400850","7728819120000","357815700"
"001120","LG상사","KOSPI",,"34950","-200","-0.57","35350","36300","34200","290413","10239621800","1354662000000","38760000"
"068870","LG생명과학","KOSPI",,"61600","-2300","-3.60","62900","63500","61200","185591","11522000400","1021142584000","16576990"
"068875","LG생명과학우","KOSPI",,"41550","-1850","-4.26","44700","44700","40500","2201","92529250","9814774800","236216"
"051900","LG생활건강","KOSPI",,"947000","13000","1.39","925000","948000","925000","67505","63728749920","14790432559000","15618197"
"051905","LG생활건강우","KOSPI",,"475000","25000","5.56","445000","480000","441000","17729","8385473000","997356075000","2099697"
"003555","LG우","KOSPI",,"42000","-950","-2.21","42150","42200","41450","10234","429847350","139216434000","3314677"
"032640","LG유플러스","KOSPI",,"10950","300","2.82","10650","11000","10550","2055586","22295484400","4780894402950","436611361"
"011070","LG이노텍","KOSPI",,"92700","-2300","-2.42","95000","95300","92500","102675","9593885400","2193940818900","23667107"
"066570","LG전자","KOSPI",,"49100","-3900","-7.36","51500","52100","49100","2966810","148291558250","8035107667400","163647814"
"066575","LG전자우","KOSPI",,"24550","-600","-2.39","24700","24850","23650","65341","1584079950","421916103600","17185992"
"108670","LG하우시스","KOSPI",,"170000","-5000","-2.86","176000","176000","169500","43037","7393665000","1524503900000","8967670"
"108675","LG하우시스우","KOSPI",,"90500","2000","2.26","90000","90500","90000","4395","395888000","93425865000","1032330"
"051910","LG화학","KOSPI",,"304500","-10500","-3.33","314500","315000","303500","312826","97184135340","20179549950000","66271100"
"051915","LG화학우","KOSPI",,"215500","6500","3.11","210000","250000","207000","86571","18987003000","1644032475500","7628921"
"079550","LIG넥스원","KOSPI",,"93600","-2400","-2.50","95000","95900","92500","143719","13477520000","2059200000000","22000000"
"079950","LIG인베니아","KOSDAQ","중견기업부","3010","-5","-0.17","3015","3035","2990","19310","57966540","69832000000","23200000"
"006260","LS","KOSPI",,"38700","-200","-0.51","39000","39350","38100","157870","6068581000","1246140000000","32200000"
"000680","LS네트웍스","KOSPI",,"3960","-50","-1.25","4040","4040","3950","34256","136018175","308745023400","77965915"
"000687","LS네트웍스전환상환2우B","KOSPI",,"4005","-75","-1.84","4030","4155","3960","13894","55430810","3335504175","832835"
"010120","LS산전","KOSPI",,"49700","100","0.20","49300","50600","49200","87921","4391232900","1491000000000","30000000"
"159910","MBK","KOSDAQ","벤처기업부","2430","-135","-5.26","2565","2565","2400","1111958","2743964775","134742353040","55449528"
"086960","MDS테크","KOSDAQ","우량기업부","23650","-600","-2.47","24200","24350","23300","58403","1377132850","208489129200","8815608"
"023150","MH에탄올","KOSPI",,"10200","-750","-6.85","11000","11000","10000","142214","1459040100","75260965200","7378526"
"065150","MPK","KOSDAQ","우량기업부","4015","-30","-0.74","4100","4195","4010","1846763","7546078130","324445754105","80808407"
"035420","NAVER","KOSPI",,"600000","8000","1.35","592000","607000","576000","191054","114006212731","19777607400000","32962679"
"160550","NEW","KOSDAQ","중견기업부","11850","-700","-5.58","12550","12550","11800","193202","2339416150","324762356100","27406106"
"181710","NHN엔터테인먼트","KOSPI",,"55600","-1400","-2.46","56500","56800","55400","134963","7543066100","1087815390000","19565025"
"005940","NH투자증권","KOSPI",,"10100","-200","-1.94","10200","10350","10050","1128258","11458996700","2842229758700","281408887"
"005945","NH투자증권우","KOSPI",,"7190","-60","-0.83","7250","7250","7140","48578","349032020","135682259920","18870968"
"034310","NICE","KOSPI",,"25450","250","0.99","25000","25800","23700","178767","4404933550","964104535000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","11950","-100","-0.83","12100","12150","11650","306060","3626152350","725542099000","60714820"
"008260","NI스틸","KOSPI",,"2695","-135","-4.77","2810","2835","2680","336200","920939410","76610360750","28426850"
"004250","NPC","KOSPI",,"7300","-200","-2.67","7500","7510","7150","22717","165596610","268056000000","36720000"
"004255","NPC우","KOSPI",,"3450","0","0.00","3430","3450","3330","21781","74480510","18216000000","5280000"
"010060","OCI","KOSPI",,"82200","-1200","-1.44","83500","84200","82100","174281","14494201800","1960418296200","23849371"
"036490","OCI머티리얼즈","KOSDAQ","우량기업부","92900","1600","1.75","91300","93900","90700","72475","6721852900","979878821700","10547673"
"024940","PN풍년","KOSDAQ","벤처기업부","3800","-45","-1.17","3845","3860","3750","26809","101635570","38000000000","10000000"
"005490","POSCO","KOSPI",,"182000","-5500","-2.93","184500","185500","182000","304977","55819299074","15868003970000","87186835"
"091340","S&K폴리텍","KOSDAQ","벤처기업부","3540","-115","-3.15","3655","3845","3500","32127","114292745","29581815300","8356445"
"100840","S&TC","KOSPI",,"24550","500","2.08","24250","24650","23800","39379","954018600","173927224600","7084612"
"064960","S&T모티브","KOSPI",,"72500","5100","7.57","67000","73000","66600","173778","12310850800","1044245485000","14403386"
"003570","S&T중공업","KOSPI",,"13850","-550","-3.82","14250","14300","13650","120838","1692466850","449757130150","32473439"
"036530","S&T홀딩스","KOSPI",,"26600","0","0.00","26800","26900","26350","24835","661243100","408844021600","15370076"
"010950","S-Oil","KOSPI",,"68300","-1300","-1.87","69600","69600","68200","210990","14483551300","7689404693600","112582792"
"010955","S-Oil우","KOSPI",,"42700","700","1.67","41750","42850","41600","28146","1193787950","171736282900","4021927"
"950110","SBI액시즈","KOSDAQ","외국기업(소속부없음)","3585","-30","-0.83","3630","3630","3560","38860","140027755","76594959000","21365400"
"019550","SBI인베스트먼트","KOSDAQ","중견기업부","642","-14","-2.13","656","656","630","895723","578328440","104046741150","162066575"
"034120","SBS","KOSPI",,"38500","150","0.39","38650","38850","38350","27910","1076530550","702724407000","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"3900","-40","-1.02","3955","3985","3860","254041","992684885","545595141000","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","15750","-50","-0.32","15750","16050","15700","58131","923243400","338050991250","21463555"
"099220","SDN","KOSDAQ","중견기업부","1315","5","0.38","1315","1340","1280","855853","1117806605","39459727055","30007397"
"040610","SG&G","KOSDAQ","우량기업부","3910","-225","-5.44","4090","4115","3900","896302","3578015430","133280936360","34087196"
"049470","SGA","KOSDAQ","벤처기업부","1485","-110","-6.90","1570","1615","1435","8711432","13215014610","98705037915","66468039"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","4230","-200","-4.51","4430","4685","4105","1563082","6685349930","95074791300","22476310"
"004060","SG세계물산","KOSPI",,"1280","-20","-1.54","1295","1335","1245","7417656","9586423880","259103948800","202424960"
"001380","SG충남방적","KOSPI",,"4125","150","3.77","4000","4160","3885","1781829","7233190785","172208313750","41747470"
"052300","SH 홀딩스","KOSDAQ","중견기업부","1245","-35","-2.73","1280","1295","1225","1789434","2227400270","97564609260","78365148"
"002360","SH에너지화학","KOSPI",,"1595","-10","-0.62","1605","1620","1590","1228682","1969817455","177258299350","111133730"
"009160","SIMPAC","KOSPI",,"6440","-220","-3.30","6650","6650","6220","31623","207882630","187306917000","29084925"
"090730","SIMPAC METALLOY","KOSDAQ","우량기업부","5540","-110","-1.95","5570","5600","5450","9247","51311430","72020000000","13000000"
"123700","SJM","KOSPI",,"6640","-20","-0.30","6660","6660","6550","14541","95873500","103616522720","15604898"
"025530","SJM홀딩스","KOSPI",,"5360","-60","-1.11","5420","5440","5360","4845","26138290","80046282880","14934008"
"034730","SK","KOSPI",,"267000","-2000","-0.74","267500","270500","267000","185929","49958067500","18786199299000","70360297"
"207930","SK1호스팩","KOSDAQ","SPAC(소속부없음)","2105","5","0.24","2105","2105","2090","1728","3622800","11577500000","5500000"
"219550","SK2호스팩","KOSDAQ","SPAC(소속부없음)","2100","0","0.00","2090","2110","2090","16132","33716195","13335000000","6350000"
"011790","SKC","KOSPI",,"38450","700","1.85","37750","38650","37750","180976","6942404100","1414158817350","36779163"
"057500","SKC 솔믹스","KOSDAQ","중견기업부","1900","-25","-1.30","1930","1930","1840","292474","549098110","82289414200","43310218"
"178920","SKC코오롱PI","KOSDAQ","중견기업부","10650","0","0.00","10650","10800","10550","156216","1663557800","312751329300","29366322"
"018670","SK가스","KOSPI",,"85200","-500","-0.58","85700","85800","84900","14908","1270734400","749451320400","8796377"
"001740","SK네트웍스","KOSPI",,"7090","-50","-0.70","7140","7220","7070","1192909","8495768530","1759650417230","248187647"
"001745","SK네트웍스우","KOSPI",,"65500","-2400","-3.53","66400","67900","65000","4522","299737200","7443944000","113648"
"03473K","SK우","KOSPI",,"165000","6500","4.10","158500","168500","158500","5885","964592000","93412275000","566135"
"096770","SK이노베이션","KOSPI",,"118500","500","0.42","117500","120000","116000","497680","59032595500","10957169334000","92465564"
"096775","SK이노베이션우","KOSPI",,"68500","2000","3.01","66500","68600","66000","28160","1906169100","85517181000","1248426"
"001510","SK증권","KOSPI",,"1175","-25","-2.08","1195","1200","1165","2340578","2752451555","376137675925","320117171"
"001515","SK증권우","KOSPI",,"2280","-45","-1.94","2300","2335","2230","43354","98435210","8920531920","3912514"
"066270","SK컴즈","KOSDAQ","중견기업부","8120","410","5.32","7790","8430","7750","816948","6628630130","352631543600","43427530"
"006120","SK케미칼","KOSPI",,"67600","0","0.00","67800","68400","66800","85124","5743640100","1408989977200","20843047"
"006125","SK케미칼우","KOSPI",,"30050","-100","-0.33","30100","30100","29450","1770","52364200","84654606250","2817125"
"017670","SK텔레콤","KOSPI",,"241000","-1500","-0.62","243500","245500","241000","250298","60522171500","19459716351000","80745711"
"000660","SK하이닉스","KOSPI",,"30700","-750","-2.38","31150","31200","30450","4640184","142802858500","22349672605500","728002365"
"048550","SM C&C","KOSDAQ","중견기업부","2545","-35","-1.36","2565","2610","2540","180349","460867675","176960344840","69532552"
"051980","SNH","KOSDAQ","중견기업부","8790","-130","-1.46","9020","9100","8400","313930","2725391280","162174357300","18449870"
"036540","STS반도체","KOSDAQ","중견기업부","2730","-60","-2.15","2785","2785","2655","1229132","3317791380","272946999780","99980586"
"011810","STX","KOSPI",,"3955","5","0.13","3975","4000","3850","84128","328382910","118174253050","29879710"
"077970","STX엔진","KOSPI",,"9440","-160","-1.67","9890","9900","9420","6930","65976250","217204053760","23008904"
"071970","STX중공업","KOSPI",,"6830","-70","-1.01","6730","6910","6620","4423","29818260","152479934410","22325027"
"194860","SY이노베이션","KONEX","일반기업부","3450","0","0.00","0","0","0","0","0","8487000000","2460000"
"002710","TCC동양","KOSPI",,"2030","-55","-2.64","2065","2085","1985","218440","444021760","40600000000","20000000"
"032540","TJ미디어","KOSDAQ","중견기업부","3865","-160","-3.98","4070","4070","3860","66016","260151930","53845668785","13931609"
"048770","TPC","KOSDAQ","우량기업부","6540","-120","-1.80","6580","6680","6490","91772","601594030","84366000000","12900000"
"024070","WISCOM","KOSPI",,"5260","-30","-0.57","5280","5290","5210","5798","30309660","79036339200","15025920"
"057030","YBM시사닷컴","KOSDAQ","중견기업부","3985","0","0.00","3995","3995","3910","5187","20426285","65006097545","16312697"
"037270","YG PLUS","KOSPI",,"4010","-130","-3.14","4145","4195","4000","257604","1041359115","230618524540","57510854"
"040300","YTN","KOSDAQ","우량기업부","3000","-65","-2.12","2985","3080","2910","40642","121107825","126000000000","42000000"
"051390","YW","KOSDAQ","벤처기업부","3605","-175","-4.63","3790","3790","3520","73574","268260590","40936101640","11355368"
"052220","iMBC","KOSDAQ","중견기업부","4925","-75","-1.50","5040","5050","4915","72393","358367145","113275000000","23000000"
"079940","가비아","KOSDAQ","벤처기업부","5930","-150","-2.47","6090","6090","5930","60169","359372190","80266606120","13535684"
"078890","가온미디어","KOSDAQ","우량기업부","10600","-50","-0.47","10650","10700","10350","229157","2408467050","142127238000","13408230"
"000500","가온전선","KOSPI",,"20950","-250","-1.18","21300","21300","20600","1490","31093500","87159269650","4160347"
"030270","가희","KOSDAQ","중견기업부","2835","-100","-3.41","2935","2935","2750","1043188","2938694225","35162505000","12403000"
"192410","감마누","KOSDAQ","중견기업부","7510","-440","-5.53","8040","8040","7330","113027","860780440","27112602000","3610200"
"024840","갑을메탈","KOSDAQ","중견기업부","660","-9","-1.35","669","672","649","2404175","1576213980","70096936800","106207480"
"035250","강원랜드","KOSPI",,"42300","-200","-0.47","42400","42700","41850","231184","9750002500","9049683150000","213940500"
"094480","갤럭시아컴즈","KOSDAQ","중견기업부","6000","-270","-4.31","6380","6380","6000","76299","468157450","196161258000","32693543"
"000860","건설화학","KOSPI",,"44650","-2550","-5.40","47200","47200","44650","21252","960669850","290225000000","6500000"
"063080","게임빌","KOSDAQ","우량기업부","84000","-5300","-5.94","87800","87900","83700","275321","23499892100","547879584000","6522376"
"039240","경남스틸","KOSDAQ","우량기업부","8300","-230","-2.70","8490","8530","8300","21800","182790210","41500000000","5000000"
"008020","경남에너지","KOSPI",,"8100","-340","-4.03","8500","8500","8100","798","6658450","334116964800","41249008"
"053950","경남제약","KOSDAQ","중견기업부","7890","-180","-2.23","8140","8140","7890","104250","831280820","88610822640","11230776"
"002100","경농","KOSPI",,"5170","0","0.00","5170","5190","5120","9077","46715750","112146347500","21691750"
"012320","경동가스","KOSPI",,"105500","0","0.00","105000","106000","104000","1262","132266500","367646400000","3484800"
"009450","경동나비엔","KOSPI",,"37800","-300","-0.79","37100","37950","36850","37841","1414045400","481553478000","12739510"
"011040","경동제약","KOSDAQ","우량기업부","21850","150","0.69","21750","21950","20750","38933","828668250","290058750000","13275000"
"000050","경방","KOSPI",,"192000","-2500","-1.29","195500","198500","189500","988","191184000","526373184000","2741527"
"214390","경보제약","KOSPI",,"14800","-150","-1.00","14950","15000","14650","164595","2432023550","353821528000","23906860"
"139050","경봉","KOSDAQ","벤처기업부","2405","-35","-1.43","2415","2430","2335","243680","580710070","37816058865","15723933"
"012610","경인양행","KOSPI",,"3980","-125","-3.05","4105","4105","3970","101855","408678380","160777532700","40396365"
"009140","경인전자","KOSPI",,"19600","-50","-0.25","19650","19850","19350","68","1328150","30787621200","1570797"
"024910","경창산업","KOSDAQ","우량기업부","6870","-70","-1.01","7000","7000","6750","53241","363478070","120637200000","17560000"
"013580","계룡건설","KOSPI",,"9590","-70","-0.72","9670","9670","9420","7555","71880200","85647398130","8930907"
"012200","계양전기","KOSPI",,"4855","-125","-2.51","4990","5000","4825","152058","742691955","158273000000","32600000"
"012205","계양전기우","KOSPI",,"3890","-95","-2.38","4000","4010","3820","23851","92411675","5446000000","1400000"
"004200","고려개발","KOSPI",,"4240","-115","-2.64","4380","4450","4155","60739","257707015","84800000000","20000000"
"089890","고려반도체","KOSDAQ","관리종목(소속부없음)","2720","-25","-0.91","2745","2800","2660","8720","23771430","21896087040","8050032"
"002140","고려산업","KOSPI",,"2140","-50","-2.28","2190","2210","2100","152141","322882095","53370369500","24939425"
"049720","고려신용정보","KOSDAQ","중견기업부","3600","0","0.00","3580","3600","3500","60215","213763195","51480000000","14300000"
"010130","고려아연","KOSPI",,"474000","-7500","-1.56","478000","481500","474000","32427","15464954000","8944380000000","18870000"
"002240","고려제강","KOSPI",,"41250","-50","-0.12","41350","41450","40650","19921","820519500","742500000000","18000000"
"014570","고려제약","KOSDAQ","중견기업부","4900","-120","-2.39","5020","5050","4860","41276","203133305","53900000000","11000000"
"009810","고려포리머","KOSPI",,"1300","-110","-7.80","1440","1450","1280","1323126","1773332315","43822110800","33709316"
"098460","고영","KOSDAQ","우량기업부","33250","-250","-0.75","33300","33600","32700","21317","703985000","452863370750","13619951"
"206660","골든브릿지제2호스팩","KOSDAQ","SPAC(소속부없음)","2095","-5","-0.24","2105","2105","2090","5409","11347020","8170500000","3900000"
"219580","골든브릿지제3호스팩","KOSDAQ","SPAC(소속부없음)","2085","-30","-1.42","2115","2115","2085","5816","12149755","10216500000","4900000"
"001290","골든브릿지증권","KOSPI",,"1165","-5","-0.43","1175","1175","1130","121255","140184690","74253683055","63737067"
"215000","골프존","KOSDAQ","중견기업부","99900","300","0.30","99600","100900","98700","3686","366632100","626913958500","6275415"
"121440","골프존유원홀딩스","KOSDAQ","우량기업부","8080","-220","-2.65","8320","8390","8070","329170","2688832280","346121489440","42836818"
"076340","관악산업","KONEX","일반기업부","3500","400","12.90","3500","3500","3500","11","38500","17050110000","4871460"
"009290","광동제약","KOSPI",,"11650","50","0.43","11700","11750","11500","113179","1313565950","610702914150","52420851"
"014200","광림","KOSDAQ","중견기업부","3995","-90","-2.20","4150","4315","3960","2605084","10852068980","76381375785","19119243"
"017040","광명전기","KOSPI",,"2495","-75","-2.92","2570","2590","2495","411250","1039187695","108127349425","43337615"
"017900","광전자","KOSPI",,"2430","-30","-1.22","2430","2475","2405","76278","184734330","140803344090","57943763"
