종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"009070","KCTC","KOSPI",,"2520","25","1.00","2495","2545","2495","20946","52722885","75600000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"5240","40","0.77","5160","5240","5160","32170","167724260","117559295200","22434980"
"112190","KC산업","KONEX","일반기업부","3200","0","0.00","2720","3200","2720","421","1150350","16085331200","5026666"
"119650","KC코트렐","KOSPI",,"4410","135","3.16","4240","4430","4240","87290","381918310","57330000000","13000000"
"044180","KD건설","KOSDAQ","벤처기업부","154","1","0.65","157","159","152","13808685","2141238529","54776523956","355691714"
"092220","KEC","KOSPI",,"1325","-10","-0.75","1340","1355","1315","2368795","3155029460","135607444325","102345241"
"151860","KG ETS","KOSDAQ","우량기업부","3990","-5","-0.13","3995","4025","3940","181693","722083910","143640000000","36000000"
"109070","KGP","KOSPI",,"3045","-20","-0.65","3100","3200","3040","56184","173683845","20040460440","6581432"
"046440","KG모빌리언스","KOSDAQ","우량기업부","6910","60","0.88","6850","7030","6850","213976","1481459480","205305919110","29711421"
"035600","KG이니시스","KOSDAQ","우량기업부","15100","650","4.50","14650","15300","14400","1119310","16620240500","401449823100","26586081"
"001390","KG케미칼","KOSPI",,"16300","0","0.00","16350","16350","16000","96554","1561188750","194451485700","11929539"
"060720","KH바텍","KOSDAQ","우량기업부","11350","-500","-4.22","11700","11950","11050","496066","5663914450","227000000000","20000000"
"001940","KISCO홀딩스","KOSPI",,"79900","-1400","-1.72","80200","81200","79800","2030","162420200","295252552400","3695276"
"083470","KJ프리텍","KOSDAQ","우량기업부","2190","-35","-1.57","2240","2250","2180","127737","281703045","46587948840","21273036"
"122450","KMH","KOSDAQ","중견기업부","9350","-230","-2.40","9580","9580","9250","52922","492808360","127146769750","13598585"
"052900","KMH하이텍","KOSDAQ","중견기업부","1080","-5","-0.46","1080","1100","1075","131071","142324165","50534260560","46790982"
"058400","KNN","KOSDAQ","우량기업부","955","0","0.00","957","957","948","69205","65816194","126470382600","132429720"
"083420","KPX그린케미칼","KOSPI",,"4735","-135","-2.77","4810","4870","4705","11524","54635080","94700000000","20000000"
"114450","KPX생명과학","KOSDAQ","중견기업부","4360","40","0.93","4330","4365","4305","10228","44360145","65400000000","15000000"
"025000","KPX케미칼","KOSPI",,"75300","-2200","-2.84","77500","77800","75300","1606","122648200","364452000000","4840000"
"092230","KPX홀딩스","KOSPI",,"71700","-900","-1.24","71400","72600","71100","134","9593300","302907118200","4224646"
"000040","KR모터스","KOSPI",,"404","0","0.00","404","408","399","289423","116847819","76059270080","188265520"
"044450","KSS해운","KOSPI",,"9730","50","0.52","9680","9800","9420","51612","499965600","225598612400","23185880"
"030200","KT","KOSPI",,"29350","100","0.34","29350","29350","29050","864498","25248134509","7663631564800","261111808"
"033780","KT&G","KOSPI",,"106000","-1000","-0.93","106000","106500","105500","462552","49036889000","14553004682000","137292497"
"030210","KTB투자증권","KOSPI",,"3460","40","1.17","3410","3475","3410","93649","321938250","208686758320","60314092"
"036030","KTH","KOSDAQ","우량기업부","5280","10","0.19","5280","5290","5240","14286","75099440","188575316160","35715022"
"058850","KTcs","KOSPI",,"2405","70","3.00","2350","2405","2350","124783","297257825","102657425000","42685000"
"060370","KT서브마린","KOSDAQ","우량기업부","4575","5","0.11","4565","4590","4530","42113","191771825","100192500000","21900000"
"093050","LF","KOSPI",,"25800","-150","-0.58","25850","26600","25700","103602","2699953700","754392000000","29240000"
"003550","LG","KOSPI",,"86000","100","0.12","85700","86500","85300","315730","27080801700","14839913266000","172557131"
"034220","LG디스플레이","KOSPI",,"29300","-200","-0.68","29600","29700","29100","2735528","80211715800","10484000010000","357815700"
"001120","LG상사","KOSPI",,"29050","300","1.04","28750","29500","28600","391113","11380039850","1125978000000","38760000"
"051900","LG생활건강","KOSPI",,"1177000","11000","0.94","1167000","1201000","1162000","55290","65270950089","18382617869000","15618197"
"051905","LG생활건강우","KOSPI",,"655000","5000","0.77","652000","668000","652000","5672","3738018000","1375301535000","2099697"
"003555","LG우","KOSPI",,"51400","600","1.18","50300","51400","50200","6708","342547500","170374397800","3314677"
"032640","LG유플러스","KOSPI",,"12850","-100","-0.77","13000","13000","12750","1891261","24312220605","5610455988850","436611361"
"011070","LG이노텍","KOSPI",,"172000","-6000","-3.37","180000","183000","170500","405484","70794222500","4070742404000","23667107"
"066570","LG전자","KOSPI",,"91000","-3800","-4.01","95300","96100","90800","2091668","193060101000","14891951074000","163647814"
"066575","LG전자우","KOSPI",,"44900","-1100","-2.39","46150","46350","44600","74179","3345388600","771651040800","17185992"
"108670","LG하우시스","KOSPI",,"90900","-900","-0.98","91600","92600","90500","71166","6479234600","815161203000","8967670"
"108675","LG하우시스우","KOSPI",,"53400","-900","-1.66","54200","54200","53100","1230","65559000","55126422000","1032330"
"051910","LG화학","KOSPI",,"403500","-2000","-0.49","405000","408000","399500","279672","112656082744","28484010400500","70592343"
"051915","LG화학우","KOSPI",,"259500","-1500","-0.57","262000","267000","255000","41960","10999403000","1995243600000","7688800"
"079550","LIG넥스원","KOSPI",,"71900","-3000","-4.01","73000","74200","71700","163175","11879295100","1581800000000","22000000"
"006260","LS","KOSPI",,"79000","300","0.38","78600","79700","78200","83481","6588014500","2543800000000","32200000"
"000680","LS네트웍스","KOSPI",,"2935","5","0.17","2945","2945","2915","5026","14723195","231286851960","78803016"
"010120","LS산전","KOSPI",,"59900","2800","4.90","56700","60300","56000","233419","13583536300","1797000000000","30000000"
"229640","LS전선아시아","KOSPI",,"6610","-90","-1.34","6660","6720","6590","76410","506393180","202430450190","30624879"
"023150","MH에탄올","KOSPI",,"6350","-370","-5.51","6600","6650","6200","160065","1019008300","46853640100","7378526"
"065150","MP그룹","KOSDAQ","중견기업부","1315","0","0.00","0","0","0","0","0","106263055205","80808407"
"219550","MP한강","KOSDAQ","중견기업부","2575","5","0.19","2560","2595","2505","145080","369607000","141211120250","54839270"
"035420","NAVER","KOSPI",,"894000","18000","2.05","875000","896000","868000","131019","115601964425","29468635026000","32962679"
"160550","NEW","KOSDAQ","벤처기업부","8100","-10","-0.12","8170","8180","8020","108376","875472050","221989458600","27406106"
"104200","NHN벅스","KOSDAQ","우량기업부","9530","160","1.71","9320","9620","9320","25952","245856520","141306551500","14827550"
"181710","NHN엔터테인먼트","KOSPI",,"68600","600","0.88","68000","70400","67400","155301","10782671800","1342160715000","19565025"
"060250","NHN한국사이버결제","KOSDAQ","우량기업부","17600","1600","10.00","16100","17750","16100","1154658","19723137900","344740052800","19587503"
"005940","NH투자증권","KOSPI",,"14050","150","1.08","13900","14150","13700","836459","11656411300","3953794862350","281408887"
"005945","NH투자증권우","KOSPI",,"9180","50","0.55","9170","9230","9090","49503","452270440","173235486240","18870968"
"034310","NICE","KOSPI",,"15900","-150","-0.93","16150","16150","15750","43250","685206300","602328570000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","8550","-80","-0.93","8600","8630","8440","167705","1428560510","519111711000","60714820"
"008260","NI스틸","KOSPI",,"3485","10","0.29","3475","3510","3450","52991","183797860","99067572250","28426850"
"004250","NPC","KOSPI",,"6030","40","0.67","5890","6040","5890","5616","33391600","221421600000","36720000"
"004255","NPC우","KOSPI",,"2930","15","0.51","2915","2930","2880","1848","5357445","15470400000","5280000"
"010060","OCI","KOSPI",,"113000","1000","0.89","112000","115500","110500","279147","31630499500","2694978923000","23849371"
"024940","PN풍년","KOSDAQ","벤처기업부","2940","25","0.86","2950","2970","2885","105735","309153790","29400000000","10000000"
"005490","POSCO","KOSPI",,"325500","-6500","-1.96","331500","332000","324000","267499","87311899500","28379314792500","87186835"
"218410","RFHIC","KOSDAQ","벤처기업부","1620","-15","-0.92","1620","1645","1615","80075","130275825","178499116800","110184640"
"091340","S&K폴리텍","KOSDAQ","중견기업부","5080","195","3.99","4950","5110","4900","130992","658609105","51725728400","10182230"
"100840","S&TC","KOSPI",,"15350","50","0.33","15300","15500","15150","3876","59356000","108748794200","7084612"
"064960","S&T모티브","KOSPI",,"45600","1150","2.59","44450","45650","44000","88333","3985482800","666815001600","14623136"
"003570","S&T중공업","KOSPI",,"8370","80","0.97","8280","8400","8280","28556","238963750","271802684430","32473439"
"036530","S&T홀딩스","KOSPI",,"16550","450","2.80","16150","16600","15900","10532","171412450","261988237750","15830105"
"010950","S-Oil","KOSPI",,"128500","-1500","-1.15","130500","131000","128500","235144","30357382000","14466888772000","112582792"
"010955","S-Oil우","KOSPI",,"108000","1500","1.41","107500","109000","105500","20409","2192466500","434368116000","4021927"
"019550","SBI인베스트먼트","KOSDAQ","중견기업부","840","20","2.44","820","843","801","7870343","6480102734","136135923000","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","5940","130","2.24","5930","6070","5820","43015","254669540","146459847600","24656540"
"034120","SBS","KOSPI",,"25200","300","1.20","24950","25550","24800","56627","1430314200","459965066400","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"3035","-10","-0.33","3050","3050","3025","65108","197937045","424584936650","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","8390","-90","-1.06","8580","8610","8230","49238","411571710","180079226450","21463555"
"036120","SCI평가정보","KOSDAQ","중견기업부","1115","0","0.00","1110","1120","1100","24146","26784695","39582500000","35500000"
"099220","SDN","KOSDAQ","중견기업부","1465","-30","-2.01","1490","1510","1460","245986","363462345","51523018640","35169296"
"036540","SFA반도체","KOSDAQ","중견기업부","2510","50","2.03","2460","2525","2445","452311","1130377330","353876263090","140986559"
"040610","SG&G","KOSDAQ","우량기업부","3030","50","1.68","2960","3030","2910","434440","1294751785","103284203880","34087196"
"049470","SGA","KOSDAQ","벤처기업부","897","-4","-0.44","901","906","896","196245","176338953","76732679166","85543678"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","2235","0","0.00","2235","2245","2215","127075","283407775","70221447120","31418992"
"232290","SGA시스템즈","KONEX","일반기업부","2980","0","0.00","0","0","0","0","0","18920982540","6349323"
"224880","SGA임베디드","KONEX","일반기업부","6390","-10","-0.16","0","0","0","0","0","28232074350","4418165"
"004060","SG세계물산","KOSPI",,"990","-6","-0.60","1000","1000","988","410959","408290237","200400710400","202424960"
"001380","SG충방","KOSPI",,"4780","-120","-2.45","4925","4925","4680","148852","705863460","214928603540","44964143"
"002360","SH에너지화학","KOSPI",,"1495","-5","-0.33","1505","1505","1490","317704","475951480","166144926350","111133730"
"009160","SIMPAC","KOSPI",,"4350","10","0.23","4355","4380","4310","28177","121683825","126519423750","29084925"
"090730","SIMPAC Metal","KOSDAQ","중견기업부","6160","-30","-0.48","6190","6300","6160","7493","46347050","80080000000","13000000"
"123700","SJM","KOSPI",,"5230","20","0.38","5230","5280","5210","18432","96625700","81613616540","15604898"
"025530","SJM홀딩스","KOSPI",,"4705","55","1.18","4650","4715","4630","5198","24417370","70264507640","14934008"
"034730","SK","KOSPI",,"289500","500","0.17","288000","291000","284500","141023","40598509500","20369305981500","70360297"
"207930","SK1호스팩","KOSDAQ","관리종목(소속부없음)","2035","0","0.00","2035","2040","2035","63448","129123180","11192500000","5500000"
"232330","SK3호스팩","KOSDAQ","SPAC(소속부없음)","2010","-5","-0.25","2015","2020","2000","21589","43220240","7236000000","3600000"
"011790","SKC","KOSPI",,"39750","150","0.38","39600","39950","39100","133016","5249134850","1491998561250","37534555"
"057500","SKC 솔믹스","KOSDAQ","중견기업부","5240","230","4.59","4970","5240","4915","1324542","6787971680","322228769600","61494040"
"178920","SKC코오롱PI","KOSDAQ","우량기업부","35150","-2150","-5.76","37300","37550","34800","901030","32045507850","1032226218300","29366322"
"018670","SK가스","KOSPI",,"93600","-800","-0.85","94000","94300","93500","25330","2376665400","839348265600","8967396"
"001740","SK네트웍스","KOSPI",,"6650","90","1.37","6580","6650","6560","883377","5842887610","1650447852550","248187647"
"001745","SK네트웍스우","KOSPI",,"55700","-500","-0.89","55800","56200","53000","1967","106729400","6330193600","113648"
"210980","SK디앤디","KOSPI",,"30100","0","0.00","30350","30350","29550","24217","725645000","486265500000","16155000"
"036490","SK머티리얼즈","KOSDAQ","우량기업부","187500","-3900","-2.04","190300","190300","186100","59855","11241754500","1977688687500","10547673"
"052260","SK바이오랜드","KOSDAQ","우량기업부","19550","100","0.51","19700","20000","19350","220739","4340857600","293250000000","15000000"
"03473K","SK우","KOSPI",,"167000","-2000","-1.18","166500","168000","166000","1546","257956000","94544545000","566135"
"096770","SK이노베이션","KOSPI",,"205000","-4000","-1.91","209000","210000","204000","224065","46064410500","18955440620000","92465564"
"096775","SK이노베이션우","KOSPI",,"141500","-500","-0.35","143000","143000","140500","7347","1036671000","176652279000","1248426"
"001510","SK증권","KOSPI",,"1245","30","2.47","1220","1245","1215","4127227","5079100860","398545877895","320117171"
"001515","SK증권우","KOSPI",,"3650","190","5.49","3440","3855","3435","701485","2589182495","14280676100","3912514"
"006120","SK케미칼","KOSPI",,"73900","-1200","-1.60","74800","75000","73200","222021","16427300800","1652709576500","22364135"
"006125","SK케미칼우","KOSPI",,"31000","0","0.00","31000","31100","30450","19320","595537500","87330875000","2817125"
"017670","SK텔레콤","KOSPI",,"264000","6500","2.52","259000","264000","257000","160921","41975390500","21316867704000","80745711"
"000660","SK하이닉스","KOSPI",,"82200","2400","3.01","80000","82700","79200","6620890","538901554000","59841794403000","728002365"
"048550","SM C&C","KOSDAQ","중견기업부","3010","100","3.44","2920","3020","2895","497785","1479449515","209292981520","69532552"
"005610","SPC삼립","KOSPI",,"137500","0","0.00","137500","139500","135000","18012","2485735000","1186488737500","8629009"
"011810","STX","KOSPI",,"2385","0","0.00","0","0","0","0","0","426018974580","178624308"
"077970","STX엔진","KOSPI",,"9850","-50","-0.51","9900","9960","9800","16749","165480290","226637704400","23008904"
"071970","STX중공업","KOSPI",,"5340","-40","-0.74","5430","5430","5330","412356","2215358580","131712974340","24665351"
"084870","TBH글로벌","KOSPI",,"8780","10","0.11","8800","8890","8570","134409","1175021340","183122870820","20856819"
"002710","TCC동양","KOSPI",,"2160","0","0.00","2165","2180","2135","15438","33172265","48259800000","22342500"
"089230","THE E&M","KOSDAQ","관리종목(소속부없음)","955","-32","-3.24","987","998","950","222199","216147674","87727235900","91860980"
"032540","TJ미디어","KOSDAQ","중견기업부","4590","40","0.88","4550","4610","4495","9663","44274130","63946085310","13931609"
"048770","TPC","KOSDAQ","투자주의환기종목(소속부없음)","5660","270","5.01","5430","5970","5430","216205","1212267790","73014000000","12900000"
"024070","WISCOM","KOSPI",,"4245","-35","-0.82","4300","4305","4245","613","2621595","63785030400","15025920"
"052300","W홀딩컴퍼니","KOSDAQ","중견기업부","592","0","0.00","586","604","586","429814","255334777","70438031904","118983162"
"037270","YG PLUS","KOSPI",,"2280","0","0.00","2280","2300","2240","151610","344151505","132629205120","58170704"
"040300","YTN","KOSDAQ","우량기업부","2185","35","1.63","2160","2195","2145","20821","45147650","91770000000","42000000"
"051390","YW","KOSDAQ","벤처기업부","4130","15","0.36","4125","4150","3990","29385","119485445","46897669840","11355368"
"052220","iMBC","KOSDAQ","중견기업부","3470","40","1.17","3475","3475","3405","29062","99774590","79810000000","23000000"
"079940","가비아","KOSDAQ","벤처기업부","5460","-20","-0.36","5480","5520","5420","18428","100857420","73904834640","13535684"
"078890","가온미디어","KOSDAQ","우량기업부","9670","200","2.11","9470","9740","9450","85121","815979130","129657584100","13408230"
"000500","가온전선","KOSPI",,"23700","-300","-1.25","24000","24500","23550","7390","175358550","98600223900","4160347"
"192410","감마누","KOSDAQ","중견기업부","6740","-100","-1.46","6920","6950","6740","1138288","7768688970","164697292000","24435800"
"024840","갑을메탈","KOSDAQ","중견기업부","2870","-45","-1.54","2895","2925","2790","2585605","7346673365","89663093520","31241496"
"000860","강남제비스코","KOSPI",,"36500","-200","-0.54","36700","37400","36350","11505","420648350","237250000000","6500000"
"217730","강스템바이오텍","KOSDAQ","기술성장기업부","10400","-50","-0.48","10450","10500","10200","109618","1132435550","151454212000","14562905"
"035250","강원랜드","KOSPI",,"34300","150","0.44","34000","34450","34000","279068","9556619350","7338159150000","213940500"
"011420","갤럭시아에스엠","KOSPI",,"3480","20","0.58","3500","3520","3370","142625","493944655","95872761120","27549644"
"094480","갤럭시아컴즈","KOSDAQ","벤처기업부","5550","-60","-1.07","5640","5750","5550","41593","232648320","193305600900","34829838"
"063080","게임빌","KOSDAQ","우량기업부","63300","-200","-0.31","63300","63800","62700","65000","4105043000","417475653600","6595192"
"039240","경남스틸","KOSDAQ","우량기업부","9460","70","0.75","9390","9480","9310","1226","11465710","47300000000","5000000"
"053950","경남제약","KOSDAQ","중견기업부","10350","150","1.47","10200","10400","9950","124871","1263069400","116420691600","11248376"
"002100","경농","KOSPI",,"6130","-20","-0.33","6120","6160","6070","3922","23980850","132970427500","21691750"
"009450","경동나비엔","KOSPI",,"40450","-800","-1.94","41250","41350","40050","72678","2934025650","515313179500","12739510"
"267290","경동도시가스","KOSPI",,"34100","700","2.10","33600","35250","33600","12008","419663150","107262777600","3145536"
"012320","경동인베스트","KOSPI",,"46000","0","0.00","46000","46850","45550","1220","55843600","108791058000","2365023"
"011040","경동제약","KOSDAQ","우량기업부","19700","150","0.77","19700","19700","19500","18505","362822350","261517500000","13275000"
"000050","경방","KOSPI",,"14550","0","0.00","14550","14800","14300","23419","340969000","398892178500","27415270"
"214390","경보제약","KOSPI",,"12200","0","0.00","12200","12350","12050","43401","529121650","291663692000","23906860"
"012610","경인양행","KOSPI",,"4755","50","1.06","4705","4800","4640","335169","1584895315","192084715575","40396365"
"009140","경인전자","KOSPI",,"20250","-250","-1.22","20500","20500","20150","624","12630200","31808639250","1570797"
"024910","경창산업","KOSDAQ","우량기업부","4135","40","0.98","4095","4175","4095","34734","143999795","72610600000","17560000"
"013580","계룡건설","KOSPI",,"17900","150","0.85","17750","17950","17550","1398","24764100","159863235300","8930907"
"012200","계양전기","KOSPI",,"4545","20","0.44","4570","4610","4515","65054","296321485","148167000000","32600000"
"012205","계양전기우","KOSPI",,"3785","35","0.93","3750","3870","3725","49231","187250360","5299000000","1400000"
"004200","고려개발","KOSPI",,"5450","10","0.18","5580","5670","5250","2421","13049670","117447500000","21550000"
"089890","고려반도체","KOSDAQ","관리종목(소속부없음)","3940","-10","-0.25","3950","3995","3870","13489","53181715","33198889160","8426114"
"002140","고려산업","KOSPI",,"2880","-45","-1.54","2925","2930","2860","269977","780315105","71825544000","24939425"
"198440","고려시멘트","KOSDAQ","중견기업부","1900","-10","-0.52","1905","1905","1870","60644","114714375","57911924000","30479960"
"049720","고려신용정보","KOSDAQ","중견기업부","3000","0","0.00","3000","3010","2990","28493","85405825","42900000000","14300000"
"010130","고려아연","KOSPI",,"512000","-14000","-2.66","524000","525000","511000","38483","19752146000","9661440000000","18870000"
"002240","고려제강","KOSPI",,"35200","-500","-1.40","35450","35700","35200","10403","367197200","633600000000","18000000"
"014570","고려제약","KOSDAQ","중견기업부","6870","-190","-2.69","6990","7050","6860","136318","943012910","75570000000","11000000"
"098460","고영","KOSDAQ","우량기업부","76800","1800","2.40","75000","76900","74800","102921","7840477200","1050313036800","13675951"
"038530","골드퍼시픽","KOSDAQ","관리종목(소속부없음)","3885","5","0.13","3890","3940","3715","55089","209481950","25857445005","6655713"
