종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"065150","MPK","KOSDAQ","중견기업부","1550","10","0.65","1530","1575","1510","37407","57431035","100747110800","64998136"
"035420","NHN","KOSPI",,"252500","5000","2.02","249000","256000","248000","148710","37576956000","12152245260000","48127704"
"016420","NH농협증권","KOSPI",,"5040","-160","-3.08","5220","5220","5040","123246","630875450","303030146160","60125029"
"034310","NICE","KOSPI",,"57900","900","1.58","56400","58300","56400","10040","580492700","200256240300","3458657"
"030190","NICE평가정보","KOSDAQ","우량기업부","4800","20","0.42","4755","4845","4500","23335","111115625","145715568000","30357410"
"008260","NI스틸","KOSPI",,"1610","-5","-0.31","1615","1625","1595","48408","77742330","45767228500","28426850"
"004250","NPC","KOSPI",,"2535","-20","-0.78","2525","2590","2495","61416","153872510","93085200000","36720000"
"004255","NPC우","KOSPI",,"1285","20","1.58","1255","1290","1250","27850","35606950","6784800000","5280000"
"010060","OCI","KOSPI",,"154000","-500","-0.32","154500","156000","152000","131461","20174850500","3672803134000","23849371"
"036490","OCI머티리얼즈","KOSDAQ","우량기업부","32350","100","0.31","32650","33100","32300","82035","2686953750","341217221550","10547673"
"024940","PN풍년","KOSDAQ","벤처기업부","1445","20","1.40","1405","1465","1405","94505","136843455","14450000000","10000000"
"005490","POSCO","KOSPI",,"343500","1000","0.29","344500","345500","342500","70855","24377640500","29948677822500","87186835"
"091340","S&K폴리텍","KOSDAQ","벤처기업부","2730","30","1.11","2720","2730","2685","2809","7655630","21567000000","7900000"
"100840","S&TC","KOSPI",,"15550","-550","-3.42","16100","16100","15400","43620","679715000","110165716600","7084612"
"000040","S&T모터스","KOSPI",,"552","1","0.18","551","558","551","236781","131092663","65876441208","119341379"
"064960","S&T모티브","KOSPI",,"18950","-50","-0.26","18800","19300","18800","14671","277431950","220554994700","11638786"
"003570","S&T중공업","KOSPI",,"10950","-550","-4.78","11400","11400","10500","859156","9339207300","355584157050","32473439"
"036530","S&T홀딩스","KOSPI",,"9410","-260","-2.69","9520","9530","9380","23352","220252920","140429410430","14923423"
"010950","S-Oil","KOSPI",,"99900","3100","3.20","97900","101500","97500","429734","42998195400","11247020920800","112582792"
"010955","S-Oil우","KOSPI",,"60400","400","0.67","60200","60700","60000","17352","1044852400","242924390800","4021927"
"019660","SBI글로벌","KOSDAQ","중견기업부","531","-18","-3.28","555","561","528","997656","541099863","24214871214","45602394"
"950100","SBI모기지","KOSPI",,"10000","210","2.15","9970","10500","9520","77294","766521590","237410000000","23741000"
"019550","SBI인베스트먼트","KOSDAQ","중견기업부","503","-4","-0.79","505","515","499","279212","141206197","81519487225","162066575"
"034120","SBS","KOSPI",,"40700","0","0.00","40750","41800","39600","77586","3126955650","742880087400","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"6600","-20","-0.30","6620","6740","6540","365364","2417758480","923314854000","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","16350","650","4.14","16050","16600","15550","136953","2212018850","350929124250","21463555"
"099220","SDN","KOSDAQ","우량기업부","3455","80","2.37","3380","3455","3295","95769","328298090","69330427770","20066694"
"040610","SG&G","KOSDAQ","벤처기업부","2315","45","1.98","2250","2315","2250","55483","126518310","78911858740","34087196"
"049470","SGA","KOSDAQ","벤처기업부","1000","-10","-0.99","1015","1030","997","1682140","1698014724","48910200000","48910200"
"004060","SG세계물산","KOSPI",,"649","12","1.88","646","665","634","3442042","2235954996","131373799040","202424960"
"001380","SG충남방적","KOSPI",,"1285","5","0.39","1315","1320","1260","49126","62978560","53645498950","41747470"
"001385","SG충남방적우","KOSPI",,"1575000","0","0.00","0","0","0","0","0","173250000","110"
"002360","SH에너지화학","KOSPI",,"913","60","7.03","865","955","865","7995761","7312734937","101465095490","111133730"
"002365","SH에너지화학우","KOSPI",,"58300","-800","-1.35","56300","59700","56200","145","8383100","362626000","6220"
"009160","SIMPAC","KOSPI",,"7500","250","3.45","7250","7540","7250","499460","3699842100","218136937500","29084925"
"090730","SIMPAC METALLOY","KOSDAQ","우량기업부","6100","120","2.01","6000","6100","5920","10802","64955210","79300000000","13000000"
"123700","SJM","KOSPI",,"7190","130","1.84","7070","7210","7030","23170","165224800","112199216620","15604898"
"025530","SJM홀딩스","KOSPI",,"3695","25","0.68","3685","3795","3525","4331","15793595","55181159560","14934008"
"003600","SK","KOSPI",,"152000","2000","1.33","152000","152500","150000","142824","21628205500","7138195424000","46961812"
"034730","SK C&C","KOSPI",,"95700","100","0.10","97000","97000","95100","26763","2571020800","4785000000000","50000000"
"011790","SKC","KOSPI",,"44600","-450","-1.00","45200","46000","44300","155232","6971722700","1615191809800","36215063"
"057500","SKC 솔믹스","KOSDAQ","벤처기업부","3435","25","0.73","3450","3470","3380","33024","113165965","47970760845","13965287"
"018670","SK가스","KOSPI",,"79000","2000","2.60","77000","79300","76700","6691","527750200","681664535000","8628665"
"001740","SK네트웍스","KOSPI",,"9550","50","0.53","9600","9660","9530","165329","1585341450","2370192028850","248187647"
"001745","SK네트웍스우","KOSPI",,"11250","250","2.27","11200","11250","10800","180","1995500","1278540000","113648"
"033630","SK브로드밴드","KOSDAQ","중견기업부","3990","25","0.63","3980","4040","3965","1206201","4821903485","1180876757130","295959087"
"003605","SK우","KOSPI",,"46450","450","0.98","0","0","0","0","0","23685784000","509920"
"096770","SK이노베이션","KOSPI",,"160500","2000","1.26","161000","162500","159000","318947","51385585000","14840723022000","92465564"
"096775","SK이노베이션우","KOSPI",,"48100","-100","-0.21","48150","48200","47800","4860","232967500","60049290600","1248426"
"001510","SK증권","KOSPI",,"1160","5","0.43","1160","1170","1150","1218294","1414587120","371335918360","320117171"
"001515","SK증권우","KOSPI",,"999","-1","-0.10","1000","1005","993","19900","19870570","3908601486","3912514"
"066270","SK컴즈","KOSDAQ","우량기업부","8930","80","0.90","8950","9300","8850","316310","2875905700","387774024990","43423743"
"006120","SK케미칼","KOSPI",,"67200","1100","1.66","66200","67300","65900","87301","5815849200","1400652758400","20843047"
"006125","SK케미칼우","KOSPI",,"15950","150","0.95","15600","15950","15600","965","15243250","44933143750","2817125"
"017670","SK텔레콤","KOSPI",,"153500","-500","-0.32","155500","156000","152000","127001","19587999000","12394466638500","80745711"
"000660","SK하이닉스","KOSPI",,"24850","550","2.26","24800","25000","24650","5789405","143666495100","17248942907350","694122451"
"048550","SM C&C","KOSDAQ","중견기업부","6000","-200","-3.23","6100","6330","5960","1075565","6567903240","354417342000","59069557"
"099440","SMEC","KOSDAQ","벤처기업부","3280","-15","-0.46","3275","3345","3275","26415","87210580","48596348800","14815960"
"051980","SNH","KOSDAQ","벤처기업부","1885","-110","-5.51","2000","2045","1835","153523","294236810","31848337950","16895670"
"036540","STS반도체","KOSDAQ","벤처기업부","5540","190","3.55","5400","5600","5400","436124","2410857730","239941521760","43310744"
"011810","STX","KOSPI",,"8000","80","1.01","8000","8080","7900","108440","865665950","479531184000","59941398"
"071970","STX메탈","KOSPI",,"5290","290","5.80","4995","5440","4990","31594","164409510","117967000000","22300000"
"077970","STX엔진","KOSPI",,"8000","20","0.25","8000","8130","7980","96526","776461390","229414664000","28676833"
"067250","STX조선해양","KOSPI",,"7900","110","1.41","7920","8060","7850","470956","3744471800","636287804000","80542760"
"028670","STX팬오션","KOSPI",,"3445","0","0.00","3490","3530","3440","554296","1917843745","709182246565","205858417"
"002710","TCC동양","KOSPI",,"4750","35","0.74","4675","4780","4675","18727","88901050","80750000000","17000000"
"032540","TJ미디어","KOSDAQ","우량기업부","3765","165","4.58","3580","3880","3580","29026","108648070","49151096100","13054740"
"048770","TPC","KOSDAQ","벤처기업부","1950","50","2.63","1900","1975","1895","40283","78077255","25155000000","12900000"
"011000","VGX인터","KOSPI",,"1620","-5","-0.31","1605","1680","1600","1458142","2385185660","82790829000","51105450"
"024070","WISCOM","KOSPI",,"4325","10","0.23","4300","4355","4300","14844","64220800","64987104000","15025920"
"057030","YBM시사닷컴","KOSDAQ","우량기업부","6080","-60","-0.98","6220","6220","6080","10766","65589000","99181197760","16312697"
"023770","YNK코리아","KOSDAQ","중견기업부","2220","-100","-4.31","2290","2385","2220","37590","85318350","20195881680","9097244"
"040300","YTN","KOSDAQ","우량기업부","3900","80","2.09","3730","3995","3730","28315","111487975","163800000000","42000000"
"052220","iMBC","KOSDAQ","벤처기업부","6520","500","8.31","6130","6830","6020","2349828","15395883800","149960000000","23000000"
"079940","가비아","KOSDAQ","벤처기업부","5710","110","1.96","5660","5780","5620","332841","1897458670","76146755640","13335684"
"078890","가온미디어","KOSDAQ","벤처기업부","3700","55","1.51","3625","3750","3625","66258","245147850","37233162900","10063017"
"000500","가온전선","KOSPI",,"21650","50","0.23","21800","21800","21400","16210","349487500","90071512550","4160347"
"030270","가희","KOSDAQ","중견기업부","9970","160","1.63","10000","10000","9800","1965","19335900","11964000000","1200000"
"035250","강원랜드","KOSPI",,"25400","50","0.20","25450","25500","25300","121402","3086295300","5434088700000","213940500"
"094480","갤럭시아컴즈","KOSDAQ","중견기업부","1480","-30","-1.99","1520","1555","1425","52155","76695545","45714710640","30888318"
"000860","건설화학","KOSPI",,"19700","-50","-0.25","19700","20050","19700","5380","106495000","128050000000","6500000"
"063080","게임빌","KOSDAQ","벤처기업부","113800","3300","2.99","111500","117500","111100","75023","8601701900","631699134200","5550959"
"041140","게임하이","KOSDAQ","중견기업부","8840","-80","-0.90","9010","9150","8830","177797","1597803440","301442453000","34099825"
"000800","경남기업","KOSPI",,"5830","320","5.81","5520","5910","5470","37491","215182630","92132236240","15803128"
"039240","경남스틸","KOSDAQ","벤처기업부","6210","50","0.81","6300","6300","6160","6280","38821670","31050000000","5000000"
"008020","경남에너지","KOSPI",,"4245","65","1.56","4165","4255","4165","15601","65711830","126489368700","29797260"
"053950","경남제약","KOSDAQ","중견기업부","774","25","3.34","743","861","743","13429876","11212569581","32750073144","42312756"
"002100","경농","KOSPI",,"3370","30","0.90","3350","3430","3350","41003","139003800","73101197500","21691750"
"012320","경동가스","KOSPI",,"74100","700","0.95","74000","74400","73900","2015","149145300","258223680000","3484800"
"009450","경동나비엔","KOSPI",,"11450","600","5.53","11000","11450","10850","165832","1847850000","145867389500","12739510"
"011040","경동제약","KOSDAQ","우량기업부","12350","950","8.33","11600","12500","11400","111860","1360222400","163946250000","13275000"
"000050","경방","KOSPI",,"101500","1500","1.50","102000","102000","101000","107","10859000","211120000000","2080000"
"139050","경봉","KOSDAQ","벤처기업부","5130","130","2.60","5070","5270","4970","534710","2737819790","54090868770","10544029"
"043220","경원산업","KOSDAQ","관리종목(소속부없음)","156","-10","-6.02","163","163","155","518971","81680135","4654725660","29837985"
"012610","경인양행","KOSPI",,"2745","25","0.92","2740","2775","2715","36390","99509950","102937500000","37500000"
"009140","경인전자","KOSPI",,"13700","200","1.48","13700","13700","13500","80","1085000","21519918900","1570797"
"024910","경창산업","KOSDAQ","벤처기업부","4890","50","1.03","4800","4930","4800","6687","32717270","85868400000","17560000"
"013580","계룡건설","KOSPI",,"8770","0","0.00","8850","8890","8760","2931","25780870","78324054390","8930907"
"012200","계양전기","KOSPI",,"2480","15","0.61","2470","2505","2445","180845","446728200","80848000000","32600000"
"012205","계양전기우","KOSPI",,"1500","10","0.67","1510","1510","1500","2500","3757000","2100000000","1400000"
"004200","고려개발","KOSPI",,"1750","10","0.57","1720","1760","1710","14440","24984200","35000000000","20000000"
"089890","고려반도체","KOSDAQ","벤처기업부","5400","-210","-3.74","5610","5610","5400","14618","79980710","43470172800","8050032"
"002140","고려산업","KOSPI",,"4700","115","2.51","4795","4795","4610","1580","7419500","23443059500","4987885"
"049720","고려신용정보","KOSDAQ","중견기업부","999","-1","-0.10","1005","1005","990","46116","45880737","14285700000","14300000"
"010130","고려아연","KOSPI",,"448000","5000","1.13","430000","450000","421500","95710","41990015500","8453760000000","18870000"
"002240","고려제강","KOSPI",,"31650","100","0.32","31600","31700","31400","3631","114662650","474750000000","15000000"
"014570","고려제약","KOSDAQ","중견기업부","2910","160","5.82","2790","3000","2785","133585","390454810","32010000000","11000000"
"009810","고려포리머","KOSPI",,"595","-10","-1.65","590","608","571","298606","176974348","15649376435","26301473"
"009815","고려포리머우","KOSPI",,"538000","38000","7.60","556000","556000","519000","5","2671000","93074000","173"
"098460","고영","KOSDAQ","우량기업부","25250","300","1.20","25050","25400","24950","24300","611837900","226091883500","8954134"
"119250","골든나래리츠","KOSPI",,"420","0","0.00","422","439","417","2366110","1004457064","22522458000","53624900"
"001290","골든브릿지증권","KOSPI",,"1010","-20","-1.94","1025","1055","1010","40082","41028820","49224437670","48737067"
"121440","골프존","KOSDAQ","우량기업부","54900","-400","-0.72","55400","55500","54600","45217","2483911700","674337962700","12283023"
"009290","광동제약","KOSPI",,"5260","490","10.27","4735","5300","4735","1636165","8372311110","275733676260","52420851"
"014200","광림","KOSDAQ","벤처기업부","1835","40","2.23","1775","1870","1770","134765","244833605","28705470180","15643308"
"017040","광명전기","KOSPI",,"2390","90","3.91","2330","2390","2330","542173","1282633695","103576899850","43337615"
"017900","광전자","KOSPI",,"2125","10","0.47","2115","2150","2105","200536","426077350","123130496375","57943763"
"037710","광주신세계","KOSPI",,"236000","0","0.00","236000","236000","235500","491","115835000","377600000000","1600000"
"026910","광진실업","KOSDAQ","중견기업부","2855","-10","-0.35","2865","2950","2830","27957","79673545","18287431275","6405405"
"090150","광진윈텍","KOSDAQ","벤처기업부","2215","0","0.00","2215","2215","2165","10604","23234570","21393340495","9658393"
"140910","광희리츠","KOSPI",,"4440","70","1.60","4520","4540","4320","4211","18413600","16111583400","3628735"
