회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(비교)(IFRS연결)(천원),PBR(최고)(IFRS),PBR(최저)(IFRS),매출액(영업수익)(*)(연결)(천원),배당성향(IFRS연결)
(주)더존비즈온,012510,2022/12,832892726,89.94,52.65,-4.53,,6.34,2.35,304302941,
(주)덕성,004830,2022/12,125172359,50.07,66.64,15.73,,3.7,0.86,133297779,
(주)덴티움,145720,2022/12,674583965,80.77,55.32,22.07,,3.71,1.83,355865975,
(주)도화엔지니어링,002150,2022/12,522590276,95.49,51.15,-3.74,,1.63,0.91,555824252,
(주)동남합성,023450,2022/12,,,,,,4.81,3.76,,
(주)동방,004140,2022/12,567964926,335.96,22.94,27.28,,1.86,0.87,758533282,
(주)동방아그로,007590,2022/12,216528029,43.56,69.66,9.44,,0.82,0.56,146722849,
(주)동서,026960,2022/12,1627852719,5.33,94.94,3.95,,2.15,1.32,556486609,
(주)동성케미컬,102260,2022/12,899511754,83.95,54.36,23.13,,0.81,0.58,1140123620,
(주)동아지질,028100,2022/12,372281355,67.97,59.54,-8.01,,1.4,0.79,266282780,
(주)동양,001520,2022/12,983550241,25.53,79.66,9.74,,0.55,0.29,767681538,
(주)동양고속,084670,2022/12,165498374,119.95,45.46,28.65,,0.81,0.49,104429015,
(주)동원에프앤비,049770,2022/12,2071710811,134.41,42.66,15.27,,1.09,0.69,4023577594,
(주)두산,000150,2022/12,26315352623,155.54,39.13,28.72,,0.91,0.42,16995760103,
(주)두올,016740,2022/12,462171290,133.22,42.88,14.2,,0.89,0.42,565996038,
(주)드림텍,192650,2022/12,825357093,64.53,60.78,11.13,,3.46,2.49,1368643532,
(주)디비아이엔씨,012030,2022/12,414317385,45.38,68.78,22.77,,0.78,0.45,401345502,
(주)디아이,003160,2022/12,274585823,68.07,59.5,1.96,,2.66,1.02,231004368,
(주)디아이씨,092200,2022/12,648233574,351.57,22.15,17.92,,3.56,1.62,695890222,
(주)디알비동일,004840,2022/12,945238495,97.02,50.76,20.04,,0.67,0.38,661814016,
(주)디엔오토모티브,007340,2022/12,4591590752,305.79,24.64,239.12,,1.36,0.75,0,
(주)디지비금융지주,139130,2022/12,,,,,,,,7274579516,
(주)락앤락,115390,2022/12,708510198,17.68,84.98,-4.02,,1.32,0.6,521216117,
(주)마니커,027740,2022/12,174626137,256.55,28.05,26.84,,3.51,1.41,320551281,
(주)메리츠금융지주,138040,2022/12,,,,,,,,70365634817,
(주)메타랩스,090370,2022/12,90016754,14.11,87.64,-42.34,,4.9,0,22659042,
(주)모나리자,012690,2022/12,,,,,,2.54,1.32,,
(주)모나미,005360,2022/12,218432624,104.89,48.81,13.08,,1.4,0.69,149532210,
(주)모토닉,009680,2022/12,464094161,7.76,92.8,14.17,,0.84,0.57,223860213,
(주)무학,033920,2022/12,605739795,26.05,79.33,20.41,,0.75,0.27,152832445,
(주)미래아이앤지,007120,2022/12,97492843,40.42,71.22,0,,1.16,0.44,12828359,
(주)바이오노트,377740,2022/12,1757001766,9.8,91.07,-22.93,,1.1,0.79,479657090,
(주)백산,035150,2022/12,338873472,88.1,53.16,28.25,,1.95,1.19,475895241,
(주)벽산,007210,2022/12,601820034,99.09,50.23,10.28,,1.4,0.54,519886003,
(주)보락,002760,2022/12,,,,,,2.92,1.67,,
(주)보령,003850,2022/12,892385915,72.8,57.87,21.23,,3.17,1.93,760475845,
(주)비비안,002070,2022/12,201061181,108.18,48.04,13.41,,1.59,0.38,213052157,
(주)비상교육,100220,2022/12,309226088,56.8,63.78,17.37,,0.6,0.39,253028639,
(주)비와이씨,001460,2022/12,668872026,29.69,77.11,3.18,,0.88,0.57,169680337,
(주)비지에프,027410,2022/12,1938013971,11.6,89.6,110.38,,0.38,0.2,434997440,
(주)비지에프리테일,282330,2022/12,2946235272,206.06,32.67,12.31,,4.6,2.86,7615769468,
(주)빙그레,005180,2022/12,769266588,33.61,74.85,10.48,,0.99,0.64,1267685823,
(주)사조대림,003960,2022/12,1168252667,93.47,51.69,11.31,,0.9,0.48,2018752699,
(주)사조오양,006090,2022/12,,,,,,0.59,0.34,,
(주)삼성출판사,068290,2022/12,,,,,,2.09,1.16,,
(주)삼양사,145990,2022/12,2949649128,92.66,51.9,11.24,,0.58,0.31,2652438536,
(주)삼양패키징,272550,2022/12,642561004,77.96,56.19,0,,1.2,0.71,407352726,
(주)삼양홀딩스,000070,2022/12,4547780622,80.22,55.49,6.74,,0.5,0.31,3316777826,
(주)삼영,003720,2022/12,135833316,160.73,38.35,10.86,,2.45,1.47,147748013,
(주)삼원강재,023000,2022/12,,,,,,0.6,0.41,,
(주)삼익악기,002450,2022/12,521558833,100.1,49.98,10.25,,0.92,0.54,325699587,
(주)삼일씨엔에스,004440,2022/12,411440527,51.91,65.83,6.46,,0.62,0.27,241241191,
(주)삼천리,004690,2022/12,5021952466,226.25,30.65,53.83,,1.26,0.27,5789104872,
(주)상상인증권,001290,2022/12,,,,,,,,51097917,
(주)서연,007860,2022/12,2323543347,131.45,43.21,31.15,,1.05,0.38,3251548682,
(주)서연이화,200880,2022/12,1930332276,155.04,39.21,30.51,,0.38,0.24,2845253370,
(주)서원,021050,2022/12,,,,,,0.78,0.38,,
(주)서흥,008490,2022/12,926418536,97.23,50.7,6.41,,1.65,1.1,634966079,
(주)선앤엘,002820,2022/12,524434320,248.59,28.69,8.89,,0.36,0.19,506691214,
(주)선진,136490,2022/12,1333616177,202.67,33.04,8.87,,0.94,0.43,1870781186,
(주)성안,011300,2022/12,123872502,457.59,17.93,-8.15,,2.56,0.93,72460002,
(주)세아베스틸지주,001430,2022/12,3818404052,93.66,51.64,20.14,,0.55,0.34,4386332749,
(주)세아제강,306200,2022/12,,,,,,0.74,0.31,,
(주)세아제강지주,003030,2022/12,3572067659,80.33,55.45,39.14,,1.25,0.58,3953834151,
(주)세아특수강,019440,2022/12,690192115,97.18,50.72,19.93,,0.74,0.35,1074355052,
(주)세아홀딩스,058650,2022/12,5919958905,97.03,50.75,12.33,,0.57,0.38,6745801495,
(주)세우글로벌,013000,2022/12,49888721,8.79,91.92,-13.36,,1.85,0.74,28065827,
(주)세이브존아이앤씨,067830,2022/12,,,,,,0.36,0.21,,
(주)세진중공업,075580,2022/12,551849174,163.61,37.94,63.77,,3.32,1.88,410053667,
(주)셀트리온,068270,2022/12,5891652311,37.84,72.55,19.48,,10.83,7,2283967480,
(주)솔루엠,248070,2022/12,1034302040,256.66,28.04,46.94,,5.72,3.53,1694543908,
(주)수산인더스트리,126720,2022/12,577155431,24.65,80.22,3.21,,0.83,0.49,303539438,
(주)수산중공업,017550,2022/12,261731135,88.91,52.94,13.16,,2.29,1.1,286296769,
(주)시디즈,134790,2022/12,85063020,34.11,74.57,0,,2.5,1.2,243320658,
(주)신도리코,029530,2022/12,1038493448,8.89,91.84,17.49,,0.41,0.33,378186828,
(주)신성이엔지,011930,2022/12,577555245,173.5,36.56,46.12,,3.77,2.13,664143680,
(주)신세계,004170,2022/12,14348412323,129.51,43.57,23.69,,0.69,0.52,7812755199,
(주)신세계아이앤씨,035510,2022/12,482934080,32.7,75.36,0,,1.02,0.06,596870395,
(주)신세계인터내셔날,031430,2022/12,1278681815,53.38,65.2,7.11,,1.86,0.25,1553877317,
(주)신세계푸드,031440,2022/12,903927240,209.49,32.31,5.88,,1.17,0.64,1411305169,
(주)신영와코루,005800,2022/12,425804459,17.39,85.18,6.35,,0.42,0.03,201443945,
(주)신원,009270,2022/12,510124894,126.21,44.21,13.19,,1.37,0.67,995439504,
(주)신풍,002870,2022/12,112417897,36.52,73.25,-27.49,,1.19,0.51,18781762,
(주)신한금융지주회사,055550,2022/12,,,,,,,,35413301000,
(주)신화다이나믹스,001770,2022/12,,,,,,1.16,0.6,,
(주)신흥,004080,2022/12,140622550,31.59,75.99,-6.84,,1.83,1.33,118176547,
(주)쌍방울,102280,2022/12,167746018,20.98,82.66,6.46,,3.55,0.72,103274972,
(주)쎌마테라퓨틱스,015540,2022/12,16313209,647.42,13.38,-20.75,,74.49,0,7582315,
(주)쏘카,403550,2022/12,585713155,136.58,42.27,37.56,,3.57,1.82,397560236,
(주)씨아이테크,004920,2022/12,94704398,78.03,56.17,20.1,,1.76,0.76,56721433,
(주)씨티알모빌리티,308170,2022/12,297367188,186.35,34.92,14.84,,2.26,0.95,423096556,
(주)아모레퍼시픽,090430,2022/12,5801783178,21.39,82.38,-14.97,,2.87,1.29,4134932512,
(주)아모레퍼시픽그룹,002790,2022/12,7651003801,17.1,85.39,-15.6,,2.3,1.02,4494956807,
(주)아센디오,012170,2022/12,73158525,126.71,44.11,-13.87,,3.93,2.09,18582455,
(주)아이마켓코리아,122900,2022/12,1224954676,198.64,33.48,14.55,,1.08,0.85,3588174696,
(주)아이에이치큐,003560,2022/12,246320129,181.58,35.51,-22.02,,4.56,1.26,46794199,
(주)알루코,001780,2022/12,816932966,163.03,38.02,27.66,,2.15,0.89,645412126,
(주)에넥스,011090,2022/12,128080156,188.85,34.62,2.07,,3.99,1.08,205956336,
(주)에스비에스,034120,2022/12,1407888697,61.22,62.03,8.79,,1.47,0.74,1173781581,
(주)에스엠벡셀,010580,2022/12,149581296,123.33,44.78,87.18,,4.46,0,136788024,
(주)에스원,012750,2022/12,2075658596,36.29,73.37,6.72,,2.16,1.58,2467960277,
(주)에스제이엠,123700,2022/12,243275368,29.96,76.94,23.68,,0.58,0.34,180237705,
(주)에스제이엠홀딩스,025530,2022/12,328166067,24.71,80.19,23.09,,0.55,0.28,184223689,
(주)에스지글로벌,001380,2022/12,185935448,53.46,65.16,17.12,,0.85,0.37,67661515,
(주)에스지세계물산,004060,2022/12,303815670,23.79,80.78,18.83,,0.79,0.39,161304784,
(주)에스피씨삼립,005610,2022/12,1295399586,232.91,30.04,12.49,,2.41,1.64,3314547281,
(주)에이블씨엔씨,078520,2022/12,195431757,68.37,59.39,-5.73,,1.99,0.96,247873188,
(주)에이엔피,015260,2022/12,106799190,255.38,28.14,0,,2.52,1.25,107458778,
(주)에이프로젠,007460,2022/12,599853282,30.12,76.85,-44.53,,3.34,0,78349308,
(주)에이프로젠바이오로직스,003060,2022/12,676103351,34.58,74.3,15.42,,1,0.45,65190359,
(주)에이플러스에셋어드바이저,244920,2022/12,345302037,85.5,53.91,4.92,,1.79,0.93,270723518,
(주)에프앤에프,383220,2022/12,1570179025,66.48,60.07,0,,43.85,5.4,1808894547,
(주)에프앤에프홀딩스,007700,2022/12,3595118445,24.44,80.36,149.86,,0.71,0.27,1816814937,
(주)엔씨소프트,036570,2022/12,4437632451,38.74,72.08,11.39,,4.93,2.28,2571792282,
(주)엔아이스틸,008260,2022/12,,,,,,0.97,0.51,,
(주)엔케이,085310,2022/12,185745935,44.85,69.04,10.99,,0.96,0.62,76687878,
(주)엘에스,006260,2022/12,16813978000,202.7,33.04,33.63,,0.63,0.39,17491338000,
(주)엘에스네트웍스,000680,2022/12,1300442455,135.64,42.44,-7.06,,0.65,0.34,362911032,
(주)엘에프,093050,2022/12,2584040376,55.96,64.12,9.78,,0.42,0.29,1968540365,
(주)엘엑스세미콘,108320,2022/12,1289618542,35.7,73.69,11.61,,1.89,1.39,2119345364,
(주)엘엑스인터내셔널,001120,2022/12,7719007334,154.21,39.34,12.42,,0.88,0.39,18759549404,
(주)엘엑스하우시스,108670,2022/12,2483729000,218.45,31.4,4.01,,1.04,0.47,3611151000,
(주)엘엑스홀딩스,383800,2022/12,1635041000,1.49,98.54,0,,0.88,0.68,236918000,
(주)엘지,003550,2022/12,29633677000,12.96,88.53,4.77,,1.53,1.23,7185987000,
(주)엘지생활건강,051900,2022/12,7302929652,33.54,74.89,-11.19,,5.63,2.52,7185759184,
(주)엘지에너지솔루션,373220,2022/12,38299445000,85.98,53.77,43.39,,8.96,5.01,25598609000,
(주)엘지유플러스,032640,2022/12,19774800000,134.03,42.73,0.4,,1.05,0.72,13905990000,
(주)엘지헬로비전,037560,2022/12,1428013437,128.29,43.8,8.12,,1.05,0.56,1167867998,
(주)엘지화학,051910,2022/12,67973823000,81.35,55.14,21.59,,3.16,1.78,51864888000,
(주)엠씨넥스,097520,2022/12,538890011,74.36,57.35,9.85,,3.32,1.47,1108637950,
(주)영원무역,111770,2022/12,4513623781,44.93,69,40.05,,1.55,1.07,3910960904,
(주)영원무역홀딩스,009970,2022/12,5490219711,37.71,72.61,39.91,,1.59,1.08,4533879206,
(주)영풍,000670,2022/12,5871933652,33.35,74.99,23.66,,0.95,0.52,4429488167,
(주)영흥,012160,2022/12,535684495,170.33,36.99,29.07,,0.64,0.35,527368738,
(주)예스코홀딩스,015360,2022/12,1491393801,187.06,34.84,16.17,,0.57,0.44,1471470664,
(주)오뚜기,007310,2022/12,3569760859,83.3,54.56,16.22,,1.22,1.02,3183314854,
(주)오리온,271560,2022/12,3371683914,27.75,78.28,21.98,,5.72,3.55,2873246771,
(주)오리온홀딩스,001800,2022/12,5102168431,23.69,80.85,21.51,,0.56,0.46,2934623361,
(주)와이지플러스,037270,2022/12,241371894,51.4,66.05,-9.13,,4.25,2.01,140221116,
(주)와이투솔루션,011690,2022/12,126606991,53.46,65.16,18.71,,4.71,1.08,120518464,
(주)용평리조트,070960,2022/12,868285864,129.88,43.5,-39.36,,0.72,0.38,143314957,
(주)우리금융지주,316140,2022/12,,,,,,,,42372658000,
(주)우성,006980,2022/12,401969273,132.04,43.1,27.44,,0.92,0.37,612322385,
(주)우신시스템,017370,2022/12,282515716,213.74,31.87,-2.97,,0.8,0.38,254538462,
(주)우진,105840,2022/12,227053376,28.59,77.77,15.24,,2.5,1.09,124056659,
(주)우진아이엔에스,010400,2022/12,111631385,19.25,83.86,-6.07,,0.77,0.42,84045560,
(주)우진플라임,049800,2022/12,285245048,177.52,36.03,8.8,,1,0.62,254578736,
(주)웅진,016880,2022/12,1094417788,383.9,20.67,7.14,,0.74,0.3,1049841292,
(주)웅진씽크빅,095720,2022/12,790792230,116.7,46.15,14.67,,1.37,0.81,933284596,
(주)원림,005820,2022/12,169931826,18.07,84.7,2.82,,0.73,0.47,81927171,
(주)위스컴,024070,2022/12,128503266,14.15,87.61,6.87,,0.55,0.35,125682313,
(주)윌비스,008600,2022/12,270394722,175.14,36.35,-7.82,,0.84,0.31,254858078,
(주)유니드,014830,2022/12,1489264678,65.19,60.54,28.04,,1.97,0,1404902462,
(주)유니드비티플러스,446070,2022/12,,,,,,,,,
(주)유니온,000910,2022/12,376111723,115.46,46.41,8.83,,1.18,0.65,234981177,
(주)유니켐,011330,2022/12,434878231,212.48,32,-2.35,,0.91,0.66,120444646,
(주)유수홀딩스,000700,2022/12,524926065,17.78,84.9,10.7,,0.83,0.54,557607369,
(주)유유제약,000220,2022/12,195205073,58.22,63.2,20.08,,1.99,1.01,138881056,
(주)유한양행,000100,2022/12,2472728072,23.16,81.2,5.22,,2.79,2.19,1775846943,
(주)이노션,214320,2022/12,2290142555,162.04,38.16,16.54,,1.71,1.16,1750407624,
(주)이마트,139480,2022/12,33201721509,146.24,40.61,17.65,,0.41,0.22,29332413846,
(주)이수페타시스,007660,2022/12,546014161,145.59,40.72,36.9,,2.27,1.21,642920533,
(주)이수화학,005950,2022/12,1188076573,193,34.13,29.61,,1.89,0.66,2207647671,
(주)이스타코,015020,2022/12,,,,,,3.89,0.77,,
(주)이아이디,093230,2022/12,566212896,211.47,32.11,21.01,,4.46,0.39,269174490,
(주)이엔플러스,074610,2022/12,120327643,85.73,53.84,-51.45,,7.15,2.51,26895280,
(주)이원,017940,2022/12,4339655186,187.33,34.8,55.09,,0.26,0.18,7990767898,
(주)이월드,084680,2022/12,,,,,,2.06,1,,
(주)인디에프,014990,2022/12,119745167,215.58,31.69,-8.99,,4.8,0,135333063,
(주)인바이오젠,101140,2022/12,,,,,,2.41,0.41,,
(주)인스코비,006490,2022/12,101183784,60.48,62.31,6.99,,6.88,2.49,76678322,
(주)인팩,023810,2022/12,411164185,198.67,33.48,16.61,,1.6,0.62,512240489,
(주)일신석재,007110,2022/12,,,,,,3.59,1.48,,
(주)잇츠한불,226320,2022/12,486153356,6.63,93.78,-6.75,,1.83,0.76,130714133,
(주)제이에스코퍼레이션,194370,2022/12,533768141,108.93,47.86,-1.21,,2.27,1.04,975066241,
(주)제일기획,030000,2022/12,2751445128,125.26,44.39,27.89,,5.4,4.21,4253367260,
(주)제주은행,006220,2022/12,,,,,,,,275576000,
(주)제주항공,089590,2022/12,1663644039,442.57,18.43,157.25,,4.28,1.5,702503276,
(주)조비,001550,2022/12,,,,,,2.33,1.19,,
(주)조흥,002600,2022/12,433755477,181.32,35.55,0,,0.95,0.66,324035752,
(주)종근당,185750,2022/12,1124882798,81.06,55.23,10.78,,2.33,1.51,1488344729,
(주)종근당바이오,063160,2022/12,312590995,111.5,47.28,9.7,,1.62,0.77,156042327,
(주)종근당홀딩스,001630,2022/12,1376372970,72.36,58.02,-1.84,,1.12,0.69,908962764,
(주)주연테크,044380,2022/12,53242325,28.16,78.03,-24.45,,2.08,0.8,66667584,
(주)지누스,013890,2022/12,1114820891,78.04,56.17,3.18,,3.17,1.06,1159605660,
(주)지에스,078930,2022/12,33922242000,105.74,48.6,42.18,,0.88,0.66,28777048000,
(주)지에스글로벌,001250,2022/12,1419412958,248.99,28.65,31.75,,1.38,0.53,5070923117,
(주)지에스리테일,007070,2022/12,9832423125,122.45,44.95,14.96,,0.82,0.62,11226428524,
(주)지투알,035000,2022/12,544793546,208.55,32.41,15.69,,1.76,1.26,530448054,
(주)진도,088790,2022/12,129200780,24.02,80.63,7.56,,0.49,0.27,63417016,
(주)진양홀딩스,100250,2022/12,597085262,48.3,67.43,4.34,,1.22,0.8,234557603,
(주)진에어,272450,2022/12,,,,,,10.37,5.84,,
(주)천일고속,000650,2022/12,,,,,,3.89,3.23,,
(주)청호ICT,012600,2022/12,29966720,48.19,67.48,23.98,,2.19,0,22502572,
(주)카카오,035720,2022/12,22963491576,69.7,58.93,15.81,,7.65,3.04,7106836861,
(주)카카오뱅크,323410,2022/12,,,,,,,,,
(주)카카오페이,377300,2022/12,3331529858,74.59,57.28,13.74,,12.43,2.27,521670659,
(주)카프로,006380,2022/12,,,,,,7.98,2.96,,
(주)케이씨,029460,2022/12,1004623912,27.04,78.71,54.94,,0.6,0.35,857973655,
(주)케이씨씨,002380,2022/12,13118486308,136.32,42.32,15.32,,0.76,0.37,6774793651,
(주)케이씨씨글라스,344820,2022/12,2209564786,53.16,65.29,22.8,,0.79,0.43,1443680692,
(주)케이씨텍,281820,2022/12,,,,,,1.23,0.65,,
(주)케이씨티시,009070,2022/12,630078627,143.84,41.01,32.48,,1.07,0.57,920408669,
(주)케이에스에스해운,044450,2022/12,1659172643,308.38,24.49,37.46,,0.75,0.51,445375790,
(주)케이에이치필룩스,033180,2022/12,1246019564,159.83,38.49,36.69,,1.38,0.26,164291828,
(주)케이이씨,092220,2022/12,401136513,31.67,75.95,-4.23,,2.09,0.94,256171263,
(주)케이티,030200,2022/12,40980681000,122.54,44.94,3.02,,0.82,0.62,25650011000,
(주)케이티스카이라이프,053210,2022/12,1361298311,58.75,62.99,35.51,,0.66,0.49,1034236195,
(주)케이티씨에스,058850,2022/12,416146080,117.22,46.04,6.6,,0.72,0.49,1029466970,
(주)케이티아이에스,058860,2022/12,,,,,,0.55,0.39,,
(주)케이티앤지,033780,2022/12,12301715784,31.45,76.08,11.92,,1.87,1.43,5851406368,
(주)코리아써키트,007810,2022/12,1293448547,72.09,58.11,12.13,,2.15,0.72,1596875152,
(주)코아스,071950,2022/12,76246125,326.67,23.44,-11.63,,3.01,1.43,97886471,
(주)코오롱,002020,2022/12,4477491140,287.68,25.79,4.61,,0.97,0.55,5659922375,
(주)콘텐트리중앙,036420,2022/12,2588133968,274.17,26.73,25.83,,2.3,0.74,852050848,
(주)콤텍시스템,031820,2022/12,558409432,179.37,35.79,85.58,,0.83,0.44,709847222,
(주)큐로,015590,2022/12,,,,,,1.11,0.65,,
(주)크라운제과,264900,2022/12,,,,,,1.06,0.55,,
(주)크라운해태홀딩스,005740,2022/12,1153770087,122.75,44.89,5.48,,0.68,0.32,979071455,
(주)크래프톤,259960,2022/12,6030311641,17.94,84.79,-1.71,,4.57,1.6,1854016091,
(주)키다리스튜디오,020120,2022/12,378769211,37.92,72.5,42.24,,2.96,0.83,169433775,
(주)태경비케이,014580,2022/12,361240179,36.34,73.34,76.81,,1.53,0.77,345051212,
(주)태영건설,009410,2022/12,4323308266,483.55,17.14,-5.33,,0.56,0.18,2605096732,
(주)테이팩스,055490,2022/12,197584861,33.53,74.89,17.65,,4.87,2.79,182261020,
(주)토니모리,214420,2022/12,199062054,104.41,48.92,10.55,,1.59,0.58,126745016,
(주)티비에이치글로벌,084870,2022/12,112327632,86.65,53.58,0,,0.83,0.55,203091521,
(주)티에이치엔,019180,2022/12,371353958,306.14,24.62,16.62,,0.81,0.43,469666791,
(주)티와이홀딩스,363280,2022/12,2282963063,47.63,67.73,19.79,,1.75,0.57,353623807,
(주)티웨이항공,091810,2022/12,1042495891,1654.96,5.7,145.26,,12.37,4.88,525821186,
(주)티웨이홀딩스,004870,2022/12,,,,,,0.66,0.28,,
(주)팜스코,036580,2022/12,1223174230,340.23,22.72,23.73,,1.35,0.48,1901506810,
(주)퍼시스,016800,2022/12,544804538,15.19,86.81,0,,1.04,0.64,381251131,
(주)포스코인터내셔널,047050,2022/12,12516336931,184.58,35.14,11.9,,1.74,1.07,37989588330,
(주)포스코퓨처엠,003670,2022/12,4637476140,74.96,57.16,65.96,,7.8,3.13,3301915805,
(주)풀무원,017810,2022/12,2049217755,274.87,26.68,12.68,,1.64,0.87,2838303860,
(주)풍산,103140,2022/12,3395297192,84.3,54.26,24.6,,0.56,0.36,4372982501,
(주)풍산홀딩스,005810,2022/12,1142781392,18.48,84.4,-20.52,,0.81,0.61,387671435,
(주)플레이그램,009810,2022/12,303643330,65.43,60.45,221.57,,3.56,0.94,131301687,
(주)하나금융지주,086790,2022/12,,,,,,,,70843781000,
(주)하나투어,039130,2022/12,455429440,356.79,21.89,185.58,,10.44,5.4,114969463,
(주)하이브,352820,2022/12,4870434315,66.3,60.13,41.42,,6.15,1.82,1776153957,
(주)하이스틸,071090,2022/12,292456090,96.34,50.93,39.91,,1.07,0.35,316413942,
