회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(비교)(IFRS연결)(천원),PBR(최고)(IFRS),PBR(최저)(IFRS),매출액(영업수익)(*)(연결)(천원),배당성향(IFRS연결)
(주)녹십자,006280,2018/12,1723409866,53.03,65.35,3.65,14410216,3.17,1.45,1334877810,
(주)녹십자홀딩스,005250,2018/12,2628599972,80.89,55.28,5.68,37643839,3.82,1.8,1548714795,
(주)농심,004370,2018/12,2532286535,33.44,74.94,1.28,146872696,1.18,0.69,2236436215,
(주)농심홀딩스,072710,2018/12,1194827993,33.37,74.98,9.39,15566568,1.01,0.56,543242596,
(주)다우기술,023590,2018/12,19345653730,692.67,12.62,63.56,-1441357903,2.44,1.6,2210006672,
(주)다이나믹디자인,145210,2018/12,172063702,512.12,16.34,-26.94,15148029,33.08,10.4,120810602,
(주)대교,019680,2018/12,830328382,34.61,74.29,-6.04,64180906,1.53,1.09,763142133,
(주)대구백화점,006370,2018/12,700202374,125.96,44.26,26.65,-29654850,0.42,0.29,119956329,
(주)대덕,008060,2018/12,1136921457,15.55,86.54,0,37835839,0.53,0.38,592072102,
(주)대동,000490,2018/12,772716728,255.27,28.15,7.32,3948352,1.67,0.71,654760356,
(주)대양금속,009190,2018/12,,,,,,7.74,2.49,,
(주)대우건설,047040,2018/12,8733846010,276.83,26.54,-9.87,176191450,1.43,0.83,10605493845,
(주)대웅,003090,2018/12,1592170452,65.11,60.57,9.55,45380803,4.5,2.5,1231290089,
(주)대웅제약,069620,2018/12,1207846352,98.72,50.32,7.41,47499563,5.72,3.32,1031427426,
(주)대유에이텍,002880,2018/12,889580574,422.25,19.15,3.23,27493108,1.91,0.83,1110212702,
(주)대유플러스,000300,2018/12,1000928259,625.47,13.78,9.98,58752215,1.42,0.65,503410184,
(주)대창,012800,2018/12,569961204,164.19,37.85,-3.26,28761222,0.82,0.43,951257321,
(주)대한항공,003490,2018/12,25574772722,783.45,11.32,7.6,2792632458,1.47,0.93,13011645224,
(주)대현,016090,2018/12,,,,,,0.72,0.44,,
(주)대호에이엘,069460,2018/12,,,,,,8.34,1.03,,
(주)더메디팜,118000,2018/12,61440300,231.91,30.13,-6.53,-2708020,5.83,2.39,34471966,
(주)더블유게임즈,192080,2018/12,996761337,92.33,51.99,51.25,156285030,0,0,483010036,
(주)더존비즈온,012510,2018/12,278701440,53,65.36,10.37,62134906,13.34,6.27,226933182,
(주)덕성,004830,2018/12,100557111,60.01,62.5,-16.84,-500742,1.46,0.66,83746049,
(주)덴티움,145720,2018/12,436826577,124.32,44.58,23.68,-574593,5.59,2.89,186316234,
(주)도화엔지니어링,002150,2018/12,375922304,51.13,66.17,0.88,28701404,1.58,0.65,402472582,
(주)동남합성,023450,2018/12,,,,,,1.51,1.3,,
(주)동방,004140,2018/12,554091662,325.61,23.5,4.01,28512262,1,0.4,526437269,
(주)동방아그로,007590,2018/12,185736751,39.65,71.61,0.72,2651985,1.15,0.64,121108495,
(주)동서,026960,2018/12,1432202480,11.01,90.09,0.79,95372753,2.49,1.36,563524574,
(주)동성케미컬,102260,2018/12,808116611,101.69,49.58,-1.72,47656277,1.34,0.89,813073125,
(주)동아지질,028100,2018/12,284762190,62.94,61.37,6.18,53487076,1.89,0.77,360734225,
(주)동양,001520,2018/12,977551540,17.2,85.33,9.66,23815633,0.68,0.42,529745193,
(주)동양고속,084670,2018/12,195948851,73.9,57.51,-6.77,7886099,1.01,0.6,132272993,
(주)동원에프앤비,049770,2018/12,1403607395,121.92,45.06,9.79,26133525,2.46,1.49,2802526253,
(주)두산,000150,2018/12,28880281620,304.2,24.74,3.34,1021890995,1.64,1.05,18172166697,
(주)두올,016740,2018/12,346631230,111.41,47.3,40.02,38958769,1.91,0.61,483134075,
(주)드림텍,192650,2018/12,284905743,99.58,50.11,-11.46,62144487,0,0,601545649,
(주)디비아이엔씨,012030,2018/12,288416201,109.65,47.7,18.84,6756873,1.75,0.87,237112636,
(주)디아이,003160,2018/12,210488936,47.92,67.6,28.8,9181020,1.93,0.9,195994250,
(주)디아이씨,092200,2018/12,810320832,334.34,23.02,-7.07,33394836,1.59,0.78,588210775,
(주)디알비동일,004840,2018/12,714235989,60.04,62.48,-0.26,29985725,0.81,0.56,545431367,
(주)디엔오토모티브,007340,2018/12,870759626,54.52,64.72,3.49,74155011,1.22,0.92,908521022,
(주)디지비금융지주,139130,2018/12,,,,,398534606,,,4160747975,
(주)락앤락,115390,2018/12,739351255,11.93,89.34,4.06,50977827,2.83,1.36,434348760,
(주)마니커,027740,2018/12,193296432,86.92,53.5,5.67,3818277,2.12,0.77,269057963,
(주)메리츠금융지주,138040,2018/12,,,,,-3295935210,,,17220490808,
(주)메타랩스,090370,2018/12,107107244,46.23,68.39,76.56,-6896736,4.15,1.04,47375134,
(주)모나리자,012690,2018/12,,,,,,3.18,1.24,,
(주)모나미,005360,2018/12,170574793,129.1,43.65,-1.79,7352164,1.4,0.77,135191757,
(주)모토닉,009680,2018/12,434168419,9.87,91.01,-7.7,21845153,0.99,0.66,195253285,
(주)무학,033920,2018/12,618969273,22.22,81.82,-22.67,-17678723,1.22,0.62,193717859,
(주)미래아이앤지,007120,2018/12,57570343,4.42,95.77,-16.37,-3032397,1.57,0.61,6445366,
(주)바이오노트,377740,2018/12,,,,,,,,,
(주)백산,035150,2018/12,294732636,113.43,46.85,52.87,-7983477,1.4,0.88,323119368,
(주)벽산,007210,2018/12,474553687,60.48,62.31,4.27,-4945420,1.38,0.58,432398854,
(주)보락,002760,2018/12,,,,,,6.6,1.49,,
(주)보령,003850,2018/12,450017573,75.72,56.91,8.91,38913968,2.4,0.33,460401670,
(주)비비안,002070,2018/12,141137610,34.92,74.12,-1.76,754438,0.62,0.41,211392530,
(주)비상교육,100220,2018/12,254277215,22.92,81.35,11.18,17487496,1.13,0.47,161921532,
(주)비와이씨,001460,2018/12,738431267,81.25,55.17,1.05,49052410,0.64,0.48,197864080,
(주)비지에프,027410,2018/12,1624874724,7.2,93.28,78.12,-29202164,0.93,0.42,220593919,
(주)비지에프리테일,282330,2018/12,1482568537,184.2,35.19,515.28,345797723,10.06,6.26,5775862323,
(주)빙그레,005180,2018/12,653929093,19.97,83.35,-0.27,72584775,1.52,1.12,855162972,
(주)사조대림,003960,2018/12,720876010,127.9,43.88,-5.1,7584904,1.01,0.56,937110913,
(주)사조오양,006090,2018/12,,,,,,0.93,0.55,,
(주)삼성출판사,068290,2018/12,190739722,64.55,60.77,5.37,9765146,2.93,1.3,186065483,
(주)삼양사,145990,2018/12,2173866563,71.72,58.24,4.05,68379880,1.13,0.55,2123808798,
(주)삼양패키징,272550,2018/12,,,,,,1.45,0.87,,
(주)삼양홀딩스,000070,2018/12,3313797255,65.53,60.41,6.98,87460027,1.03,0.47,2563475917,
(주)삼영,003720,2018/12,105230478,127.04,44.04,2.58,-3768976,0.96,0.5,102947885,
(주)삼원강재,023000,2018/12,,,,,,0.69,0.5,,
(주)삼익악기,002450,2018/12,594358054,181.05,35.58,-8.52,-15071500,1.54,0.74,240038309,
(주)삼일씨엔에스,004440,2018/12,,,,,,0.85,0.42,,
(주)삼천리,004690,2018/12,3699411189,170.36,36.99,4.95,125020396,0.41,0.29,3458139501,
(주)상상인증권,001290,2018/12,,,,,149112281,,,34322847,
(주)서연,007860,2018/12,2696306676,183.74,35.24,-2.08,53586511,0.57,0.22,2852528433,
(주)서연이화,200880,2018/12,1696230428,154.45,39.3,-5.01,-30245336,0.46,0.15,1906853644,
(주)서원,021050,2018/12,220110079,109.05,47.83,0.34,3232594,0.9,0.55,258039810,
(주)서흥,008490,2018/12,639100630,107.38,48.22,12.42,49006541,2.25,1.18,393476123,
(주)선앤엘,002820,2018/12,625332075,145.13,40.79,-8.98,23855396,0.49,0.22,566020806,
(주)선진,136490,2018/12,917160519,176.99,36.1,11.72,-26140064,1.23,0.69,912407251,
(주)성안,011300,2018/12,306490119,223.14,30.95,8.4,-21099023,0.62,0.27,220173987,
(주)세아베스틸지주,001430,2018/12,3718893786,86.41,53.64,7.29,88020960,0.71,0.33,3278056473,
(주)세아제강,306200,2018/12,,,,,,,,,
(주)세아제강지주,003030,2018/12,2445381294,80.79,55.31,-22.19,127506066,1.04,0.43,1781689432,
(주)세아특수강,019440,2018/12,500036175,53.81,65.01,-0.86,35788901,0.59,0.41,723577100,
(주)세아홀딩스,058650,2018/12,5453865784,81.35,55.14,7.98,140737275,0.72,0.42,5176889457,
(주)세우글로벌,013000,2018/12,43410663,32.9,75.24,-11.46,4600038,1.58,0.74,32240480,
(주)세이브존아이앤씨,067830,2018/12,575796681,32.48,75.48,-2.51,9289493,0.48,0.3,173949543,
(주)세진중공업,075580,2018/12,368276715,132.54,43,-13.33,21018411,1.3,0.71,218222361,
(주)셀트리온,068270,2018/12,3503108205,34.98,74.08,3.48,364786083,28.49,14.32,982074960,
(주)솔루엠,248070,2018/12,346702297,1269.68,7.3,29.72,-29936572,0,0,709348803,
(주)수산인더스트리,126720,2018/12,272837197,62.18,61.66,3.75,40432993,0,0,230759725,
(주)수산중공업,017550,2018/12,204937118,107.03,48.3,-17,2322930,1.56,0.76,84621622,
(주)시디즈,134790,2018/12,,,,,,7.78,2.9,,
(주)신도리코,029530,2018/12,950210537,9.02,91.72,-0.09,49467505,0.87,0.5,557945582,
(주)신성이엔지,011930,2018/12,413145099,262.14,27.61,-57.13,-44492773,4.35,1.73,424654240,
(주)신세계,004170,2018/12,11101280507,121.93,45.06,33.95,331265089,1.51,0.78,5185683014,
(주)신세계아이앤씨,035510,2018/12,,,,,,1.81,0.72,,
(주)신세계인터내셔날,031430,2018/12,982473531,80.32,55.46,14.52,106742229,3.88,1.12,1262650382,
(주)신세계푸드,031440,2018/12,624958687,97.21,50.71,5.88,30013046,2.23,1.02,1278572164,
(주)신영와코루,005800,2018/12,335722109,8.89,91.84,-6.01,4454509,0.52,0.36,171440942,
(주)신원,009270,2018/12,412251485,125.34,44.38,-2.88,5003820,1.56,0.58,621490810,
(주)신풍,002870,2018/12,167283571,220.29,31.22,6.81,13997698,1.24,0.54,154107822,
(주)신한금융지주회사,055550,2018/12,,,,,-6320196000,,,23811935000,
(주)신화다이나믹스,001770,2018/12,,,,,,1.03,0.59,,
(주)신흥,004080,2018/12,132689386,51.98,65.8,0.33,1979454,1.38,1.04,121544612,
(주)쌍방울,102280,2018/12,380150026,86.31,53.67,-7.28,3895464,1,0.48,101656747,
(주)쎌마테라퓨틱스,015540,2018/12,19548915,442.49,18.43,-43.26,-9196113,16.13,7.81,37779934,
(주)쏘카,403550,2018/12,,,,,,,,,
(주)씨아이테크,004920,2018/12,42991097,77.3,56.4,48.6,-499829,2.69,1.1,32283987,
(주)씨티알모빌리티,308170,2018/12,236543541,192.74,34.16,-4.89,17062676,0,0,313341537,
(주)아모레퍼시픽,090430,2018/12,5371137218,20.8,82.78,3.01,646677307,6.21,2.54,5277844562,
(주)아모레퍼시픽그룹,002790,2018/12,7387374444,18.34,84.5,0.81,730651304,8.33,3.03,6078179209,
(주)아센디오,012170,2018/12,124156576,137.67,42.08,-49.59,-3357320,2.41,0.87,18081555,
(주)아이마켓코리아,122900,2018/12,1078276076,144.22,40.95,-4.71,17082071,1.1,0.6,2935242220,
(주)아이에이치큐,003560,2018/12,231274872,13.05,88.46,-13.68,40524688,2.55,1.04,109447251,
(주)알루코,001780,2018/12,744332478,165.13,37.72,9.77,73640861,2.03,0.77,506772982,
(주)에넥스,011090,2018/12,155415491,161.38,38.26,2.57,-3655101,2.43,0.94,445687610,
(주)에스비에스,034120,2018/12,957646531,68.46,59.36,18.21,55145599,0.99,0.58,914043242,
(주)에스엠벡셀,010580,2018/12,,,,,,2.05,1.36,,
(주)에스원,012750,2018/12,1682854294,33.31,75.01,3.92,236971524,3.87,3.03,2018339271,
(주)에스제이엠,123700,2018/12,200078252,20.21,83.19,-4.81,9716315,0.6,0.33,155259475,
(주)에스제이엠홀딩스,025530,2018/12,289533520,18.7,84.25,-5.36,11740362,0.49,0.31,160740722,
(주)에스지글로벌,001380,2018/12,199625376,57.12,63.65,-6.1,3511768,2.03,0.55,134548200,
(주)에스지세계물산,004060,2018/12,334422865,69.86,58.87,12.18,-14284604,1.11,0.53,320202197,
(주)에스피씨삼립,005610,2018/12,752266530,139.61,41.73,6.55,68428779,5.16,3.24,2200883745,
(주)에이블씨엔씨,078520,2018/12,388078221,21.73,82.15,-7.44,-39512847,1.76,0.66,345522432,
(주)에이엔피,015260,2018/12,153373698,128.71,43.72,6.6,687386,1.12,0.39,107826344,
(주)에이프로젠,007460,2018/12,395155647,102.11,49.48,13.7,-1489227,4.81,1.59,51047023,
(주)에이프로젠바이오로직스,003060,2018/12,217062048,44.22,69.34,-1.53,1331381,3.51,1.46,45395389,
(주)에이플러스에셋어드바이저,244920,2018/12,,,,,25156015,,,,
(주)에프앤에프홀딩스,007700,2018/12,495832732,25.59,79.62,19.31,27308909,4.29,1.48,668726803,
(주)엔씨소프트,036570,2018/12,2941278714,23.64,80.88,-2.48,352800469,4.99,3.18,1715115508,
(주)엔아이스틸,008260,2018/12,,,,,,1.14,0.56,,
(주)엔케이,085310,2018/12,205486074,69.96,58.84,-10.97,-7145059,1.87,0.7,108432788,
(주)엘에스,006260,2018/12,10490289000,140.63,41.56,6.25,49863000,1.47,0.76,10110159000,
(주)엘에스네트웍스,000680,2018/12,1273639855,99.58,50.1,0.57,8954331,0.64,0.4,445887878,
(주)엘에프,093050,2018/12,1651840925,39.58,71.64,6.53,124688338,0.97,0.56,1706682100,
(주)엘엑스세미콘,108320,2018/12,607558306,36.04,73.51,14.3,27373427,0,0,791818132,
(주)엘엑스인터내셔널,001120,2018/12,5038072461,225.13,30.76,-22.13,30788924,1.11,0.52,9988224866,
(주)엘엑스하우시스,108670,2018/12,2509714000,173.76,36.53,0.31,140663000,1.1,0.53,3266496000,
(주)엘지,003550,2018/12,22835911000,25.72,79.54,0.88,494943000,1.94,1.24,11944790000,
(주)엘지생활건강,051900,2018/12,5275874284,46.8,68.12,7.61,817116844,10.37,6.99,6747536802,
(주)엘지유플러스,032640,2018/12,13939948000,103.4,49.16,-1.26,2069439000,1.59,1.02,12125051000,
(주)엘지헬로비전,037560,2018/12,1935138662,82.69,54.74,0,262556593,1.05,0.62,1178041258,
(주)엘지화학,051910,2018/12,28944137000,67.09,59.85,9.67,2124969000,2.28,1.54,28183013000,
(주)엠씨넥스,097520,2018/12,391053609,201.49,33.17,4.26,125537619,0,0,696954048,
(주)영원무역,111770,2018/12,2638946077,58.67,63.02,4.58,183941793,1.66,1.06,2101268459,
(주)영원무역홀딩스,009970,2018/12,3262155793,49.63,66.83,5.62,271732948,1.89,1.38,2518695930,
(주)영풍,000670,2018/12,4721553263,34.62,74.28,-20.23,119029754,1.22,0.67,2971432405,
(주)영흥,012160,2018/12,292950382,76.07,56.79,10.74,7915391,1.19,0.47,196485437,
(주)예스코홀딩스,015360,2018/12,1520633168,135.02,42.55,-1.78,-21208927,0.52,0.41,1095366215,
(주)오뚜기,007310,2018/12,2063478708,61.76,61.82,5.67,196932952,2.95,2.1,2246764231,
(주)오리온,271560,2018/12,2351350662,62.77,61.43,72.48,400594004,9.7,5.1,1926947889,
(주)오리온홀딩스,001800,2018/12,4342134128,36.69,73.16,1671.81,350515237,0.99,0.5,1997682828,
(주)와이지플러스,037270,2018/12,146754665,27.05,78.71,41.25,9137918,1.64,1.11,102350297,
(주)와이투솔루션,011690,2018/12,194186138,80.72,55.33,-18.76,-2094917,6.93,2.46,91081443,
(주)용평리조트,070960,2018/12,812775928,96.24,50.96,-13.49,52504906,1.51,0.57,181388591,
(주)우성,006980,2018/12,282202976,77.28,56.41,5.03,-12034182,0.97,0.42,289318269,
(주)우신시스템,017370,2018/12,300007702,172.09,36.75,19.57,-23570960,1.69,0.93,291720275,
(주)우진,105840,2018/12,211028961,61.06,62.09,-4.46,5387713,1.79,0.64,93881393,
(주)우진아이엔에스,010400,2018/12,122226689,12.01,89.27,-5.32,19928752,0.15,0.05,132971035,
(주)우진플라임,049800,2018/12,287714584,331.16,23.19,-25.13,12292414,1.34,0.55,171898285,
(주)웅진,016880,2018/12,759854099,236.76,29.7,2.68,-56702666,1.6,0.57,290411590,
(주)웅진씽크빅,095720,2018/12,653284606,104.79,48.83,2.98,38279637,1,0.34,642932703,
(주)원림,005820,2018/12,150036326,33.26,75.04,6.56,-2438138,0.98,0.55,78944698,
(주)위스컴,024070,2018/12,127792595,9.08,91.68,-4.22,3642436,0.54,0.31,111921029,
(주)윌비스,008600,2018/12,304848695,130.79,43.33,-4.56,-1502090,0.78,0.35,277696610,
(주)유니드,014830,2018/12,1111856122,69.64,58.95,6.77,54950769,0.98,0.61,814007810,
(주)유니온,000910,2018/12,306580016,108.16,48.04,15.31,-4498818,1.01,0.49,208863125,
(주)유니켐,011330,2018/12,118585016,88.68,53,26.64,-6829114,2.24,1.25,83645368,
(주)유수홀딩스,000700,2018/12,541149251,63.17,61.29,-11.35,4338587,1.49,0.89,384328007,
(주)유유제약,000220,2018/12,135226315,55.66,64.24,32.21,6110025,2.02,0.95,83096445,
(주)유한양행,000100,2018/12,2173812633,31.61,75.98,3.87,93451633,2.4,1.39,1518822858,
(주)이노션,214320,2018/12,1740942672,134.68,42.61,8.83,4535987,2.54,1.71,1239176790,
(주)이마트,139480,2018/12,16753863685,89.15,52.87,7.38,769798163,1.11,0.61,17049079117,
(주)이수페타시스,007660,2018/12,505590089,184.59,35.14,5.46,-26634427,1.66,0.8,560337381,
(주)이수화학,005950,2018/12,935654740,132.51,43.01,1.56,-39082089,0.41,0.24,1531336138,
(주)이스타코,015020,2018/12,80340272,133.53,42.82,-50.69,,1.84,0.64,26567531,
(주)이아이디,093230,2018/12,80001294,8.3,92.34,43.8,-7642775,1.04,0.3,121343274,
(주)이엔플러스,074610,2018/12,91298144,137.16,42.17,-10.97,-6451677,15.06,2.65,39778513,
(주)이원,017940,2018/12,3565388941,170.95,36.91,5.04,184738745,0.4,0.29,4630199431,
(주)이월드,084680,2018/12,,,,,,1.7,0.87,,
(주)인디에프,014990,2018/12,138090885,108.38,47.99,-1.73,3386905,3.28,0.95,197598411,
(주)인바이오젠,101140,2018/12,,,,,,6.1,2.24,,
(주)인스코비,006490,2018/12,57443802,85.94,53.78,18.21,2730880,50.86,6.47,58590555,
(주)인팩,023810,2018/12,284424486,141.36,41.43,46.73,3376298,0.64,0.38,350396361,
(주)일신석재,007110,2018/12,,,,,,5.49,1.72,,
(주)잇츠한불,226320,2018/12,535580626,12.81,88.64,-12.87,3870030,3.79,1.16,214122093,
(주)제이에스코퍼레이션,194370,2018/12,189468046,22.04,81.94,-12.97,6596817,1.45,0.89,205633846,
(주)제일기획,030000,2018/12,2172078164,143.29,41.1,3.05,224014016,4.92,3.58,3477880994,
(주)제주은행,006220,2018/12,,,,,-16589000,,,224542000,
(주)제주항공,089590,2018/12,1031605312,169.76,37.07,26.4,121465168,4,2.12,1259395676,
(주)조비,001550,2018/12,,,,,,4.43,1.2,,
(주)조흥,002600,2018/12,,,,,,1.42,0.8,,
(주)종근당,185750,2018/12,711494874,65.12,60.56,8.13,42627762,3.83,2.09,956218889,
(주)종근당바이오,063160,2018/12,,,,,15535534,1.02,0.62,,
(주)종근당홀딩스,001630,2018/12,871435736,29.91,76.97,17.83,37931092,1.21,0.79,531114470,
(주)주연테크,044380,2018/12,60682697,35.92,73.57,-27.25,-5627011,1.84,0.77,44309488,
(주)지누스,013890,2018/12,514784303,192.08,34.24,3.15,11560385,0,0,621764301,
(주)지에스,078930,2018/12,22630978000,115.02,46.51,9.47,1269197000,1.32,0.87,17744385000,
(주)지에스글로벌,001250,2018/12,1336006542,231.44,30.17,19.81,-10345948,1.08,0.48,4058527569,
(주)지에스리테일,007070,2018/12,5098880173,107.41,48.21,5.14,324777732,1.83,1.18,8691612313,
(주)지투알,035000,2018/12,632827969,385.21,20.61,7.36,-42043242,1.99,1.25,538206688,
(주)진도,088790,2018/12,160710502,53.48,65.16,-6.37,2003873,0.79,0.54,120088128,
(주)진양홀딩스,100250,2018/12,496161913,38.17,72.37,-8.82,11329839,0.97,0.54,241827150,
(주)진에어,272450,2018/12,519526006,95.17,51.24,0,,4.11,1.98,1010677676,
(주)천일고속,000650,2018/12,,,,,,2.73,2.04,,
(주)청호ICT,012600,2018/12,72506901,197.98,33.56,-23.94,-3716657,1.71,0.93,36029987,
(주)카카오,035720,2018/12,7959542105,41.45,70.7,22.55,491469890,3.04,1.61,2416992441,
(주)카카오뱅크,323410,2018/12,,,,,,,,,
(주)카카오페이,377300,2018/12,387331388,,,,81006727,,,69525627,
(주)카프로,006380,2018/12,,,,,,1.69,0.58,,
(주)케이씨,029460,2018/12,572109826,37.99,72.47,-8.18,59571187,1.26,0.48,526071013,
(주)케이씨씨,002380,2018/12,8965418419,56.16,64.04,-2.12,538975697,0.82,0.47,3782162956,
(주)케이씨텍,281820,2018/12,,,,,,2.09,0.74,,
(주)케이씨티시,009070,2018/12,376041366,98.29,50.43,9.85,7934592,0.73,0.38,400441294,
(주)케이에스에스해운,044450,2018/12,902632631,261.93,27.63,14.04,82553103,0.99,0.61,202504829,
(주)케이에이치필룩스,033180,2018/12,304126673,90.04,52.62,-1.79,-22903201,10.71,1.01,110005677,
(주)케이이씨,092220,2018/12,351174343,55.8,64.19,-8.36,27969298,0.92,0.44,217374591,
(주)케이티,030200,2018/12,32188830000,118.51,45.77,0.31,4010464000,0.84,0.71,23460143000,
(주)케이티스카이라이프,053210,2018/12,816001170,22.49,81.64,0.73,183474568,1.18,0.84,690820836,
(주)케이티씨에스,058850,2018/12,350279655,116.6,46.17,4.99,12722541,0.85,0.61,1016085167,
(주)케이티아이에스,058860,2018/12,,,,,,0.8,0.48,,
(주)케이티앤지,033780,2018/12,10197870417,24.85,80.1,-4.19,821653704,2.32,1.92,4471515592,
(주)코리아써키트,007810,2018/12,500488797,29.07,77.48,-9.43,10030345,1.18,0.37,535824715,
(주)코아스,071950,2018/12,78534357,234.95,29.85,-4.8,2855391,4.4,1.49,108592320,
(주)코오롱,002020,2018/12,3480352009,316.63,24,-1.56,27279318,1.77,0.78,4324491258,
(주)콘텐트리중앙,036420,2018/12,821203465,95.09,51.26,21.64,24811484,0,0,511279166,
(주)콤텍시스템,031820,2018/12,,,,,,1.12,0.6,,
(주)큐로,015590,2018/12,,,,,3140948,2.58,0.78,,
(주)크라운제과,264900,2018/12,,,,,,1.76,0.93,,
(주)크라운해태홀딩스,005740,2018/12,1286504596,160.59,38.37,8.98,81092622,1.08,0.47,1092084364,
(주)크래프톤,259960,2018/12,619059582,0,0,0,158152180,0,0,1120033964,
(주)키다리스튜디오,020120,2018/12,,,,,0,4.6,1.58,,
(주)태경비케이,014580,2018/12,293751207,52.3,65.66,0.21,4895455,1.17,0.56,212616333,
(주)태영건설,009410,2018/12,4958571817,234.52,29.89,17.88,114992214,1.6,0.8,3850546030,
(주)테이팩스,055490,2018/12,160224769,72.05,58.12,2.5,4485270,5.05,2.71,108498548,
(주)토니모리,214420,2018/12,204183223,93.5,51.68,-12.03,-13854119,2.9,0.92,180974833,
(주)티비에이치글로벌,084870,2018/12,,,,,,0.93,0.34,,
(주)티에이치엔,019180,2018/12,212394546,427.59,18.95,19.2,15196812,0.76,0.35,372768605,
(주)티웨이항공,091810,2018/12,430876193,90.9,52.38,0,31416024,1.88,0.98,731788991,
(주)티웨이홀딩스,004870,2018/12,497537192,74.63,57.26,20.35,27496534,10.99,2.97,737489328,
(주)팜스코,036580,2018/12,883155287,185.05,35.08,-0.74,-38421019,1.49,0.78,1015667699,
(주)퍼시스,016800,2018/12,,,,,,1.02,0.76,,
(주)포스코인터내셔널,047050,2018/12,9881020333,241.96,29.24,11.53,-146126015,2.37,1.53,25173939721,
(주)포스코퓨처엠,003670,2018/12,947629179,25,80,15.57,84560080,0,0,1383593537,
(주)풀무원,017810,2018/12,1214578440,176.18,36.21,1.51,59290674,2.02,0.86,2271973132,
(주)풍산,103140,2018/12,2668117561,93.44,51.7,-5.79,81185306,1.1,0.47,2774499775,
