회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(비교)(IFRS연결)(천원),PBR(최고)(IFRS),PBR(최저)(IFRS),매출액(영업수익)(*)(연결)(천원),배당성향(IFRS연결)
(주)혜인,003010,2012/12,249947805,138.69,41.9,1.81,-36427002,0.72,0.4,199134115,
(주)호텔신라,008770,2012/12,1547612290,124.56,44.53,23.42,,3.69,2.39,2219638551,
(주)화승인더스트리,006060,2012/12,457260643,233.46,29.99,-7.16,16113271,0.5,0.03,559896533,
(주)화승코퍼레이션,013520,2012/12,956450234,303.48,24.78,6.31,32070529,0.52,0.3,1433575144,
(주)화신,010690,2012/12,853595978,132.94,42.93,9.11,54851801,1.53,0.87,1626052361,
(주)화인베스틸,133820,2012/12,,,,,,0,0,,
(주)황금에스티,032560,2012/12,242003440,48.26,67.45,-17.43,15051493,0.49,0.32,177023246,
(주)효성,004800,2012/12,13763659509,356.65,21.9,11.19,458947020,0.88,0.52,12611749872,
(주)후성,093370,2012/12,321752560,100.58,49.86,-8.14,65622326,4.98,2.54,222678376,
(주)휠라홀딩스,081660,2012/12,876801964,111.73,47.23,-12.29,84471966,2.68,1.71,670437697,
(주)휴니드테크놀러지스,005870,2012/12,,,,,,0.96,0.55,,
(주)휴비스,079980,2012/12,825460304,130.16,43.45,-6.39,68659190,1.41,0.79,1562519388,
(주)휴스틸,005010,2012/12,556020140,42.98,69.94,3.56,,0.57,0.33,588890255,
AJ네트웍스(주),095570,2012/12,,,,,,,,,
CS홀딩스(주),000590,2012/12,191295610,12.74,88.7,-5.22,2780137,0.38,0.24,103356782,
DB금융투자(주),016610,2012/03,,,,,-27877093,,,1071985460,
DB손해보험(주),005830,2012/03,,,,,-75730512,,,10628839365,
KG스틸(주),016380,2012/12,5259720757,262.61,27.58,-7.64,417138007,0.27,0.12,3934192553,
KISCO홀딩스(주),001940,2012/12,789682784,10.74,90.3,-8.05,,0.3,0.25,594812327,
LG이노텍(주),011070,2012/12,4886285404,285.26,25.96,16.76,380562772,2,1.24,5315958099,
LS일렉트릭(주),010120,2012/12,2020324063,141.22,41.46,7.8,107960727,3.43,2.32,2232430239,
OCI(주),010060,2012/12,7283049629,102.78,49.31,-24.73,,2.29,1.04,3218459512,
SK이노베이션(주),096770,2012/12,33831080372,106.94,48.32,7.25,1161635588,1.57,0.99,73330011478,
SNT다이내믹스(주),003570,2012/12,1156625435,45.57,68.69,8.54,14551870,0.99,0.52,807783351,
SNT모티브(주),064960,2012/12,895055890,82.64,54.75,-0.59,40452016,1.04,0.57,905113613,
STX엔진(주),077970,2012/12,3213865730,249.13,28.64,-41.93,62833407,0.84,0.3,1213228474,
STX중공업(주),071970,2012/12,1049278969,188.24,34.69,-19.97,485020194,0.53,0.24,907549686,
가온전선(주),000500,2012/12,517141282,95.38,51.18,-2.59,38914582,0.38,0.24,1005948717,
강남제비스코(주),000860,2012/12,416128544,26.97,78.76,7.99,13361337,0.6,0.39,331265952,
경인전자(주),009140,2012/12,63740263,11.86,89.4,0,,0.47,0.35,44190721,
계룡건설산업(주),013580,2012/12,1619835867,213.79,31.87,-11.34,-66762128,0.34,0.14,1544875888,
계양전기(주),012200,2012/12,174553310,20.94,82.69,5.44,,0.82,0.53,247421110,
고려산업(주),002140,2012/12,148320365,138.9,41.86,8.05,-8456112,0.52,0.29,191116449,
고려아연(주),010130,2012/12,4940542141,23.95,80.68,-1.06,,2.55,1.51,5497530087,
고려제강(주),002240,2012/12,1813977723,44.08,69.41,-0.13,120244754,0.74,0.45,1118626320,
광동제약(주),009290,2012/12,389433837,45.71,68.63,5.94,,1.31,0.72,332641298,
광전자(주),017900,2012/12,282485538,34.96,74.1,-18.29,43732085,1.04,0.46,318555624,
교보증권(주),030610,2012/03,,,,,-743866986,,,,
교촌에프앤비(주),339770,2012/12,,,,,,,,188925262,
국도화학(주),007690,2012/12,547775296,62.63,61.49,-3.82,61816689,1.18,0.73,841385314,
국제약품(주),002720,2012/12,114924400,107.62,48.16,0,,1.15,0.57,126768061,
그랜드코리아레저(주),114090,2012/12,,,,,,7.98,4.17,,
그린케미칼(주),083420,2012/12,,,,,,1.01,0.56,,
극동유화(주),014530,2012/12,,,,,,0.82,0.58,,
금강공업(주),014280,2012/12,499093977,146.89,40.5,28.88,83373554,0.46,0.27,393382320,
금호건설(주),002990,2012/12,1932235236,13206.81,0.75,-13.77,-14286782,0,0,1499864342,
금호석유화학(주),011780,2012/12,4410738573,165.97,37.6,-8.88,,5.22,2.69,5883690067,
금호전기(주),001210,2012/12,509300064,135.5,42.46,20.46,10730906,0.96,0.51,379789500,
금호타이어(주),073240,2012/12,4781013149,414.02,19.45,3.95,163576128,1.92,1.15,4070643978,
기아(주),000270,2012/12,32398314000,92.3,52,9.38,4345425000,2.6,1.65,47242933000,
깨끗한나라(주),004540,2012/12,423872333,263.03,27.55,7.75,40817846,1.14,0.79,633378794,
남광토건(주),001260,2012/12,436886733,830.84,10.74,-41.52,-72880348,5.55,0.33,393480205,
남양유업(주),003920,2012/12,1033300099,18.66,84.28,13.26,,1.1,0.63,1365023790,
남해화학(주),025860,2012/12,,,,,,1.76,1.03,,
네이버(주),035420,2012/12,2927316669,53.78,65.03,12.63,595501146,7.36,5.22,2389324068,
넥센타이어(주),002350,2012/12,2035745920,200.35,33.29,18.93,145693854,3.41,2.22,1700620650,
넷마블(주),251270,2012/12,129102421,53.45,65.17,0,-10438825,0,0,67310099,
다스코(주),058730,2012/12,,,,,,0.7,0.37,,
다올투자증권(주),030210,2012/03,,,,,-271801988,,,537278341,
대림비앤코(주),005750,2012/12,240467705,69.46,59.01,14.53,,0.51,0.18,101527269,
대림통상(주),006570,2012/12,254351458,83.46,54.51,-6.08,,0.59,0.42,163626776,
대상(주),001680,2012/12,1621341813,158.92,38.62,14.6,146497431,2,0.85,2479678735,
대상홀딩스(주),084690,2012/12,603349879,37.05,72.97,16.47,170038415,0.7,0.39,329925025,
대성산업(주),128820,2012/12,2652193606,332.32,23.13,7.34,-484808384,0.34,0.14,1370151115,
대성에너지(주),117580,2012/12,,,,,,0.88,0.43,,
대성홀딩스(주),016710,2012/12,1057796637,122.71,44.9,10.62,45593016,0.71,0.41,1184174355,
대신증권(주),003540,2012/03,,,,,-997768769,,,4372602591,
대영포장(주),014160,2012/12,,,,,,1.2,0.32,,
대우전자부품(주),009320,2012/12,42021212,144.28,40.94,6.38,1137309,3.31,1.62,24194499,
대우조선해양(주),042660,2012/12,15511304729,301.23,24.92,-2.31,-996054288,1.86,1.07,13543536273,
대원강업(주),000430,2012/12,988715803,118.26,45.82,0.4,,1.82,0.87,1000413534,
대원전선(주),006340,2012/12,215527769,201.38,33.18,0,,1.45,0.59,448936351,
대원제약(주),003220,2012/12,147125433,30.29,76.75,-0.51,13827656,1.65,0.6,138168465,
대원화성(주),024890,2012/12,109600307,207.7,32.5,0.3,-5059654,1.12,0.59,120545969,
대창단조(주),015230,2012/12,143955197,38.32,72.29,-15.22,,1.28,0.77,312275610,
대한방직(주),001070,2012/12,241130687,243.08,29.15,-5.69,,0.4,0.25,275069272,
대한유화(주),006650,2012/12,1278129428,71.39,58.35,2.88,10091831,1.11,0.34,2082914255,
대한전선(주),001440,2012/12,2880338773,1431.39,6.53,-18.69,-55441102,4.28,0.66,2529855021,
대한제강(주),084010,2012/12,778837588,113.85,46.76,15.89,3636415,1.2,0.42,1049230725,
대한제당(주),001790,2012/12,1620715653,273.27,26.79,5.48,,0.57,0.37,1513887735,
대한제분(주),001130,2012/12,899689781,49.08,67.08,18.4,,0.53,0.3,890062052,
대한해운(주),005880,2012/12,,,,,,0,0,,
대한화섬(주),003830,2012/12,,,,,,0.36,0.2,,
덕양산업(주),024900,2012/12,,,,,,1.45,0.72,,
동국제강(주),001230,2012/12,9320675934,228.81,30.41,-10.98,,0.64,0.31,7870715841,
동부건설(주),005960,2012/12,2918605739,472.79,17.46,5.77,44721815,0.4,0.22,2484677333,
동성제약(주),002210,2012/12,,,,,,2.03,0.48,,
동아쏘시오홀딩스(주),000640,2012/12,1723108761,95.53,51.14,4.76,56740929,1.85,1.06,1105996372,
동양생명보험(주),082640,2012/03,,,,,-144316526,,,4350233601,
동양철관(주),008970,2012/12,212256262,96.22,50.96,13.41,-5341504,2.36,1.11,256422624,
동양피스톤(주),092780,2012/12,,,,,,,,204041248,
동원산업(주),006040,2012/12,1380697561,137.36,42.13,16.31,228743163,2.02,1,1543621060,
동원수산(주),030720,2012/12,108844409,140.62,41.56,0,-15308444,1.86,0.81,118079111,
동원시스템즈(주),014820,2012/12,417873004,368.15,21.36,-10.24,,1.86,1.27,418147286,
동일고무벨트(주),163560,2012/12,,,,,,,,,
동일산업(주),004890,2012/12,,,,,,0.55,0.35,,
동일제강(주),002690,2012/12,,,,,,0,0,,
동화약품(주),000020,2012/12,,,,,,0.86,0.51,,
두산에너빌리티(주),034020,2012/12,13524413616,199.9,33.34,13.32,-327226066,3,1.53,9627183611,
디씨엠(주),024090,2012/12,195844414,36.99,73,-9.49,-2034740,1.11,0.82,158216325,
디아이동일(주),001530,2012/12,919993876,63.96,60.99,-7.82,,0.3,0.2,752261690,
디에스알(주),155660,2012/12,144933303,73.76,57.55,-3.91,6902058,0,0,204350488,
디에스알제강(주),069730,2012/12,,,,,,0.79,0.38,,
디엘(주),000210,2012/12,11006469363,123.77,44.69,28.36,816888129,1.07,0.54,10253347411,
디엘건설(주),001880,2012/12,,,,,,1.03,0.54,,
디와이(주),013570,2012/12,573458265,82.5,54.79,0.67,,2.09,1.02,732853443,
롯데관광개발(주),032350,2012/12,142825011,1557.66,6.03,-1.06,-3647841,38.52,23.02,57310602,
롯데렌탈(주),089860,2012/12,1694021118,533.19,15.79,8.26,-213075816,0,0,716207567,
롯데손해보험(주),000400,2012/03,,,,,,,,,
롯데쇼핑(주),023530,2012/12,36857044868,134.48,42.65,12.54,903974605,0.83,0.58,25043680472,
롯데에너지머티리얼즈(주),020150,2012/12,469866854,73.31,57.7,19.31,61615496,2.66,1.04,393229382,
롯데정밀화학(주),004000,2012/12,1607875860,39.41,71.73,0,,1.66,1.17,1431158801,
롯데지주(주),004990,2012/12,4024386750,43.65,69.62,0.56,,0.97,0.73,1864492512,
롯데칠성음료(주),005300,2012/12,3750453523,65.33,60.48,5.33,126788405,1.06,0.78,2198585210,
롯데케미칼(주),011170,2012/12,10372314247,70.48,58.66,1.29,102810958,2.09,0.98,15902803025,
롯데하이마트(주),071840,2012/12,2603494002,76.58,56.63,-5.55,59365033,1.37,0.74,3221139239,
명문제약(주),017180,2012/12,188337123,158.46,38.69,-19.97,2780663,1.7,0.74,100538969,
명신산업(주),009900,2012/12,,,,,,0,0,,
무림페이퍼(주),009200,2012/12,2224876903,250.54,28.53,4.95,,0.43,0.32,1079338906,
무림피앤피(주),009580,2012/12,1237616644,121.24,45.2,28.91,,0.73,0.39,596810815,
문배철강(주),008420,2012/12,,,,,,0.63,0.4,,
미래산업(주),025560,2012/12,96187992,152.97,39.53,0,1739526,25.43,2.87,33767221,
미래에셋생명보험(주),085620,2012/03,,,,,86031669,,,3918539456,
미래에셋증권(주),006800,2012/03,,,,,82162000,,,2950273000,
미원상사(주),002840,2012/12,181453952,73.63,57.59,30.57,31158644,1.31,0.73,182376882,
미원홀딩스(주),107590,2012/12,147898036,24.29,80.46,17.88,21919075,1.71,0.75,238777118,
미원화학(주),134380,2012/12,,,,,,1.25,0.95,,
미창석유공업(주),003650,2012/12,,,,,,0.61,0.47,,
백광산업(주),001340,2012/12,,,,,,7.36,0.45,,
범양건영(주),002410,2012/12,180109404,1899.55,5,-53.18,,39.08,0.51,70088284,
보해양조(주),000890,2012/12,235749476,399.89,20,-7.16,-174073,11.36,0.61,120935397,
부광약품(주),003000,2012/12,,,,,,3.03,1.73,,
부국증권(주),001270,2012/03,,,,,12836000,,,290566163,
부국철강(주),026940,2012/12,,,,,,0.47,0.34,,
부산산업(주),011390,2012/12,103165018,169.01,37.17,-20.7,,1.28,0.43,60063968,
부산주공(주),005030,2012/12,,,,,,0.69,0.41,,
비케이탑스(주),030790,2012/12,356263515,1486.69,6.3,0,-7250810,11.76,5.72,322005355,
사조동아원(주),008040,2012/12,720520338,297.03,25.19,16.84,-15280263,1.73,0.84,611024857,
사조산업(주),007160,2012/12,1225738588,207.86,32.48,6.57,11033000,1.56,1.12,1088615907,
사조씨푸드(주),014710,2012/12,289383562,88.34,53.1,0.42,-1696154,1.06,0.56,281985807,
삼부토건(주),001470,2012/12,1566956044,2141.88,4.46,-15.68,24460797,0.77,0.27,613848003,
삼성SDI(주),006400,2012/12,10895087292,44.03,69.43,6.01,,1.05,0.78,5771184920,
삼성공조(주),006660,2012/12,249081130,50.52,66.44,-15.48,,0.49,0.35,141483922,
삼성물산(주),028260,2012/12,6642285245,74.56,57.29,0,-18931596,0,0,3003688491,
삼성바이오로직스(주),207940,2012/12,570278585,,,,-85571617,,,0,
삼성생명보험(주),032830,2012/03,,,,,9706746000,,,22717512000,
삼성에스디에스(주),018260,2012/12,4465407179,37.61,72.67,28.13,629466382,0,0,6105858304,
삼성엔지니어링(주),028050,2012/12,5673553365,226.06,30.67,23.04,-198920441,6.51,3.59,11440156745,
삼성전기(주),009150,2012/12,6891464351,73.78,57.54,31.18,,2.4,1.66,7912829681,
삼성전자(주),005930,2012/12,181071570000,49.05,67.09,21.88,,2.55,1.68,201103613000,
삼성제약(주),001360,2012/12,,,,,,-9.61,-2.96,,
삼성중공업(주),010140,2012/12,16634966576,214.88,31.76,8.2,,1.92,1.26,14489473629,
삼성증권(주),016360,2012/03,,,,,-670025031,,,2736672643,
삼성카드(주),029780,2012/12,,,,,-878659601,,,3817669564,
삼성화재해상보험(주),000810,2012/03,,,,,2983266119,,,17514344885,
삼아알미늄(주),006110,2012/12,,,,,,0.36,0.24,,
삼양식품(주),003230,2012/12,290495086,80.26,55.48,9.08,3656660,2.25,0.98,325842064,
삼양통상(주),002170,2012/12,258563880,21.43,82.35,0,,0.49,0.29,162453427,
삼영무역(주),002810,2012/12,250227922,20.86,82.74,0,7130388,1.11,0.48,274500419,
삼영전자공업(주),005680,2012/12,456241229,7.03,93.44,-10.85,,0.58,0.41,287139605,
삼익티에이치케이(주),004380,2012/12,,,,,,1.72,0.95,,
삼일제약(주),000520,2012/12,110995906,76.54,56.65,-3.21,,0.54,0.38,91444317,
삼정펄프(주),009770,2012/12,,,,,,0.77,0.44,,
삼진제약(주),005500,2012/12,,,,,,1.76,1,,
삼호개발(주),010960,2012/12,207299680,73.48,57.64,0,15140170,0.68,0.37,213076747,
삼화왕관(주),004450,2012/12,,,,,,0.5,0.41,,
삼화전기(주),009470,2012/12,143183963,269.33,27.08,3.32,-3869063,1.13,0.65,181523689,
삼화전자공업(주),011230,2012/12,69140332,718.56,12.22,-6.38,,0.85,0.48,48299999,
삼화콘덴서공업(주),001820,2012/12,130194292,138.3,41.96,2.48,,1.78,1.17,169578215,
삼화페인트공업(주),000390,2012/12,424727541,91.56,52.2,4.34,30540375,0.51,0.36,434895966,
상신브레이크(주),041650,2012/12,233901216,177.43,36.04,11.82,16151226,1.59,0.92,286267862,
새론오토모티브(주),075180,2012/12,180692123,32.59,75.42,8.12,19366077,0.94,0.65,176292449,
샘표(주),007540,2012/12,234104260,70.79,58.55,0.61,,0.98,0.53,239374422,
서울도시가스(주),017390,2012/12,1519546129,108.78,47.9,13.27,102536462,0.61,0.31,1928279733,
서울식품공업(주),004410,2012/12,50335004,108.43,47.98,7.88,,1.65,0.97,39432971,
선도전기(주),007610,2012/12,98958167,33.98,74.64,0,-6269960,1.1,0.59,57215359,
성문전자(주),014910,2012/12,43168506,28.82,77.63,-26.79,,1.46,0.77,54422921,
성보화학(주),003080,2012/12,,,,,,0.66,0.5,,
성신양회(주),004980,2012/12,1122491013,241.43,29.29,12.49,,0.34,0.15,546544826,
성창기업지주(주),000180,2012/12,328454337,27.62,78.36,8.55,,1.82,0.99,161245788,
세기상사(주),002420,2012/12,51562689,69.73,58.92,1.24,,0.51,0.37,6103971,
세방(주),004360,2012/12,903191339,47.63,67.74,-6.1,27442092,0.85,0.62,717999370,
세방전지(주),004490,2012/12,,,,,,1.25,1.01,,
세원이앤씨(주),091090,2012/12,367606792,236.06,29.76,19.72,-13271933,1.48,0.92,285814306,
세종공업(주),033530,2012/12,669607298,116.75,46.14,8.53,84219375,1.24,0.83,1017676960,
세하(주),027970,2012/12,,,,,,0.94,0.35,,
송원산업(주),004430,2012/12,862123000,200.69,33.26,8.06,,1.1,0.63,679637000,
스틱인베스트먼트(주),026890,2012/12,155192733,50.39,66.5,-4.02,9692276,1.79,0.73,172248156,
신대양제지(주),016590,2012/12,403588349,57.38,63.54,-8.46,75201508,0.41,0.25,361199678,
신라교역(주),004970,2012/12,509905304,28.32,77.93,36.33,,1.17,0.53,438250218,
신세계건설(주),034300,2012/12,,,,,,0.42,0.26,,
신송홀딩스(주),006880,2012/12,185368365,48.18,67.48,11.82,12888693,0,0,165981138,
신일전자(주),002700,2012/12,58652640,116.12,46.27,11.96,8898974,4.38,0.8,90868659,
신풍제약(주),019170,2012/12,379679609,101.18,49.71,-3.71,,2.2,0.85,221169380,
쌍용씨앤이(주),003410,2012/12,3163501918,174.52,36.43,7.33,204847562,0.53,0.3,1991040326,
써니전자(주),004770,2012/12,33690475,81.97,54.95,-2.08,,11.38,0.39,26449568,
씨에스윈드(주),112610,2012/12,280432095,143.25,41.11,74.35,57723873,0,0,317920475,
씨제이(주),001040,2012/12,21385040866,155.07,39.21,32.83,1562979394,1.53,0.87,17628388035,
씨제이대한통운(주),000120,2012/12,3669501369,57.62,63.44,7.16,116938980,1.24,0.63,2773220576,
씨제이씨지브이(주),079160,2012/12,1007974719,189.65,34.52,24,122389662,2.04,1.4,779332695,
씨제이씨푸드(주),011150,2012/12,,,,,,3.61,2.04,,
씨제이제일제당(주),097950,2012/12,12363882660,136.81,42.23,51.07,805051777,2.19,1.57,9877532183,
아남전자(주),008700,2012/12,120449652,78.61,55.99,-2.62,10362265,1.4,0.48,135849992,
아세아(주),002030,2012/12,1581790091,45.35,68.8,-4.64,,0.46,0.24,1034707935,
아세아제지(주),002310,2012/12,472881025,88.22,53.13,-4.5,,0.43,0.22,494044880,
아시아나아이디티(주),267850,2012/12,167926605,133.67,42.8,-23.44,25294364,0,0,248512826,
아시아나항공(주),020560,2012/12,6086361853,505.67,16.51,4.96,345691616,1.79,1.22,5887872743,
아이에스동서(주),010780,2012/12,1103203088,178.92,35.85,37.9,10914514,1.2,0.58,646588330,
아주스틸(주),139990,2012/12,,,,,,,,239522329,
애경산업(주),018250,2012/12,,,,,,,,,
애경케미칼(주),161000,2012/12,463816829,,,,-5254149,,,413887982,
에스디바이오센서(주),137310,2012/12,,,,,,,,,
에스엘(주),005850,2012/12,1125387757,83.08,54.62,0,66732437,1.74,0.79,1162486576,
에스지씨에너지(주),005090,2012/12,,,,,10576857,1.57,0.98,,
에스케이(주),034730,2012/12,5121976177,128.98,43.67,31.73,216563659,8.19,4.85,2241803020,
에스케이가스(주),018670,2012/12,2892299703,196.13,33.77,5,413076642,0.88,0.52,7583747014,
에스케이네트웍스(주),001740,2012/12,10627073278,246.57,28.85,1.45,,1.01,0.67,27935503372,
에스케이디스커버리(주),006120,2012/12,4993944780,187.3,34.81,3.33,416176014,1.97,1.31,9160084618,
에스케이디앤디(주),210980,2012/12,,,,,,,,,
에스케이렌터카(주),068400,2012/12,682227219,302.86,24.82,0.73,-47782419,1.25,0.67,401375627,
에스케이바이오팜(주),326030,2012/12,207574031,12.31,89.04,0,-24065043,0,0,51798063,
에스케이씨(주),011790,2012/12,3491296172,192.99,34.13,6.29,118762672,1.76,1.18,2629170921,
에스케이오션플랜트(주),100090,2012/12,,,,,,0,0,,
에스케이증권(주),001510,2012/03,,,,,-471488229,,,633949706,
에스케이텔레콤(주),017670,2012/12,25595559623,99.11,50.22,2.27,3999664146,1.37,1.01,16300479280,
에스케이하이닉스(주),000660,2012/12,18648693000,91.48,52.23,-2.25,2211651000,2.19,1.42,10162210000,
에쓰-오일(주),010950,2012/12,12497379000,132.46,43.02,8.8,,3.33,1.99,34723291000,
에쓰씨엔지니어링(주),023960,2012/12,385510001,220.72,31.18,3.05,-24653175,0.78,0.39,318810978,
에어부산(주),298690,2012/12,,,,,,,,,
에이치디씨(주),012630,2012/12,6638455523,173.43,36.57,-18.84,-46554592,0.87,0.5,3334053764,
에이치디씨랩스(주),039570,2012/12,132813177,120.76,45.3,0,10440656,0,0,106770656,
에이치디씨현대이피(주),089470,2012/12,483464434,274.75,26.68,12.31,-3070315,1.94,1.22,807113596,
에이치디한국조선해양(주),009540,2012/12,49273175894,162.91,38.04,2.35,-3459075408,1.8,1,54973701392,
에이치디현대인프라코어(주),042670,2012/12,11552840624,285.52,25.94,-3.6,-450365235,2.27,1.39,8158350960,
에이치에스디엔진(주),082740,2012/12,1786202789,138.87,41.86,-31.24,-188836016,1.79,0.83,1378777833,
에이치엘디앤아이한라(주),014790,2012/12,3149695355,365.14,21.5,14.91,-255885359,1.29,0.57,1986349612,
에이치엘비글로벌(주),003580,2012/12,65291329,78.11,56.15,-7.53,-42653,0.97,0.52,21625906,
에이치엘홀딩스(주),060980,2012/12,4034737026,157.42,38.85,10.95,153439375,3.26,1.88,5059281113,
에이치엠엠(주),011200,2012/12,8982427000,720.1,12.19,8.44,-290579000,5.64,3.79,8046896000,
에이케이홀딩스(주),006840,2012/12,618727330,50.08,66.63,-69.51,15874495,1.03,0.51,428068164,
엔에이치투자증권(주),005940,2012/03,,,,,273645000,,,3605992000,
엔피씨(주),004250,2012/12,255229143,87.91,53.22,3.38,23042980,1.06,0.69,280164147,
엘브이엠씨홀딩스(주),900140,2012/12,142648802,23.78,80.79,42.78,4839339,,,275939920,
엘아이지넥스원(주),079550,2012/12,,,,,47155911,0,0,,
엘지디스플레이(주),034220,2012/12,24455511000,138.82,41.87,21.15,4569695000,1.44,0.76,29429668000,
엘지전자(주),066570,2012/12,31457386000,147.61,40.39,-6.08,2101052000,1.87,1.11,50959978000,
영보화학(주),014440,2012/12,150657195,67.94,59.55,5.42,7894255,1.57,0.67,137821635,
영진약품(주),003520,2012/12,,,,,,5.67,2.59,,
영풍제지(주),006740,2012/12,,,,,,0.41,0.27,,
영화금속(주),012280,2012/12,105616697,137.07,42.18,-3.91,,2.82,0.66,172058734,
우리종합금융(주),010050,2012/03,,,,,29579920,,,303632034,
웰바이오텍(주),010600,2012/12,61813589,71.51,58.3,14.16,3058897,0.66,0.33,136748153,
유니온머티리얼(주),047400,2012/12,143208299,63.68,61.09,10.49,3206111,2.04,0.91,98469090,
유니퀘스트(주),077500,2012/12,187396014,58.27,63.18,-10.1,5881447,1.26,0.47,201158744,
유성기업(주),002920,2012/12,328962825,49.95,66.69,6.79,,0.53,0.35,298708961,
유안타증권(주),003470,2012/03,,,,,231914764,,,2254963302,
유엔젤(주),072130,2012/12,81354992,17.12,85.38,0.26,-809155,1.75,0.87,49658661,
유진투자증권(주),001200,2012/03,,,,,-44006682,,,610735039,
유화증권(주),003460,2012/03,,,,,,,,,
율촌화학(주),008730,2012/12,,,,,,0.79,0.67,,
이건산업(주),008250,2012/12,352102941,184.24,35.18,11.95,31131819,0.78,0.43,246356081,
이구산업(주),025820,2012/12,,,,,,0.53,0.35,,
이연제약(주),102460,2012/12,,,,,,1.91,1.01,,
이화산업(주),000760,2012/03,276371922,32.51,75.47,0,1016709,0.79,0.37,70879588,
인지컨트롤스(주),023800,2012/12,384522741,99.21,50.2,-42.51,93229887,1.03,0.64,560167605,
인천도시가스(주),034590,2012/12,,,,,,0.74,0.59,,
인터지스(주),129260,2012/12,458749926,132.3,43.05,17.72,30475576,0.75,0.49,452021994,
일동홀딩스(주),000230,2012/12,541713444,66.98,59.89,4.11,,1.24,0.51,362781056,
일성건설(주),013360,2012/12,265083941,101.17,49.71,2.67,88652,0.3,0.18,246862236,
일성신약(주),003120,2012/12,,,,,,0.76,0.61,,
일신방직(주),003200,2012/12,737309586,20.49,83,-8.87,,0.45,0.32,439149584,
일양약품(주),007570,2012/03,,,,,,4.97,1.79,,
일정실업(주),008500,2012/12,77512873,52.88,65.41,22.1,1574298,0.49,0.36,96618608,
일진다이아몬드(주),081000,2012/12,134388811,96.99,50.76,0,7757926,1.94,1,96316456,
일진디스플레이(주),020760,2012/12,,,,,,4.63,2,,
일진전기(주),103590,2012/12,828363428,161.63,38.22,-3.05,-12707947,0.87,0.45,986827711,
일진하이솔루스(주),271940,2012/12,,,,,,,,,
일진홀딩스(주),015860,2012/12,1108754299,165.62,37.65,-1.51,-26460094,0.45,0.29,1108975647,
자이에스앤디(주),317400,2012/12,,,,,,,,,
자화전자(주),033240,2012/12,294711880,46.03,68.48,30.4,65190138,2.01,0.95,327383247,
전방(주),000950,2012/12,542146329,168.87,37.19,-3.7,,0.31,0.2,295162070,
제이더블유생명과학(주),234080,2012/12,156058578,128.3,43.8,0,17554452,0,0,89090519,
제이더블유중외제약(주),001060,2012/12,603145264,268.53,27.13,0,63203813,1.63,0.99,397084759,
제이더블유홀딩스(주),096760,2012/12,1077132172,424.25,19.07,-0.79,-3112212,1.04,0.79,511945580,
제이준코스메틱(주),025620,2012/12,,,,,-2305592,5.32,1.88,,
제일연마공업(주),001560,2012/12,97864795,29.11,77.45,-1.83,13280219,0.79,0.66,86097284,
제일파마홀딩스(주),002620,2012/12,,,,,,1.37,0.78,,
조광페인트(주),004910,2012/12,217570680,71.18,58.42,3.71,,1.79,0.38,172960466,
조광피혁(주),004700,2012/12,178991294,28,78.12,0,,0.96,0.49,193883303,
조선내화(주),000480,2012/12,1167260069,83.23,54.58,8.47,67842453,0.64,0.53,835634819,
조선선재(주),120030,2012/12,,,,,,1.77,0.98,,
조일알미늄(주),018470,2012/12,,,,,,5.63,0.37,,
중소기업은행,024110,2012/12,,,,,7468434000,,,15585439000,
지에스건설(주),006360,2012/12,11469527163,186.91,34.85,2.62,,1.49,0.64,9289550356,
지엠비코리아(주),013870,2012/12,354106751,105.13,48.75,-0.26,14173338,0.73,0.6,436611664,
진양산업(주),003780,2012/12,31803400,25.73,79.54,0,,1.38,0.85,36355443,
진양폴리우레탄(주),010640,2012/12,,,,,,1.22,0.8,,
진양화학(주),051630,2012/12,,,,,,1.16,0.67,,
진원생명과학(주),011000,2012/12,39961250,49.44,66.92,-30.02,,3.66,1.55,19410461,
진흥기업(주),002780,2012/12,540235818,407.99,19.69,-16.1,35972718,11.18,0.87,466811943,
참엔지니어링(주),009310,2012/12,195191166,145.91,40.67,-59.29,21745240,1.57,0.68,86043032,
컨버즈(주),109070,2012/12,,,,,,1.18,0.44,,
케이비아이동국실업(주),001620,2012/12,316805034,99.33,50.17,14.84,13030896,0.82,0.43,393422497,
케이씨그린홀딩스(주),009440,2012/12,485305389,152.47,39.61,56.86,,0.68,0.4,502629849,
케이씨코트렐(주),119650,2012/12,,,,,-19370245,3.08,1.25,,
케이알모터스(주),000040,2012/12,119327267,96.27,50.95,-23.33,,2,0.81,97926654,
케이지모빌리티(주),003620,2012/12,1850490369,131.12,43.27,0,145630587,1.67,0.81,2874145561,
케이지케미칼(주),001390,2012/12,801412082,180.18,35.69,35.18,35932551,0.85,0.48,758747768,
케이피엑스케미칼(주),025000,2012/12,450374133,33.56,74.87,-2.36,,0.98,0.7,761990127,
케이피엑스홀딩스(주),092230,2012/12,1224858574,38.51,72.2,8.42,89529990,0.53,0.45,1319019169,
코리안리재보험(주),003690,2012/03,,,,,3277251,,,6758913750,
코스맥스비티아이(주),044820,2012/12,241673476,202.14,33.1,28.09,11545223,12.03,3.24,312552367,
