회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(비교)(IFRS연결)(천원),PBR(최고)(IFRS),PBR(최저)(IFRS),매출액(영업수익)(*)(연결)(천원),배당성향(IFRS연결)
대한화섬(주),003830,2021/12,,,,,,0.31,0.18,,
덕양산업(주),024900,2021/12,523564265,720.92,12.18,4.35,37206113,3.43,1.26,1348236915,
동국제강(주),001230,2021/12,6334110919,127.65,43.93,39.07,125744823,1,0.27,7240296531,
동부건설(주),005960,2021/12,1262000761,125.5,44.35,-5.74,-51509437,0.71,0.51,1144872824,
동성제약(주),002210,2021/12,,,,,,9.75,4.33,,
동아쏘시오홀딩스(주),000640,2021/12,1691388336,71.71,58.24,12.59,131087231,1.44,1.02,881944084,
동아에스티(주),170900,2021/12,1115985527,70.02,58.82,1.11,49373804,1.39,0.94,593227916,
동아타이어공업(주),282690,2021/12,420630889,13.53,88.08,25.42,7314469,0.55,0.37,179555473,
동양생명보험(주),082640,2021/12,,,,,1015093280,,,6347567181,
동양철관(주),008970,2021/12,185998128,121.04,45.24,4.72,-32794604,2.9,1.57,182021205,
동양피스톤(주),092780,2021/12,362628219,220.12,31.24,10.28,13813522,1.53,0.7,354590526,
동원산업(주),006040,2021/12,3051904550,105.25,48.72,-1.93,587268175,1.44,0.95,2802218864,
동원수산(주),030720,2021/12,100942001,77.03,56.49,-0.52,4944644,0.92,0.69,144619089,
동원시스템즈(주),014820,2021/12,1492014739,124.24,44.6,15.98,85301677,3.24,1.56,1250882270,
동일고무벨트(주),163560,2021/12,313829242,50.13,66.61,0,-16208458,0.81,0.46,277512533,
동일산업(주),004890,2021/12,473764602,17.84,84.86,39.35,22580277,0.97,0.46,464419158,
동일제강(주),002690,2021/12,,,,,,0.6,0.23,,
동화약품(주),000020,2021/12,447804487,24.34,80.42,7.7,36031212,1.81,1.12,293018112,
두산밥캣(주),241560,2021/12,8580899465,98.57,50.36,35.83,460039949,2.02,0.99,5816199969,
두산에너빌리티(주),034020,2021/12,23720545629,169.32,37.13,-25.43,1027716202,3.12,0.99,11283610609,
두산퓨얼셀(주),336260,2021/12,,,,,,10.6,6.19,,
디씨엠(주),024090,2021/12,,,,,,1.66,0.61,,
디아이동일(주),001530,2021/12,993144117,73.17,57.75,19.63,23170994,2.13,0.72,813085258,
디에스알(주),155660,2021/12,302598631,69.98,58.83,17.94,5332134,1.28,0.47,272417652,
디에스알제강(주),069730,2021/12,,,,,,1.12,0.39,,
디엘(주),000210,2021/12,8322962606,83.72,54.43,52.31,300778141,0.76,0.39,2385420754,
디엘건설(주),001880,2021/12,,,,,,1.04,0.62,,
디엘이앤씨(주),375500,2021/12,8701690203,,,,580428922,,,7631650899,
디와이(주),013570,2021/12,859972555,72.64,57.92,26.46,26102932,0.97,0.57,998349819,
디와이파워(주),210540,2021/12,342046278,51.37,66.07,43.45,12060985,1.34,0.72,437161571,
롯데관광개발(주),032350,2021/12,1302424557,2371.97,4.05,538.49,-50901378,18.07,11.16,107071759,
롯데렌탈(주),089860,2021/12,6125007656,395.02,20.2,7.57,38638072,0.72,0.42,2422658839,
롯데손해보험(주),000400,2021/12,,,,,,,,,
롯데쇼핑(주),023530,2021/12,33426533819,183.35,35.29,0,1828098312,0.4,0.24,15573550043,
롯데에너지머티리얼즈(주),020150,2021/12,1753565091,29.96,76.94,28.31,29896399,11.37,3.91,688892614,
롯데웰푸드(주),280360,2021/12,2666648727,100.96,49.76,3.34,212747090,0.87,0.53,2145407245,
롯데정밀화학(주),004000,2021/12,2723453687,23.87,80.73,0,308521792,1.55,0.76,1780293057,
롯데정보통신(주),286940,2021/12,750130638,73.14,57.76,0,87298119,1.74,1.3,929998711,
롯데지주(주),004990,2021/12,19921883104,106.89,48.34,9.22,600465200,0.96,0.63,9924864014,
롯데칠성음료(주),005300,2021/12,3596830123,148.91,40.18,10.99,321100572,1.31,0.77,2506093270,
롯데케미칼(주),011170,2021/12,22869964008,48.01,67.56,48.25,1486216753,1.02,0.59,18120462423,
롯데하이마트(주),071840,2021/12,,,,,,0.6,0.31,,
명문제약(주),017180,2021/12,223263082,159.99,38.46,7.75,854996,4.1,1.81,137759902,
명신산업(주),009900,2021/12,719480410,142.18,41.29,36.92,22790635,15.97,7.34,1107708434,
무림페이퍼(주),009200,2021/12,2284417095,253.32,28.3,11.12,-60852065,0.61,0.33,1055273255,
무림피앤피(주),009580,2021/12,1483591839,139.7,41.72,16.25,-15328185,0.69,0.38,613699106,
문배철강(주),008420,2021/12,,,,,,0.98,0.45,,
미래산업(주),025560,2021/12,117721879,39.08,71.9,16.31,5207355,1.44,0.16,48338414,
미래에셋생명보험(주),085620,2021/12,,,,,100472972,,,3532862612,
미래에셋증권(주),006800,2021/12,,,,,-1238993543,,,13144797127,
미원상사(주),002840,2021/12,372413719,25.82,79.48,21.97,55077946,4.37,2.21,359794983,
미원스페셜티케미칼(주),268280,2021/12,438128598,34.18,74.53,0,32444506,3.86,1.63,531343053,
미원홀딩스(주),107590,2021/12,426808405,81.04,55.24,45.82,20147480,2.46,0.91,421385924,
미원화학(주),134380,2021/12,,,,,,2.06,1.13,,
미창석유공업(주),003650,2021/12,347596980,15.11,86.88,46.37,15235779,0.61,0.38,406292673,
백광산업(주),001340,2021/12,359208430,89.52,52.77,11.55,36597136,1.96,0.79,191117729,
범양건영(주),002410,2021/12,198492064,130.35,43.41,-22.48,7208513,3.88,1.15,111908020,
보해양조(주),000890,2021/12,153116764,81.74,55.02,6.6,12488518,2.8,1.38,83748911,
부광약품(주),003000,2021/12,397416583,41.9,70.47,0,26524994,7.34,2.76,182491221,
부국증권(주),001270,2021/12,,,,,25774623,,,741109605,
부국철강(주),026940,2021/12,,,,,,1.48,0.62,,
부산산업(주),011390,2021/12,133795624,72.63,57.93,10.7,-2338960,4.87,2.7,128014972,
부산주공(주),005030,2021/12,,,,,,2.09,1.24,,
비케이탑스(주),030790,2021/12,108096534,2049.24,4.65,151.55,-27822482,111.59,15.1,24797885,
사조동아원(주),008040,2021/12,448788965,111.94,47.18,4.02,-4971809,1.19,0.64,412139561,
사조산업(주),007160,2021/12,1113856493,96.88,50.79,-5.07,49291294,1.29,0.52,590393764,
사조씨푸드(주),014710,2021/12,,,,,,0.64,0.36,,
삼부토건(주),001470,2021/12,519063459,151.8,39.71,-5.88,-38070959,2.88,1.08,357047940,
삼성SDI(주),006400,2021/12,25833192997,69.99,58.83,0,2176027359,4.96,3.59,13553220249,
삼성공조(주),006660,2021/12,257514152,17.18,85.34,24.79,9677174,1.14,0.28,79578435,
삼성물산(주),028260,2021/12,55245423114,65.64,60.37,0,1195731728,1.1,0.72,34455181883,
삼성바이오로직스(주),207940,2021/12,7970010787,59.68,62.62,0,454596217,20.48,13.28,1568006928,
삼성생명보험(주),032830,2021/12,,,,,2547531000,,,35079078000,
삼성에스디에스(주),018260,2021/12,10517432175,41.29,70.77,0,980238875,3.34,2.07,13630002439,
삼성엔지니어링(주),028050,2021/12,6058722397,209.04,32.36,10.93,739825439,4.21,1.75,7486696121,
삼성전기(주),009150,2021/12,9941374038,44.68,69.12,0,1731244106,3.47,2.38,9675036128,
삼성전자(주),005930,2021/12,426621158000,39.92,71.47,18.07,65105448000,3.61,2.55,279604799000,
삼성제약(주),001360,2021/12,,,,,,7.15,2.47,,
삼성중공업(주),010140,2021/12,12138595961,196.26,33.75,0,845026469,-0.8,-0.5,6622001487,
삼성증권(주),016360,2021/12,,,,,-2074931652,,,9809518740,
삼성카드(주),029780,2021/12,,,,,-2591860138,,,3588051810,
삼성화재해상보험(주),000810,2021/12,,,,,794485202,,,24444257521,
삼아알미늄(주),006110,2021/12,227237961,86.22,53.7,28.4,15829601,4.19,0.84,252965525,
삼양식품(주),003230,2021/12,753080321,90.32,52.54,-1,58357507,2.25,1.68,642030314,
삼양통상(주),002170,2021/12,459013786,12.94,88.54,0,19559316,0.68,0.42,193958607,
삼영무역(주),002810,2021/12,578816472,24.7,80.19,19.01,8844,1.01,0.76,467033282,
삼영전자공업(주),005680,2021/12,543640907,6.23,94.14,0,18766135,0.64,0.43,238877795,
삼익티에이치케이(주),004380,2021/12,,,,,46661788,1.82,1.17,,
삼일제약(주),000520,2021/12,226404983,244.36,29.04,0,1416861,4.76,1.52,134246778,
삼정펄프(주),009770,2021/12,,,,,,0.5,0.3,,
삼진제약(주),005500,2021/12,,,,,23967390,1.98,1.51,,
삼호개발(주),010960,2021/12,296852078,34.5,74.35,0,-9093000,0.85,0.48,317259071,
삼화왕관(주),004450,2021/12,243315828,69.39,59.04,6.9,13698741,0.73,0.58,149945172,
삼화전기(주),009470,2021/12,158640156,82.6,54.76,23.98,15252750,4.59,2.32,247098495,
삼화전자공업(주),011230,2021/12,66900329,279.33,26.36,10.53,-1095394,3.05,2.04,44342176,
삼화콘덴서공업(주),001820,2021/12,269298659,32.7,75.36,8.1,35530787,4.7,2.97,262159286,
삼화페인트공업(주),000390,2021/12,612097736,106.84,48.35,0,-27003473,1.81,0.87,631605901,
상신브레이크(주),041650,2021/12,493641122,161.94,38.18,13.75,20456787,0.68,0.35,397023068,
새론오토모티브(주),075180,2021/12,268378498,12.58,88.82,-5.94,20288523,0.79,0.48,127605613,
샘표(주),007540,2021/12,442738149,41.26,70.79,0,33191534,0.97,0.58,348963424,
샘표식품(주),248170,2021/12,327531637,52.37,65.63,0,32030537,1.54,0.89,348701054,
서울도시가스(주),017390,2021/12,1662601876,60.05,62.48,0,2591530,1.03,0.43,1277844477,
서울식품공업(주),004410,2021/12,,,,,,7.84,2.61,,
선도전기(주),007610,2021/12,167947855,106.94,48.32,-3.29,-6750748,1.75,0.89,83343632,
성문전자(주),014910,2021/12,54386004,76.79,56.56,0,3340582,2.23,1.33,49343657,
성보화학(주),003080,2021/12,172156874,26.84,78.84,0,11298206,0.99,0.55,57675736,
성신양회(주),004980,2021/12,1121595053,170.91,36.91,15.4,26854511,1.29,0.46,833543564,
성창기업지주(주),000180,2021/12,703740105,30.5,76.63,15.81,18277236,0.8,0.47,197940313,
세기상사(주),002420,2021/12,,,,,,1.35,0.14,,
세방(주),004360,2021/12,1245288420,38.8,72.04,25.58,34761497,0.76,0.43,1057709412,
세방전지(주),004490,2021/12,1684408564,38.98,71.95,7.92,11592198,1.76,0.81,1352007672,
세원이앤씨(주),091090,2021/12,292675905,72.03,58.13,-24.31,19361236,2.78,0.7,83149598,
세종공업(주),033530,2021/12,1180100055,192.88,34.14,34.27,44175833,1.03,0.65,1588107772,
세하(주),027970,2021/12,,,,,,1.5,0.91,,
솔루스첨단소재(주),336370,2021/12,1011599746,93.72,51.62,31.36,-41974380,34.91,11.3,381167016,
송원산업(주),004430,2021/12,1115649000,105.36,48.69,0,-18297000,1.14,0.71,998190000,
스틱인베스트먼트(주),026890,2021/12,341992757,47.26,67.91,79.61,-11226424,4.76,1.79,312734533,
신대양제지(주),016590,2021/12,845951512,34.96,74.09,11.88,20729642,1.17,0.69,681565905,
신라교역(주),004970,2021/12,680457027,23.15,81.2,-6.93,-2359865,0.45,0.27,346502046,
신세계건설(주),034300,2021/12,,,,,,1.14,0.49,,
신송홀딩스(주),006880,2021/12,248190231,160.47,38.39,-9.44,3231864,0.76,0.42,186444266,
신일전자(주),002700,2021/12,,,,,,2.71,1.54,,
신풍제약(주),019170,2021/12,398349775,10.55,90.45,-4.31,-71027968,22.28,4.85,189237235,
쌍용씨앤이(주),003410,2021/12,3564764921,115.33,46.44,12.96,381172310,2.84,2.08,1661398330,
써니전자(주),004770,2021/12,77185258,13.22,88.32,-0.09,2446555,2.85,1.44,16408491,
씨에스윈드(주),112610,2021/12,1773903614,87.35,53.37,24.18,-105391089,9.48,2.76,1203418060,
씨제이(주),001040,2021/12,41955995804,154.84,39.24,7.77,3353190728,1.57,1.04,34484026554,
씨제이대한통운(주),000120,2021/12,8993928516,123.93,44.66,5.22,344143274,1.34,0.85,11343651787,
씨제이씨지브이(주),079160,2021/12,3785492376,1156.45,7.96,26.2,-171876628,3.48,2.17,736315367,
씨제이씨푸드(주),011150,2021/12,,,,,,2.94,1.75,,
씨제이제일제당(주),097950,2021/12,26855804277,148.51,40.24,8.43,1686409257,1.73,1.19,26289227767,
아남전자(주),008700,2021/12,271957635,247.01,28.82,35.92,-29277894,3.74,2.1,359848368,
아세아(주),002030,2021/12,3115270385,81.52,55.09,0,215764907,0.93,0.49,1846503740,
아세아시멘트(주),183190,2021/12,2037322290,121.55,45.14,0,103507149,0.82,0.38,892569417,
아세아제지(주),002310,2021/12,969593253,35.72,73.68,0,108750684,0.86,0.52,945734472,
아시아나아이디티(주),267850,2021/12,,,,,,2.43,1.2,,
아시아나항공(주),020560,2021/12,13082664860,2410.6,3.98,11.41,1008216925,4.43,0.64,4339706411,
아이에스동서(주),010780,2021/12,3509755192,140.91,41.51,33.99,224248468,1.81,1.05,1608440925,
아주스틸(주),139990,2021/12,627226321,165.06,37.73,63.82,-19463161,3.8,1.62,933409934,
애경산업(주),018250,2021/12,431492645,24.63,80.24,-2.42,48297472,2.4,1.45,573923185,
애경케미칼(주),161000,2021/12,1244966460,80.66,55.35,72.76,-19533592,0.89,0.43,1570089788,
에스디바이오센서(주),137310,2021/12,3005125392,36.39,73.32,73.76,1234945051,3.16,1.85,2929960840,
에스엘(주),005850,2021/12,2567493134,69.08,59.14,19.81,191550226,1.42,0.59,3001142196,
에스지씨에너지(주),005090,2021/12,2591549831,250.49,28.53,1681.71,116999419,1.53,0.94,1898386810,
에스케이(주),034730,2021/12,165380861000,152.24,39.64,0,6112675000,1.93,1.23,98325016000,
에스케이가스(주),018670,2021/12,5121535472,141.88,41.34,0,-389011632,0.96,0.47,6494513186,
에스케이네트웍스(주),001740,2021/12,9410916000,293.93,25.39,0,461461000,0.8,0.59,11018140000,
에스케이디스커버리(주),006120,2021/12,6881873215,124.22,44.6,46.35,-455062141,1.59,0.96,6614328161,
에스케이디앤디(주),210980,2021/12,1983430768,210.27,32.23,0,-19680388,2.01,1.1,790956439,
에스케이렌터카(주),068400,2021/12,2860204476,491.38,16.91,0,-62755048,1.6,0.93,1036879995,
에스케이바이오사이언스(주),302440,2021/12,,,,,536593688,16.8,5.17,,
에스케이바이오팜(주),326030,2021/12,643652339,44.91,69.01,0,-92871733,27.93,15.71,418644529,
에스케이스퀘어(주),402340,2021/12,22639140000,,,,103379000,,,1146414000,
에스케이씨(주),011790,2021/12,6180132504,170.78,36.93,0,282512631,4.17,1.89,3396056746,
에스케이아이이테크놀로지(주),361610,2021/12,3184524107,43.69,69.59,28.65,109401204,7.86,4.36,603767421,
에스케이오션플랜트(주),100090,2021/12,739392190,310.59,24.36,17.75,137645037,0,0,503060400,
에스케이증권(주),001510,2021/12,,,,,-565697928,,,1065216476,
에스케이케미칼(주),285130,2021/12,3955632394,54.11,64.89,72.03,509316465,5.76,1.68,2089631876,
에스케이텔레콤(주),017670,2021/12,30911277000,150.6,39.9,0,5031279000,2.43,0.36,16748585000,
에스케이하이닉스(주),000660,2021/12,96386474000,54.98,64.52,34.79,19797648000,1.99,1.2,42997792000,
에쓰-오일(주),010950,2021/12,18693235000,167.5,37.38,0,1477165000,2.07,1.17,27463918000,
에쓰씨엔지니어링(주),023960,2021/12,116426813,161.39,38.26,0,5799823,7.72,2.32,75724705,
에어부산(주),298690,2021/12,,,,,,2.77,1.32,,
에이치디씨(주),012630,2021/12,10651491648,121.68,45.11,20.95,-8772539,0.47,0.29,4779586329,
에이치디씨랩스(주),039570,2021/12,411391673,54.77,64.61,5.44,22652681,1.09,0.65,274579528,
에이치디씨현대산업개발(주),294870,2021/12,6566377904,127.58,43.94,-8.35,30449504,0.75,0.46,3363905606,
에이치디씨현대이피(주),089470,2021/12,582888462,89.46,52.78,24.71,-732393,1,0.65,859757102,
에이치디한국조선해양(주),009540,2021/12,27293093978,119.86,45.48,3.96,835843497,1.08,0.57,15493381773,
에이치디현대건설기계(주),267270,2021/12,3554288235,129.63,43.55,25.47,-195980948,1.23,0.58,3284339623,
에이치디현대에너지솔루션(주),322000,2021/12,605558889,89.05,52.9,0,36486271,1.64,0.65,593163582,
에이치디현대인프라코어(주),042670,2021/12,4782289798,249.12,28.64,-42.1,201808624,3.41,1.18,4593665146,
에이치디현대일렉트릭(주),267260,2021/12,2214970250,242.76,29.18,-0.3,109777416,1.72,0.95,1805991747,
에이치디현대중공업(주),329180,2021/12,15078671491,169.55,37.1,-0.01,762061398,1.73,1.15,8311275924,
에이치에스디엔진(주),082740,2021/12,795624726,280.5,26.28,-27.83,-45756450,2.79,1.44,598999093,
에이치엘디앤아이한라(주),014790,2021/12,1521351991,265.25,27.38,0,-21311897,0.94,0.57,1475299062,
에이치엘만도(주),204320,2021/12,5704365860,179.04,35.84,0,412687945,3.99,2.36,6147433113,
에이치엘비글로벌(주),003580,2021/12,163865354,44.55,69.18,27.33,-5959774,14.23,1.4,45046153,
에이치엘홀딩스(주),060980,2021/12,2294958467,126.22,44.2,41.5,84722248,0.64,0.41,1041158412,
에이치엠엠(주),011200,2021/12,17876100000,72.58,57.94,115.09,7505033000,2.08,0.54,13794148000,
에이케이홀딩스(주),006840,2021/12,4548736657,278.32,26.43,20.91,-9766238,0.97,0.47,3167699652,
엔에이치기업인수목적19호(주),380440,2021/12,,,,,,,,,
엔에이치엔(주),181710,2021/12,3027171507,44.25,69.33,0,226363126,1.15,0.5,1923677420,
엔에이치투자증권(주),005940,2021/12,,,,,3459172000,,,10762184000,
엔피씨(주),004250,2021/12,499980383,54.69,64.64,12.88,45283732,1.62,0.46,486902151,
엘브이엠씨홀딩스(주),900140,2021/12,661447272,52.86,65.42,-25.29,109000495,,,204860858,
엘아이지넥스원(주),079550,2021/12,2576847035,237.59,29.62,13.86,135245427,2.72,1.12,1822194315,
엘에스전선아시아(주),229640,2021/12,495255400,187.3,34.81,29.5,-32480409,1.17,0.75,750616896,
엘지디스플레이(주),034220,2021/12,38154515000,158.46,38.69,0,5753446000,1.1,0.68,29878043000,
엘지전자(주),066570,2021/12,53481478000,166.1,37.58,18.11,2677382000,5,2.98,74721629000,
영보화학(주),014440,2021/12,179898107,15.9,86.28,0,16902285,0.81,0.48,99741753,
영진약품(주),003520,2021/12,,,,,,14.89,7.1,,
영풍제지(주),006740,2021/12,209596339,58.74,63,22.88,11848211,2.24,0.94,120612512,
영화금속(주),012280,2021/12,,,,,,2.77,1.23,,
우리종합금융(주),010050,2021/12,,,,,-132788232,,,303295703,
웰바이오텍(주),010600,2021/12,136826786,310.81,24.34,101.26,712970,9.5,3.13,121623325,
유니온머티리얼(주),047400,2021/12,186669511,122.54,44.94,26.47,3329002,2.58,1.29,118261478,
유니퀘스트(주),077500,2021/12,490332218,58.94,62.92,0,9789179,2.29,1.24,590983231,
유성기업(주),002920,2021/12,409968041,34.37,74.42,14.43,12731300,0.57,0.36,276391974,
유안타증권(주),003470,2021/12,,,,,-50038375,,,2308965076,
유엔젤(주),072130,2021/12,61716674,18.22,84.59,9.68,2138912,1.6,0.95,29681809,
유진투자증권(주),001200,2021/12,,,,,184525435,,,1370747939,
유화증권(주),003460,2021/12,,,,,,,,,
율촌화학(주),008730,2021/12,666716498,92.66,51.91,3.47,33879956,2.38,1.48,538734198,
이건산업(주),008250,2021/12,419293457,120.87,45.28,7.74,16422785,1.95,0.93,276830153,
이구산업(주),025820,2021/12,,,,,,1.54,0.49,,
이연제약(주),102460,2021/12,477978172,94.9,51.31,9.82,11684528,5.92,1.22,142801368,
이화산업(주),000760,2021/12,274828073,17.67,84.98,13.01,-7411844,0.97,0.57,57775112,
인지컨트롤스(주),023800,2021/12,543367175,176.49,36.17,5.71,14940763,2.44,1.1,484855609,
인천도시가스(주),034590,2021/12,360580638,88.39,53.08,0,40335737,0.75,0.57,504206281,
인터지스(주),129260,2021/12,388581566,87.8,53.25,28.49,11230171,0.89,0.49,588882040,
일동제약(주),249420,2021/12,708970363,341.49,22.65,-0.3,-11365958,10.72,3.24,560131626,
일동홀딩스(주),000230,2021/12,920762518,402.22,19.91,-0.69,-30544994,1.29,0.81,592374546,
일성건설(주),013360,2021/12,379287374,246.88,28.83,22.06,12570534,4.02,0.57,416181928,
일성신약(주),003120,2021/12,,,,,,0.72,0.55,,
일신방직(주),003200,2021/12,1044004956,31.44,76.08,29.29,21177392,0.63,0.39,601028588,
일양약품(주),007570,2021/12,494271353,81.88,54.98,0,67020184,8.81,3.5,371347508,
일정실업(주),008500,2021/12,41344990,122.63,44.92,1.48,-4108564,1.73,0.6,31793220,
일진다이아몬드(주),081000,2021/12,641762242,19.94,83.38,11.27,14476868,3.25,1.73,187663976,
일진디스플레이(주),020760,2021/12,117460184,995.11,9.13,51.73,-25542394,15.06,4.87,101440584,
일진전기(주),103590,2021/12,837942611,159.38,38.55,31.7,9620953,1.05,0.38,932362521,
일진하이솔루스(주),271940,2021/12,,,,,,0.93,0.47,,
일진홀딩스(주),015860,2021/12,1611593520,82.13,54.9,27.42,38188152,1.93,0.98,1190071996,
자이에스앤디(주),317400,2021/12,544345862,76.54,56.65,0,97875115,1.74,1.01,435730829,
자화전자(주),033240,2021/12,437943843,46.59,68.22,15.69,38923403,1.79,0.89,347854511,
전방(주),000950,2021/12,383313469,166.14,37.57,27.19,-1445055,0.54,0.34,133745227,
제이더블유생명과학(주),234080,2021/12,219466609,66.9,59.91,-7.47,30165046,3.19,1.85,169816950,
제이더블유중외제약(주),001060,2021/12,633053136,235.77,29.78,10.83,18123982,4.69,2.62,606584945,
제이더블유홀딩스(주),096760,2021/12,1065779475,249.64,28.6,0.95,109644020,2.36,1.19,788936981,
제이준코스메틱(주),025620,2021/12,79881575,32.84,75.28,-32.73,-3490206,2.44,0.82,20531623,
제일약품(주),271980,2021/12,426486418,154.85,39.24,0,19100246,5.43,2.51,700693229,
제일연마공업(주),001560,2021/12,106469253,14.61,87.25,9,3661476,1.29,0.89,79747901,
제일파마홀딩스(주),002620,2021/12,892421378,78.37,56.06,0,13403078,1.01,0.55,762568056,
조광페인트(주),004910,2021/12,347025302,98.85,50.29,18.5,-4335914,0.8,0.44,238547800,
조광피혁(주),004700,2021/12,,,,,,1.26,0.9,,
조선내화(주),000480,2021/12,1349335977,71.09,58.45,0,54726493,0.8,0.55,746291405,
조선선재(주),120030,2021/12,,,,,,1.99,0.95,,
조일알미늄(주),018470,2021/12,,,,,,2.35,0.34,,
중소기업은행,024110,2021/12,,,,,-234747000,,,17491695000,
지에스건설(주),006360,2021/12,15183727265,211.61,32.09,-10.73,1107469329,0.9,0.65,9036575423,
지엠비코리아(주),013870,2021/12,522463825,110.08,47.6,19.19,4834024,0.87,0.47,531332181,
진양산업(주),003780,2021/12,77871278,64.04,60.96,0,6152979,3.48,1.38,76350429,
진양폴리우레탄(주),010640,2021/12,48090927,63.18,61.28,0,5060069,2.56,1.09,53069416,
진양화학(주),051630,2021/12,,,,,,3.31,1.57,,
진원생명과학(주),011000,2021/12,249495328,21.44,82.35,-6.75,-4849168,12.86,2.38,38700355,
진흥기업(주),002780,2021/12,,,,,,3.86,1.64,,
참엔지니어링(주),009310,2021/12,699101613,716.29,12.25,-10.74,-6874217,2.37,1.3,150562978,
컨버즈(주),109070,2021/12,33044553,243.87,29.08,0,1641721,6.24,6.24,40868254,
케이비아이동국실업(주),001620,2021/12,568005111,233.98,29.94,-1.76,-11832806,0.77,0.34,521440975,
케이씨그린홀딩스(주),009440,2021/12,906605618,248.74,28.67,10.34,96809819,1.25,0.73,750828322,
케이씨코트렐(주),119650,2021/12,385076960,670.91,12.97,8.27,57524430,4.71,2.02,355034770,
케이알모터스(주),000040,2021/12,168436811,235.36,29.82,13.3,-8501041,4.16,2.13,133510438,
케이지모빌리티(주),003620,2021/12,1862969924,0,0,-17.65,14922106,0,0,2429327701,
케이지케미칼(주),001390,2021/12,4884892280,173.28,36.59,33.78,147350435,3.14,1.48,4931505172,
케이카(주),381970,2021/12,,,,,,2.45,1.18,,
케이피엑스케미칼(주),025000,2021/12,777143204,34.44,74.38,36.71,11955554,0.74,0.49,1020786101,
케이피엑스홀딩스(주),092230,2021/12,1814858039,32.53,75.46,29.95,-23808885,0.71,0.47,1238702230,
코리안리재보험(주),003690,2021/12,,,,,637946282,,,10915536623,
코스맥스(주),192820,2021/12,1411928776,203.39,32.96,15.08,100045548,3.88,2.31,1591487622,
코스맥스비티아이(주),044820,2021/12,954664614,179.23,35.81,9.53,-22348,0.79,0.45,575998202,
코스모신소재(주),005070,2021/12,,,,,,8.16,2.5,,
코스모화학(주),005420,2021/12,681344298,125.01,44.44,44.19,30392169,5.12,2.22,512614348,
코오롱글로벌(주),003070,2021/12,2575745972,319.93,23.81,20.91,199351272,1.43,0.75,4749508021,
코오롱인더스트리(주),120110,2021/12,5601285266,119.61,45.54,15.51,255657509,1.62,0.57,4662050395,
코오롱플라스틱(주),138490,2021/12,369094511,67.35,59.75,37.3,15021812,4.26,0.8,405272225,
코웨이(주),021240,2021/12,3800627983,99.57,50.11,13.18,331286872,4.26,3.05,3664259557,
쿠쿠홀딩스(주),192400,2021/12,1070887088,20.77,82.8,16.56,85661972,9.56,1.17,685109274,
쿠쿠홈시스(주),284740,2021/12,969414333,38.55,72.18,13.55,40590935,2.06,1.45,893242238,
키움증권(주),039490,2021/12,,,,,-3528473618,,,5866189220,
태경산업(주),015890,2021/12,584726246,51.69,65.92,20,61684300,1.45,0.92,516770865,
태경케미컬(주),006890,2021/12,160745889,14.02,87.71,14.89,13387497,1.89,0.97,54066187,
태광산업(주),003240,2021/12,4923803145,23.95,80.67,48.91,289590682,0.44,0.26,2591846250,
태림포장(주),011280,2021/12,600863714,74.87,57.18,26.84,35240192,1.58,0.91,712867124,
태양금속공업(주),004100,2021/12,447683663,384.64,20.63,14.49,-158976,1.13,0.46,463045898,
태원물산(주),001420,2021/12,,,,,,1.6,0.98,,
태평양물산(주),007980,2021/12,764951832,364.01,21.55,13.74,-43664201,0.8,0.41,892927654,
텔코웨어(주),078000,2021/12,122175454,11.69,89.53,-4.34,9864304,1.3,1.03,34822430,
티와이엠(주),002900,2021/12,707428248,183.88,35.23,17.97,36552742,1.71,0.85,841455916,
티케이지휴켐스(주),069260,2021/12,949304335,31.92,75.8,45.1,,1.9,1.32,861204656,
파미셀(주),005690,2021/12,,,,,,18.73,11.13,,
팜젠사이언스(주),004720,2021/12,220323823,73.58,57.61,13.72,7784093,3.74,1.7,109866067,
팬오션(주),028670,2021/12,6488779000,80.4,55.43,0,767687000,1.37,0.68,4616107000,
퍼스텍(주),010820,2021/12,,,,,,3.48,2.15,,
페이퍼코리아(주),001020,2021/12,497167643,995.54,9.13,-10.08,37310680,5.14,2.28,435282696,
평화산업(주),090080,2021/12,220115438,746.93,11.81,25.26,9390966,5.93,2.27,424123466,
평화홀딩스(주),010770,2021/12,518123304,412.4,19.52,20.46,16883746,1.04,0.51,627732855,
포스코스틸리온(주),058430,2021/12,586432923,81.88,54.98,0,40796418,1.72,0.32,1347273539,
포스코홀딩스(주),005490,2021/12,91471614112,66.9,59.91,0,6259365289,0.75,0.44,76332345050,
피아이첨단소재(주),178920,2021/12,,,,,,7.1,4.4,,
하나제약(주),293480,2021/12,,,,,,2.21,1.4,,
하이트진로(주),000080,2021/12,3631051440,232.16,30.11,-2.37,622266086,3.14,2.22,2202903850,
하이트진로홀딩스(주),000140,2021/12,4236298193,289.59,25.67,-2.45,608989212,0.47,0.27,2192007505,
한국가스공사(주),036460,2021/12,43669902324,378.87,20.88,32.1,-2070539825,0.7,0.4,27520756430,
한국공항(주),005430,2021/12,383887978,32.34,75.56,15.6,15437821,0.65,0.41,345532184,
