,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,배당률,ESG,E,S,G,평가연도,업종명,현금흐름(CF),PBR
새론오토모티브,268378498000.0,12.58,88.82,-5.94,28.0,C,C,C,B,2021,운수장비,0.15899396995961299,0.635
샘표,442738149000.0,41.26,70.79,0.0,15.42,B,B,B+,B,2021,기타금융,0.09511465018179097,0.7749999999999999
샘표식품,327531637000.0,52.37,65.63,0.0,39.99,B,B,B+,B,2021,음식료품,0.09185672550333042,1.215
서연,2137879391000.0,135.9,42.39,10.82,18.49,B+,B+,A,B+,2021,기타금융,0.07856206328606068,1.3050000000000002
서연이화,1790525413000.0,156.62,38.97,11.09,29.99,A,B+,A,A,2021,운수장비,0.08629168599274531,0.35
서원,293365978000.0,111.25,47.34,0.0,3.0,B,B,C,B+,2021,철강금속,-0.056214713767993606,1.54
서흥,809954854000.0,88.42,53.07,0.0,91.37,B,C,B,B+,2021,화학,0.11202672882501423,1.96
선도전기,167947855000.0,106.94,48.32,-3.29,0.0,C,C,C,B,2021,전기전자,-0.08099896582380763,1.32
선진,1209598039000.0,181.46,35.53,27.47,20.0,B+,B,A,B,2021,음식료품,0.042575166476033766,0.98
성문전자,54386004000.0,76.79,56.56,0.0,0.97,C,C,C,C,2021,전기전자,0.06770033279049423,1.78
성보화학,172156874000.0,26.84,78.84,0.0,23.58,B,D,B,B+,2021,화학,0.19589183916092548,0.77
성신양회,1121595053000.0,170.91,36.91,15.4,3.9,B+,B+,B+,B+,2021,비금속광물,0.032217285526302736,0.875
성안,141555557000.0,291.48,25.54,-38.38,0.0,D,D,C,C,2021,섬유의복,0.09337232506511982,1.675
성창기업지주,703740105000.0,30.5,76.63,15.81,0.0,C,D,C,C,2021,서비스업,0.09233710770175452,0.635
세기상사,46388873000.0,149.55,40.07,700.3,0.0,C,D,C,B,2021,서비스업,-0.10374719599414392,0.7450000000000001
세방,1245288420000.0,38.8,72.04,25.58,38.55,B,B,D,B+,2021,운수창고업,0.03286488387606406,0.595
세방전지,1684408564000.0,38.98,71.95,7.92,114.91,B,B,B,B+,2021,전기전자,0.008574062292747108,1.2850000000000001
세아제강,1228191226000.0,80.72,55.33,30.15,69.1,B+,B+,B+,B+,2021,철강금속,0.014712967210782607,0.46499999999999997
세아제강지주,2898999028000.0,82.71,54.73,23.21,34.14,B+,B+,B+,B+,2021,기타금융,-0.0583071273462667,0.595
세아특수강,651146310000.0,91.3,52.27,0.0,23.37,B+,B+,B+,B+,2021,철강금속,-0.029786583900406588,0.42500000000000004
세아홀딩스,5537774299000.0,93.44,51.7,41.06,49.29,B+,B+,B+,B+,2021,철강금속,-0.009702164976633445,0.44499999999999995
세우글로벌,49554901000.0,9.81,91.07,0.0,0.0,D,D,C,D,2021,유통업,0.04460763043917416,2.8850000000000002
세원이앤씨,292675905000.0,72.03,58.13,-24.31,0.0,C,D,C,B,2021,기계,0.2328482213467827,1.7399999999999998
세종공업,1180100055000.0,192.88,34.14,34.27,19.45,B,B,B,B,2021,운수장비,0.027816646816334577,0.8400000000000001
세진중공업,570404297000.0,180.72,35.62,-12.32,26.34,C,C,C,B+,2021,운수장비,-0.01819613992764966,2.42
세하,195333621000.0,99.43,50.14,7.87,0.0,B,B,B,B,2021,종이목재,0.08168047396173415,1.205
셀트리온,5674122532000.0,40.09,71.38,3.38,76.26,B,C,B+,B+,2021,의약품,0.47664722221937555,14.79
솔루스첨단소재,1011599746000.0,93.72,51.62,31.36,100.17,B,D,B,B+,2021,전기전자,-0.11012070362352655,23.104999999999997
솔루엠,710946109000.0,164.97,37.74,7.13,0.0,-,-,-,-,2021,전기전자,-0.15510347784452716,6.945
송원산업,1115649000000.0,105.36,48.69,0.0,40.0,C,B,B,C,2021,화학,-0.018330177621494907,0.9249999999999999
수산중공업,236089652000.0,93.44,51.7,83.55,2.0,C,D,C,B+,2021,기계,-0.0018473321290125998,2.7399999999999998
시디즈,84805501000.0,38.01,72.46,10.75,67.16,C,C,C,C,2021,기타제조업,-0.028456918834157456,2.35
신대양제지,845951512000.0,34.96,74.09,11.88,22.38,C,C,C,B,2021,종이목재,0.0304147285653909,0.9299999999999999
신도리코,1022601243000.0,7.79,92.77,0.0,28.27,C,C,C,B+,2021,전기전자,0.06579573300125052,0.335
신라교역,680457027000.0,23.15,81.2,-6.93,98.66,C,D,D,B+,2021,"농업, 임업 및 어업",-0.006810536985977855,0.36
신성이엔지,476656365000.0,129.12,43.65,-5.77,0.0,B,B,C,B+,2021,전기전자,-0.046868399546486125,3.14
신세계,13644510517000.0,136.78,42.23,32.44,59.95,A,A,A+,A,2021,유통업,0.17485898765390692,0.7150000000000001
신세계건설,828998344000.0,266.59,27.28,31.36,17.0,B+,C,A,A,2021,건설업,0.061213910535810115,0.815
신세계인터내셔날,1159127578000.0,61.07,62.08,0.0,30.0,A,B+,A,A,2021,유통업,0.10565723112592455,2.305
신세계푸드,879467974000.0,208.78,32.39,7.47,15.0,A,B+,A,A,2021,서비스업,0.054627975159250663,1.24
신송홀딩스,248190231000.0,160.47,38.39,-9.44,21.99,C,D,C,B,2021,유통업,0.017334209677437866,0.59
신영와코루,388668604000.0,20.36,83.08,6.42,30.0,C,D,B,B,2021,섬유의복,0.08791556128350272,0.32
신원,503617026000.0,138.13,41.99,26.66,8.49,C,D,B,B,2021,섬유의복,-0.013658101897452845,1.125
신일전자,122088681000.0,47.8,67.66,12.22,4.95,C,D,D,B+,2021,유통업,0.03708871722447267,2.125
신풍제약,398349775000.0,10.55,90.45,-4.31,0.0,B,D,B,B+,2021,의약품,-0.37533822558758057,13.565000000000001
신흥,138612212000.0,36.68,73.17,8.74,16.76,B,D,B,B,2021,유통업,0.026360412457084332,1.4649999999999999
쌍방울,395643690000.0,73.29,57.71,-0.23,0.0,C,D,B,C,2021,섬유의복,-0.04253243035230092,1.1949999999999998
써니전자,77185258000.0,13.22,88.32,-0.09,0.0,C,D,B,B,2021,전기전자,0.14910298576511394,2.145
쎌마테라퓨틱스,27882145000.0,87.68,53.28,-1.36,0.0,D,D,C,D,2021,서비스업,-0.8096720453089383,37.785
씨아이테크,79538625000.0,66.32,60.13,-9.75,0.0,C,D,C,C,2021,기타제조업,-0.07724455560337584,1.6199999999999999
씨에스윈드,1773903614000.0,87.35,53.37,24.18,120.0,B,B,C,B+,2021,기계,-0.0875764561818193,6.12
아남전자,271957635000.0,247.01,28.82,35.92,0.0,C,C,C,B,2021,전기전자,-0.08136175290365635,2.92
아모레퍼시픽,6116713933000.0,28.93,77.56,0.0,195.87,A,A,A+,A,2021,화학,0.14217893099607318,3.5
아세아,3115270385000.0,81.52,55.09,0.0,50.65,B+,B,B+,B+,2021,서비스업,0.11685051176771513,0.71
아세아시멘트,2037322290000.0,121.55,45.14,0.0,44.98,B+,B+,B+,B,2021,비금속광물,0.11596537706601703,0.6
아세아제지,969593253000.0,35.72,73.68,0.0,18.0,B,C,B+,B,2021,종이목재,0.11499071591418103,0.69
아센디오,68072818000.0,50.64,66.38,-0.18,0.0,C,D,D,B,2021,서비스업,-0.4027797798895564,3.87
아시아나항공,13082664860000.0,2410.6,3.98,11.41,0.0,C,B+,A,D,2021,운수창고업,0.2323237632952401,2.5349999999999997
아이마켓코리아,1120159809000.0,168.77,37.21,10.32,25.98,B,D,B+,B+,2021,유통업,0.01729177466508787,1.06
아이에스동서,3509755192000.0,140.91,41.51,33.99,237.03,B+,B,B+,B+,2021,비금속광물,0.1394197725974922,1.4300000000000002
알루코,780157703000.0,166.57,37.51,2.08,0.0,C,C,D,B,2021,철강금속,-0.005671117918999625,1.795
애경산업,431492645000.0,24.63,80.24,-2.42,19.85,A,B+,A+,B+,2021,화학,0.084153199003452,1.9249999999999998
에넥스,132906036000.0,100.12,49.97,-13.65,0.0,B,C,B,B,2021,기타제조업,-0.09560683614432314,2.305
에스디바이오센서,3005125392000.0,36.39,73.32,73.76,247.98,-,-,-,-,2021,의료정밀,0.42148858583379567,2.505
에스엘,2567493134000.0,69.08,59.14,19.81,95.54,B+,B+,B+,B+,2021,운수장비,0.06382577481843515,1.005
에스원,1972972502000.0,36.74,73.13,0.0,444.88,A,B,A,A,2021,서비스업,0.1441298987784746,2.505
에쓰씨엔지니어링,116426813000.0,161.39,38.26,0.0,0.0,C,C,C,B,2021,건설업,0.07659089593019874,5.02
에어부산,1009737367000.0,673.56,12.93,-7.06,0.0,C,C,B,D,2021,운수창고업,-0.3912472839789554,2.045
에이블씨엔씨,193817470000.0,69.04,59.16,-14.49,0.0,B+,C,B+,B+,2021,화학,0.016770379306611138,2.305
에이엔피,82030111000.0,173.69,36.54,-15.59,0.0,C,C,C,B,2021,전기전자,-0.1276968354939279,1.5699999999999998
엔씨소프트,4581889369000.0,45.4,68.78,-4.44,1084.1,A,B+,A,A,2021,서비스업,0.16938832818719446,5.845
엔케이,130726528000.0,27.27,78.57,-0.39,0.0,C,B,C,C,2021,기계,0.20192715122325977,1.02
엠씨넥스,525527588000.0,75.78,56.89,-23.04,99.2,C,C,B,B,2021,전기전자,0.09194883956347062,2.705
영보화학,179898107000.0,15.9,86.28,0.0,19.5,B,B,C,B,2021,화학,0.16946047659699745,0.645
영원무역,3547620438000.0,45.74,68.62,13.22,197.99,B+,B+,B+,B+,2021,유통업,0.10290128885711865,1.3599999999999999
영원무역홀딩스,4325576167000.0,37.1,72.94,13.66,340.43,A,B+,B+,A,2021,기타금융,0.12494307249255876,1.1949999999999998
영진약품,194095213000.0,85.05,54.04,-5.95,0.0,B+,B+,A,B+,2021,의약품,0.04267803185603029,10.995000000000001
영풍,5521001406000.0,41.48,70.68,12.52,186.76,C,D,C,B+,2021,철강금속,0.010630373414762386,0.65
영풍제지,209596339000.0,58.74,63.0,22.88,6.33,B,B,C,B,2021,종이목재,0.09823368076439698,1.59
영화금속,211560373000.0,247.65,28.76,31.29,0.0,C,C,C,B+,2021,운수장비,-0.047792003975683624,2.0
영흥,518961056000.0,162.2,38.14,99.6,0.0,B,C,B,B+,2021,철강금속,-0.0262802266291689,0.71
예스코홀딩스,1423002538000.0,166.7,37.5,12.86,31.99,B+,B,B+,B+,2021,기타금융,0.051175724362788,0.505
오뚜기,2605839009000.0,69.38,59.04,5.51,148.18,A,B+,A+,B+,2021,음식료품,0.054684105293378235,1.4249999999999998
오리온,3120428661000.0,36.11,73.47,5.64,149.97,A,A,A,B+,2021,음식료품,0.17182453641112871,5.8100000000000005
오리온홀딩스,4961788340000.0,28.18,78.01,0.0,105.7,A,A,A,A,2021,기타금융,0.18488009421420593,0.54
와이투솔루션,118501901000.0,35.34,73.89,-5.47,0.0,D,C,C,D,2021,전기전자,-0.05979894210653324,3.0
용평리조트,841499592000.0,117.86,45.9,85.48,0.0,C,C,C,B,2021,서비스업,-0.04884288656991514,0.69
우리금융지주,23524982000000.0,8.59,92.09,0.81,15.0,A,A+,A+,A,2021,기타금융,0.13974280582961096,0.385
우신시스템,309605708000.0,246.91,28.83,5.23,0.0,B,C,C,B+,2021,기계,0.11496735226353531,1.185
우진,229794619000.0,44.01,69.44,0.0,19.5,B,C,C,B+,2021,의료정밀,0.04625801690488072,1.315
우진아이엔에스,114656381000.0,18.09,84.68,-36.29,6.99,C,C,C,B+,2021,건설업,-0.06069727572989784,0.67
우진플라임,276360691000.0,236.53,29.71,14.14,10.0,B,B,C,B,2021,기계,0.09128605779632495,1.995
웅진,1065994370000.0,383.41,20.69,12.17,0.0,B,D,B+,B+,2021,기타금융,0.11179377345133872,0.8200000000000001
웅진씽크빅,771639508000.0,106.57,48.41,25.96,17.28,B+,B,A,B+,2021,서비스업,0.1163863769349061,1.395
원림,170283437000.0,25.73,79.54,16.55,4.48,C,D,B,B,2021,섬유의복,-0.02777661971862802,0.66
웰바이오텍,136826786000.0,310.81,24.34,101.26,0.0,B,D,B,B,2021,유통업,0.00586211567559101,6.3149999999999995
윌비스,288026486000.0,175.24,36.33,0.0,0.0,C,D,D,B+,2021,유통업,0.08489813052236136,1.08
유니드,1347710903000.0,35.71,73.69,0.0,33.4,B+,B,B+,B+,2021,화학,0.11097514727644187,1.295
유니온,366165151000.0,99.38,50.15,14.13,25.0,B,B,B,B,2021,비금속광물,0.044103854127820766,1.01
유니온머티리얼,186669511000.0,122.54,44.94,26.47,7.0,B,B,C,B,2021,비금속광물,0.028149504439645173,1.935
유니켐,335857581000.0,162.47,38.1,-2.3,5.93,B,C,C,B+,2021,기타제조업,0.20955402791410677,1.075
유니퀘스트,490332218000.0,58.94,62.92,0.0,58.39,B,B,C,B+,2021,유통업,0.016564224645487444,1.7650000000000001
유성기업,409968041000.0,34.37,74.42,14.43,23.72,C,B,D,C,2021,운수장비,0.046062480815741776,0.46499999999999997
유수홀딩스,501707092000.0,22.95,81.33,50.44,14.59,B+,D,B,A,2021,서비스업,-0.02161872870821806,0.8049999999999999
유안타증권,14078579068000.0,850.09,10.53,-14.23,3.54,C,D,C,B,2021,증권,-0.021671343373753132,0.61
유엔젤,61716674000.0,18.22,84.59,9.68,0.0,C,D,C,B,2021,서비스업,0.07206137604348846,1.275
유유제약,192985288000.0,49.97,66.68,17.87,10.07,B,D,B,B+,2021,의약품,0.038983546694737393,2.23
유한양행,2463811805000.0,27.27,78.57,0.0,36.65,B+,B+,A,B+,2021,의약품,0.05865615759317808,2.83
유화증권,734694870000.0,51.22,66.13,7.33,10.83,C,D,C,C,2021,증권,0.7994563937124913,0.41500000000000004
율촌화학,666716498000.0,92.66,51.91,3.47,83.92,B,B,B,B+,2021,화학,0.06288807379553062,1.93
이건산업,419293457000.0,120.87,45.28,7.74,3.9,C,D,C,B+,2021,종이목재,0.05932440820491112,1.44
이구산업,323941424000.0,163.99,37.88,64.76,10.0,B,B,C,B+,2021,철강금속,-0.02979225194724059,1.0150000000000001
이노션,2201583495000.0,163.74,37.92,23.01,270.0,A,B+,A,A,2021,서비스업,0.10329671603839652,2.14
이마트,31242082401000.0,151.95,39.69,0.0,39.87,A,A,A,A,2021,유통업,0.039592165741578235,0.495
이수페타시스,449678765000.0,258.33,27.91,-8.67,0.0,B,B,A,C,2021,전기전자,0.008458289141500956,1.32
이수화학,1168938576000.0,198.34,33.52,29.7,9.73,B,B,B+,B,2021,화학,0.03581738425524921,0.81
이스타코,82087857000.0,63.11,61.31,19.82,0.0,C,D,C,B,2021,서비스업,-1.4102162563243124,3.54
이아이디,519321207000.0,101.52,49.62,34.63,0.0,D,D,C,C,2021,유통업,-0.049230313566896076,1.63
이엔플러스,102809878000.0,42.05,70.4,101.83,0.0,C,D,B,B,2021,기계,-0.4647705445517253,2.89
이연제약,477978172000.0,94.9,51.31,9.82,49.34,B,D,B,B+,2021,의약품,0.08182364191357046,3.57
이월드,433174726000.0,81.36,55.14,-4.34,0.0,C,D,C,B,2021,기타제조업,0.1513336381836966,2.265
이화산업,274828073000.0,17.67,84.98,13.01,0.0,C,D,C,B,2021,유통업,-0.12828783438792815,0.77
인디에프,125281293000.0,230.18,30.29,-2.65,0.0,C,D,B,B,2021,섬유의복,-0.028463733883560084,2.665
인바이오젠,274474964000.0,54.18,64.86,2.58,0.0,C,D,C,C,2021,유통업,-0.6744836137790008,1.25
인스코비,109349945000.0,65.96,60.25,23.95,0.0,C,D,C,B,2021,통신업,-0.05184827711790292,7.79
인지컨트롤스,543367175000.0,176.49,36.17,5.71,28.75,C,D,C,B,2021,운수장비,0.030814870907268394,1.77
인천도시가스,360580638000.0,88.39,53.08,0.0,23.56,C,D,C,B,2021,전기가스업,0.07999848181185193,0.6599999999999999
인터지스,388581566000.0,87.8,53.25,28.49,18.97,B,B,C,B+,2021,운수창고업,0.019070323489573566,0.69
인팩,353962028000.0,192.29,34.21,14.34,36.0,C,D,C,B+,2021,운수장비,0.03951259969370222,1.51
일동제약,708970363000.0,341.49,22.65,-0.3,0.0,A,B+,A,A,2021,의약품,-0.02029158410705415,6.98
일동홀딩스,920762518000.0,402.22,19.91,-0.69,9.78,A,B+,A,A,2021,의약품,-0.05156365040708552,1.05
일성건설,379287374000.0,246.88,28.83,22.06,6.0,B,B,C,B+,2021,건설업,0.03020442060136739,2.295
일성신약,371382501000.0,7.36,93.14,3.67,8.65,C,D,C,B+,2021,의약품,0.1355213881089962,0.635
일신방직,1044004956000.0,31.44,76.08,29.29,56.6,B+,B,B,A,2021,섬유의복,0.035235249076038956,0.51
일신석재,91890080000.0,75.86,56.86,27.24,0.0,C,D,C,B,2021,유통업,-0.046941857664666346,3.885
일양약품,494271353000.0,81.88,54.98,0.0,7.66,C,D,C,B+,2021,의약품,0.18047834590558232,6.155
일정실업,41344990000.0,122.63,44.92,1.48,0.0,C,C,C,C,2021,섬유의복,-0.12922767810243818,1.165
일진전기,837942611000.0,159.38,38.55,31.7,10.0,C,C,C,B,2021,전기전자,0.010318897192136276,0.7150000000000001
일진하이솔루스,343543080000.0,11.85,89.41,3.67,0.0,-,-,-,-,2021,운수장비,0.1291694887172879,0.7
일진홀딩스,1611593520000.0,82.13,54.9,27.42,13.84,C,C,C,B,2021,기타금융,0.0320889426256191,1.455
잇츠한불,494667178000.0,7.89,92.69,-4.24,32.12,B+,B+,B,B+,2021,화학,0.07964393418832087,1.3800000000000001
자이에스앤디,544345862000.0,76.54,56.65,0.0,20.0,B,C,B,B+,2021,서비스업,0.2246228829496019,1.375
자화전자,437943843000.0,46.59,68.22,15.69,0.0,C,C,C,B+,2021,전기전자,0.11189563961123965,1.34
전방,383313469000.0,166.14,37.57,27.19,0.0,C,C,B,B,2021,섬유의복,-0.010804535103148017,0.44000000000000006
제이에스코퍼레이션,552280908000.0,173.56,36.56,0.0,378.17,C,D,C,B+,2021,기타제조업,0.026562623151174292,1.48
제이준코스메틱,79881575000.0,32.84,75.28,-32.73,0.0,C,D,C,B,2021,화학,-0.16999172447302388,1.63
제일기획,2542111414000.0,125.51,44.34,0.0,435.78,B+,C,A,B+,2021,서비스업,0.07502567477042274,4.27
제일약품,426486418000.0,154.85,39.24,0.0,12.89,C,D,B,B,2021,의약품,0.027259070317061675,3.9699999999999998
제일파마홀딩스,892421378000.0,78.37,56.06,0.0,12.49,B,D,B,B,2021,서비스업,0.01757623846756046,0.78
제주은행,6933433000000.0,1243.83,7.44,-4.74,2.0,A,B,A+,A,2021,은행,0.669925455212025,0.48
제주항공,1266756061000.0,588.12,14.53,-27.57,0.0,B+,B,B+,B+,2021,운수창고업,-0.30663782267795503,5.765000000000001
조광페인트,347025302000.0,98.85,50.29,18.5,15.8,B,B,B+,B,2021,화학,-0.018176290034953163,0.62
조광피혁,440910560000.0,16.96,85.5,7.12,3.11,C,D,C,B,2021,기타제조업,-0.1775477277865997,1.08
조비,103778713000.0,94.86,51.32,14.86,0.0,C,D,C,B,2021,화학,-0.09424744923063047,2.685
조선내화,1349335977000.0,71.09,58.45,0.0,72.0,B,B,B,B,2021,비금속광물,0.07333126528503969,0.675
조선선재,139548941000.0,10.39,90.58,14.51,241.84,C,D,C,B+,2021,기계,0.14736643026004728,1.47
조일알미늄,347937580000.0,108.51,47.96,40.26,0.0,B,B,C,B+,2021,철강금속,-0.060080445931175626,1.345
조흥,267558823000.0,83.59,54.47,12.69,130.0,C,D,C,B,2021,음식료품,0.12112955909152089,0.84
종근당,1046700072000.0,84.99,54.06,3.11,39.34,A,A,A+,B+,2021,의약품,0.009604241059499802,3.8899999999999997
종근당바이오,298540308000.0,84.86,54.09,14.16,4.0,B+,B+,A,B+,2021,의약품,-0.0413543688316331,2.23
종근당홀딩스,1367635165000.0,62.82,61.42,7.91,55.3,B+,B+,A,B+,2021,의약품,0.04369462315851793,1.4449999999999998
주연테크,59714399000.0,31.91,75.81,40.84,0.0,C,C,C,C,2021,전기전자,-0.16622015184136785,1.8399999999999999
지누스,1018636239000.0,113.0,46.95,13.57,103.83,C,D,C,B+,2021,기타제조업,0.07835991115677933,4.0649999999999995
지엠비코리아,522463825000.0,110.08,47.6,19.19,16.0,C,C,C,B,2021,운수장비,0.009097931901851057,0.6699999999999999
지투알,564897384000.0,250.51,28.53,0.0,32.28,B,D,B,B,2021,서비스업,-0.013828361695194287,1.53
진도,136444645000.0,35.55,73.78,8.25,8.0,D,D,D,C,2021,유통업,0.18130684783042103,0.6
진양산업,77871278000.0,64.04,60.96,0.0,30.0,D,D,C,C,2021,화학,0.08058866309709929,2.4299999999999997
진양홀딩스,566089269000.0,45.14,68.9,0.0,23.53,C,D,C,B,2021,화학,0.06046655836004565,0.885
진양화학,33655064000.0,32.54,75.45,-19.64,0.0,C,D,C,B,2021,화학,-0.06314839100870395,2.44
진에어,601593802000.0,248.25,28.72,-9.04,0.0,B+,C,A,A,2021,운수창고업,-0.29803875586907125,5.195
진원생명과학,249495328000.0,21.44,82.35,-6.75,0.0,C,D,C,B+,2021,의약품,-0.1253003493120412,7.619999999999999
진흥기업,334617162000.0,95.74,51.09,17.76,0.0,C,C,C,B+,2021,건설업,0.11564956944998143,2.75
참엔지니어링,699101613000.0,716.29,12.25,-10.74,0.0,B,D,B,B+,2021,기계,-0.04565675500918958,1.835
천일고속,62706050000.0,74.53,57.3,-5.83,49.92,B,C,C,B+,2021,운수창고업,-0.17767133541935365,3.535
카카오,22779558711000.0,67.62,59.66,47.63,51.5,A,A,A+,A,2021,서비스업,0.21291216623069553,23.55
카카오뱅크,36040068000000.0,552.74,15.32,32.43,0.0,-,-,-,-,2021,은행,-0.2774897575716031,5.4
카프로,395298176000.0,213.71,31.88,128.65,0.0,B,B,C,B+,2021,화학,-0.06389082389774497,1.415
컨버즈,33044553000.0,243.87,29.08,0.0,0.0,B,B,C,B,2021,종이목재,0.04017105795613388,6.24
케이비아이동국실업,568005111000.0,233.98,29.94,-1.76,0.0,C,C,C,C,2021,운수장비,-0.022692512800705774,0.555
케이씨,964515631000.0,29.07,77.48,-3.92,55.06,B,B,C,B+,2021,의료정밀,0.019614427566126864,0.625
케이씨텍,453025638000.0,17.62,85.02,7.71,43.99,B,B,B,B,2021,의료정밀,0.11924208779640144,1.505
코리아써키트,1064620686000.0,63.29,61.24,57.87,0.0,B,B+,C,B+,2021,전기전자,0.04693066856850717,1.54
코스맥스,1411928776000.0,203.39,32.96,15.08,109.96,A,A,A,B+,2021,화학,0.06286291304878273,3.0949999999999998
코스맥스비티아이,954664614000.0,179.23,35.81,9.53,51.73,B+,A,A,B+,2021,기타금융,-3.879873222243149e-05,0.62
코스모신소재,348482657000.0,69.62,58.96,49.76,0.0,B,B,C,B,2021,화학,0.0851407025058869,5.33
코스모화학,681344298000.0,125.01,44.44,44.19,0.0,B,B,C,B,2021,화학,0.059288564821833666,3.67
코아스,79299246000.0,316.49,24.01,12.78,0.0,B,C,C,B+,2021,기타제조업,0.01748757553797206,2.485
코오롱,3966282959000.0,301.5,24.91,10.64,11.08,B,B,B+,B,2021,기타금융,0.04138923091477029,0.92
코오롱글로벌,2575745972000.0,319.93,23.81,20.91,7.98,B,C,B,B+,2021,건설업,0.04197303617944558,1.0899999999999999
코오롱플라스틱,369094511000.0,67.35,59.75,37.3,14.5,B+,B,B+,B+,2021,화학,0.037065979540048664,2.53
코웨이,3800627983000.0,99.57,50.11,13.18,223.04,A,A,A+,B+,2021,서비스업,0.0904103180592455,3.655
콤텍시스템,349140170000.0,108.38,47.99,60.29,0.0,C,D,B,C,2021,서비스업,0.04210865634612825,0.63
쿠쿠홀딩스,1070887088000.0,20.77,82.8,16.56,611.74,B,D,C,B+,2021,기타금융,0.12503402778342773,5.365
쿠쿠홈시스,969414333000.0,38.55,72.18,13.55,649.57,B,D,C,B+,2021,서비스업,0.04544224766048289,1.755
큐로,165866104000.0,69.22,59.1,-35.41,0.0,C,D,C,B,2021,기계,0.012134133517770788,1.325
크라운제과,324569692000.0,102.16,49.47,-0.09,120.28,B,C,B+,B+,2021,음식료품,0.09045764420099277,1.13
크라운해태홀딩스,1115739132000.0,128.0,43.86,0.54,19.4,B,C,B+,B,2021,기타금융,0.10573850402640256,0.55
크래프톤,5635100724000.0,22.28,81.78,12.92,0.0,-,-,-,-,2021,서비스업,0.37846680522923976,0.915
키다리스튜디오,290122175000.0,30.23,76.79,161.76,0.0,B,D,B,B,2021,서비스업,0.14503110676092065,2.27
키움증권,37944064918000.0,900.3,10.0,30.77,72.15,B,C,A,B,2021,증권,-0.6014933180079043,1.0
태경비케이,332382424000.0,41.53,70.65,18.03,22.0,C,C,B,B,2021,비금속광물,0.18228975634617625,1.315
태경산업,584726246000.0,51.69,65.92,20.0,52.18,B,C,B,B+,2021,화학,0.1193648949230139,1.185
태경케미컬,160745889000.0,14.02,87.71,14.89,42.99,C,D,B,B,2021,화학,0.24761311538392747,1.43
태광산업,4923803145000.0,23.95,80.67,48.91,26.46,B+,B,A,B+,2021,화학,0.11173142774190406,0.35
태림포장,600863714000.0,74.87,57.18,26.84,9.72,C,B,C,C,2021,종이목재,0.049434446916645856,1.245
태영건설,3734783195000.0,426.6,18.99,20.61,70.01,B+,A,B,B+,2021,건설업,0.20241819954474843,0.59
태원물산,37439041000.0,19.49,83.69,-9.95,10.61,C,C,C,B,2021,운수장비,0.042252266145520086,1.29
태평양물산,764951832000.0,364.01,21.55,13.74,0.0,B,C,B+,B,2021,섬유의복,-0.04890004336230357,0.605
테이팩스,180813732000.0,37.7,72.62,0.0,87.55,B+,B+,B+,B+,2021,화학,0.07788615349381996,4.305
텔코웨어,122175454000.0,11.69,89.53,-4.34,55.97,C,D,C,B,2021,서비스업,0.28327442972819533,1.165
토니모리,202095813000.0,112.08,47.15,0.0,0.0,C,D,C,B+,2021,화학,-0.006270542309199998,1.2349999999999999
티에이치엔,339937206000.0,287.66,25.8,16.26,10.0,B,C,B,B+,2021,전기전자,-0.0019631959775920976,0.755
티와이홀딩스,2132174283000.0,49.77,66.77,0.0,0.0,-,-,-,-,2021,기타금융,0.15524062262683783,1.4
티웨이항공,735047689000.0,1452.65,6.44,-20.36,0.0,B,C,B+,B,2021,운수창고업,0.16369773491098838,11.73
티웨이홀딩스,805278646000.0,802.48,11.08,-18.12,0.0,C,D,D,B,2021,비금속광물,-0.012228587285173613,1.58
파미셀,95814779000.0,46.61,68.21,34.81,0.0,B,C,B,B+,2021,의약품,-0.10261026024793006,14.93
팜스코,1107610571000.0,252.79,28.35,0.0,19.07,B+,B+,A,B+,2021,음식료품,0.002311513757528834,0.8799999999999999
팜젠사이언스,220323823000.0,73.58,57.61,13.72,0.0,C,D,C,C,2021,의약품,0.07085074775635684,2.72
팬오션,6488779000000.0,80.4,55.43,0.0,10.0,B+,B+,D,A,2021,운수창고업,0.1663061536485181,1.0250000000000001
퍼스텍,185612511000.0,327.64,23.38,3.5,0.0,C,C,C,B,2021,기계,-0.050283268576469274,2.815
퍼시스,575484571000.0,15.67,86.45,13.82,70.55,B,C,B+,B,2021,기타제조업,0.1718188048903834,1.1500000000000001
페이퍼코리아,497167643000.0,995.54,9.13,-10.08,0.0,B,B,C,B,2021,종이목재,0.08571597341880091,3.71
평화산업,220115438000.0,746.93,11.81,25.26,0.0,B,B+,C,B+,2021,운수장비,0.02214205709617586,4.1
평화홀딩스,518123304000.0,412.4,19.52,20.46,28.43,B,B+,C,B+,2021,운수장비,0.026896387317499895,0.775
포스코인터내셔널,10770734147000.0,206.67,32.61,58.1,16.0,A+,A,A+,A+,2021,유통업,-0.015013404077805896,1.375
풀무원,1969372521000.0,233.91,29.95,8.99,24.44,A+,A,A+,A+,2021,음식료품,0.04703773359995817,1.73
풍산,3148260459000.0,86.77,53.54,35.31,19.99,B+,B,A,A,2021,철강금속,-0.0055493818351577545,0.6599999999999999
풍산홀딩스,1051956004000.0,17.37,85.2,0.0,22.2,B,D,A,B+,2021,기타금융,-0.025766721602518233,0.9
하나금융지주,23768470000000.0,33.2,75.07,154.11,46.61,A,A,A+,A,2021,기타금융,0.11828628939186096,0.705
