,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,배당률,ESG,E,S,G,평가연도,업종명,현금흐름(CF),PBR
대원전선,223175696000.0,171.13,36.88,-4.8,0.0,B이하,B,B이하,B이하,2016,전기전자,0.027923020101377854,1.62
대원제약,214681777000.0,32.51,75.47,11.35,51.14,B이하,B+,B+,B이하,2016,의약품,0.08637304731798633,2.3449999999999998
대원화성,134921898000.0,89.68,52.72,-14.02,0.0,B이하,B,B이하,B+,2016,화학,0.07165425808481653,1.7349999999999999
대유에이텍,838062939000.0,329.11,23.3,0.94,5.14,B이하,C,B이하,B이하,2016,운수장비,0.011431017209938865,2.035
대창,565993244000.0,215.76,31.67,-19.57,0.0,B이하,C,B이하,B+,2016,철강금속,0.05244469251961373,0.6950000000000001
대창단조,202433476000.0,24.04,80.62,-7.76,26.0,B이하,B,B이하,B+,2016,운수장비,0.011378966395603284,0.65
대한방직,371647517000.0,107.58,48.17,0.49,0.0,B이하,B,B이하,B이하,2016,섬유의복,-0.032067873142407714,0.4
대한유화,1763643254000.0,36.39,73.32,-7.56,45.19,B이하,C,B+,B이하,2016,화학,0.20206123272474374,1.1400000000000001
대한전선,1315810316000.0,339.89,22.73,-18.64,0.0,B이하,B,B이하,B+,2016,전기전자,-0.0041014545302634495,9.08
대한제강,669562190000.0,52.1,65.75,0.93,30.13,B이하,C,B이하,B+,2016,철강금속,0.045573057991310964,0.5599999999999999
대한제당,1210586736000.0,169.12,37.16,-4.97,24.51,B이하,B,B이하,B이하,2016,음식료품,0.06874631123876575,0.495
대한제분,867495382000.0,31.06,76.3,-2.22,38.88,B이하,B,B이하,B이하,2016,음식료품,0.10671119462993046,0.505
대한항공,23956534894000.0,1178.12,7.82,1.62,0.0,B+,C,B+,A,2016,운수창고업,0.2391996980622819,1.705
대한해운,2204457785000.0,252.14,28.4,1.62,0.0,B이하,B,B이하,B이하,2016,운수창고업,0.22334457783196268,0.7949999999999999
대한화섬,483677417000.0,20.81,82.77,-22.7,0.0,B이하,B,B이하,B이하,2016,화학,0.15028753807466924,0.365
대현,249699923000.0,53.57,65.12,7.94,8.23,B이하,B,B이하,B이하,2016,섬유의복,0.035737738156233066,1.0350000000000001
대호에이엘,87036748000.0,291.45,25.55,-3.24,0.0,B이하,B,B이하,B+,2016,철강금속,0.02453220237198431,2.46
더존비즈온,236494235000.0,54.28,64.82,12.07,58.0,B이하,B,B이하,B이하,2016,서비스업,0.2806872104111562,5.005
덕성,108207616000.0,64.24,60.89,34.92,8.24,B이하,C,B이하,B이하,2016,화학,0.03169954004968605,2.335
덕양산업,410285389000.0,386.71,20.55,9.77,0.0,B이하,B,B이하,B이하,2016,운수장비,-0.004332634745962149,1.435
도화엔지니어링,308513945000.0,36.47,73.28,18.07,33.33,B이하,B+,B이하,B이하,2016,서비스업,0.02989841657950074,0.7749999999999999
동국제강,6324651883000.0,176.27,36.2,-12.48,2.38,B이하,C,B+,B+,2016,철강금속,0.17743074062529046,0.31
동남합성,91693522000.0,37.98,72.48,36.25,3.84,B이하,C,B이하,B이하,2016,화학,0.08908585803321638,1.2000000000000002
동방,588528837000.0,294.77,25.33,-8.69,1.17,B이하,B,B이하,B이하,2016,운수창고업,0.04736963842920565,0.54
동방아그로,169820452000.0,34.0,74.63,0.01,42.6,B이하,B,B이하,B이하,2016,화학,0.01930219569581369,0.81
동성제약,125386412000.0,125.43,44.36,6.78,0.0,B이하,C,B이하,B이하,2016,의약품,-0.04195072920379492,2.185
동아쏘시오홀딩스,1402215520000.0,60.1,62.46,3.04,20.0,B이하,B,B이하,B이하,2016,서비스업,0.0419686115495117,1.56
동아에스티,1066616686000.0,81.02,55.24,-3.52,9.99,B이하,B+,B+,B이하,2016,의약품,0.0033709432209667513,1.96
동아지질,298869765000.0,100.01,50.0,8.93,39.3,B이하,B,B이하,B이하,2016,건설업,0.15951883871875192,0.755
동양고속,237926437000.0,88.09,53.17,14.56,7.58,B이하,B,B이하,B이하,2016,운수창고업,0.0949029627954554,0.735
동양철관,159775025000.0,98.39,50.41,-24.52,0.0,B이하,C,B이하,B이하,2016,철강금속,0.052893848198996916,1.5499999999999998
동원산업,1900330097000.0,140.21,41.63,15.93,60.0,B이하,B,B이하,B이하,2016,"농업, 임업 및 어업",0.13330966378532733,1.745
동원수산,94209184000.0,180.03,35.71,12.37,0.0,B이하,B,B이하,B이하,2016,"농업, 임업 및 어업",0.019848119918153353,1.15
동원시스템즈,1308740989000.0,238.58,29.54,6.76,5.01,B이하,C,B이하,B이하,2016,화학,0.08457074863683232,6.705
동일고무벨트,276868629000.0,55.7,64.22,-7.83,19.02,B이하,C,B이하,B이하,2016,화학,0.10339865901386969,0.9099999999999999
동일산업,371393726000.0,13.76,87.9,-1.26,22.09,B이하,B,B이하,B+,2016,철강금속,0.07017623365189264,0.51
동화약품,324604537000.0,28.34,77.92,6.39,10.89,B이하,B,B+,B이하,2016,의약품,0.1073066004084249,1.09
두산,28664805143000.0,262.81,27.56,-13.45,74.48,A,A,A,A,2016,서비스업,0.0563645379625041,1.2999999999999998
디씨엠,181951790000.0,17.8,84.89,21.09,63.73,B이하,B,B이하,B이하,2016,철강금속,0.12380086062993419,0.965
디아이,179576752000.0,56.78,63.78,4.02,8.31,B이하,B,B이하,B이하,2016,의료정밀,0.10473032990763147,1.69
디아이씨,733802132000.0,260.86,27.71,7.33,9.9,B이하,B,B이하,B이하,2016,운수장비,0.03814478021929877,1.305
디와이,722400600000.0,78.77,55.94,12.6,27.0,B이하,B,B이하,B이하,2016,서비스업,0.08588259712919107,0.77
디와이파워,228157938000.0,127.02,44.05,-7.79,23.99,B이하,C,B이하,B이하,2016,기계,0.14148872028728374,0.64
락앤락,750896978000.0,11.74,89.49,4.42,98.52,B이하,B+,B이하,B이하,2016,화학,0.1952335099849725,1.365
롯데관광개발,362245686000.0,118.03,45.86,12.78,0.0,B이하,C,B이하,B이하,2016,서비스업,0.06186148201876989,3.6500000000000004
롯데손해보험,11097478833000.0,2113.35,4.52,8.14,0.99,A,A+,A,B이하,2016,보험,0.2759199176441907,0.75
롯데쇼핑,41915906500000.0,142.79,41.19,1.37,37.54,B+,C,A,A,2016,유통업,0.0510345301287623,0.495
롯데정밀화학,1530938498000.0,37.72,72.61,-4.4,5.92,B+,B,A,A,2016,화학,0.05893787699215418,0.8500000000000001
롯데케미칼,15866834170000.0,68.78,59.25,12.89,78.64,A,B,A+,A,2016,화학,0.20422967303031306,1.225
롯데하이마트,3004858847000.0,58.51,63.09,1.11,10.0,B+,B+,A,B이하,2016,유통업,0.060144658522585874,0.65
마니커,211971928000.0,117.92,45.89,-16.29,0.0,B이하,D,B이하,B이하,2016,음식료품,0.020344284545364383,1.06
메리츠금융지주,1299093848000.0,42.98,69.94,75.56,59.0,B이하,A,B이하,B이하,2016,기타금융,-0.02449482524058032,1.9300000000000002
명문제약,221075417000.0,133.5,42.83,13.65,13.47,B이하,B,B이하,B이하,2016,의약품,0.03939437531250497,1.425
모나리자,80562144000.0,17.4,85.18,-2.86,14.52,B이하,C,B이하,B이하,2016,종이목재,0.052952603838115744,2.9349999999999996
모나미,166157077000.0,120.56,45.34,-1.93,6.91,B이하,B,B이하,B이하,2016,유통업,0.05405914665844017,1.62
모토닉,433121255000.0,10.57,90.44,-3.91,34.07,B이하,B,B이하,B이하,2016,운수장비,0.0750480183053276,0.83
무림페이퍼,1904532338000.0,221.98,31.06,-2.19,0.0,B이하,B,B이하,B+,2016,종이목재,0.17743171720461165,0.41000000000000003
무학,603740662000.0,22.97,81.32,-8.65,171.85,B이하,B,B이하,B이하,2016,음식료품,0.19541482442794644,1.8599999999999999
문배철강,116458628000.0,27.27,78.57,12.77,8.86,B이하,B,B이하,B이하,2016,철강금속,0.06567668642683455,0.63
미래산업,84503325000.0,15.61,86.5,-8.76,0.0,B이하,B+,B이하,B이하,2016,의료정밀,-0.36814555987780784,3.16
미래아이앤지,52119332000.0,5.84,94.48,7.28,0.0,B이하,C,B이하,B이하,2016,서비스업,-0.36041521109891206,2.545
미래에셋증권,55948699211000.0,748.29,11.79,-16.21,0.76,B+,A,B+,B이하,2016,증권,0.6401089101794154,0.435
미원상사,329573660000.0,37.77,72.58,26.02,0.0,B이하,C,B이하,B이하,2016,화학,0.10092104087277119,1.095
미원화학,98229529000.0,11.17,89.95,-4.0,93.0,B이하,C,B이하,B이하,2016,화학,0.08996537487247858,1.81
백광산업,280792568000.0,133.04,42.91,4.23,0.0,B이하,B,B이하,B+,2016,화학,0.25554234790785724,0.76
백산,186773462000.0,51.78,65.89,16.69,15.19,B이하,B,B이하,B이하,2016,화학,0.10962177490239937,1.5650000000000002
범양건영,121941346000.0,186.41,34.91,66.27,0.0,B이하,C,B이하,B이하,2016,건설업,-0.043911365926999985,1.8399999999999999
벽산,458398720000.0,63.56,61.14,0.22,5.94,B이하,C,B이하,B+,2016,비금속광물,0.08692759396464074,2.18
보락,53139580000.0,24.3,80.45,14.94,7.0,B이하,C,B이하,B이하,2016,화학,0.15268352294171367,1.6749999999999998
보해양조,218917157000.0,120.21,45.41,-6.68,0.0,B이하,B,B이하,B이하,2016,음식료품,-0.08670988508872163,1.685
부광약품,237634086000.0,10.72,90.32,-2.47,115.18,B이하,B+,B이하,B이하,2016,의약품,-0.05600375663712645,6.290000000000001
부국증권,1425541010000.0,215.87,31.66,6.36,17.83,B이하,B+,B이하,B이하,2016,증권,0.1835020615538223,0.555
부국철강,121540261000.0,10.35,90.62,-15.36,15.0,B이하,B,B이하,B이하,2016,철강금속,0.027196809546727783,0.545
부산산업,122608820000.0,88.64,53.01,12.46,5.0,B이하,B,B이하,B이하,2016,비금속광물,0.11293835143073752,1.445
부산주공,275967623000.0,478.39,17.29,-6.53,0.0,B이하,B,B이하,B+,2016,운수장비,0.0976194823416055,1.645
비상교육,239728294000.0,23.06,81.26,0.02,62.16,B이하,C,B이하,B이하,2016,서비스업,0.35614090573104695,1.09
빙그레,623750932000.0,19.55,83.65,1.7,22.21,B이하,B,B+,B이하,2016,음식료품,0.08062206778620694,1.2349999999999999
사조대림,671743822000.0,159.2,38.58,33.35,0.0,B이하,C,B이하,B이하,2016,음식료품,0.06349086945725602,0.64
사조동아원,467516374000.0,550.31,15.38,-16.13,0.0,B이하,C,B이하,B이하,2016,음식료품,0.11318400956182575,2.295
사조산업,1010707866000.0,147.91,40.34,-22.43,0.0,B이하,C,B이하,B이하,2016,"농업, 임업 및 어업",0.05457589439236924,1.335
사조씨푸드,322910322000.0,75.99,56.82,15.16,0.0,B이하,B,B이하,B이하,2016,음식료품,0.006890648168445688,0.66
사조오양,292401068000.0,127.91,43.88,43.19,0.0,B이하,C,B이하,B이하,2016,"농업, 임업 및 어업",0.09698205744106526,1.04
삼성SDI,14900311234000.0,35.9,73.58,-31.29,19.0,A,B+,A,A,2016,전기전자,-0.2517908458675703,0.755
삼성공조,252728716000.0,27.17,78.63,-8.36,17.76,B이하,B,B이하,B이하,2016,운수장비,0.10900562171114096,0.5
삼성물산,44458515390000.0,110.65,47.47,110.59,474.53,A+,A+,A+,A,2016,유통업,0.04823009971349099,1.5550000000000002
삼성에스디에스,6842003858000.0,29.31,77.33,4.16,149.95,B+,B+,B+,B이하,2016,서비스업,0.07613737675961385,3.6849999999999996
삼성엔지니어링,5509420276000.0,458.36,17.91,8.84,0.0,B+,B+,B+,A,2016,서비스업,0.026805846295711325,2.58
삼성전기,7662629260000.0,76.66,56.61,-2.32,9.77,A+,A+,A+,A+,2016,전기전자,0.11265360526844297,1.075
삼성전자,262174324000000.0,35.87,73.6,0.6,429.0,A,B+,A+,A,2016,전기전자,0.23473724708841964,1.9
삼성제약,138284747000.0,67.87,59.57,14.37,0.0,B이하,C,B이하,B이하,2016,의약품,-0.20615250719411704,2.765
삼성중공업,17217462679000.0,174.37,36.45,7.2,0.0,B+,B,A,A,2016,운수장비,-0.14929195012161792,0.455
삼성증권,31941448749000.0,742.1,11.88,12.4,12.6,A,A+,B+,B이하,2016,증권,0.33122907930620793,0.78
삼성출판사,176478585000.0,60.72,62.22,12.21,22.0,B이하,B,B이하,B이하,2016,서비스업,0.06998660528672314,1.9700000000000002
삼성카드,21709327464000.0,227.42,30.54,5.52,26.74,B+,A+,B+,B이하,2016,기타금융,-0.31810049066994445,0.775
삼아알미늄,187571119000.0,78.68,55.97,4.02,15.0,B이하,B,B이하,B이하,2016,철강금속,0.05452120778876187,0.42500000000000004
삼양사,2063771564000.0,76.99,56.5,38.39,28.22,B이하,C,B+,B이하,2016,음식료품,0.08975775144003618,1.1300000000000001
삼양식품,326695948000.0,84.01,54.34,23.54,3.0,B이하,D,B이하,B+,2016,음식료품,0.10344675652206346,1.765
삼양통상,289192371000.0,15.73,86.41,-8.96,15.0,B이하,B,B이하,B이하,2016,기타제조업,0.22238251569953157,0.625
삼양홀딩스,3169444797000.0,71.26,58.39,6.2,34.9,B이하,C,B이하,B이하,2016,서비스업,0.09390299006441306,1.0350000000000001
삼영무역,335125436000.0,16.89,85.55,-0.48,54.67,B이하,B,B이하,B이하,2016,유통업,0.017919818455329795,1.4849999999999999
삼원강재,234265074000.0,23.82,80.76,-1.44,25.0,B이하,C,B이하,B+,2016,운수장비,0.046857243057812664,0.7649999999999999
삼익악기,414022232000.0,84.47,54.21,29.81,9.4,B이하,D,B이하,B이하,2016,기타제조업,-0.07053438955312274,1.305
삼일제약,100995489000.0,91.02,52.35,9.78,13.92,B이하,C,B이하,B이하,2016,의약품,0.058231331329007756,1.06
삼정펄프,211609843000.0,19.02,84.02,0.0,33.0,B이하,B,B이하,B이하,2016,종이목재,0.16552311367153885,0.565
삼진제약,227572907000.0,34.11,74.57,10.53,62.71,B이하,B,B이하,B이하,2016,의약품,0.20332311053828966,2.605
삼천리,3690167118000.0,170.74,36.94,-16.48,43.94,B+,B+,B+,B+,2016,전기가스업,0.10768902695813108,0.33499999999999996
삼호개발,245439371000.0,66.04,60.23,2.84,26.0,B이하,B,B이하,B이하,2016,건설업,0.061095638563964105,0.585
삼화왕관,162196225000.0,25.87,79.45,4.82,14.68,B이하,C,B이하,B이하,2016,기계,0.14214484905754893,0.8400000000000001
삼화전기,129464174000.0,262.83,27.56,16.51,5.0,B이하,B,B이하,B이하,2016,전기전자,0.037724876617810016,1.57
상신브레이크,353061766000.0,126.61,44.13,4.55,28.85,B이하,B,B이하,B이하,2016,운수장비,0.08535995373478913,1.105
새론오토모티브,263741756000.0,23.16,81.19,-2.57,38.0,B이하,C,B이하,B+,2016,운수장비,0.19616813855233056,0.9199999999999999
샘표,118579705000.0,9.38,91.42,-92.23,13.91,B이하,C,B이하,B이하,2016,음식료품,0.24923906342298424,2.005
서연,2933486634000.0,173.64,36.54,4.0,27.74,B이하,C,B이하,B이하,2016,서비스업,0.039713737823231406,0.765
서연이화,1801799813000.0,165.12,37.72,4.96,29.99,B이하,C,B이하,B이하,2016,운수장비,0.04846807869563082,1.055
서원,223594647000.0,141.59,41.39,-3.31,1.96,B이하,B,B이하,B+,2016,철강금속,0.026796615250548658,1.0899999999999999
서흥,585890727000.0,103.12,49.23,11.92,62.75,B이하,C,B이하,B이하,2016,화학,0.1558146859860716,2.3
선도전기,146601414000.0,79.88,55.59,-0.05,3.97,B이하,B,B이하,B이하,2016,전기전자,-0.10162552118521671,1.07
선진,543650885000.0,179.06,35.83,6.95,20.0,B이하,B+,B이하,B이하,2016,음식료품,0.07713362359429518,1.105
성문전자,44116408000.0,57.38,63.54,-5.79,0.03,B이하,C,B이하,B이하,2016,전기전자,0.05550676575082114,4.945
성보화학,194504487000.0,21.15,82.54,3.51,88.0,B이하,B,B이하,B이하,2016,화학,-0.14513466693026875,0.49
성신양회,1016264029000.0,219.83,31.27,1.16,0.0,B이하,B,B이하,B+,2016,비금속광물,0.16325741071090843,0.895
성안,256671843000.0,192.88,34.14,-0.6,0.0,B이하,C,B이하,B이하,2016,섬유의복,-0.002986614750302371,0.765
성창기업지주,636441018000.0,26.34,79.15,2.29,1.91,B이하,C,B이하,B이하,2016,서비스업,0.01256484860030412,0.7100000000000001
세기상사,43903385000.0,82.09,54.92,-0.2,0.0,B이하,B,B이하,B이하,2016,서비스업,-0.12044275609356749,1.46
세방,939792735000.0,25.23,79.86,-2.53,35.16,B+,B+,B+,B이하,2016,운수창고업,0.038505868372582575,0.69
세방전지,1086480434000.0,31.45,76.07,0.37,68.72,B+,B,B+,B+,2016,전기전자,0.08275477831224279,0.685
세아특수강,516822970000.0,68.98,59.18,-1.83,14.74,B이하,B,B이하,B+,2016,철강금속,0.09413911863283414,0.62
세아홀딩스,5177866749000.0,77.07,56.47,-0.34,34.99,B이하,B,B이하,B이하,2016,서비스업,0.09481346152574091,0.62
세우글로벌,39207914000.0,22.98,81.32,7.06,0.0,B이하,C,B이하,B이하,2016,유통업,-0.007829978657910405,2.4050000000000002
세종공업,952518535000.0,138.47,41.93,-3.73,38.91,B이하,C,B이하,B이하,2016,운수장비,0.07080078145345284,0.715
세하,172282038000.0,1257.29,7.37,7.71,0.0,B이하,C,B이하,B+,2016,종이목재,0.037005874955445224,3.77
송원산업,829523000000.0,134.2,42.7,6.1,28.0,B이하,C,B이하,B+,2016,화학,0.14513643447026325,1.165
수산중공업,108609516000.0,18.99,84.04,-12.78,1.91,B이하,B,B이하,B이하,2016,기계,0.14442550612906158,1.24
신대양제지,362737227000.0,36.92,73.03,-20.98,0.0,B이하,C,B이하,B이하,2016,종이목재,-0.007445921203618579,0.365
신도리코,932198393000.0,10.82,90.24,1.35,29.26,B이하,B,B이하,B+,2016,전기전자,0.14941151645182693,0.645
신라교역,525212040000.0,14.54,87.31,4.45,50.0,B이하,B,B이하,B이하,2016,"농업, 임업 및 어업",0.02934553554435766,0.55
신성이엔지,693978387000.0,467.56,17.62,0.0,0.0,B이하,B,B이하,B이하,2016,기계,0.2853730106937886,1.98
신세계,9954538692000.0,112.12,47.14,14.96,24.98,B+,C,A+,B+,2016,유통업,0.12193430565821141,0.6799999999999999
신세계건설,734455411000.0,473.95,17.42,32.48,10.0,B+,B,B+,B+,2016,건설업,0.014303338324960238,1.45
신세계인터내셔날,966185102000.0,101.91,49.53,1.58,12.0,B+,B+,A,B+,2016,유통업,0.05240329721827376,1.48
신세계푸드,556151052000.0,87.14,53.44,17.94,12.0,B이하,C,B+,B이하,2016,서비스업,0.019924182282097375,1.98
신송홀딩스,246716568000.0,68.43,59.37,-9.48,16.0,B이하,B,B이하,B이하,2016,서비스업,-0.025050518726463123,0.7150000000000001
신영와코루,334494513000.0,11.4,89.77,0.19,50.0,B이하,C,B이하,B이하,2016,섬유의복,0.013038891239514608,0.52
신원,432327923000.0,138.87,41.86,0.1,0.0,B이하,D,B이하,B이하,2016,섬유의복,0.034022215854727804,0.635
신풍제약,418113688000.0,91.38,52.25,-0.92,0.0,B이하,B,B이하,B이하,2016,의약품,0.09765378857604418,2.15
신흥,131526453000.0,55.32,64.38,-0.82,8.56,B이하,B+,B이하,B이하,2016,유통업,0.06572312007167218,1.21
쌍방울,223316431000.0,28.11,78.06,-20.24,0.0,B이하,C,B이하,B이하,2016,섬유의복,-0.0863785922618675,1.955
써니전자,41114893000.0,15.9,86.28,-10.14,0.0,B이하,C,B이하,B이하,2016,전기전자,0.15348797984283197,4.295
씨아이테크,39843704000.0,15.86,86.31,-12.99,0.0,B이하,C,B이하,B이하,2016,유통업,-0.04457635282117665,1.43
씨에스윈드,385686829000.0,29.15,77.43,4.74,36.83,B이하,B+,B이하,B이하,2016,기계,0.1568936729843815,1.28
아남전자,160088982000.0,126.62,44.13,7.69,0.0,B이하,B,B이하,B이하,2016,전기전자,0.039825529609968116,1.37
아모레퍼시픽,5181577130000.0,32.98,75.2,18.44,315.97,A,B+,A,A,2016,화학,0.11991124583633683,7.305
아세아,1706513489000.0,39.3,71.79,4.12,26.04,B이하,B,B이하,B이하,2016,서비스업,0.10169303066045265,0.615
아세아시멘트,850532589000.0,27.93,78.17,1.67,29.99,B이하,B,B이하,B+,2016,비금속광물,0.15881283402718177,0.52
아세아제지,720959585000.0,56.34,63.96,5.92,9.97,B이하,B,B이하,B이하,2016,종이목재,0.04873160525433997,0.43000000000000005
아시아나항공,8229241087000.0,689.86,12.66,-0.55,0.0,B+,B,A+,B+,2016,운수창고업,0.11430305903933412,1.4249999999999998
아이마켓코리아,1334064598000.0,191.63,34.29,8.15,87.14,B이하,C,B이하,B이하,2016,유통업,0.036007081673021794,1.795
아이에스동서,2074372640000.0,120.77,45.3,82.28,200.0,B이하,B,B이하,B이하,2016,비금속광물,0.06139494037259718,1.72
알루코,439409021000.0,118.34,45.8,-1.21,10.0,B이하,D,B이하,B이하,2016,철강금속,0.14106738319162618,2.43
에넥스,152746917000.0,158.98,38.61,27.82,3.69,B이하,C,B이하,B이하,2016,기타제조업,-0.04835878248650862,3.525
에스엘,1631322202000.0,70.75,58.57,16.16,52.0,B이하,C,B+,B이하,2016,운수장비,0.05999046301525747,1.005
에스원,1460376647000.0,32.77,75.32,1.7,222.44,B이하,B,B+,B이하,2016,서비스업,0.149264739047342,4.28
에쓰씨엔지니어링,405773646000.0,149.02,40.16,-24.44,0.0,B이하,C,B이하,B이하,2016,건설업,0.005254640562583278,1.96
에이블씨엔씨,277859818000.0,40.25,71.3,6.54,88.49,B이하,B,B이하,B이하,2016,화학,0.06255669426748339,2.455
에이엔피,130591639000.0,88.93,52.93,-82.13,0.0,B이하,C,B이하,B이하,2016,전기전자,0.03577902118196041,1.875
엔씨소프트,2360802862000.0,24.55,80.29,17.33,740.01,B이하,B+,B이하,B이하,2016,서비스업,0.11389530383171315,3.0700000000000003
엔케이,252420279000.0,89.34,52.82,-34.23,0.0,B이하,C,B이하,B이하,2016,기계,0.07672629474281556,2.06
영보화학,182197358000.0,58.96,62.91,0.29,19.5,B이하,C,B이하,B이하,2016,화학,0.12861565682098258,1.06
영원무역,2389711953000.0,73.48,57.64,26.29,49.61,B이하,B,B이하,B이하,2016,유통업,0.050906642135073246,2.185
영원무역홀딩스,2838123068000.0,61.67,61.85,24.33,85.11,B이하,B,B이하,B이하,2016,서비스업,0.055281355494822354,2.0949999999999998
영진약품,199354385000.0,87.77,53.26,13.47,0.0,B이하,B,B이하,B이하,2016,의약품,0.016112851018407426,18.155
영풍,4134902349000.0,31.59,75.99,1.48,186.76,B이하,D,B이하,B이하,2016,철강금속,0.029899347713950884,1.13
영풍제지,121379534000.0,28.6,77.76,13.95,7.29,B이하,C,B이하,B이하,2016,종이목재,0.040339421715934104,0.665
영화금속,137789310000.0,103.68,49.1,-6.18,5.55,B이하,B,B이하,B이하,2016,운수장비,0.04476673489133751,1.705
오뚜기,1592713366000.0,53.86,65.0,6.77,133.13,B이하,D,B+,B이하,2016,음식료품,0.0740441703598238,4.185
우신시스템,252476646000.0,107.56,48.18,0.5,5.53,B이하,C,B이하,B이하,2016,기계,0.07118285549993872,0.6950000000000001
우진,181294690000.0,46.95,68.05,2.32,44.0,B이하,B,B이하,B이하,2016,의료정밀,-0.13399568873035708,1.23
우진플라임,304003724000.0,280.45,26.28,24.63,0.0,B이하,B,B이하,B이하,2016,기계,0.12472695279881925,0.765
웅진,838011575000.0,135.35,42.49,-46.07,0.0,B이하,B,B이하,B이하,2016,서비스업,0.067149346096632,0.505
웅진씽크빅,508663966000.0,80.96,55.26,-4.07,0.0,B이하,C,B이하,B이하,2016,서비스업,0.10516584106403083,1.87
원림,141503999000.0,30.13,76.84,6.7,8.91,B이하,C,B이하,B이하,2016,섬유의복,0.05087098039744497,0.8
윌비스,341543712000.0,145.27,40.77,6.56,0.0,B이하,B,B이하,B이하,2016,유통업,0.014122016607669135,1.085
유니드,1046784997000.0,65.7,60.35,4.61,22.0,B이하,C,B이하,B+,2016,화학,0.24688966998902923,0.735
유니온,164337626000.0,31.47,76.06,-7.88,12.57,B이하,B,B이하,B이하,2016,비금속광물,0.06952453854364947,0.55
유니켐,66903488000.0,135.1,42.54,0.0,0.0,B이하,C,B이하,B이하,2016,기타제조업,-0.4929858019118448,3.4299999999999997
유니퀘스트,284420090000.0,55.76,64.2,-10.95,15.74,B이하,B,B이하,B이하,2016,유통업,-0.025055442323991987,0.9450000000000001
유성기업,377300325000.0,30.5,76.63,-3.78,23.72,B이하,B+,B이하,B+,2016,운수장비,0.12227775009133784,0.505
유수홀딩스,473581040000.0,72.05,58.12,-13.44,1.92,B이하,B,B이하,B이하,2016,서비스업,0.03641616378009817,1.255
유안타증권,10119330248000.0,907.0,9.93,22.54,0.0,B이하,A,B이하,B이하,2016,증권,-0.678200352857556,0.74
유엔젤,58271070000.0,25.98,79.38,-26.28,0.0,B이하,C,B이하,B이하,2016,서비스업,-0.11760919612358227,1.705
유유제약,104327188000.0,41.5,70.67,11.03,16.26,B이하,B,B이하,B이하,2016,의약품,-0.16752140257049505,1.815
유한양행,2045941041000.0,36.71,73.15,17.02,36.08,B+,B+,B이하,B+,2016,의약품,0.0561358544836858,2.225
유화증권,630752238000.0,37.85,72.54,-21.89,14.44,B이하,B+,B이하,B이하,2016,증권,0.55516746864709,0.51
율촌화학,526762593000.0,64.0,60.97,1.66,83.92,B이하,C,B이하,B이하,2016,화학,0.12293024262770319,1.055
이건산업,471363908000.0,190.77,34.39,8.44,3.0,B이하,B,B이하,B이하,2016,종이목재,0.12274781352936731,1.48
이구산업,261856780000.0,159.3,38.57,-6.19,10.0,B이하,B+,B이하,B+,2016,철강금속,0.04223027852093767,0.7
이마트,15428184325000.0,89.9,52.66,8.34,29.99,B이하,C,B이하,A,2016,유통업,0.04978022720361241,0.63
이수페타시스,551111730000.0,178.24,35.94,6.39,9.64,B이하,D,A,B+,2016,전기전자,-0.00019385447218640345,0.895
이수화학,1097878605000.0,219.04,31.34,3.0,9.51,B이하,B,B이하,B이하,2016,화학,0.0544072687998968,0.41
이스타코,117311533000.0,177.72,36.01,-42.68,0.0,B이하,C,B이하,B이하,2016,서비스업,-0.07693573492889084,1.6600000000000001
이아이디,38690689000.0,36.54,73.24,-12.42,0.0,B이하,D,B이하,B이하,2016,유통업,-0.06510277094915225,2.945
이연제약,223858101000.0,15.74,86.4,6.41,70.0,B이하,B,B이하,B이하,2016,의약품,0.0777320812079258,2.57
이월드,220225975000.0,71.99,58.14,22.27,0.0,B이하,C,B이하,B이하,2016,서비스업,0.20832808170831124,1.8900000000000001
이화산업,278297562000.0,48.19,67.48,-19.35,0.0,B이하,C,B이하,B이하,2016,유통업,0.0792763227360553,1.08
인디에프,159694562000.0,143.32,41.1,18.32,0.0,B이하,C,B이하,B이하,2016,섬유의복,0.038608102365777205,2.7700000000000005
인스코비,45176999000.0,41.55,70.65,127.19,0.0,B이하,B,B이하,B이하,2016,유통업,-0.007703255762224235,6.555000000000001
인지컨트롤스,480268650000.0,131.12,43.27,-5.38,19.16,B이하,C,B이하,B이하,2016,운수장비,0.04190610436761832,0.55
인천도시가스,360250389000.0,121.25,45.2,-15.86,23.56,B이하,B,B이하,B이하,2016,전기가스업,0.09812507707027174,0.855
인터지스,514189732000.0,132.83,42.95,-22.37,22.76,B이하,B,B이하,B이하,2016,운수창고업,0.018135230024140237,0.645
인팩,201399503000.0,84.27,54.27,5.05,30.0,B이하,C,B이하,B이하,2016,운수장비,0.06423025649236293,0.845
일동홀딩스,204087848000.0,91.03,52.35,-91.44,14.49,B이하,B,B이하,B이하,2016,의약품,1.1440177640779343,5.53
일성건설,277457544000.0,184.81,35.11,23.67,4.01,B이하,C,B이하,B이하,2016,건설업,0.07376009209604097,0.65
일성신약,338501960000.0,5.75,94.56,9.26,7.58,B이하,C,B이하,B이하,2016,의약품,-0.4597081877778322,1.01
일신방직,904835179000.0,30.34,76.72,5.19,54.56,B이하,B,B이하,B+,2016,섬유의복,0.08187110525024636,0.6950000000000001
