종목명,ESG 통합등급,2012_E,2012_S,2012_G,평가연도
국제약품,B이하,B,B이하,B이하,2012
그린손해보험,B이하,C,B이하,B이하,2012
극동유화,B이하,B,B이하,B이하,2012
글로스텍,B이하,C,B이하,B이하,2012
금강공업,B이하,B,B이하,B이하,2012
금비,B이하,C,B이하,B이하,2012
금양,B이하,B,B이하,B이하,2012
금호산업,B이하,B,B+,B이하,2012
금호석유화학,B+,B+,A,B+,2012
금호전기,B이하,B,B이하,B이하,2012
금호타이어,B이하,C,B이하,B+,2012
기신정기,B이하,B,B이하,B이하,2012
기아자동차,A,B+,A+,B+,2012
기업은행,B이하,B+,B+,B이하,2012
까뮤이앤씨,B이하,C,B이하,B이하,2012
깨끗한나라,B이하,C,B이하,B+,2012
나노메딕스,B이하,C,B이하,B이하,2012
남광토건,B이하,B,B이하,B이하,2012
남선알미늄,B이하,C,B이하,B이하,2012
남성,B이하,B,B이하,B이하,2012
남양유업,B이하,B,B이하,B이하,2012
남영비비안,B이하,B,B이하,B이하,2012
남해화학,B이하,C,B이하,B+,2012
넥센,B이하,B,B이하,B이하,2012
넥센타이어,B이하,C,B이하,B+,2012
넥솔론,B이하,B+,B이하,B이하,2012
노루페인트,B이하,B,B이하,B+,2012
노루홀딩스,B이하,B,B이하,B이하,2012
녹십자,B이하,B,B이하,B+,2012
녹십자홀딩스,B이하,B,B이하,B이하,2012
농심,B이하,B,B이하,B+,2012
농심홀딩스,B이하,B,B이하,B이하,2012
다우기술,,C,B이하,,2012
대경기계기술,B이하,B,B이하,B이하,2012
대교,B이하,B+,B이하,B이하,2012
대구백화점,B이하,B,B+,B이하,2012
대덕GDS,B이하,B,B이하,B+,2012
대덕전자,B이하,B,B이하,B이하,2012
대동공업,B이하,B,B이하,B이하,2012
대동전자,B이하,C,B이하,B이하,2012
대림비앤코,B이하,B,B이하,B이하,2012
대림산업,B+,B+,A,B+,2012
대림통상,B이하,B,B이하,B이하,2012
대상,B이하,C,B+,B이하,2012
대상홀딩스,B이하,B,B이하,B이하,2012
대성산업,B이하,B,B이하,B이하,2012
대성에너지,B이하,B,B이하,B이하,2012
대성합동지주,B이하,B+,B이하,B이하,2012
대성홀딩스,B이하,B,B이하,B이하,2012
대신증권,B+,A,B이하,B이하,2012
대양금속,B이하,C,B이하,B이하,2012
대영포장,B이하,C,B이하,B이하,2012
대우건설,B이하,B+,B이하,B이하,2012
대우부품,B이하,C,B이하,B이하,2012
대우조선해양,B+,B+,B이하,B+,2012
대웅,B이하,B,B이하,B이하,2012
대웅제약,B+,B,B+,B+,2012
대원강업,B이하,B,B이하,B이하,2012
대원전선,,B,,B이하,2012
대원제약,B이하,B,B+,B이하,2012
대원화성,B이하,B,B이하,B+,2012
대유에이텍,B이하,C,B이하,B이하,2012
대유플러스,B이하,C,B이하,B+,2012
대창,B이하,B,B이하,B+,2012
대창단조,B이하,C,B이하,B이하,2012
대한방직,B이하,B,B이하,B이하,2012
대한유화,B이하,B,B이하,B+,2012
대한전선,B이하,B,B이하,B+,2012
대한제강,B+,B,B+,B+,2012
대한제당,B이하,B,B이하,B이하,2012
대한제분,B이하,B,B이하,B이하,2012
대한항공,A,B,A,A+,2012
대한화섬,B이하,C,B이하,B이하,2012
대현,B이하,B,B이하,B이하,2012
대호에이엘,B이하,C,B이하,B+,2012
더존비즈온,,C,B이하,,2012
덕성,B이하,B,B이하,B이하,2012
덕양산업,B이하,B,B이하,B이하,2012
도레이케미칼,B이하,C,B+,B+,2012
도화엔지니어링,B이하,B+,B이하,B이하,2012
동국실업,B이하,C,B이하,B이하,2012
동국제강,B+,B+,B이하,B+,2012
동남합성,B이하,C,B이하,B이하,2012
동방,B이하,C,B이하,B이하,2012
동방아그로,B이하,B,B이하,B이하,2012
동부건설,B이하,B+,B이하,B이하,2012
동부제철,B+,B,B+,B+,2012
동성제약,B이하,B,B이하,B이하,2012
동성코퍼레이션,B이하,B,B이하,B이하,2012
동성화학,B이하,B,B이하,B이하,2012
동아쏘시오홀딩스,B+,B+,B이하,B+,2012
동아에스텍,B이하,B,B이하,B이하,2012
동아지질,B이하,B,B이하,B이하,2012
동양,B이하,B,B이하,B이하,2012
동양고속,B이하,B,B이하,B이하,2012
동양네트웍스,,C,B이하,,2012
동양물산기업,B이하,B+,B이하,B이하,2012
동양생명,B이하,B+,B이하,B이하,2012
동양철관,B이하,C,B이하,B이하,2012
동원,B이하,C,B이하,B이하,2012
동원F&B,B이하,B,B이하,B이하,2012
동원금속,B이하,C,B이하,B이하,2012
동원산업,B이하,B,B이하,B이하,2012
동원수산,B이하,B,B이하,B이하,2012
동원시스템즈,B이하,C,B이하,B이하,2012
동일방직,B이하,B,B이하,B이하,2012
동일산업,,B,,B+,2012
동일제지,B이하,B,B이하,B이하,2012
동화약품,B이하,B+,B이하,B이하,2012
두산,A+,A+,A+,A+,2012
두산건설,B+,B+,A,B+,2012
두산엔진,B+,A,B+,B+,2012
두산인프라코어,A+,A+,A+,A+,2012
두산중공업,A,A,A+,A,2012
디씨엠,B이하,B,B이하,B이하,2012
디아이,B이하,C,B이하,B이하,2012
디아이씨,B이하,B,B이하,B이하,2012
디와이,B이하,B+,B이하,B이하,2012
디티알오토모티브,B이하,C,B이하,B이하,2012
디피씨,B이하,B,B이하,B이하,2012
락앤락,B이하,B+,B이하,B이하,2012
로케트전기,B이하,C,B이하,B이하,2012
롯데관광개발,B이하,B,B이하,B이하,2012
롯데미도파,B+,B+,B+,B+,2012
롯데손해보험,B+,A,A,B이하,2012
롯데쇼핑,A,A,A+,A,2012
롯데정밀화학,B+,B+,B+,B+,2012
롯데지주,A,B+,A,A,2012
롯데칠성음료,B+,B,A,B+,2012
롯데케미칼,A,B+,A+,A+,2012
롯데푸드,B이하,C,B이하,B+,2012
롯데하이마트,B이하,B+,B이하,B이하,2012
마니커,B이하,C,B이하,B이하,2012
만호제강,B이하,B,B이하,B이하,2012
메디플란트,B이하,C,B이하,B이하,2012
메리츠종금증권,B이하,B+,B이하,B이하,2012
메리츠화재,B+,A,B+,B이하,2012
명문제약,B이하,B,B이하,B이하,2012
모나리자,B이하,C,B이하,B이하,2012
모나미,B이하,B,B이하,B이하,2012
모토닉,B이하,B,B이하,B이하,2012
무림P&P,B이하,B,B이하,B이하,2012
무림페이퍼,B이하,B,B이하,B+,2012
무학,B이하,B,B이하,B이하,2012
문배철강,B이하,B,B이하,B이하,2012
미래산업,B이하,B+,B이하,B이하,2012
미래아이앤지,B이하,C,B이하,B이하,2012
미래에셋대우,B+,B+,B+,B+,2012
미래에셋증권,B이하,B+,B+,B이하,2012
미원상사,B이하,B,B이하,B이하,2012
미원홀딩스,B이하,B,B이하,B이하,2012
미창석유공업,B이하,B,B이하,B이하,2012
방림,B이하,B,B이하,B이하,2012
배명금속,B이하,C,B이하,B이하,2012
백광산업,B이하,B,B이하,B+,2012
백광소재,B이하,C,B이하,B이하,2012
백산,B이하,B,B이하,B이하,2012
벽산,B이하,C,B이하,B+,2012
보락,B이하,B,B이하,B+,2012
보령제약,B이하,B,B이하,B이하,2012
보루네오가구,B이하,B,B이하,B이하,2012
보해양조,B이하,C,B이하,B+,2012
부광약품,B이하,B+,B이하,B이하,2012
부국증권,,B,B이하,,2012
부국철강,B이하,B,B이하,B이하,2012
부산도시가스,B이하,B,B이하,B이하,2012
부산산업,B이하,B,B이하,B이하,2012
부산주공,B이하,B,B이하,B이하,2012
비상교육,,B,B이하,,2012
빙그레,B이하,B,B+,B이하,2012
사조대림,B이하,B,B이하,B이하,2012
사조동아원,B이하,C,B이하,B이하,2012
사조산업,B이하,C,B이하,B이하,2012
사조오양,B이하,B,B이하,B이하,2012
사조해표,B이하,B,B이하,B이하,2012
삼광글라스,B이하,B,B이하,B이하,2012
삼부토건,B이하,C,B이하,B이하,2012
삼성SDI,A,B+,A,A+,2012
삼성공조,B이하,B,B이하,B이하,2012
삼성물산,A,B+,A,A,2012
삼성생명,B이하,B+,B이하,B이하,2012
삼성엔지니어링,B+,B+,B+,B이하,2012
삼성전기,A+,A,A+,A+,2012
삼성전자,A,A,A,A,2012
삼성제약,,B,,B이하,2012
삼성중공업,B+,B,A+,B+,2012
삼성증권,A,A,A+,B+,2012
삼성출판사,,B,B이하,,2012
삼성카드,B이하,B+,B+,B이하,2012
삼성화재해상보험,A,A,A,B+,2012
삼아알미늄,B이하,B,B이하,B이하,2012
삼양사,B이하,B,B+,B이하,2012
삼양식품,B이하,C,B이하,B이하,2012
삼양엔텍,B이하,C,B이하,B이하,2012
삼양제넥스,B+,B,B+,B+,2012
삼양통상,B이하,B,B이하,B이하,2012
삼양홀딩스,B이하,B,B이하,B+,2012
삼영무역,B이하,B,B이하,B이하,2012
삼영전자공업,B+,B,B+,B+,2012
삼영화학공업,B이하,B,B이하,B이하,2012
삼원강재,B이하,C,B이하,B이하,2012
삼익THK,B이하,B,B이하,B이하,2012
삼익악기,B이하,B,B이하,B이하,2012
삼일제약,B이하,B,B이하,B이하,2012
삼정펄프,B이하,B,B이하,B이하,2012
삼진제약,B이하,B,B이하,B이하,2012
삼천리,B+,B+,B+,B이하,2012
삼호,B이하,B,B+,B이하,2012
삼호개발,B이하,B,B이하,B이하,2012
삼화왕관,B이하,C,B이하,B이하,2012
삼화전기,B이하,C,B이하,B이하,2012
삼화전자공업,B이하,C,B이하,B이하,2012
삼화콘덴서공업,B이하,B,B이하,B이하,2012
삼화페인트공업,B+,B+,B+,B+,2012
삼환기업,B이하,B,B이하,B이하,2012
상신브레이크,B이하,B,B이하,B이하,2012
새론오토모티브,B이하,B,B이하,B+,2012
샘표,B이하,B,B이하,B+,2012
서연,B이하,B,B이하,B이하,2012
서울도시가스,B이하,B+,B이하,B이하,2012
서울식품공업,B이하,B,B이하,B이하,2012
서원,B이하,B,B이하,B이하,2012
서흥,B이하,B,B이하,B이하,2012
선도전기,B이하,C,B이하,B이하,2012
선진지주,B이하,C,B이하,B이하,2012
선창산업,B이하,B,B이하,B이하,2012
성문전자,B이하,C,B이하,B이하,2012
성보화학,B이하,B,B이하,B이하,2012
성신양회,B이하,B,B이하,B+,2012
성안,B이하,C,B이하,B이하,2012
성지건설,B이하,C,B이하,B이하,2012
성창기업지주,B이하,B,B이하,B이하,2012
세기상사,,C,B이하,,2012
세방,B이하,B,B이하,B이하,2012
세방전지,B+,B+,B+,B+,2012
세아베스틸,B이하,B,B이하,B+,2012
세아제강,B이하,B,B이하,B+,2012
세아특수강,B이하,B,B이하,B이하,2012
세아홀딩스,B이하,B,B이하,B이하,2012
세우글로벌,B이하,C,B이하,B이하,2012
세원셀론텍,B이하,C,B이하,B이하,2012
세원정공,B이하,B,B이하,B이하,2012
세이브존I&C,B이하,B,B이하,B이하,2012
세종공업,B이하,B,B이하,B+,2012
세하,B이하,B,B이하,B이하,2012
송원산업,B이하,B,B이하,B+,2012
수산중공업,B이하,C,B이하,B이하,2012
신대양제지,B이하,C,B이하,B이하,2012
신도리코,B이하,B,B이하,B+,2012
신라교역,B이하,B,B이하,B이하,2012
신성에프에이,B이하,C,B이하,B이하,2012
신성이엔지,B이하,C,B이하,B이하,2012
신성이엔지,B이하,C,B이하,B이하,2012
신성통상,B이하,C,B이하,B이하,2012
신세계,B+,B+,B+,B이하,2012
신세계I&C,B이하,C,B+,B이하,2012
신세계건설,B이하,C,B이하,B이하,2012
신세계인터내셔날,B이하,B,B이하,B이하,2012
신세계푸드,B이하,C,B+,B이하,2012
신영와코루,B이하,B,B이하,B이하,2012
신영증권,,B+,B이하,,2012
신원,B이하,B,B이하,B이하,2012
신일건업,B이하,B,B이하,B이하,2012
신일산업,B이하,B,B이하,B이하,2012
신풍제약,B이하,C,B이하,B이하,2012
신풍제지,B이하,B,B이하,B+,2012
신한,B이하,C,B이하,B이하,2012
신한지주,A,A+,A,B+,2012
신화실업,B이하,C,B이하,B이하,2012
신흥,B이하,B,B이하,B이하,2012
쌍방울,B이하,C,B이하,B이하,2012
쌍용양회공업,B이하,C,B이하,B+,2012
쌍용자동차,B이하,B,B이하,B+,2012
써니전자,B이하,C,B이하,B이하,2012
씨아이테크,,C,B이하,,2012
아남전자,B이하,C,B이하,B이하,2012
아모레퍼시픽,A,B+,A+,A,2012
아모레퍼시픽그룹,B이하,B,B+,B이하,2012
아비스타,B이하,B,B이하,B이하,2012
아세아,B+,B,B+,B+,2012
아세아제지,B이하,C,B이하,B이하,2012
아세아페이퍼텍,B이하,B,B이하,B이하,2012
아시아나항공,B+,B,B+,A,2012
아이마켓코리아,B이하,B,B이하,B이하,2012
아이에스동서,B이하,C,B이하,B이하,2012
아이에이치큐,,C,B이하,,2012
아주캐피탈,B이하,B,B이하,B이하,2012
아티스,B이하,C,B이하,B이하,2012
알루코,B이하,C,B이하,B이하,2012
알보젠코리아,B이하,B,B이하,B이하,2012
알앤엘바이오,,,B이하,B이하,2012
에넥스,B이하,B,B이하,B이하,2012
에스엘,B이하,B,B+,B이하,2012
에스원,B이하,B,B+,B이하,2012
에스제이엠,B이하,B,B이하,B이하,2012
에스제이엠홀딩스,B이하,B,B이하,B이하,2012
에쓰씨엔지니어링,B이하,C,B이하,B이하,2012
에이블씨엔씨,B이하,B,B이하,B이하,2012
에이엔피,B이하,C,B이하,B이하,2012
에이프로젠KIC,B이하,C,B이하,B이하,2012
에이프로젠제약,,C,,B이하,2012
엔씨소프트,B+,A,B이하,B이하,2012
엔케이,B이하,B,B이하,B이하,2012
엔케이물산,B이하,C,B이하,B이하,2012
엔피씨,B이하,C,B이하,B이하,2012
영보화학,B이하,C,B이하,B이하,2012
영원무역,B이하,B,B이하,B이하,2012
영원무역홀딩스,B이하,B,B이하,B이하,2012
영진약품,B이하,B,B이하,B이하,2012
영풍,B이하,C,B이하,B+,2012
영풍제지,B이하,B,B이하,B이하,2012
영화금속,B이하,C,B이하,B이하,2012
영흥철강,B이하,B,B이하,B이하,2012
예스코,B이하,B+,B+,B이하,2012
오뚜기,B이하,C,B이하,B+,2012
오리엔트바이오,B이하,C,B이하,B이하,2012
오리온홀딩스,B이하,B,B이하,B이하,2012
와이비로드,B이하,C,B이하,B이하,2012
우리금융지주,A,A+,A,B이하,2012
우리들제약,B이하,C,B이하,B이하,2012
우리들휴브레인,B이하,C,B이하,B이하,2012
우리종금,,B+,B이하,,2012
우성사료,B이하,B,B이하,B이하,2012
우신시스템,B이하,B,B이하,B이하,2012
우진,B이하,B,B이하,B이하,2012
우진플라임,B이하,B,B이하,B이하,2012
웅진,B이하,C,B이하,B이하,2012
웅진씽크빅,B+,B,B+,B+,2012
웅진에너지,B이하,B,B이하,B+,2012
원림,B이하,B,B이하,B이하,2012
윌비스,B이하,B,B이하,B이하,2012
유나이티드,B이하,B,B이하,B이하,2012
유니드,B이하,B,B이하,B+,2012
유니온,B이하,B,B이하,B이하,2012
유니온머티리얼,B이하,B,B이하,B이하,2012
유니온스틸,B이하,B,B이하,B+,2012
유니켐,B이하,C,B이하,B이하,2012
유니퀘스트,B이하,B,B이하,B이하,2012
유성기업,B이하,C,B이하,B+,2012
유수홀딩스,B+,B+,B+,B+,2012
유안타증권,B이하,B,B이하,B이하,2012
유양디앤유,B이하,B,B이하,B이하,2012
유엔젤,,B,B이하,,2012
유유제약,B이하,B,B이하,B이하,2012
유진증권,,B+,B이하,,2012
유한양행,B+,B+,B이하,B+,2012
유화증권,,B,B이하,,2012
율촌화학,B이하,B,B이하,B이하,2012
이건산업,B이하,C,B이하,B이하,2012
이구산업,B이하,B,B이하,B이하,2012
이마트,B이하,B+,B+,B이하,2012
이수페타시스,B이하,C,B이하,B이하,2012
이수화학,B이하,B,B이하,B+,2012
이스타코,,C,B이하,,2012
이아이디,B이하,B,B이하,B이하,2012
이연제약,B이하,B,B이하,B이하,2012
이월드,B이하,C,B이하,B이하,2012
이화산업,B이하,C,B이하,B이하,2012
인디에프,B이하,C,B이하,B이하,2012
인스코비,,,B이하,B이하,2012
인지컨트롤스,B이하,C,B이하,B이하,2012
인천도시가스,B이하,B,B이하,B이하,2012
인팩,B이하,B,B이하,B이하,2012
일동홀딩스,B이하,B,B이하,B이하,2012
일성건설,B이하,B,B이하,B이하,2012
일성신약,B이하,B,B이하,B이하,2012
일신방직,B이하,B,B이하,B이하,2012
일신석재,B이하,C,B이하,B이하,2012
일양약품,B이하,B,B이하,B이하,2012
일정실업,B이하,C,B이하,B이하,2012
일진다이아,B이하,B,B이하,B이하,2012
일진디스플,B이하,C,B이하,B이하,2012
일진머티리얼즈,B이하,B,B이하,B이하,2012
일진전기,B+,B,B+,B+,2012
일진홀딩스,B이하,C,B이하,B이하,2012
자화전자,B이하,B,B이하,B이하,2012
전방,B이하,B,B이하,B이하,2012
전북은행,B+,A,B이하,B이하,2012
제이에스전선,B이하,B,B이하,B이하,2012
제이준코스메틱,B이하,B,B이하,B이하,2012
제일기획,B이하,B,B이하,B이하,2012
제일모직,A,A,A,A,2012
제일연마,B이하,C,B이하,B이하,2012
제일파마홀딩스,B이하,B,B이하,B이하,2012
조광페인트,B이하,B,B이하,B+,2012
조광피혁,B이하,B+,B이하,B이하,2012
조비,B이하,C,B이하,B이하,2012
조선내화,B이하,B,B이하,B이하,2012
조선선재,B이하,C,B이하,B이하,2012
조일알미늄,B이하,B,B이하,B+,2012
조흥,B이하,B,B이하,B+,2012
종근당바이오,B이하,C,B이하,B이하,2012
종근당홀딩스,B이하,B,B이하,B이하,2012
주연테크,B이하,B,B이하,B이하,2012
중앙건설,B이하,B,B이하,B이하,2012
지역난방공사,B+,B+,B+,B+,2012
지코,B이하,B,B이하,B이하,2012
지투알,,B,B이하,,2012
진도,B이하,C,B이하,B이하,2012
진양산업,B이하,B,B이하,B이하,2012
진양폴리우레탄,B이하,B,B이하,B이하,2012
진양홀딩스,B이하,B,B이하,B이하,2012
진양화학,B이하,B,B이하,B이하,2012
진원생명과학,B이하,C,B이하,B이하,2012
진흥기업,,,B이하,B이하,2012
진흥저축은행,,B,B이하,,2012
참엔지니어링,B이하,C,B이하,B이하,2012
천일고속,B이하,C,B이하,B이하,2012
청호컴넷,B이하,B,B이하,B이하,2012
체시스,B이하,C,B이하,B이하,2012
카프로,B이하,B,B이하,B+,2012
케이비물산,B이하,C,B이하,B이하,2012
케이비증권,B이하,B+,B이하,B이하,2012
케이씨,B이하,B,B+,B이하,2012
케이씨씨,B+,B+,B이하,B+,2012
케이씨티시,B이하,B,B이하,B이하,2012
케이티,A,A+,A,A,2012
케이티스,,B,B이하,,2012
케이티스카이라이프,B이하,B+,B+,B이하,2012
케이티앤지,A,A+,A+,B+,2012
케이피케미칼,A,B+,A,A,2012
코리아써키트,B이하,C,B이하,B이하,2012
코리안리,B이하,B+,B이하,B이하,2012
코스맥스비티아이,B이하,B,B이하,B이하,2012
코스모신소재,B이하,B,B이하,B이하,2012
코스모화학,B이하,B,B이하,B+,2012
코아스,B이하,C,B이하,B이하,2012
코오롱,B이하,B,B+,B이하,2012
코오롱글로벌,B이하,B,B이하,B이하,2012
코오롱인더,B이하,B+,B이하,B이하,2012
코오롱플라스틱,B이하,B,B이하,B이하,2012
코원에너지서비스,B이하,B,B이하,B이하,2012
코웨이,B+,B,A,A,2012
콤텍시스템,,B,B이하,,2012
크라운해태홀딩스,B이하,C,B이하,B이하,2012
키움증권,,B+,B이하,,2012
키위미디어그룹,B이하,C,B이하,B이하,2012
태경산업,B이하,C,B이하,B이하,2012
태경화학,B이하,C,B이하,B이하,2012
태광산업,B이하,C,B이하,B이하,2012
태림포장,B이하,C,B이하,B이하,2012
태양금속공업,B이하,B,B이하,B이하,2012
태영건설,B이하,B,B이하,B이하,2012
태원물산,B이하,B,B이하,B이하,2012
태평양물산,B이하,B,B이하,B이하,2012
태평양제약,B이하,B,B이하,B+,2012
텔코웨어,,B,B이하,,2012
티비에이치글로벌,B이하,B,B이하,B이하,2012
티에이치엔,B이하,B,B이하,B이하,2012
티웨이홀딩스,,,B이하,B이하,2012
티이씨코,,C,B이하,,2012
파미셀,B이하,B,B이하,B이하,2012
파브코,B이하,B,B이하,B이하,2012
팜스코,B이하,C,B이하,B이하,2012
팬오션,B+,B+,B이하,B+,2012
퍼스텍,B이하,B,B이하,B이하,2012
퍼시스,B이하,B,B이하,B이하,2012
페이퍼코리아,B이하,C,B이하,B이하,2012
평화산업,B이하,B,B이하,B이하,2012
평화홀딩스,,B,B이하,,2012
포스코,A+,A+,A+,A+,2012
포스코강판,B+,B,B+,B+,2012
포스코대우,B+,B+,B+,B이하,2012
포스코플랜텍,B+,B,B+,B+,2012
폴루스바이오팜,B이하,C,B이하,B이하,2012
풀무원,B+,A,B+,B+,2012
풍림산업,B이하,B,B이하,B이하,2012
풍산,B+,B+,B이하,B+,2012
풍산홀딩스,B이하,B,B이하,B이하,2012
필룩스,B이하,B,B이하,B이하,2012
하나금융지주,A,A+,A,B이하,2012
하나은행,B+,A,B이하,B이하,2012
하나투어,B이하,B+,B이하,B이하,2012
하이스틸,B이하,B,B이하,B이하,2012
하이트론씨스템즈,B이하,B,B이하,B이하,2012
하이트진로,B+,B+,B이하,B+,2012
하이트진로홀딩스,B이하,B,B이하,B이하,2012
한국가스공사,B+,B+,B+,B+,2012
한국개발금융,,B,B이하,,2012
한국공항,B이하,C,B이하,B이하,2012
한국금융지주,B이하,A,B이하,B이하,2012
한국내화,B이하,B,B이하,B이하,2012
한국단자공업,B이하,B,B이하,B이하,2012
한국석유공업,B이하,B,B이하,B이하,2012
한국수출포장공업,B이하,B,B이하,B+,2012
한국쉘석유,B+,B,B+,B+,2012
한국전력공사,A,B+,A,A,2012
한국전자홀딩스,,B,B이하,,2012
한국제지,B이하,B,B이하,B+,2012
한국주강,B이하,C,B이하,B이하,2012
한국주철관공업,B이하,B,B이하,B이하,2012
한국철강,B+,B+,B+,B이하,2012
한국카본,B이하,B,B이하,B+,2012
한국콜마홀딩스,B이하,C,B이하,B이하,2012
한국타이어월드와이드,A,B+,A,A,2012
한국특수형강,B이하,B,B이하,B이하,2012
한국프랜지공업,B이하,B,B이하,B이하,2012
한국항공우주,B이하,B,B이하,B이하,2012
한국화장품,B이하,B,B이하,B이하,2012
한국화장품제조,B이하,C,B이하,B이하,2012
한농화성,B이하,B,B이하,B이하,2012
한독,B+,B+,B+,B+,2012
한라,B이하,B,B이하,B이하,2012
한라홀딩스,B이하,B,B이하,B+,2012
한미글로벌,B이하,B,B이하,B이하,2012
한미반도체,B이하,B,B이하,B이하,2012
한미사이언스,B이하,B,B이하,B이하,2012
한미약품,B이하,B,B이하,B이하,2012
한샘,B이하,B,B이하,B이하,2012
한섬,B이하,B,B이하,B이하,2012
한성기업,B이하,C,B이하,B이하,2012
한세실업,B이하,B,B이하,B이하,2012
