종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"067290","JW중외신약","KOSDAQ","제약","4500","-50","-1.10","165676387500"
"035900","JYP Ent.","KOSDAQ","오락·문화","5000","-110","-2.15","122150785000"
"024120","KB오토시스","KOSDAQ","운송장비·부품","4725","-25","-0.53","54337500000"
"021320","KCC건설","KOSDAQ","건설","22800","150","0.66","132240000000"
"036670","KCI","KOSDAQ","화학","5520","-270","-4.66","60720000000"
"068060","KCW","KOSDAQ","운송장비·부품","5950","-30","-0.50","32368000000"
"151860","KG ETS","KOSDAQ","전기·가스·수도","4835","-120","-2.42","174060000000"
"046440","KG모빌리언스","KOSDAQ","소프트웨어","12600","-300","-2.33","234057171600"
"035600","KG이니시스","KOSDAQ","소프트웨어","18000","-50","-0.28","457796916000"
"060720","KH바텍","KOSDAQ","IT부품","25800","-1100","-4.09","412800000000"
"083470","KJ프리텍","KOSDAQ","IT부품","2370","40","1.72","39022900830"
"122450","KMH","KOSDAQ","방송서비스","10300","-250","-2.37","131586208000"
"058400","KNN","KOSDAQ","방송서비스","7410","-260","-3.39","98130422520"
"114450","KPX생명과학","KOSDAQ","제약","4210","45","1.08","63150000000"
"036030","KTH","KOSDAQ","인터넷","9050","-300","-3.21","323220949100"
"043610","KT뮤직","KOSDAQ","디지털컨텐츠","3130","-95","-2.95","113234382470"
"060370","KT서브마린","KOSDAQ","건설","3320","0","0.00","72708000000"
"079950","LIG에이디피","KOSDAQ","기계·장비","4770","-90","-1.85","110664000000"
"086960","MDS테크","KOSDAQ","소프트웨어","14700","-100","-0.68","127794023700"
"065150","MPK","KOSDAQ","유통","1860","-35","-1.85","120896532960"
"030190","NICE평가정보","KOSDAQ","기타서비스","3080","45","1.48","187001645600"
"036490","OCI머티리얼즈","KOSDAQ","반도체","36800","950","2.65","388154366400"
"024940","PN풍년","KOSDAQ","금속","1510","0","0.00","15100000000"
"091340","S&K폴리텍","KOSDAQ","IT부품","2695","-5","-0.19","21290500000"
"950110","SBI액시즈","KOSDAQ","출판·매체복제","3210","-110","-3.31","68582934000"
"019550","SBI인베스트먼트","KOSDAQ","금융","376","-16","-4.08","60937032200"
"046140","SBS콘텐츠허브","KOSDAQ","오락·문화","13500","-300","-2.17","289757992500"
"099220","SDN","KOSDAQ","유통","1560","35","2.30","39462736560"
"040610","SG&G","KOSDAQ","운송","5240","-130","-2.42","178616907040"
"049470","SGA","KOSDAQ","소프트웨어","610","-39","-6.01","33148145420"
"090730","SIMPAC METALLOY","KOSDAQ","금속","6790","-30","-0.44","88270000000"
"057500","SKC 솔믹스","KOSDAQ","반도체","2445","0","0.00","47592626715"
"033630","SK브로드밴드","KOSDAQ","통신서비스","4740","-10","-0.21","1402846072380"
"066270","SK컴즈","KOSDAQ","인터넷","5790","-170","-2.85","251445398700"
"048550","SM C&C","KOSDAQ","기타서비스","2830","-45","-1.57","179221491670"
"099440","SMEC","KOSDAQ","기계·장비","5010","650","14.91","75423661230"
"051980","SNH","KOSDAQ","통신장비","1610","-65","-3.88","28194915700"
"036540","STS반도체","KOSDAQ","반도체","4215","-170","-3.88","182573656515"
"032540","TJ미디어","KOSDAQ","일반전기전자","3075","-30","-0.97","42839697675"
"048770","TPC","KOSDAQ","기계·장비","10700","990","10.20","138030000000"
"057030","YBM시사닷컴","KOSDAQ","기타서비스","4395","0","0.00","71694303315"
"040300","YTN","KOSDAQ","방송서비스","2735","-55","-1.97","114870000000"
"052220","iMBC","KOSDAQ","디지털컨텐츠","4310","-130","-2.93","99130000000"
"079940","가비아","KOSDAQ","인터넷","5300","-90","-1.67","70679125200"
"078890","가온미디어","KOSDAQ","통신장비","5720","-160","-2.72","59893788240"
"030270","가희","KOSDAQ","섬유·의류","8840","-10","-0.11","10608000000"
"024840","갑을메탈","KOSDAQ","금속","602","1","0.17","60926902960"
"094480","갤럭시아컴즈","KOSDAQ","소프트웨어","1555","5","0.32","48031334490"
"063080","게임빌","KOSDAQ","디지털컨텐츠","60000","-1700","-2.76","391342560000"
"041140","게임하이","KOSDAQ","디지털컨텐츠","7240","-100","-1.36","246882733000"
"039240","경남스틸","KOSDAQ","금속","6670","-10","-0.15","33350000000"
"053950","경남제약","KOSDAQ","제약","411","-7","-1.67","20629146681"
"011040","경동제약","KOSDAQ","제약","12100","-450","-3.59","160627500000"
"139050","경봉","KOSDAQ","컴퓨터서비스","2570","-85","-3.20","40410507810"
"043220","경원산업","KOSDAQ","통신장비","1800","-260","-12.62","7592502600"
"024910","경창산업","KOSDAQ","운송장비·부품","9380","90","0.97","164712800000"
"089890","고려반도체","KOSDAQ","반도체","4350","50","1.16","35017639200"
"049720","고려신용정보","KOSDAQ","기타서비스","1000","-10","-0.99","14300000000"
"014570","고려제약","KOSDAQ","제약","3620","195","5.69","39820000000"
"098460","고영","KOSDAQ","기계·장비","31800","200","0.63","284789161200"
"121440","골프존","KOSDAQ","소프트웨어","20350","0","0.00","749878554150"
"014200","광림","KOSDAQ","운송장비·부품","1695","-10","-0.59","32407116885"
"026910","광진실업","KOSDAQ","금속","2370","-40","-1.66","15180809850"
"090150","광진윈텍","KOSDAQ","운송장비·부품","2795","-90","-3.12","26995208435"
"053270","구영테크","KOSDAQ","운송장비·부품","1620","5","0.31","20832997500"
"066620","국보디자인","KOSDAQ","건설","9320","110","1.19","69900000000"
"043650","국순당","KOSDAQ","음식료·담배","6430","-40","-0.62","114828894720"
"006050","국영지앤엠","KOSDAQ","비금속","1150","-55","-4.56","33824710800"
"078130","국일제지","KOSDAQ","종이·목재","4985","65","1.32","9970000000"
"044180","국제디와이","KOSDAQ","기계·장비","357","27","8.18","11396337498"
"053740","국제엘렉트릭","KOSDAQ","반도체","14400","-250","-1.71","141868800000"
"019010","그랜드백화점","KOSDAQ","유통","4750","-90","-1.86","22895000000"
"900070","글로벌에스엠","KOSDAQ","기타서비스","1115","-5","-0.45","41385448310"
"053260","금강철강","KOSDAQ","금속","2530","5","0.20","47361600000"
"058370","금성테크","KOSDAQ","유통","1065","-10","-0.93","23283778695"
"130500","금호엔티","KOSDAQ","섬유·의류","5440","-290","-5.06","38080000000"
"036190","금화피에스시","KOSDAQ","건설","32150","200","0.63","192900000000"
"004790","기륭E&E","KOSDAQ","통신장비","2280","0","0.00","5875626120"
"035460","기산텔레콤","KOSDAQ","통신장비","2135","-50","-2.29","30610220900"
"151910","나노스","KOSDAQ","IT부품","14850","-350","-2.30","164659888800"
"121600","나노신소재","KOSDAQ","화학","18800","-100","-0.53","135965773600"
"039860","나노엔텍","KOSDAQ","의료·정밀기기","4185","-100","-2.33","82691264340"
"091970","나노캠텍","KOSDAQ","화학","4600","0","0.00","46368000000"
"010670","나노트로닉스","KOSDAQ","의료·정밀기기","1640","-155","-8.64","30276909200"
"051490","나라엠앤디","KOSDAQ","기계·장비","2970","5","0.17","42174000000"
"089600","나스미디어","KOSDAQ","기타서비스","11100","-100","-0.89","91535395200"
"138610","나이벡","KOSDAQ","제약","4330","-110","-2.48","14568549130"
"130580","나이스디앤비","KOSDAQ","기타서비스","2560","0","0.00","39424000000"
"036800","나이스정보통신","KOSDAQ","통신서비스","7310","60","0.83","73100000000"
"091590","남화토건","KOSDAQ","건설","5150","-100","-1.90","60461000000"
"095660","네오위즈게임즈","KOSDAQ","디지털컨텐츠","16700","-400","-2.34","365980633600"
"104200","네오위즈인터넷","KOSDAQ","디지털컨텐츠","8100","-160","-1.94","109573155000"
"042420","네오위즈홀딩스","KOSDAQ","기타서비스","10800","-150","-1.37","98894152800"
"085910","네오티스","KOSDAQ","기계·장비","4985","-75","-1.48","46543125475"
"092730","네오팜","KOSDAQ","화학","6270","-30","-0.48","46781955990"
"101400","네오피델리티","KOSDAQ","반도체","2500","-15","-0.60","21011725000"
"153460","네이블","KOSDAQ","소프트웨어","9060","-290","-3.10","43692221460"
"007390","네이처셀","KOSDAQ","음식료·담배","705","-11","-1.54","21400502010"
"033640","네패스","KOSDAQ","반도체","10150","-300","-2.87","221525516100"
"087730","네패스신소재","KOSDAQ","반도체","12200","-200","-1.61","34892000000"
"073070","넥센테크","KOSDAQ","운송장비·부품","3050","-150","-4.69","44225000000"
"081970","넥스지","KOSDAQ","소프트웨어","4720","75","1.61","27187200000"
"089140","넥스턴","KOSDAQ","기계·장비","4255","0","0.00","24679000000"
"139670","넥스트리밍","KOSDAQ","소프트웨어","7300","-290","-3.82","51223450300"
"137940","넥스트아이","KOSDAQ","의료·정밀기기","7820","0","0.00","63727870080"
"092600","넥스트칩","KOSDAQ","반도체","3790","-35","-0.92","50397525000"
"031390","녹십자셀","KOSDAQ","유통","34200","-800","-2.29","398551683600"
"054050","농우바이오","KOSDAQ","농업, 임업 및 어업","23700","-500","-2.07","338910000000"
"040160","누리텔레콤","KOSDAQ","소프트웨어","4790","-155","-3.13","57746012650"
"069140","누리플랜","KOSDAQ","금속","9050","-210","-2.27","40306908100"
"126870","뉴로스","KOSDAQ","기계·장비","7340","90","1.24","37426615960"
"060260","뉴보텍","KOSDAQ","화학","676","-9","-1.31","15464906756"
"012340","뉴인텍","KOSDAQ","IT부품","1740","15","0.87","60172424220"
"900100","뉴프라이드","KOSDAQ","유통","1360","-20","-1.45","19040000000"
"085670","뉴프렉스","KOSDAQ","IT부품","3895","15","0.39","47313180410"
"053290","능률교육","KOSDAQ","출판·매체복제","3180","-15","-0.47","36727410000"
"119860","다나와","KOSDAQ","인터넷","10450","150","1.46","68970000000"
"064260","다날","KOSDAQ","디지털컨텐츠","9940","-160","-1.58","203067609780"
"093640","다믈멀티미디어","KOSDAQ","반도체","5520","-480","-8.00","34918007520"
"039560","다산네트웍스","KOSDAQ","통신장비","6570","-20","-0.30","121387359420"
"043710","다스텍","KOSDAQ","기타제조","1850","-75","-3.90","31123930100"
"032190","다우데이타","KOSDAQ","유통","4650","-190","-3.93","166005000000"
"068240","다원시스","KOSDAQ","IT부품","7600","20","0.26","82829899600"
"077280","다윈텍","KOSDAQ","반도체","1895","0","0.00","20269393750"
"035720","다음","KOSDAQ","인터넷","94500","1800","1.94","1281290440500"
"033830","대구방송","KOSDAQ","방송서비스","5560","10","0.18","55600000000"
"012860","대동","KOSDAQ","운송장비·부품","5820","-330","-5.37","157140000000"
"020400","대동금속","KOSDAQ","금속","23500","-250","-1.05","11280000000"
"008830","대동기어","KOSDAQ","기계·장비","19450","0","0.00","17480726400"
"048470","대동스틸","KOSDAQ","금속","4900","-310","-5.95","49000000000"
"004780","대륙제관","KOSDAQ","금속","4605","-70","-1.50","73234231395"
"017650","대림제지","KOSDAQ","종이·목재","3570","-25","-0.70","32130000000"
"007720","대명엔터프라이즈","KOSDAQ","통신장비","705","-3","-0.42","71064317250"
"078140","대봉엘에스","KOSDAQ","제약","5410","415","8.31","59978392390"
"036480","대성미생물","KOSDAQ","제약","38850","0","0.00","14763000000"
"025440","대성엘텍","KOSDAQ","일반전기전자","838","3","0.36","63901695028"
"027830","대성창투","KOSDAQ","금융","1220","-25","-2.01","48800000000"
"104040","대성파인텍","KOSDAQ","운송장비·부품","4295","-30","-0.69","22373514000"
"020180","대신정보통신","KOSDAQ","컴퓨터서비스","602","-12","-1.95","23134206830"
"045390","대아티아이","KOSDAQ","소프트웨어","1575","-5","-0.32","110956122900"
"108380","대양전기공업","KOSDAQ","운송장비·부품","15600","-200","-1.27","148126680000"
"006580","대양제지","KOSDAQ","종이·목재","11250","0","0.00","30206250000"
"048910","대원미디어","KOSDAQ","오락·문화","6030","-70","-1.15","54364453920"
"005710","대원산업","KOSDAQ","운송장비·부품","9120","150","1.67","151027200000"
"120240","대정화금","KOSDAQ","화학","10900","100","0.93","63143983400"
"003310","대주산업","KOSDAQ","음식료·담배","603","0","0.00","21341587050"
"078600","대주전자재료","KOSDAQ","IT부품","9000","40","0.45","76410828000"
"065690","대진디엠피","KOSDAQ","화학","5220","-80","-1.51","61074000000"
"096350","대창솔루션","KOSDAQ","금속","3020","-30","-0.98","33824000000"
"131220","대한과학","KOSDAQ","유통","6690","-110","-1.62","39639119700"
"010170","대한광통신","KOSDAQ","통신장비","1320","0","0.00","61989936360"
"054670","대한뉴팜","KOSDAQ","제약","7190","-170","-2.31","103211874800"
"023910","대한약품","KOSDAQ","제약","21700","150","0.70","130200000000"
"021040","대호피앤씨","KOSDAQ","금속","986","3","0.31","49411246436"
"021045","대호피앤씨우","KOSDAQ","금속","558","-55","-8.97","2367296028"
"067080","대화제약","KOSDAQ","제약","6080","-80","-1.30","110807841920"
"077360","덕산하이메탈","KOSDAQ","반도체","21200","-550","-2.53","623118244000"
"017680","데코네티션","KOSDAQ","섬유·의류","630","-13","-2.02","23589915300"
"067990","도이치모터스","KOSDAQ","유통","4490","-10","-0.22","108726930480"
"100130","동국S&C","KOSDAQ","금속","4485","-75","-1.64","256286355000"
"005160","동국산업","KOSDAQ","금속","3590","-40","-1.10","179500000000"
"075970","동국알앤에스","KOSDAQ","비금속","1525","-15","-0.97","28060000000"
"086450","동국제약","KOSDAQ","제약","34000","-1100","-3.13","302328000000"
"099410","동방선기","KOSDAQ","운송장비·부품","2515","-95","-3.64","25351200000"
"045890","동부라이텍","KOSDAQ","일반전기전자","2450","-35","-1.41","62431375300"
"090710","동부로봇","KOSDAQ","기계·장비","3820","-180","-4.50","33391712520"
"026960","동서","KOSDAQ","유통","28100","-100","-0.35","1662843352000"
"013450","동성하이켐","KOSDAQ","화학","6900","-100","-1.43","97480315800"
"033500","동성화인텍","KOSDAQ","화학","9350","40","0.43","252296744150"
"025950","동신건설","KOSDAQ","건설","4325","-25","-0.57","36330000000"
"088130","동아엘텍","KOSDAQ","기계·장비","7150","-90","-1.24","57752659250"
"041930","동아화성","KOSDAQ","화학","6310","20","0.32","99698000000"
"038500","동양시멘트","KOSDAQ","비금속","2360","55","2.39","316707440480"
"060380","동양에스텍","KOSDAQ","금속","2150","50","2.38","21500000000"
"079960","동양이엔피","KOSDAQ","IT부품","17900","-50","-0.28","140694000000"
"104460","동양피엔에프","KOSDAQ","기계·장비","7000","80","1.16","74995375000"
"088910","동우","KOSDAQ","음식료·담배","3510","-40","-1.13","80238600000"
"013120","동원개발","KOSDAQ","건설","17650","100","0.57","160276296500"
"109860","동일금속","KOSDAQ","금속","11700","-50","-0.43","81900000000"
"032960","동일기연","KOSDAQ","IT부품","9960","-290","-2.83","51760626000"
"023790","동일철강","KOSDAQ","금속","4470","-175","-3.77","32832529950"
"005290","동진쎄미켐","KOSDAQ","반도체","3715","-30","-0.80","156173116660"
"025900","동화홀딩스","KOSDAQ","기타서비스","8090","0","0.00","162735479060"
"078590","두올산업","KOSDAQ","운송장비·부품","1450","-10","-0.68","13807453900"
"073190","듀오백코리아","KOSDAQ","기타제조","3840","-5","-0.13","22978636800"
"030350","드래곤플라이","KOSDAQ","디지털컨텐츠","9900","-150","-1.49","139381337700"
"046400","디브이에스","KOSDAQ","정보기기","472","-3","-0.63","7107456240"
"066670","디스플레이텍","KOSDAQ","IT부품","11250","-100","-0.88","198630675000"
"074130","디아이디","KOSDAQ","IT부품","4035","-285","-6.60","75979050000"
"109740","디에스케이","KOSDAQ","기계·장비","3690","-55","-1.47","23985000000"
"066900","디에이피","KOSDAQ","IT부품","5180","-20","-0.38","117816525540"
"127120","디엔에이링크","KOSDAQ","기타서비스","10800","-50","-0.46","54920095200"
"092070","디엔에프","KOSDAQ","화학","9370","-60","-0.64","88465908630"
"101000","디엠씨","KOSDAQ","기계·장비","5900","-100","-1.67","59499287500"
"039840","디오","KOSDAQ","의료·정밀기기","8780","20","0.23","104669918340"
"108860","디오텍","KOSDAQ","소프트웨어","5820","-310","-5.06","117683164500"
"079810","디이엔티","KOSDAQ","기계·장비","1945","20","1.04","16143500000"
"113810","디젠스","KOSDAQ","운송장비·부품","1720","-45","-2.55","33041200000"
"043360","디지아이","KOSDAQ","정보기기","3025","55","1.85","27225000000"
"115450","디지탈아리아","KOSDAQ","소프트웨어","3060","80","2.68","30359741040"
"106520","디지탈옵틱","KOSDAQ","의료·정밀기기","18700","-200","-1.06","102254909900"
"068930","디지털대성","KOSDAQ","기타서비스","3190","65","2.08","69193342570"
"091690","디지텍시스템","KOSDAQ","IT부품","6870","-230","-3.24","103176930120"
"033130","디지틀조선","KOSDAQ","디지털컨텐츠","2005","-15","-0.74","74416110335"
"033310","디케이디앤아이","KOSDAQ","금속","1485","-25","-1.66","32629030335"
"105740","디케이락","KOSDAQ","기계·장비","10850","-200","-1.81","85232760900"
"131180","딜리","KOSDAQ","정보기기","1965","70","3.69","57672750000"
"042510","라온시큐어","KOSDAQ","통신장비","2200","0","0.00","69139400000"
"050120","라이브플렉스","KOSDAQ","유통","1885","-50","-2.58","68789919510"
"141080","레고켐바이오","KOSDAQ","제약","12300","-600","-4.65","85292898600"
"060300","레드로버","KOSDAQ","오락·문화","7490","-190","-2.47","183057142940"
"038390","레드캡투어","KOSDAQ","기타서비스","15900","100","0.63","136572732000"
"047440","레이젠","KOSDAQ","IT부품","2650","75","2.91","44038041850"
"026040","로만손","KOSDAQ","기타제조","7470","-160","-2.10","122565735630"
"090360","로보스타","KOSDAQ","기계·장비","5550","60","1.09","43290000000"
"016170","로엔","KOSDAQ","출판·매체복제","13300","350","2.70","336379676500"
"071280","로체시스템즈","KOSDAQ","일반전기전자","4280","30","0.71","34240000000"
"038060","루멘스","KOSDAQ","반도체","8680","-170","-1.92","388572638440"
"082800","루미마이크로","KOSDAQ","반도체","2055","-20","-0.96","77961562500"
"051170","루보","KOSDAQ","기계·장비","1350","-75","-5.26","28451420100"
"085370","루트로닉","KOSDAQ","의료·정밀기기","13800","-300","-2.13","142244065800"
"042940","르네코","KOSDAQ","건설","920","-60","-6.12","16804726440"
"058470","리노공업","KOSDAQ","반도체","22800","-150","-0.65","347526036000"
"039980","리노스","KOSDAQ","컴퓨터서비스","2030","-25","-1.22","73072190590"
"012700","리드코프","KOSDAQ","유통","6370","-30","-0.47","170392595100"
"131100","리켐","KOSDAQ","IT부품","9070","-70","-0.77","52606000000"
"014470","리홈쿠첸","KOSDAQ","유통","8100","-130","-1.58","283815576000"
"042500","링네트","KOSDAQ","컴퓨터서비스","3660","-355","-8.84","48305767020"
"098120","마이크로컨텍솔","KOSDAQ","반도체","4800","15","0.31","39901276800"
"038290","마크로젠","KOSDAQ","기타서비스","32000","-1000","-3.03","186084160000"
"005990","매일유업","KOSDAQ","음식료·담배","37500","-550","-1.45","502500000000"
"093520","매커스","KOSDAQ","유통","1910","-100","-4.98","30785555720"
"141070","맥스로텍","KOSDAQ","기계·장비","5720","120","2.14","32685681600"
"072870","메가스터디","KOSDAQ","기타서비스","76500","500","0.66","485061025500"
"086900","메디톡스","KOSDAQ","제약","155600","-2100","-1.33","880156846000"
"078160","메디포스트","KOSDAQ","제약","63100","-1600","-2.47","452177818100"
"065650","메디프론","KOSDAQ","유통","4165","-40","-0.95","102768680245"
"140410","메지온","KOSDAQ","기타서비스","15700","50","0.32","126848150000"
"059210","메타바이오메드","KOSDAQ","제약","3535","-60","-1.67","60449758460"
"096640","멜파스","KOSDAQ","IT부품","12600","-350","-2.70","226512102600"
"149940","모다정보통신","KOSDAQ","통신장비","4320","-150","-3.36","42405120000"
"080160","모두투어","KOSDAQ","기타서비스","24450","250","1.03","308070000000"
"110310","모린스","KOSDAQ","IT부품","1455","-10","-0.68","20547745710"
"100030","모바일리더","KOSDAQ","소프트웨어","9940","-50","-0.50","32640117160"
"101330","모베이스","KOSDAQ","IT부품","11650","-200","-1.69","104850000000"
"033200","모아텍","KOSDAQ","IT부품","3435","0","0.00","49227620475"
"006920","모헨즈","KOSDAQ","비금속","2915","35","1.22","31831800000"
"001810","무림SP","KOSDAQ","종이·목재","2400","-10","-0.41","53130000000"
"086980","미디어플렉스","KOSDAQ","오락·문화","3900","-50","-1.27","244140000000"
"095500","미래나노텍","KOSDAQ","IT부품","7820","20","0.26","182124148060"
"049950","미래컴퍼니","KOSDAQ","기계·장비","7500","-160","-2.09","57456210000"
"059090","미코","KOSDAQ","반도체","2675","-90","-3.25","63964048950"
"018700","바른손","KOSDAQ","숙박·음식","1275","-25","-1.92","35981173200"
"035620","바른손게임즈","KOSDAQ","디지털컨텐츠","1260","-85","-6.32","43067855880"
"064520","바른전자","KOSDAQ","반도체","1125","-15","-1.32","40002323625"
"053030","바이넥스","KOSDAQ","제약","7020","720","11.43","167764697100"
"084990","바이로메드","KOSDAQ","기타서비스","40200","3650","9.99","570672044400"
"064550","바이오니아","KOSDAQ","제약","10650","-350","-3.18","133540105050"
"052260","바이오랜드","KOSDAQ","화학","12400","-250","-1.98","186000000000"
"038460","바이오스마트","KOSDAQ","정보기기","2390","-10","-0.42","30603132620"
"041830","바이오스페이스","KOSDAQ","의료·정밀기기","7210","-240","-3.22","98660068220"
"086040","바이오톡스텍","KOSDAQ","기타서비스","5750","150","2.68","64512832250"
"043150","바텍","KOSDAQ","의료·정밀기기","11700","-350","-2.90","173794795200"
"046310","백금T&A","KOSDAQ","유통","1425","-5","-0.35","9889500000"
"066110","백산OPC","KOSDAQ","정보기기","876","16","1.86","13402800000"
"036620","버추얼텍","KOSDAQ","유통","1580","15","0.96","20676742680"
"019660","베리타스","KOSDAQ","금융","1615","-210","-11.51","7364785985"
"014100","보령메디앙스","KOSDAQ","화학","7980","-30","-0.37","82992000000"
"006910","보성파워텍","KOSDAQ","금속","1940","-25","-1.27","59639577000"
"025270","부산방직","KOSDAQ","섬유·의류","25800","-1000","-3.73","20640000000"
"008470","부스타","KOSDAQ","금속","4445","-15","-0.34","36271200000"
"100120","뷰웍스","KOSDAQ","의료·정밀기기","23200","-50","-0.22","232043268000"
"064480","브리지텍","KOSDAQ","컴퓨터서비스","2775","-40","-1.42","33168187500"
"033560","블루콤","KOSDAQ","IT부품","10850","-100","-0.91","104160000000"
"052900","비아이이엠티","KOSDAQ","반도체","4650","-170","-3.53","57757682550"
"141000","비아트론","KOSDAQ","반도체","12100","-350","-2.81","127671577000"
"045970","비에스이","KOSDAQ","기타서비스","5180","0","0.00","68492182220"
"090460","비에이치","KOSDAQ","IT부품","11850","-450","-3.66","185273422800"
"083650","비에이치아이","KOSDAQ","기계·장비","17350","-600","-3.34","226938000000"
"086670","비엠티","KOSDAQ","기계·장비","5740","-210","-3.53","46761076460"
"082920","비츠로셀","KOSDAQ","IT부품","5920","-20","-0.34","75793369280"
"054220","비츠로시스","KOSDAQ","일반전기전자","2315","-55","-2.32","51446946445"
"042370","비츠로테크","KOSDAQ","일반전기전자","3790","-45","-1.17","51094191430"
"032850","비트컴퓨터","KOSDAQ","소프트웨어","4240","-205","-4.61","70482762320"
"032680","비티씨정보","KOSDAQ","유통","1715","0","0.00","23504721555"
"032685","비티씨정보우","KOSDAQ","유통","13300","1700","14.66","1899998100"
"093190","빅솔론","KOSDAQ","정보기기","12550","-100","-0.79","128010000000"
"065450","빅텍","KOSDAQ","의료·정밀기기","1575","0","0.00","38587500000"
"069540","빛과전자","KOSDAQ","통신장비","3480","5","0.14","21980069760"
"072950","빛샘전자","KOSDAQ","반도체","5140","-10","-0.19","25700000000"
"143240","사람인에이치알","KOSDAQ","인터넷","11300","0","0.00","131467171900"
"123260","사파이어테크놀로지","KOSDAQ","반도체","48250","0","0.00","394174225500"
"016100","산성앨엔에스","KOSDAQ","종이·목재","3900","-95","-2.38","69964116300"
"100090","삼강엠앤티","KOSDAQ","금속","4740","-60","-1.25","60672000000"
"122350","삼기오토모티브","KOSDAQ","운송장비·부품","7610","0","0.00","116935480690"
"014970","삼륭물산","KOSDAQ","종이·목재","3145","-255","-7.50","47568125000"
"158380","삼목강업","KOSDAQ","운송장비·부품","4655","-175","-3.62","47481000000"
"018310","삼목에스폼","KOSDAQ","금속","5260","0","0.00","51548000000"
"053700","삼보모터스","KOSDAQ","운송장비·부품","7390","-100","-1.34","72706426320"
"009620","삼보산업","KOSDAQ","금속","19700","-500","-2.48","27580000000"
"023600","삼보판지","KOSDAQ","종이·목재","5250","90","1.74","73500000000"
"111870","삼본정밀전자","KOSDAQ","일반전기전자","7990","90","1.14","75905000000"
"009300","삼아제약","KOSDAQ","제약","10500","-50","-0.47","66885000000"
"054540","삼영엠텍","KOSDAQ","금속","6850","-50","-0.72","92782064950"
"065570","삼영이엔씨","KOSDAQ","통신장비","8410","-150","-1.75","74008000000"
"073640","삼원테크","KOSDAQ","금속","1845","-15","-0.81","33210000000"
"032280","삼일","KOSDAQ","운송","1725","0","0.00","25354807275"
"002290","삼일기업공사","KOSDAQ","건설","14600","-50","-0.34","18104000000"
"037460","삼지전자","KOSDAQ","통신장비","3855","-95","-2.41","49007805450"
"032750","삼진","KOSDAQ","일반전기전자","6730","-110","-1.61","40380000000"
"054090","삼진엘앤디","KOSDAQ","IT부품","4180","-100","-2.34","78638783080"
"000250","삼천당제약","KOSDAQ","제약","4190","30","0.72","83800000000"
"024950","삼천리자전거","KOSDAQ","유통","14950","-200","-1.32","198439976150"
"017480","삼현철강","KOSDAQ","금속","3995","15","0.38","62733045550"
"046390","삼화네트웍스","KOSDAQ","오락·문화","1165","-15","-1.27","47920472745"
"027580","상보","KOSDAQ","IT부품","13150","-300","-2.23","188552603150"
"091580","상신이디피","KOSDAQ","IT부품","7260","-10","-0.14","82002063000"
"089980","상아프론테크","KOSDAQ","화학","8880","-290","-3.16","109130493600"
"042600","새로닉스","KOSDAQ","IT부품","1975","-40","-1.99","24536558650"
"065620","샤인","KOSDAQ","금속","9110","-190","-2.04","169866289850"
"038070","서린바이오","KOSDAQ","유통","11300","-150","-1.31","56500000000"
"006730","서부T&D","KOSDAQ","유통","19250","0","0.00","550687637500"
"079650","서산","KOSDAQ","비금속","69400","-600","-0.86","27760000000"
