종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"051915","LG화학우","KOSPI","화학","310000","-14000","-4.32","2383528000000"
"079550","LIG넥스원","KOSPI","기계","28050","-500","-1.75","617100000000"
"006260","LS","KOSPI","기타금융","51800","-1900","-3.54","1667960000000"
"010120","LS ELECTRIC","KOSPI","전기전자","49600","-1200","-2.36","1488000000000"
"000680","LS네트웍스","KOSPI","유통업","2100","-5","-0.24","165486333600"
"229640","LS전선아시아","KOSPI","기타금융","7290","-170","-2.28","223255367910"
"023150","MH에탄올","KOSPI","음식료품","7690","60","0.79","56740864940"
"035420","NAVER","KOSPI","서비스업","290000","-8500","-2.85","47636384550000"
"181710","NHN","KOSPI","서비스업","69400","-1600","-2.25","1357812735000"
"005940","NH투자증권","KOSPI","증권","9540","-320","-3.25","2684640781980"
"005945","NH투자증권우","KOSPI","증권","8200","-80","-0.97","154741937600"
"338100","NH프라임리츠","KOSPI","서비스업","4495","-20","-0.44","83876700000"
"034310","NICE","KOSPI","서비스업","18000","-250","-1.37","681881400000"
"008260","NI스틸","KOSPI","철강금속","2160","-10","-0.46","61776252720"
"004250","NPC","KOSPI","화학","2970","-35","-1.16","109058400000"
"004255","NPC우","KOSPI","화학","2235","-10","-0.45","11800800000"
"010060","OCI","KOSPI","화학","61800","-4400","-6.65","1473891127800"
"005490","POSCO","KOSPI","철강금속","208000","-4000","-1.89","18134861680000"
"100840","S&TC","KOSPI","기계","15000","0","0.00","112600665000"
"064960","S&T모티브","KOSPI","운수장비","50500","-200","-0.39","738468368000"
"003570","S&T중공업","KOSPI","운수장비","5200","-60","-1.14","172914024400"
"036530","S&T홀딩스","KOSPI","기타금융","13850","0","0.00","225808821100"
"010950","S-Oil","KOSPI","화학","54300","-1300","-2.34","6113245605600"
"010955","S-Oil우","KOSPI","화학","31450","-500","-1.56","126489604150"
"034120","SBS","KOSPI","서비스업","15750","-300","-1.87","287478166500"
"101060","SBS미디어홀딩스","KOSPI","서비스업","1645","-10","-0.60","230129232550"
"004060","SG세계물산","KOSPI","유통업","574","-9","-1.54","116191927040"
"001380","SG충방","KOSPI","운수장비","1820","-95","-4.96","81834740260"
"002360","SH에너지화학","KOSPI","화학","780","0","0.00","86684309400"
"009160","SIMPAC","KOSPI","기계","2265","-30","-1.31","148197853740"
"123700","SJM","KOSPI","운수장비","3100","-150","-4.62","48375183800"
"025530","SJM홀딩스","KOSPI","유통업","2875","5","0.17","42935273000"
"034730","SK","KOSPI","기타금융","182500","-5500","-2.93","12840754202500"
"011790","SKC","KOSPI","화학","73200","-1100","-1.48","2747529426000"
"018670","SK가스","KOSPI","유통업","105500","-2500","-2.31","973790742000"
"001740","SK네트웍스","KOSPI","유통업","4535","25","0.55","1125530979145"
"001745","SK네트웍스우","KOSPI","유통업","118000","-1000","-0.84","13410464000"
"006120","SK디스커버리","KOSPI","기타금융","62900","-2100","-3.23","1197481079500"
"006125","SK디스커버리우","KOSPI","기타금융","51500","-2000","-3.74","69960432500"
"210980","SK디앤디","KOSPI","서비스업","40750","-1700","-4.00","773849183000"
