종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"023410","유진기업","KOSDAQ","비금속","5300","10","0.19","392200000000"
"056080","유진로봇","KOSDAQ","기계·장비","4095","30","0.74","95552713620"
"221200","유진스팩3호","KOSDAQ","금융","2000","10","0.50","13500000000"
"215090","유진에이씨피씨스팩2호","KOSDAQ","금융","1990","0","0.00","10945000000"
"084370","유진테크","KOSDAQ","반도체","18450","-800","-4.16","422800974900"
"178780","유테크","KOSDAQ","IT부품","9920","-280","-2.75","100793152000"
"191410","육일씨엔에쓰","KOSDAQ","IT부품","5850","80","1.39","49859433000"
"044960","이-글 벳","KOSDAQ","제약","6410","140","2.23","74794661940"
"039020","이건창호","KOSDAQ","금속","3440","25","0.73","49285148320"
"060230","이그잭스","KOSDAQ","IT부품","1495","-235","-13.58","27197923545"
"067920","이글루시큐리티","KOSDAQ","소프트웨어","4595","-40","-0.86","46998799560"
"073490","이노와이어리스","KOSDAQ","통신장비","9530","-60","-0.63","57203825000"
"088390","이녹스","KOSDAQ","IT부품","18850","150","0.80","232198861700"
"053350","이니텍","KOSDAQ","소프트웨어","7830","-70","-0.89","154962872280"
"033110","이디","KOSDAQ","의료·정밀기기","3885","85","2.24","113398670595"
"041520","이라이콤","KOSDAQ","IT부품","10950","150","1.39","133466593500"
"054210","이랜텍","KOSDAQ","IT부품","6400","220","3.56","131060518400"
"065440","이루온","KOSDAQ","소프트웨어","3260","75","2.35","37734565200"
"036260","이매진아시아","KOSDAQ","오락·문화","2025","-160","-7.32","34350838425"
"115610","이미지스","KOSDAQ","반도체","6880","100","1.47","52763600640"
"217600","이베스트스팩2호","KOSDAQ","금융","2005","5","0.25","14035000000"
"225440","이베스트스팩3호","KOSDAQ","금융","1985","-20","-1.00","8138500000"
"078020","이베스트투자증권","KOSDAQ","금융","9940","40","0.40","402383028600"
"080010","이상네트웍스","KOSDAQ","인터넷","8290","-60","-0.72","74610000000"
"086890","이수앱지스","KOSDAQ","제약","9530","-100","-1.04","188226381960"
"047560","이스트소프트","KOSDAQ","디지털컨텐츠","10200","100","0.99","100973880000"
"900110","이스트아시아홀딩스","KOSDAQ","기타서비스","1275","5","0.39","99296566500"
"067010","이씨에스","KOSDAQ","정보기기","6600","60","0.92","49500000000"
"223310","이에스브이","KOSDAQ","소프트웨어","11950","0","0.00","79197430000"
"102710","이엔에프테크놀로지","KOSDAQ","화학","23800","300","1.28","337960000000"
"094190","이엘케이","KOSDAQ","IT부품","1680","30","1.82","52029710880"
"123570","이엠넷","KOSDAQ","기타서비스","4245","55","1.31","46695000000"
"095190","이엠코리아","KOSDAQ","기계·장비","5430","30","0.56","116277732210"
"091120","이엠텍","KOSDAQ","IT부품","11550","-150","-1.28","162106825650"
"039030","이오테크닉스","KOSDAQ","반도체","65900","1100","1.70","809293253400"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","3090","50","1.64","38713587210"
"033600","이젠텍","KOSDAQ","운송장비·부품","2440","90","3.83","28060000000"
"035810","이지바이오","KOSDAQ","음식료·담배","6350","100","1.60","336583375600"
"090850","이지웰페어","KOSDAQ","기타서비스","8500","70","0.83","84090500000"
"058530","이큐스앤자루","KOSDAQ","기계·장비","4915","5","0.10","167938487145"
"092130","이크레더블","KOSDAQ","기타서비스","13800","200","1.47","166201680000"
"016250","이테크건설","KOSDAQ","건설","103700","-800","-0.77","290360000000"
