회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(영업수익)(*),[공통]평균배당률(IFRS)
(주)엘지유플러스,032640,2021/12,18231505000,137.49,42.11,3.65,3345665000,1.21,0.86,12804202000,5.84
(주)엘지헬로비전,037560,2021/12,1479167290,126.6,44.13,2.29,67381835,1.32,0.5,1080234371,4.4
(주)엘지화학,051910,2021/12,30929152000,64.65,60.74,-1.72,4041768000,4.88,2.84,20471044000,238.95
(주)엠씨넥스,097520,2021/12,493961155,51.98,65.8,-29.82,66689662,3.31,2.1,817628890,99.2
(주)영원무역,111770,2021/12,1871208774,37.15,72.91,25.61,100937376,1.68,1.04,1432761454,197.99
(주)영원무역홀딩스,009970,2021/12,571992707,5.5,94.79,29.93,9020226,1.44,0.95,31489328,340.43
(주)영풍,000670,2021/12,2559877502,40.87,70.99,8.2,-70751083,0.79,0.51,1334459544,186.76
(주)영흥,012160,2021/12,345749393,100.72,49.82,12.81,7426259,0.85,0.57,210266886,0
(주)예스코홀딩스,015360,2021/12,599654878,29.99,76.93,9.35,13157334,0.56,0.45,19686817,31.99
(주)오뚜기,007310,2021/12,2175601165,57.92,63.32,4.74,123797701,1.66,1.19,2414545654,148.18
(주)오리엔트바이오,002630,2021/03,62354132,51.28,66.1,-17.35,2561518,7.25,1.42,25191325,0
(주)오리온,271560,2021/12,1268634936,45.99,68.5,4.96,144113434,6.94,4.68,807371801,149.97
(주)오리온홀딩스,001800,2021/12,1943949718,3.27,96.83,5.77,23930091,0.64,0.44,27554079,105.7
(주)와이지플러스,037270,2021/12,161099277,36.66,73.18,70.89,4798288,6.06,2.65,120431126,0
(주)와이투솔루션,011690,2021/12,117767520,34.5,74.35,-5.62,-5770763,4,2,101351769,0
(주)용평리조트,070960,2021/12,841487728,117.77,45.92,85.71,-11535329,0.85,0.53,236126624,0
(주)우리금융지주,316140,2021/12,23524982000,8.59,92.09,0.81,608227000,0.47,0.3,698223000,15
(주)우성,006980,2021/12,181382778,15.62,86.49,-5.08,-26856170,0.81,0.06,332154329,2.49
(주)우신시스템,017370,2021/12,196552121,122.59,44.93,16.32,26817907,1.65,0.72,135139999,0
(주)우진,105840,2021/12,179818234,39.55,71.66,31.53,2396366,2.02,0.61,52107906,19.5
(주)우진아이엔에스,010400,2021/12,114655999,18.09,84.68,-36.29,-5397232,0.81,0.53,89474131,6.99
(주)우진플라임,049800,2021/12,277646160,239.43,29.46,16.32,21042937,3,0.99,232463182,10
(주)웅진,016880,2021/12,429101941,66.87,59.93,-11.39,14798139,1.32,0.32,141883099,0
(주)웅진씽크빅,095720,2021/12,664043439,64.77,60.69,8.53,96696291,1.88,0.91,686497451,17.28
(주)원림,005820,2021/12,112661232,26,79.36,26.76,-2318198,0.86,0.46,48717510,4.48
(주)위스컴,024070,2021/12,133476185,10.76,90.28,12.85,-147012,0.89,0.33,106662694,10
(주)윌비스,008600,2021/12,272836115,88.78,52.97,24.71,3932978,1.49,0.67,209865166,0
(주)유니드,014830,2021/12,1002743918,37.38,72.79,19.53,24223808,1.99,0.6,677076892,33.4
(주)유니온,000910,2021/12,199850659,62.49,61.54,2.07,6589066,1.32,0.7,97661147,25
(주)유니켐,011330,2021/12,207752158,107.63,48.16,-3.78,21234072,1.33,0.82,113112129,5.93
(주)유수홀딩스,000700,2021/12,245802764,4.17,96,-54.64,-34105876,1.01,0.6,6294640,14.59
(주)유유제약,000220,2021/12,170242024,44.37,69.27,12.39,1834974,3.36,1.1,91277591,10.07
(주)유한양행,000100,2021/12,2201518256,18.94,84.08,3.58,106030640,3.32,2.34,1624133429,36.65
(주)이노션,214320,2021/12,934428241,52.79,65.45,37.17,43510742,2.5,1.78,444963128,270
(주)이마트,139480,2021/12,19141750840,102.59,49.36,5.91,424319472,0.57,0.42,15053811468,39.87
(주)이수페타시스,007660,2021/12,365548145,116.14,46.27,8.49,4133583,1.85,0.79,363498873,0
(주)이수화학,005950,2021/12,986684654,91.59,52.19,39.77,68513035,1.03,0.59,1318676349,9.73
(주)이스타코,015020,2021/12,82087857,63.11,61.31,19.82,-9957042,6.52,0.56,7060649,0
(주)이아이디,093230,2021/12,445671968,66.19,60.17,56.85,-1601794,2.53,0.73,122330961,0
(주)이엔플러스,074610,2021/12,101654763,38.69,72.11,104.51,-24531072,3.83,1.95,51644018,0
(주)이원,017940,2021/12,3316578367,125.11,44.42,32.81,44195647,0.32,0.18,4732698784,37.08
(주)이월드,084680,2021/12,433174726,81.36,55.14,-4.34,19034375,3.14,1.39,125777555,0
(주)인디에프,014990,2021/12,125070080,231.42,30.17,-2.66,-4139410,3.39,1.94,148375230,0
(주)인바이오젠,101140,2021/12,274474964,54.18,64.86,2.58,-7069140,1.64,0.86,10480818,0
(주)인스코비,006490,2021/12,96759051,55.81,64.18,26.22,-7008999,11.84,3.74,36345515,0
(주)인팩,023810,2021/12,215443826,126.39,44.17,16.85,19527327,2.33,0.69,207788910,36
(주)일신석재,007110,2021/12,91890080,75.86,56.86,27.24,-3508574,4.96,2.81,74742973,0
(주)잇츠한불,226320,2021/12,409203365,2.54,97.52,-24.8,-8771491,1.84,0.92,42536918,32.12
(주)제이에스코퍼레이션,194370,2021/12,276844894,64.33,60.85,47.41,-15509465,2.37,0.59,237504109,378.17
(주)제일기획,030000,2021/12,1289135278,74.65,57.26,16.81,95799552,4.97,3.57,1017011069,435.78
(주)제주은행,006220,2021/12,6933433000,1243.83,7.44,-4.74,155932000,0.73,0.23,204434000,2
(주)제주항공,089590,2021/12,1253522783,586.67,14.56,-27.61,-83079708,7.58,3.95,270775568,0
(주)조비,001550,2021/12,103778713,94.86,51.32,14.86,-7973100,3.57,1.8,84597515,0
(주)조흥,002600,2021/12,267558823,83.59,54.47,12.69,31987517,0.95,0.73,250861245,130
(주)종근당,185750,2021/12,1017135388,81.71,55.03,2.57,15281393,5.5,2.28,1333988910,39.34
(주)종근당바이오,063160,2021/12,296707047,85.46,53.92,14.26,-3290658,3.25,1.21,142042515,4
(주)종근당홀딩스,001630,2021/12,434209664,19.89,83.41,49.56,23051487,1.92,0.97,35239253,55.3
(주)주연테크,044380,2021/12,59553004,31.75,75.9,40.84,-14675469,2.54,1.14,88250620,0
(주)지누스,013890,2021/12,628644784,72.5,57.97,63.56,78601503,5.04,3.09,333176643,103.83
(주)지에스,078930,2021/12,6330030000,19.42,83.74,-24.72,138064000,0.93,0.66,230570000,40.01
(주)지에스글로벌,001250,2021/12,1058806545,278.69,26.41,48.81,-322348631,1,0.58,3458026884,0
(주)지에스리테일,007070,2021/12,7678930255,86.78,53.54,8.94,644884562,0.95,0.67,9334986914,117.09
(주)지투알,035000,2021/12,96433589,18.57,84.34,-39.39,-795860,1.83,1.23,19338018,32.28
(주)진도,088790,2021/12,136198148,34.77,74.2,8.17,10692474,0.89,0.31,58922973,8
(주)진양홀딩스,100250,2021/12,259008726,12.12,89.19,69.86,21164080,1.13,0.64,21945214,23.53
(주)진에어,272450,2021/12,601593802,248.25,28.72,-9.04,-73672544,6.88,3.51,247191154,0
(주)천일고속,000650,2021/12,62706050,74.53,57.3,-5.83,-5213402,4.22,2.85,29342955,49.92
(주)청호ICT,012600,2021/12,31859902,47.18,67.94,-36.72,-7708931,7.44,1.32,17774499,0
(주)체시스,033250,2021/06,73002449,121.67,45.11,-3.07,5523588,3.08,1.3,35315843,0
(주)카카오,035720,2021/12,10024652294,52.95,65.38,19.88,815195397,39.5,7.6,2132915885,51.5
(주)카카오뱅크,323410,2021/12,36040068000,552.74,15.32,32.43,-295508000,7.01,3.79,1064933000,0
(주)카카오페이,377300,2021/12,2704763817,55.33,64.38,64.29,283877104,3.2,1.81,403416755,0
(주)카프로,006380,2021/12,395298176,213.71,31.88,128.65,-37211878,1.76,1.07,582429146,0
(주)케이씨,029460,2021/12,671756918,17.83,84.87,5.58,79976,0.76,0.49,164497817,55.06
(주)케이씨씨,002380,2021/12,8810372412,74.34,57.36,10.36,105571093,0.85,0.34,2286587750,95.56
(주)케이씨씨글라스,344820,2021/12,1863136955,34.13,74.55,0,228412841,0.99,0.42,1175659965,139.76
(주)케이씨텍,281820,2021/12,453025638,17.62,85.02,7.71,41084413,1.86,1.15,344546240,43.99
(주)케이씨티시,009070,2021/12,421347219,119.91,45.47,31.91,21548077,1.83,0.55,465993398,11.96
(주)케이에스에스해운,044450,2021/12,1429256003,316.44,24.01,41.79,97630439,1.11,0.7,320166917,67.81
(주)케이에이치필룩스,033180,2021/12,476611904,23.38,81.05,-8.09,-1582183,3.25,0.8,62558627,0
(주)케이이씨,092220,2021/12,443389969,62.28,61.62,34,17029208,1.86,0.84,255215593,0
(주)케이티,030200,2021/12,29362369000,111.77,47.22,2.84,4959328000,0.82,0.55,18387434000,28.79
(주)케이티스카이라이프,053210,2021/12,1147037882,47.57,67.77,-0.76,66267966,0.8,0.54,655354128,13.93
(주)케이티씨에스,058850,2021/12,294267974,81.67,55.05,7.17,20839541,1.09,0.6,548789558,16.84
(주)케이티아이에스,058860,2021/12,369360806,92.63,51.91,3.17,49011157,0.68,0.43,468004264,18.65
(주)케이티앤지,033780,2021/12,9781651431,22.27,81.79,1.6,1103678445,1.63,1.46,3490455808,60.31
(주)코리아써키트,007810,2021/12,573847894,43.66,69.61,14.94,40660737,2.27,0.81,647066653,0
(주)코아스,071950,2021/12,78166477,318.24,23.91,12.02,1978823,3.15,1.82,109319588,0
(주)코오롱,002020,2021/12,1226421434,139.57,41.74,17.24,14935761,1.29,0.55,63307700,11.08
(주)콘텐트리중앙,036420,2021/12,566080690,68.43,59.37,-52.72,-2387462,4.38,1.73,13556692,0
(주)콤텍시스템,031820,2021/12,200855603,42.43,70.21,4.1,2803465,0.85,0.41,201021470,0
(주)큐로,015590,2021/12,165866104,69.22,59.1,-35.41,979288,1.65,1,80705227,0
(주)크라운제과,264900,2021/12,324569692,102.16,49.47,-0.09,34483559,1.54,0.72,381212216,120.28
(주)크라운해태홀딩스,005740,2021/12,355741119,18.99,84.04,-0.5,5605250,0.71,0.39,16719175,19.4
(주)크래프톤,259960,2021/12,5481054422,19.36,83.78,1815.79,676815507,1.08,0.75,1828373788,0
(주)키다리스튜디오,020120,2021/12,266357574,18.06,84.7,33.57,4278737,3.19,1.35,54015594,0
(주)태경비케이,014580,2021/12,208951711,54.66,64.66,19.28,23207215,1.71,0.92,141090925,22
(주)태영건설,009410,2021/12,2745084307,230.03,30.3,13.48,212352559,0.71,0.47,2437679944,70.01
(주)테이팩스,055490,2021/12,115185008,57.01,63.69,29.28,9629149,6.2,2.41,152183705,87.55
(주)토니모리,214420,2021/12,181680485,49.72,66.79,-8.32,4267552,1.77,0.7,89563343,0
(주)티비에이치글로벌,084870,2021/12,117022490,113.96,46.74,8.63,19764603,1.43,0.62,188075550,0
(주)티에이치엔,019180,2021/12,300981024,206.04,32.68,17.44,47413742,1.03,0.48,368053474,10
(주)티와이홀딩스,363280,2021/12,974191199,16.27,86.01,0,11013512,1.68,1.12,17270246,0
(주)티웨이항공,091810,2021/12,734508382,1494.59,6.27,-20.36,35344222,16.02,7.44,214440786,0
(주)티웨이홀딩스,004870,2021/12,93964105,45.28,68.83,60.59,-2772789,2.2,0.96,12351231,0
(주)팜스코,036580,2021/12,855524538,175.76,36.26,13.82,1215645,1.17,0.59,1322927818,19.07
(주)퍼시스,016800,2021/12,575484571,15.67,86.45,13.82,56099747,1.62,0.68,326505280,70.55
(주)포스코인터내셔널,047050,2021/12,9144514594,190.97,34.37,58.79,-635107954,1.83,0.92,30527682713,16
(주)포스코퓨처엠,003670,2021/12,3761333048,61.34,61.98,27.25,91226650,6.2,3.45,1939523998,60
(주)풀무원,017810,2021/12,672083867,33.8,74.74,7.31,32010719,2.15,1.31,116503462,24.44
(주)풍산,103140,2021/12,2809432645,66.88,59.92,31.45,-34607646,0.85,0.47,2556005344,19.99
(주)풍산홀딩스,005810,2021/12,477183128,11.83,89.42,23.9,487017,1.24,0.56,112134798,22.2
(주)플레이그램,009810,2021/12,133170051,139.13,41.82,43.96,-4241295,4.31,0.72,40831807,0
(주)하나금융지주,086790,2021/12,23768470000,33.2,75.07,154.11,1144920000,0.84,0.57,1333884000,46.61
(주)하나투어,039130,2021/12,214812670,78.21,56.11,-85.42,-80629064,14.33,8.39,10781802,0
(주)하이브,352820,2021/12,3990363071,50.29,66.54,18.37,24607079,5.99,2.13,536640323,0
(주)하이스틸,071090,2021/12,271523942,90.44,52.51,52.43,875804,4.4,0.35,238750250,8
(주)하이트론씨스템즈,019490,2021/12,47438063,129,43.67,0.74,-17408253,4.38,1.04,27476054,0
(주)한국전자홀딩스,006200,2021/12,135117848,2.3,97.75,137.59,759257,0.98,0.3,11603093,0
(주)한국종합기술,023350,2021/12,339419339,138.52,41.92,-6.93,14839628,0.99,0.38,268251761,19
(주)한국카본,017960,2021/12,492538101,21.77,82.12,-11.77,29038314,1.64,1.01,361307876,29.36
(주)한국토지신탁,034830,2021/12,1452266768,68.32,59.41,-1.93,265227652,0.93,0.58,205078260,9.03
(주)한국특강,007280,2021/12,458713983,223.06,30.95,66.51,3898186,1.82,0.65,691525200,0
(주)한국화장품제조,003350,2021/12,76545671,78.06,56.16,9.39,12582952,4.35,2.6,67809682,0
(주)한농화성,011500,2021/12,216969691,46.89,68.08,29.07,-941841,2.83,0.98,268796630,44.99
(주)한독,002390,2021/12,828222311,114.91,46.53,2.8,35860277,1.31,0.8,511148488,70
(주)한미글로벌건축사사무소,053690,2021/12,175659721,55.77,64.2,19.64,12724980,1.52,0.97,139233054,77.79
(주)한샘,009240,2021/12,1079912025,81.21,55.18,2.87,18548149,6.18,3.36,1773410963,82.85
(주)한섬,020000,2021/12,1556094735,25.04,79.97,15.9,180350765,1.12,0.65,1384773096,107.04
(주)한솔케미칼,014680,2021/12,947517041,55.51,64.3,24.65,118553237,7.64,3.52,570246565,41.23
(주)한솔홈데코,025750,2021/12,297476112,79.6,55.68,3.78,3890657,1.28,0.74,257504996,1.92
(주)한익스프레스,014130,2021/12,354782569,466.74,17.64,17.74,17105844,1.64,1.03,688990229,0
(주)한진,002320,2021/12,2812743955,110.96,47.4,11.8,58037613,0.58,0.31,2155710482,11.62
(주)한진중공업홀딩스,003480,2021/12,368859000,23.82,80.76,2.94,5485000,0.74,0.35,11211000,1.68
(주)한진칼,180640,2021/12,3113888377,59.1,62.85,-19.77,22162465,2.75,1.69,33445400,0
(주)한창,005110,2021/12,64858706,285.86,25.92,91.28,-7211911,7.47,3.69,11188914,0
(주)한창제지,009460,2021/12,248597574,129.03,43.66,6.26,13911220,1.78,1.05,182209639,4
(주)한컴라이프케어,372910,2021/12,202661295,84.03,54.34,-15.53,32258276,0.06,0.03,115131124,0
(주)한화,000880,2021/12,8129051078,126.6,44.13,-1.63,296427176,1.07,0.79,3935568528,14.27
(주)현대리바트,079430,2021/12,853832893,75.77,56.89,1.72,-22226851,0.93,0.58,1386038274,9.79
(주)현대미포조선,010620,2021/12,3857973375,78.92,55.89,2.77,45961565,1.8,0.77,2857835280,0
(주)현대백화점,069960,2021/12,6661268373,66.25,60.15,21.44,409047057,0.58,0.4,1512060769,20.55
(주)현대지에프홀딩스,005440,2021/12,1771645852,21.21,82.5,10.49,87455783,0.82,0.53,1671200575,37.53
(주)현대퓨처넷,126560,2021/12,907556752,16.01,86.2,-85.07,-10872429,0.86,0.5,33900087,17.57
(주)현대홈쇼핑,057050,2021/12,1748035645,16.56,85.79,-0.42,89592106,0.78,0.49,1080403665,45.79
(주)형지엘리트,093240,2021/06,99541576,66.82,59.95,-5.86,10909338,3.3,0.53,58065504,0
(주)혜인,003010,2021/12,194652483,81.86,54.99,-5.14,23904490,1.05,0.59,206355705,21.98
(주)호텔신라,008770,2021/12,2220067706,278.48,26.42,20.06,-23830611,7.58,5.15,3379077455,3.8
(주)화승알앤에이,378850,2021/12,370304708,,,,11061263,,,504853495,
(주)화승엔터프라이즈,241590,2021/12,386893606,8.84,91.88,22.64,3874707,3.8,2.1,4845159,9
(주)화승인더스트리,006060,2021/12,394326155,102.23,49.45,-10.24,16558016,3.38,1.84,831500386,35.69
(주)화승코퍼레이션,013520,2021/12,291165998,91.71,52.16,-87.62,-21846917,1.52,0.63,77732387,4.44
(주)화신,010690,2021/12,679468578,105.7,48.62,2.28,18522636,1.23,0.37,724967784,13.2
(주)화인베스틸,133820,2021/12,183238936,130.5,43.38,25.78,11174822,1.37,0.86,124076835,0
(주)황금에스티,032560,2021/12,265600353,16.14,86.1,15.98,40489692,0.86,0.51,136869419,39.98
(주)효성,004800,2021/12,3114280899,17.3,85.25,256.38,169200112,1.09,0.62,1053086491,122.83
(주)후성,093370,2021/12,429789300,54.32,64.8,28.67,56935140,8.98,3.04,305250826,3
(주)휠라홀딩스,081660,2021/12,774385254,57.94,63.31,28139.38,67024954,8.5,4.72,106259524,98.33
(주)휴니드테크놀러지스,005870,2021/12,267340262,100.73,49.82,14.96,-18270879,1.14,0.61,227701908,0
(주)휴비스,079980,2021/12,741560184,78,56.18,20.65,-2375209,1.15,0.65,884891965,5.72
(주)휴스틸,005010,2021/12,864753852,42.58,70.14,63.96,-3836807,0.28,0.09,562774606,16
AJ네트웍스(주),095570,2021/12,1198209312,221.42,31.11,7.05,-3552719,0.96,0.5,485523716,25.82
CS홀딩스(주),000590,2021/12,176178626,4.88,95.35,9.73,2069587,0.69,0.39,3673024,9.84
DB금융투자(주),016610,2021/12,7260100609,757.46,11.66,-10.84,-21520129,0.42,0.25,1278947330,9.76
DB손해보험(주),005830,2021/12,51188047572,719.19,12.21,5.08,1732950316,0.82,0.44,18142359103,593.65
HD현대(주),267250,2021/12,8113257344,43.78,69.55,-32.5,32092203,4.43,0.76,253751437,321.09
KG스틸(주),016380,2021/12,2693634952,139.96,41.67,52.87,-43496731,2.27,0.86,3208372156,1.8
KISCO홀딩스(주),001940,2021/12,558112174,0.23,99.77,2.78,10628153,0.8,0.47,14673671,29.99
LG이노텍(주),011070,2021/12,6989346974,141.24,41.45,57.1,899768500,3.37,1.62,14594815510,59.99
LS일렉트릭(주),010120,2021/12,2479393760,76.35,56.71,1.23,135707107,1.83,1.2,1877447872,19.55
OCI(주),010060,2021/12,3523644465,40.26,71.3,27.86,147566106,1.64,0.91,1562391312,37.49
SK이노베이션(주),096770,2021/12,18467371516,19.39,83.76,4.67,1048345897,2.09,1.23,3986068370,45.01
SNT다이내믹스(주),003570,2021/12,862694071,32.62,75.4,13.68,1213885,0.64,0.3,258982135,6.54
SNT모티브(주),064960,2021/12,1136568771,33.73,74.78,2.53,61800157,1.45,0.74,899539631,19.02
STX엔진(주),077970,2021/12,823074240,199.21,33.42,-17.84,18351486,2.03,0.66,458282068,0
STX중공업(주),071970,2021/12,395553795,163.44,37.96,-41.06,15555794,2.63,0.59,133488769,0
가온전선(주),000500,2021/12,604022609,126.04,44.24,17.45,-3805452,0.79,0.32,906022358,7.94
강남제비스코(주),000860,2021/12,425745704,38.76,72.06,14.21,-10836978,0.76,0.43,296835997,50
경인전자(주),009140,2021/12,57237990,9.24,91.54,46.29,-711399,1.28,0.71,15381397,4.14
계룡건설산업(주),013580,2021/12,1722670383,162.72,38.06,19.06,133322211,0.62,0.37,1870762289,15.87
계양전기(주),012200,2021/12,267376649,47.12,67.97,3.59,-8209661,1.21,0.7,376258561,0
고려산업(주),002140,2021/12,221301230,130.84,43.32,10.64,15489675,1.44,0.69,203466117,3.96
고려아연(주),010130,2021/12,8321229495,16.21,86.05,26.72,753958441,1.74,1.1,7162506078,374.65
고려제강(주),002240,2021/12,1398329842,22.39,81.71,13.67,30395449,0.68,0.28,496814840,29.99
광동제약(주),009290,2021/12,716918498,47.59,67.76,7.97,38260011,1.19,0.73,825228474,7.84
광전자(주),017900,2021/12,237010707,13.01,88.49,11.15,645806,1.1,0.61,160751045,8.69
교보증권(주),030610,2021/12,10989004086,686.78,12.71,27.04,-972275165,0.44,0.33,2234605379,3.99
교촌에프앤비(주),339770,2021/12,217293174,37.49,72.73,13.22,24492984,3.74,2.61,493460740,59.58
국도화학(주),007690,2021/12,1210605326,66.09,60.21,77.58,-53590535,0.99,0.42,1487452666,42.19
국제약품(주),002720,2021/12,138137899,104.65,48.87,-8.51,9463120,3.16,1.39,115744740,0
그랜드코리아레저(주),114090,2021/12,526147368,37.92,72.5,-53.87,-131495307,3.18,1.91,85086861,0
그린케미칼(주),083420,2021/12,211689251,71.56,58.29,18.08,15654812,3.95,1.65,286224270,29.16
극동유화(주),014530,2021/12,295977178,69.53,58.99,54.88,-12242340,1.43,0.68,956173713,30.9
금강공업(주),014280,2021/12,585743675,107.74,48.14,18.89,-20503879,1.18,0.5,298991737,9.2
금호건설(주),002990,2021/12,1740624183,162.11,38.15,12.87,179188030,0.85,0.48,2064503271,15.55
금호석유화학(주),011780,2021/12,4648774193,51.01,66.22,57.64,1144956598,3.59,1.71,5501282084,167.72
금호전기(주),001210,2021/12,77525463,418.34,19.29,-6.82,-8802848,4.94,2.92,40059683,0
금호타이어(주),073240,2021/12,2553456371,283.95,26.04,20.53,-30907429,3.61,1.56,2058953576,0
기신정기(주),092440,2021/03,266957630,7.62,92.92,3.22,13853440,0.83,0.33,111831417,30
기아(주),000270,2021/12,45188766000,76.68,56.6,19.26,4358394000,1.91,1.15,40979570000,56.22
깨끗한나라(주),004540,2021/12,583504193,166.13,37.58,-2.29,27131168,1.63,0.65,576690546,0
남광토건(주),001260,2021/12,273842120,212.09,32.04,49.92,-10811766,2.24,1.24,356740020,0
남양유업(주),003920,2021/12,999213819,24.26,80.48,0.39,38499037,0.91,0.32,939637148,19.28
남해화학(주),025860,2021/12,714905509,52.95,65.38,43.77,-118070471,1.76,0.88,1451884407,5.79
네이버(주),035420,2021/12,12962420566,38.9,72,21.62,1365965765,8.3,5.1,5018667294,462.9
넥센타이어(주),002350,2021/12,2826255916,80.07,55.53,17.08,127890680,0.77,0.41,1414959477,19.99
넷마블(주),251270,2021/12,9115218197,60.67,62.24,-4.27,562220023,2.34,1.73,1319595715,503.31
다스코(주),058730,2021/12,271523507,127.12,44.03,30.3,-17074963,1.08,0.62,255230457,0
다올투자증권(주),030210,2021/12,4683397881,606.44,14.16,59.25,-344854588,1,0.35,522222785,13.62
대덕전자(주),353200,2021/12,946516026,37.27,72.85,0,201374395,1.98,0.92,993659136,60.04
대동전자(주),008110,2021/03,167956124,23.01,81.29,13.49,3346893,0.51,0.25,17834161,0
대림비앤코(주),005750,2021/12,326208504,107.28,48.24,12.69,-1737841,1.15,0.58,259516086,13
대림통상(주),006570,2021/12,155564413,83.93,54.37,-7.61,-4997786,1.24,0.53,122388225,0
대상(주),001680,2021/12,2627406794,117.27,46.03,10.38,49069719,0.97,0.66,2875271858,80.04
대상홀딩스(주),084690,2021/12,489025555,31.3,76.16,7.16,10547214,1.38,0.91,27852062,24.02
대성산업(주),128820,2021/12,903391133,97.58,50.61,10.89,-19867865,0.64,0.31,793717279,0
대성에너지(주),117580,2021/12,743488952,133,42.92,3.7,54464250,1.2,0.45,769219471,24.72
대성홀딩스(주),016710,2021/12,373572629,50.33,66.52,-48.14,3512386,3.19,1.61,18738676,25
대신증권(주),003540,2021/12,15138810188,647.12,13.38,6.23,143066240,1,0.55,2432183746,21.71
대영포장(주),014160,2021/12,246069404,47.14,67.96,23.74,10048392,2.62,0.95,322594395,0
대우전자부품(주),009320,2021/12,94393900,169.98,37.04,30.59,4167236,5.49,3.3,99183663,0
대우조선해양(주),042660,2021/12,10440796983,390.72,20.38,-36.3,476343187,2.06,1.13,4485486216,0
대원강업(주),000430,2021/12,645824081,54.25,64.83,2.77,13411386,0.79,0.54,619242799,20
대원전선(주),006340,2021/12,221689139,151.07,39.83,29.35,-12049810,3.22,0.94,464089080,0
대원제약(주),003220,2021/12,399113228,84.85,54.1,10.68,22462757,2.8,1.68,339075956,38.82
대원화성(주),024890,2021/12,130201789,84.71,54.14,4.64,-4320826,4.12,0.95,106941933,0
대창단조(주),015230,2021/12,201583382,16.24,86.03,46.61,-21619349,0.9,0.52,283527611,24.48
대한방직(주),001070,2021/12,229703997,67.39,59.74,14.3,-8700782,1.97,1.49,193044318,0
대한유화(주),006650,2021/12,2316879619,19.2,83.89,33.58,302907066,1.38,0.56,2493254018,52.72
대한전선(주),001440,2021/12,1367623894,249.05,28.65,28.51,-14707013,11.51,2.03,1861164962,0
대한제강(주),084010,2021/12,824574681,54.93,64.54,48.79,115972450,1.22,0.48,1146676655,35.01
대한제당(주),001790,2021/12,1032018133,107.08,48.29,4.05,-22968000,8.74,0.55,1159975598,22.07
대한제분(주),001130,2021/12,892599472,20.67,82.87,11.55,11771978,0.47,0.32,348651167,48.68
대한해운(주),005880,2021/12,2221276794,137.25,42.15,-4.75,227480935,1.26,0.68,476312830,0
대한화섬(주),003830,2021/12,907819642,22.34,81.74,35.05,-3186446,0.31,0.18,117346875,12.69
덕양산업(주),024900,2021/12,436866725,785.86,11.29,6.5,22140666,3.43,1.26,1295145746,0
동국제강(주),001230,2021/12,5952755754,118.39,45.79,48.73,33781297,1,0.27,6861705914,6.35
동부건설(주),005960,2021/12,1010132311,86.03,53.76,-6.83,937819,0.71,0.51,1015792261,18.01
동성제약(주),002210,2021/12,104581874,125.2,44.41,-3.86,-2751533,9.75,4.33,84407658,0
동아쏘시오홀딩스(주),000640,2021/12,985709393,51.53,66,6.14,37952794,1.44,1.02,57840774,19.69
동아에스티(주),170900,2021/12,1115282177,69.03,59.16,0.6,48426080,1.39,0.94,590123656,19.99
동아타이어공업(주),282690,2021/12,408960082,10.43,90.56,24.49,7950422,0.55,0.37,178572150,199.98
동양생명보험(주),082640,2021/12,37103488801,1118.87,8.2,-8.66,1015237391,0.44,0.19,6347567181,11.98
동양철관(주),008970,2021/12,169432262,101.39,49.65,-2.38,-32827211,2.9,1.57,144246774,0
동양피스톤(주),092780,2021/12,287022421,175.76,36.26,10.79,16264670,1.53,0.7,294722120,12
동원금속(주),018500,2021/03,263248980,1088.57,8.41,-20.78,14334170,4.93,1.5,206340080,0
동원산업(주),006040,2021/12,1635436303,100.03,49.99,1.13,102786476,1.44,0.95,710001714,92.75
동원수산(주),030720,2021/12,91576488,59.41,62.73,4.04,8541447,0.92,0.69,102770966,0
동원시스템즈(주),014820,2021/12,1367773225,108.78,47.9,34.93,48609688,3.24,1.56,785069196,11.93
동일고무벨트(주),163560,2021/12,303794263,51.51,66,14.29,-13921298,0.81,0.46,272693029,16
동일산업(주),004890,2021/12,446084341,13.26,88.29,43.78,18610014,0.97,0.46,405515547,71.45
동일제강(주),002690,2021/12,180512781,17.56,85.06,48.26,-8161282,0.6,0.23,182235774,3.9
동화약품(주),000020,2021/12,416267867,20.92,82.7,1.79,30534128,1.81,1.12,272213188,17.84
두산밥캣(주),241560,2021/12,3901017457,27.02,78.73,-85.37,-27885593,2.02,0.99,29835153,240
두산에너빌리티(주),034020,2021/12,14031871119,146.1,40.63,4.1,561060480,3.12,0.99,3592881974,0
두산퓨얼셀(주),336260,2021/12,698854941,34.87,74.15,-17.41,-140056687,10.6,6.19,381412348,0
디씨엠(주),024090,2021/12,286895606,21.8,82.1,51.67,15806801,1.66,0.61,250829060,137.82
디아이동일(주),001530,2021/12,753016816,57.52,63.48,28.31,-6165935,2.13,0.72,349556714,31.26
디에스알(주),155660,2021/12,237956938,43.13,69.87,18.87,9164444,1.28,0.47,194912996,10
디에스알제강(주),069730,2021/12,241710739,57.12,63.64,17.56,-13140395,1.12,0.39,207142760,8
디엘(주),000210,2021/12,3710068299,24.1,80.58,-94.63,13416921,0.76,0.39,46197656,31.04
