회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(영업수익)(*),[공통]평균배당률(IFRS)
(주)농심,004370,2022/12,2687384597,27.47,78.45,13.95,127355576,1.07,0.77,2395960802,95.07
(주)농심홀딩스,072710,2022/12,571596295,1.4,98.62,4.04,16010870,0.66,0.49,20071130,50
(주)다우기술,023590,2022/12,1139873834,80.67,55.35,10.45,94029889,1.78,1.27,301413316,115.41
(주)다이나믹디자인,145210,2022/12,80697224,63.72,61.08,13.08,-14850796,17.21,0.19,31113110,0
(주)대교,019680,2022/12,594879015,50.42,66.48,-0.69,53027731,1.12,0.58,589098718,0.41
(주)대구백화점,006370,2022/12,399527018,49.21,67.02,-7.76,-14201339,0.55,0.36,70060517,0.77
(주)대덕,008060,2022/12,523823895,0.47,99.54,45.96,5524447,0.57,0.4,20243117,80.03
(주)대동,000490,2022/12,1037444849,268.66,27.13,15.16,-55362484,1.75,0.84,1020419354,9.65
(주)대양금속,009190,2022/12,278312224,157.94,38.77,17.72,11707485,2.38,1.26,239479973,0
(주)대우건설,047040,2022/12,9668849513,222.94,30.97,15.25,-532919702,1.06,0.56,9318914840,0
(주)대웅,003090,2022/12,467020461,5,95.24,6.41,45380879,4.87,2.44,102401976,14.3
(주)대웅제약,069620,2022/12,1374022214,108.23,48.02,10.05,92493752,4.76,3.09,1161253630,22.93
(주)대유에이텍,002880,2022/12,421159049,449.44,18.2,17.45,24506274,2.3,0.97,492214794,0
(주)대유플러스,000300,2022/12,266382911,377.31,20.95,-34.72,-30219845,3.3,1.65,104721318,0
(주)대창,012800,2022/12,562912422,148.83,40.19,10.03,21559124,1,0.45,654317789,0
(주)대한항공,003490,2022/12,28065730615,204.21,32.87,53.23,5368435223,1.38,0.86,13412724921,15
(주)대현,016090,2022/12,297649820,22.67,81.52,10.91,21770390,0.6,0.35,319305280,18.1
(주)대호에이엘,069460,2022/12,157016307,107.63,48.16,21.36,5065643,2.97,0.88,174036741,0
(주)더메디팜,118000,2022/12,129648762,31.05,76.3,19.26,-3117778,1.78,0.54,19098327,0
(주)더블유게임즈,192080,2022/12,723165536,12.63,88.79,-3.04,41857987,1.74,1.06,206870475,108.57
(주)더존비즈온,012510,2022/12,823154130,93.49,51.68,-5.13,71980918,6.34,2.35,297680162,45.72
(주)덕성,004830,2022/12,120573135,45.83,68.57,9.17,9587428,3.7,0.86,116399706,8.32
(주)덴티움,145720,2022/12,605644843,86.87,53.51,26.67,64124596,3.71,1.83,285310921,41.83
(주)도화엔지니어링,002150,2022/12,495800634,79.39,55.74,-5.79,18627523,1.63,0.91,550919165,55.3
(주)동남합성,023450,2022/12,92085226,84.07,54.33,20.65,12891622,4.81,3.76,193400697,33.62
(주)동방,004140,2022/12,517263612,336.31,22.92,27.66,43300666,1.86,0.87,728039189,0
(주)동방아그로,007590,2022/12,215451170,43.86,69.51,9.6,6450283,0.82,0.56,146246080,45.55
(주)동서,026960,2022/12,1605210800,4.9,95.33,4.06,82688581,2.15,1.32,516898546,144.5
(주)동성케미컬,102260,2022/12,482177264,41.07,70.88,41.07,43869259,0.81,0.58,529993482,19.58
(주)동아지질,028100,2022/12,371930624,67.56,59.68,-8.01,31470461,1.4,0.79,266282780,98.58
(주)동양,001520,2022/12,926206557,20.84,82.75,18.59,-14789063,0.55,0.29,625318466,6.52
(주)동양고속,084670,2022/12,165071359,120.47,45.36,28.65,-4815792,0.81,0.49,104226140,0
(주)동원에프앤비,049770,2022/12,1442896840,99.31,50.17,5.96,54332944,1.09,0.69,1876232243,70
(주)두산,000150,2022/12,5012811344,57.46,63.51,11.34,-101565274,0.91,0.42,1077195113,28.91
(주)두올,016740,2022/12,287289681,67.92,59.55,0.42,21045635,0.89,0.42,227240330,3.14
(주)드림텍,192650,2022/12,389586094,49.51,66.89,15.89,44664508,3.46,2.49,641554240,192.97
(주)디비아이엔씨,012030,2022/12,428747549,39.43,71.72,24.84,25600546,0.78,0.45,347588559,0
(주)디아이,003160,2022/12,217873583,66.51,60.06,-18.32,7443914,2.66,1.02,151824315,15.01
(주)디아이씨,092200,2022/12,398240294,468.71,17.58,15.51,66376795,3.56,1.62,472804592,0
(주)디알비동일,004840,2022/12,262339726,33.4,74.96,-57.34,-3594714,0.67,0.38,40847596,7.74
(주)디엔오토모티브,007340,2022/12,1632577263,144.8,40.85,228.58,57370278,1.36,0.75,772331699,344.93
(주)디지비금융지주,139130,2022/12,4354003044,34.59,74.3,26.38,348922125,0.55,0.36,247369534,13
(주)락앤락,115390,2022/12,567175879,12.32,89.03,-6.41,79075792,1.32,0.6,227923191,54.76
(주)마니커,027740,2022/12,170180863,242.01,29.24,26.58,-3976276,3.51,1.41,320679009,0
(주)메리츠금융지주,138040,2022/12,2683516183,66.05,60.22,-38.28,-39466400,4.7,1.68,157122957,17.8
(주)메타랩스,090370,2022/12,84868537,10.17,90.77,-27.5,-799299,4.9,0,11638006,0
(주)모나리자,012690,2022/12,97794376,26,79.37,13.6,6565473,2.54,1.32,120870094,9.68
(주)모나미,005360,2022/12,166227997,106.08,48.53,14.06,-10651194,1.4,0.69,111086932,7
(주)모토닉,009680,2022/12,463199227,7.81,92.75,14.17,20196623,0.84,0.57,223860213,52.43
(주)무학,033920,2022/12,597841141,25.43,79.72,21.62,28101613,0.75,0.27,148218922,106.88
(주)미래아이앤지,007120,2022/12,96334886,41.02,70.91,64.31,5844313,1.16,0.44,12828959,0
(주)바이오노트,377740,2022/12,1096584391,4.74,95.48,-23.37,253453608,1.1,0.79,475158632,98
(주)방림,003610,2022/09,241989773,20.17,83.21,6.98,303481,1.08,0.51,93315362,7.74
(주)백산,035150,2022/12,266024191,57.6,63.45,10.91,40144903,1.95,1.19,226775562,24.89
(주)벽산,007210,2022/12,462714949,109.06,47.83,19.03,33413921,1.4,0.54,350832794,4.13
(주)보락,002760,2022/12,60912252,25.89,79.43,21.81,2548454,2.92,1.67,48434716,3.5
(주)보령,003850,2022/12,870256643,72.26,58.05,21.47,26786300,3.17,1.93,722056442,19.18
(주)비비안,002070,2022/12,192175877,108.97,47.85,13.51,-2222885,1.59,0.38,192774982,0
(주)비상교육,100220,2022/12,306759391,55.64,64.25,24.32,-292829,0.6,0.39,208542777,18.85
(주)비와이씨,001460,2022/12,657344581,28.5,77.82,2.99,9126339,0.88,0.57,168169259,59.86
(주)비지에프,027410,2022/12,1513373776,3.26,96.84,16.94,22151752,0.38,0.2,49496018,11
(주)비지에프리테일,282330,2022/12,2857090834,206.8,32.59,12.06,617016113,4.6,2.86,7577772993,409.79
(주)빙그레,005180,2022/12,743539884,26.73,78.91,10.92,-29082353,0.99,0.64,1091455402,26.66
(주)사조대림,003960,2022/12,758321849,74.39,57.34,20.7,25147515,0.9,0.48,1407384624,5.61
(주)사조오양,006090,2022/12,343207955,66.65,60.01,12.24,-16187076,0.59,0.34,369125207,2.4
(주)삼성출판사,068290,2022/12,211487638,20.44,83.03,-8.1,19738978,2.09,1.16,51665697,40
(주)삼양사,145990,2022/12,2278458050,86.53,53.61,12.01,61181670,0.58,0.31,1998768182,23.52
(주)삼양패키징,272550,2022/12,642309324,77.87,56.22,3.93,31281547,1.2,0.71,407352726,15
(주)삼양홀딩스,000070,2022/12,2074324604,15.86,86.31,-40.09,163337111,0.5,0.31,210968169,61.13
(주)삼영,003720,2022/12,98509521,90.01,52.63,6.91,6230540,2.45,1.47,115386329,0
(주)삼원강재,023000,2022/12,293690103,27.26,78.58,21.39,6224660,0.6,0.41,364111086,20.86
(주)삼익악기,002450,2022/12,292340683,51.13,66.17,-10.75,4991982,0.92,0.54,135261634,8.95
(주)삼일씨엔에스,004440,2022/12,401468204,50.66,66.37,0.4,1287541,0.62,0.27,224964587,0
(주)삼천리,004690,2022/12,3604174264,165.45,37.67,52.81,288837796,1.26,0.27,4008200326,50.66
(주)상상인증권,001290,2022/12,600349827,165.29,37.7,10.55,31736377,0.67,0.35,50863012,0
(주)서연,007860,2022/12,316196307,1.21,98.81,32.78,7644264,1.05,0.38,20739795,18.49
(주)서연이화,200880,2022/12,1214063323,69.44,59.02,14.86,91928629,0.38,0.24,1238493477,29.99
(주)서원,021050,2022/12,266232857,95.42,51.17,5.37,10941811,0.78,0.38,275679213,0
(주)서흥,008490,2022/12,541149356,69.61,58.96,-7.68,35955939,1.65,1.1,382007090,73.1
(주)선앤엘,002820,2022/12,479170758,120.66,45.32,-1.97,-18960562,0.36,0.19,312133746,0
(주)선진,136490,2022/12,915554063,114.75,46.57,2.48,14921702,0.94,0.43,1198282787,20
(주)성안,011300,2022/12,115883629,300.89,24.94,68.9,-3118088,2.56,0.93,52521837,0
(주)세아베스틸지주,001430,2022/12,1757749084,15.87,86.3,-67.51,8265846,0.55,0.34,699556411,17.57
(주)세아제강,306200,2022/12,1465129429,76.73,56.58,20.33,216043376,0.74,0.31,1801835090,118.46
(주)세아제강지주,003030,2022/12,794421468,16.52,85.82,134.09,18653633,1.25,0.58,31360730,43.9
(주)세아특수강,019440,2022/12,520544283,58.88,62.94,19.79,10366083,0.74,0.35,760247864,19.47
(주)세아홀딩스,058650,2022/12,1129395124,15.49,86.59,6.65,34488565,0.57,0.38,56728965,68.96
(주)세우글로벌,013000,2022/12,49842667,8.79,91.92,-13.36,2873056,1.85,0.74,28065827,0
(주)세원정공,021820,2022/06,298109844,11.94,89.33,-4.74,22360849,0.31,0.31,55615777,5
(주)세이브존아이앤씨,067830,2022/12,573569548,23.58,80.92,-2.31,30136901,0.36,0.21,119350275,2.76
(주)세진중공업,075580,2022/12,411876748,148.85,40.18,63.8,23784712,3.32,1.88,363065834,26.37
(주)셀트리온,068270,2022/12,5571483130,33.61,74.84,19.9,27368540,10.83,7,1937469297,40.61
(주)솔루엠,248070,2022/12,487384549,105.78,48.59,49.87,33399625,5.72,3.53,931449231,0
(주)수산인더스트리,126720,2022/12,492299259,7.81,92.76,1.46,12505026,0.83,0.49,205171983,300
(주)수산중공업,017550,2022/12,181493057,63.19,61.28,16.19,5580811,2.29,1.1,120360819,2
(주)시디즈,134790,2022/12,84677096,33.88,74.7,-4.05,11674907,2.5,1.2,241730925,67.16
(주)신도리코,029530,2022/12,1001305541,7.73,92.82,17.05,32028391,0.41,0.33,361238885,25.82
(주)신성이엔지,011930,2022/12,438118921,180.19,35.69,48.57,-24957210,3.77,2.13,489623723,0
(주)신세계,004170,2022/12,8345250728,110.77,47.44,11.61,485773160,0.69,0.52,1865707316,74.93
(주)신세계아이앤씨,035510,2022/12,475059173,31.66,75.96,11.8,18269750,1.02,0.06,588156344,76.43
(주)신세계인터내셔날,031430,2022/12,1134250211,59.18,62.82,8.01,96763469,1.86,0.25,1430631262,50
(주)신세계푸드,031440,2022/12,897129700,207.75,32.49,6.17,20451455,1.17,0.64,1404343641,15
(주)신영와코루,005800,2022/12,385696451,17.69,84.97,6.53,6308066,0.42,0.03,201337780,30
(주)신원,009270,2022/12,536283517,135.29,42.5,12.94,52819442,1.37,0.67,982793786,15.72
(주)신풍,002870,2022/12,82035090,2.71,97.36,-23.21,-3573946,1.19,0.51,13611377,7.93
(주)신한금융지주회사,055550,2022/12,37456314000,40.41,71.22,-3.18,1477913000,0.88,0.66,1715212000,15.33
(주)신화다이나믹스,001770,2022/12,88291972,71.59,58.28,19.56,14167789,1.16,0.6,125263993,2
(주)신흥,004080,2022/12,131824972,26.47,79.07,-7.03,5109852,1.83,1.33,117958170,18.1
(주)쌍방울,102280,2022/12,138384157,18.42,84.44,7.09,-9997683,3.55,0.72,98478361,0
(주)쎌마테라퓨틱스,015540,2022/12,16313158,671.26,12.97,-20.75,-2333759,74.49,0,7582315,0
(주)쏘카,403550,2022/12,573698840,123.16,44.81,31.72,-53184955,3.57,1.82,375330069,0
(주)씨아이테크,004920,2022/12,64399134,47.51,67.79,34.56,3615812,1.76,0.76,22844046,0
(주)씨티알모빌리티,308170,2022/12,261045349,161.78,38.2,6.94,-1497730,2.26,0.95,295033458,0
(주)아모레퍼시픽,090430,2022/12,5264930130,8.59,92.09,-17.29,134044742,2.87,1.29,2874461833,136.04
(주)아모레퍼시픽그룹,002790,2022/12,2253119953,2.62,97.45,325.25,114713227,2.3,1.02,153491537,45.22
(주)아센디오,012170,2022/12,72584409,127.25,44.01,-14.16,-23125265,3.93,2.09,18502454,0
(주)아이마켓코리아,122900,2022/12,825178689,114.06,46.72,13.83,60156296,1.08,0.85,2678991235,25.98
(주)아이에이치큐,003560,2022/12,207307519,234.47,29.9,-27.05,10961970,4.56,1.26,42885615,0
(주)알루코,001780,2022/12,457845623,105.7,48.61,39.07,-17157424,2.15,0.89,384708297,0
(주)에넥스,011090,2022/12,126885952,191.75,34.28,1.29,-6270439,3.99,1.08,202907389,0
(주)에스비에스,034120,2022/12,1223425318,73.23,57.73,11.3,-316026,1.47,0.74,1012638772,19.38
(주)에스엠벡셀,010580,2022/12,149584550,123.33,44.78,87.18,3616801,4.46,0,136788024,0
(주)에스원,012750,2022/12,1985699161,34.77,74.2,6.59,262034569,2.16,1.58,2427260264,444.88
(주)에스제이엠,123700,2022/12,164449836,11.93,89.34,10.39,8979860,0.58,0.34,74168843,20
(주)에스제이엠홀딩스,025530,2022/12,164567453,9.66,91.19,-5.42,3143965,0.55,0.28,5772084,27.22
(주)에스지글로벌,001380,2022/12,179460629,49.57,66.86,16.66,12328964,0.85,0.37,65845883,0
(주)에스지세계물산,004060,2022/12,301488493,20.76,82.81,8.92,5535761,0.79,0.39,145338428,0
(주)에스피씨삼립,005610,2022/12,988127994,165.83,37.62,18.62,60623719,2.41,1.64,1624277379,31.94
(주)에이블씨엔씨,078520,2022/12,177723240,44.3,69.3,-3.74,24129512,1.99,0.96,191998894,0
(주)에이엔피,015260,2022/12,109273430,192.76,34.16,56.39,-9472836,2.52,1.25,108358778,0
(주)에이프로젠,007460,2022/12,557404688,88.45,53.06,-57.09,-40882172,3.34,0,34794714,0
(주)에이프로젠바이오로직스,003060,2022/12,589189697,42.84,70.01,30.79,8755196,1,0.45,44534150,0
(주)에이플러스에셋어드바이저,244920,2022/12,204362337,61.25,62.01,5.33,17636459,1.79,0.93,230018279,40
(주)에프앤에프,383220,2022/12,1329134616,45.15,68.9,0,344406258,43.85,5.4,1615587865,1593.14
(주)에프앤에프홀딩스,007700,2022/12,1932104799,0.44,99.56,1358.39,19612357,0.71,0.27,42634395,69.92
(주)엔씨소프트,036570,2022/12,4341399984,34.66,74.26,12.79,698486983,4.93,2.28,2401567306,1235.8
(주)엔아이스틸,008260,2022/12,397444643,111.19,47.35,43.18,42398673,0.97,0.51,355390202,20
(주)엔케이,085310,2022/12,130377788,25.6,79.62,3.22,157998,0.96,0.62,71185313,0
(주)엘에스,006260,2022/12,5294493000,33.31,75.01,70.31,117593000,0.63,0.39,594446000,26.44
(주)엘에스네트웍스,000680,2022/12,1257451252,138.41,41.94,2.31,-3100694,0.65,0.34,229195331,0
(주)엘에프,093050,2022/12,1973686923,30.04,76.9,11.04,29238254,0.42,0.29,1271908968,13.63
(주)엘엑스세미콘,108320,2022/12,1282402041,35.73,73.68,11.61,-83590346,1.89,1.39,2119345364,900
(주)엘엑스인터내셔널,001120,2022/12,3782850589,63.8,61.05,-1.14,350664004,0.88,0.39,4108362284,55.68
(주)엘엑스하우시스,108670,2022/12,2059455000,190.51,34.42,3.66,63391000,1.04,0.47,3065048000,4.09
(주)엘엑스홀딩스,383800,2022/12,972926000,1.16,98.85,0,72246000,0.88,0.68,103493000,31
(주)엘지,003550,2022/12,9903973000,3.81,96.33,7.86,800588000,1.53,1.23,1067525000,59.2
(주)엘지생활건강,051900,2022/12,4707323720,14.03,87.7,-23.66,378226858,5.63,2.52,3783321412,75.78
(주)엘지에너지솔루션,373220,2022/12,23202810000,38.16,72.38,26.16,-2392526000,8.96,5.01,10581787000,0
(주)엘지유플러스,032640,2022/12,18621116000,128.59,43.75,-0.18,3327084000,1.05,0.72,12781569000,6.68
(주)엘지헬로비전,037560,2022/12,1417169225,127.13,44.03,8.15,176509413,1.05,0.56,1168286507,4.8
(주)엘지화학,051910,2022/12,32872824000,55.99,64.11,14.33,1387508000,3.16,1.78,23403601000,200.08
(주)엠씨넥스,097520,2022/12,490185292,48.85,67.18,4.33,50553454,3.32,1.47,853045926,98.37
(주)영원무역,111770,2022/12,1895028518,19.52,83.67,48.71,23549063,1.55,1.07,2130649097,302.92
(주)영원무역홀딩스,009970,2022/12,629118358,5.76,94.56,110.95,52731800,1.59,1.08,66428205,519.16
(주)영풍,000670,2022/12,2473854374,39.7,71.58,34.41,80792455,0.95,0.52,1793609461,186.76
(주)영흥,012160,2022/12,354149244,99.99,50,6.55,-6746579,0.64,0.35,224049101,0
(주)예스코홀딩스,015360,2022/12,555461292,25.7,79.55,242.21,-45089618,0.57,0.44,67369739,35.55
(주)오뚜기,007310,2022/12,2525971875,63.19,61.28,14.3,103101972,1.22,1.02,2759810713,154.47
(주)오리엔트바이오,002630,2022/03,104952009,26.16,79.26,4.31,2351249,2.72,1.16,26276462,0
(주)오리온,271560,2022/12,1228500766,29.09,77.47,16.32,133773405,5.72,3.55,939112572,189.96
(주)오리온홀딩스,001800,2022/12,1990027647,6.55,93.85,10.69,19002769,0.56,0.46,30498602,134.44
(주)와이지플러스,037270,2022/12,180902229,44.83,69.04,16.23,17745842,4.25,2.01,139976733,0
(주)와이투솔루션,011690,2022/12,123749301,48.74,67.23,18.41,-842270,4.71,1.08,120011418,0
(주)용평리조트,070960,2022/12,870052435,129.44,43.58,-39.36,25295678,0.72,0.38,143188366,0
(주)우리금융지주,316140,2022/12,25113576000,9.68,91.17,86.28,1180396000,0.54,0.35,1300621000,19.6
(주)우성,006980,2022/12,178766672,14.13,87.62,-83.54,-1195752,0.92,0.37,54662106,0
(주)우신시스템,017370,2022/12,161596199,68.7,59.28,-16.66,14882186,0.8,0.38,112629974,5.17
(주)우진,105840,2022/12,172646980,24.49,80.33,11.06,10087456,2.5,1.09,57872888,29.25
(주)우진아이엔에스,010400,2022/12,111629129,19.25,83.86,-6.07,-4828339,0.77,0.42,84045560,0
(주)우진플라임,049800,2022/12,285172713,179.9,35.73,8.8,25732113,1,0.62,252909508,10
(주)웅진,016880,2022/12,433572566,54.58,64.69,19.57,26499064,0.74,0.3,169645916,0
(주)웅진씽크빅,095720,2022/12,675351513,69.69,58.93,6.5,97098469,1.37,0.81,731149922,13.44
(주)원림,005820,2022/12,108064249,18.74,84.22,2.35,1931173,0.73,0.47,49862821,6.27
(주)위스컴,024070,2022/12,125725358,12.83,88.63,7.55,1374029,0.55,0.35,114711216,10
(주)윌비스,008600,2022/12,265930945,75.82,56.88,-10.1,2671100,0.84,0.31,188668005,0
(주)유니드,014830,2022/12,1081099768,68.52,59.34,17.06,-54352575,1.97,0,792569992,39.24
(주)유니드비티플러스,446070,2022/12,213631275,,,,1220966,,,29221282,
(주)유니온,000910,2022/12,189849502,68.09,59.49,11.44,3514566,1.18,0.65,108834339,25
(주)유니켐,011330,2022/12,219850861,94.42,51.44,-8.88,16176807,0.91,0.66,103067188,3.95
(주)유수홀딩스,000700,2022/12,268363609,3.51,96.61,8.37,-1860815,0.83,0.54,6821621,15.05
(주)유유제약,000220,2022/12,168899751,56.78,63.78,16.21,-11910067,1.99,1.01,106070963,9.91
(주)유한양행,000100,2022/12,2274482334,17.19,85.33,6.29,107431718,2.79,2.19,1726364617,36.65
(주)이노션,214320,2022/12,1090534674,54.78,64.61,9.59,130189741,1.71,1.16,487630665,340
(주)이마트,139480,2022/12,20129787392,93.16,51.77,2.88,376690265,0.41,0.22,15486823899,38.44
(주)이수페타시스,007660,2022/12,462207021,83.86,54.39,36.79,25807942,2.27,1.21,497212502,10
(주)이수화학,005950,2022/12,992560981,89.31,52.82,28.65,-53177542,1.89,0.66,1696522990,9.73
(주)이스타코,015020,2022/12,79791361,76.12,56.78,8.02,-1115402,3.89,0.77,7626732,0
(주)이아이디,093230,2022/12,408113214,136.53,42.28,16.43,-7818169,4.46,0.39,142432550,0
(주)이엔플러스,074610,2022/12,112480085,77.54,56.33,-55.68,8299563,7.15,2.51,22891082,0
(주)이원,017940,2022/12,3658050494,128.19,43.82,60.45,36292264,0.26,0.18,7593634724,60.68
(주)이월드,084680,2022/12,431705015,75.24,57.06,0.54,16437825,2.06,1,126461963,0
(주)인디에프,014990,2022/12,119611729,216.9,31.56,-9.01,3528080,4.8,0,135008868,0
(주)인바이오젠,101140,2022/12,141814848,35.82,73.63,8.81,-11505134,2.41,0.41,11403731,0
(주)인스코비,006490,2022/12,85728966,48.89,67.16,-0.74,-5060642,6.88,2.49,36075660,0
(주)인팩,023810,2022/12,233019596,131.96,43.11,13.65,19104478,1.6,0.62,236142858,36
(주)일신석재,007110,2022/12,116167864,110.34,47.54,84.19,-2890944,3.59,1.48,137670991,0
(주)잇츠한불,226320,2022/12,395555482,2.16,97.88,-1.76,-6137474,1.83,0.76,41790162,24.1
(주)제이에스코퍼레이션,194370,2022/12,305839965,70.73,58.57,32.98,43797627,2.27,1.04,315832865,473.87
(주)제일기획,030000,2022/12,1328473794,88.44,53.07,25.91,110987563,5.4,4.21,1280522528,506.21
(주)제주은행,006220,2022/12,7311029000,1300.97,7.14,34.7,114388000,1.06,0.28,275373000,2
(주)제주항공,089590,2022/12,1660894389,430.96,18.83,156.9,137149870,4.28,1.5,695615699,0
(주)조비,001550,2022/12,130041760,111.52,47.28,75.6,-13746988,2.33,1.19,148554918,0
(주)조흥,002600,2022/12,418548891,170.21,37.01,27.32,-82702731,0.95,0.66,319394587,130
(주)종근당,185750,2022/12,1097011146,77.52,56.33,10.37,63957462,2.33,1.51,1472343921,38.73
(주)종근당바이오,063160,2022/12,312479109,111.27,47.33,9.79,-2508616,1.62,0.77,155948136,0
(주)종근당홀딩스,001630,2022/12,430365491,18.31,84.52,-23.08,13604380,1.12,0.69,27106482,54.36
(주)주연테크,044380,2022/12,53159039,27.96,78.15,-24.46,3693518,2.08,0.8,66667584,0
(주)지누스,013890,2022/12,740602270,55.04,64.5,-19.04,-39271912,3.17,1.06,269751716,102.89
(주)지에스,078930,2022/12,6623315000,19.19,83.9,144.35,462144000,0.88,0.66,563402000,50.01
(주)지에스글로벌,001250,2022/12,997899096,215.13,31.73,25.83,132774596,1.38,0.53,4351245277,0
(주)지에스리테일,007070,2022/12,7951326709,93.47,51.69,13.22,636632317,0.82,0.62,10569337717,41.96
(주)지투알,035000,2022/12,95242214,13.13,88.4,55.51,-186084,1.76,1.26,30072180,36.9
(주)진도,088790,2022/12,129018388,23.38,81.05,7.63,8714019,0.49,0.27,63417016,14
(주)진양홀딩스,100250,2022/12,241076023,11.95,89.32,-33.2,6751512,1.22,0.8,14659940,28.72
(주)진에어,272450,2022/12,771895322,607.87,14.13,140.07,175586447,10.37,5.84,593428498,0
(주)천일고속,000650,2022/12,54845658,106.06,48.53,28.49,-1529634,3.89,3.23,37703179,0
(주)청호ICT,012600,2022/12,29600651,52.4,65.62,22.47,-4136579,2.19,0,21767886,0
(주)체시스,033250,2022/06,70121796,139.03,41.84,-30.46,787168,2.26,1.14,24560186,0
(주)카카오,035720,2022/12,10791496255,52.18,65.71,15.18,879616636,7.65,3.04,2456590806,58.76
(주)카카오뱅크,323410,2022/12,39516079000,591.43,14.46,50.79,1878039000,5.04,1.33,1605801000,1.6
