회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(영업수익)(*),[공통]평균배당률(IFRS)
(주)두산,000150,2011/12,3177644299,61.46,61.94,37.29,183521508,2.79,1.65,1930096327,35.3
(주)두올,016740,2011/12,,,,,,,,47419871,
(주)드림텍,192650,2011/12,112288795,113.9,46.75,33.03,20607280,0,0,308592624,200
(주)디비아이엔씨,012030,2011/12,664749627,176.55,36.16,167.4,-3897300,0.92,0.38,511011832,2.67
(주)디아이,003160,2011/12,141656545,36.29,73.37,-29.19,-4378167,0.75,0.33,45262670,0
(주)디아이씨,092200,2011/12,397603188,191.53,34.3,27.02,-8278983,1.77,0.88,323532686,10
(주)디알비동일,004840,2011/12,393174353,88.27,53.12,24.35,24209057,1.22,0.47,338846704,10.21
(주)디엔오토모티브,007340,2011/12,598676699,33.01,75.18,12.63,10750390,0.64,0.43,377329347,17.45
(주)디지비금융지주,139130,2011/12,2215864948,,,,-3414602,,,57867824,
(주)락앤락,115390,2011/12,626121567,19.78,83.49,-5.94,31786563,5.53,3.05,214466442,32
(주)마니커,027740,2011/12,241508743,186.66,34.88,5.98,18896452,0.88,0.5,313093727,0
(주)메리츠금융지주,138040,2011/03,378703874,,,,-127452,,,1519747,
(주)메타랩스,090370,2011/12,159040186,123.24,44.79,4.53,-3367419,1.07,0.58,130127435,7.82
(주)모나리자,012690,2011/12,59334257,45.41,68.77,3.72,9375747,3.49,0.59,121931365,7.16
(주)모나미,005360,2011/12,173582830,201.3,33.19,-7.98,-443527,1.19,0.31,202213055,5
(주)모토닉,009680,2011/12,374105347,15.5,86.58,-12.46,-8365947,1.2,0.66,237739047,34.26
(주)무학,033920,2011/12,324149166,41.12,70.86,22.8,65461514,1.63,0.83,195680844,25.54
(주)미래아이앤지,007120,2011/12,40419986,69.56,58.97,70.61,2933913,0.98,0.44,21542533,0
(주)방림,003610,2011/09,290251205,61.11,62.07,17.77,-32219860,0.33,0.23,229571590,5.56
(주)백산,035150,2011/12,144982969,85.34,53.96,17.14,10545262,1.8,0.71,145778637,13.49
(주)벽산,007210,2011/12,285722663,86.61,53.59,1.57,13769543,1.08,0.74,252815668,0
(주)보락,002760,2011/12,46455549,26.03,79.35,9,784278,1.1,0.64,25276708,0
(주)보령,003850,2011/12,262386266,90.18,52.58,2.34,9185916,1.92,0.72,308005547,3.9
(주)비비안,002070,2011/12,193225448,29.2,77.4,8.97,-5648140,0.5,0.33,188072276,28.83
(주)비상교육,100220,2011/12,170806016,28.33,77.92,15.23,8838353,1.3,0.57,111834835,42.45
(주)비와이씨,001460,2011/12,479531981,54.82,64.59,-2.12,25145695,0.49,0.37,202084292,17.14
(주)비지에프,027410,2011/12,,,,,,,,2602769680,
(주)빙그레,005180,2011/12,491620453,24.52,80.31,5.22,14291250,1.76,1.18,720634377,21.32
(주)사조대림,003960,2011/12,280124752,96.93,50.78,20.44,-40836473,1.32,0.57,371465751,6.46
(주)사조오양,006090,2011/12,172615973,153.95,39.38,8.62,10576020,1.48,0.82,137322948,0
(주)삼성출판사,068290,2011/12,77183967,18.85,84.14,-3.49,6892159,1.26,0.47,56384010,19.8
(주)삼양사,145990,2011/12,900406670,,,,12985644,,,250418148,
(주)삼양홀딩스,000070,2011/12,912354587,23.83,80.76,26.8,120068563,1.04,0.43,491319252,34.23
(주)삼영,003720,2011/12,188774885,42.08,70.38,14.49,14622774,10.37,1.02,220282913,29.99
(주)삼원강재,023000,2011/12,217769532,60.51,62.3,22.48,1146730,3.12,1.1,346997048,22
(주)삼익악기,002450,2011/12,260830209,82.62,54.76,8.36,5544172,1.25,0.53,107185449,6
(주)삼일씨엔에스,004440,2011/12,276798381,125.12,44.42,13.64,4971904,0,0,205678000,0
(주)삼천리,004690,2011/12,2293782398,104.04,49.01,11.5,86035417,0.42,0.3,2941835049,52.73
(주)상상인증권,001290,2011/03,786018528,316.64,24,57.45,-161917724,0.71,0.39,191557646,4.68
(주)서연,007860,2011/12,586081888,103.42,49.16,19.68,48943101,2.21,0.83,692472028,20.04
(주)서원,021050,2011/12,250633848,147.49,40.41,17.4,-12083735,1.43,0.72,416520176,7
(주)서흥,008490,2011/12,359613542,100.17,49.96,14.44,6009306,1.09,0.48,142896132,52.09
(주)선앤엘,002820,2011/12,433838379,58.86,62.95,8.22,12625757,1.7,0.18,256039068,11.63
(주)선진,136490,2011/12,239942079,,,,48543600,,,354714165,
(주)성안,011300,2011/12,135050446,84.89,54.08,22.58,7495626,0.99,0.26,87227509,0
(주)세아베스틸지주,001430,2011/12,1999402385,55.23,64.42,33.05,252790833,2.02,1.03,2484734009,19.62
(주)세아제강지주,003030,2011/12,1641639574,73.53,57.63,10.98,48656876,0.71,0.34,1711721720,29
(주)세아특수강,019440,2011/12,420485906,110.42,47.52,0,-27237141,2.38,1.15,635360871,14
(주)세아홀딩스,058650,2011/12,1019398149,17.37,85.2,91.72,30596229,0.84,0.49,43969745,34.99
(주)세우글로벌,013000,2011/12,39776137,8.92,91.81,51.12,4064008,0.62,0.36,30489453,0
(주)세원정공,021820,2011/06,204918433,28.01,78.12,-19.97,11395442,0.93,0.44,65154315,20
(주)세이브존아이앤씨,067830,2011/12,528249301,108.07,48.06,6.51,65639734,0.53,0.33,167131125,4.61
(주)세진중공업,075580,2011/12,,,,,,,,394755863,
(주)셀트리온,068270,2011/12,1405342718,55.77,64.2,53.96,64082993,0,0,278592584,19.78
(주)수산인더스트리,126720,2011/12,63688431,19.47,83.7,30.32,4187338,0,0,42766618,40
(주)수산중공업,017550,2011/12,105164068,58.32,63.16,18.47,13638961,1.69,0.86,117154538,5
(주)시디즈,134790,2011/12,34096552,50.21,66.57,0,36809,9.21,0.82,45869424,39.99
(주)신도리코,029530,2011/12,865479781,11.48,89.7,7.81,107627881,0.75,0.57,716629326,53.65
(주)신성이엔지,011930,2011/12,415221081,173.86,36.51,-15.88,-37301003,2.66,0.73,193636382,0
(주)신세계,004170,2011/12,3699873690,93.69,51.63,9.1,-104970434,3.29,1.22,1430633571,14.99
(주)신세계아이앤씨,035510,2011/12,182771518,42.34,70.25,11.01,4611726,0.99,0.6,337064820,20
(주)신세계인터내셔날,031430,2011/12,534935842,47.8,67.66,36.44,33352893,3.01,1.93,792330070,10
(주)신세계푸드,031440,2011/12,248735180,41.12,70.86,11.1,1469040,1.96,1.41,698211880,15
(주)신영와코루,005800,2011/09,277155707,12.39,88.98,0.13,11927487,0.43,0.33,191337052,30
(주)신원,009270,2011/12,396958637,100.04,49.99,4.47,-26697758,0.57,0.34,526884280,0
(주)신풍,002870,2011/12,174297296,62.18,61.66,1.58,-1207777,0.36,0.22,117520287,0
(주)신한금융지주회사,055550,2011/12,30844250000,58.74,63,101.52,61628000,1.53,1.01,2146129000,23.8
(주)신화다이나믹스,001770,2011/12,90904440,128.87,43.69,-1.48,1282158,0.64,0.29,95288276,6
(주)신흥,004080,2011/12,136081644,76.63,56.62,0.53,-562558,1.36,1.03,168757162,8.57
(주)쌍방울,102280,2011/12,117974604,60.65,62.25,15.28,1936225,2.31,0.63,150463259,0
(주)쎌마테라퓨틱스,015540,2011/12,14915479,30.76,76.48,-15.89,-4486613,1.45,0.37,6150659,0
(주)씨아이테크,004920,2011/12,24213117,10.83,90.23,-3.69,-889564,1.37,0.58,6296933,0
(주)씨티알모빌리티,308170,2011/12,,,,,,,,314714755,
(주)아모레퍼시픽,090430,2011/12,2652199358,24.77,80.15,11.42,365476324,4.51,3.24,2293407081,130.08
(주)아모레퍼시픽그룹,002790,2011/12,1625279806,4.15,96.01,42.89,28176090,1.68,0.93,28495362,37.51
(주)아센디오,012170,2011/12,39569930,33.18,75.09,1555.65,-4232232,3.97,0.7,100606197,0
(주)아이마켓코리아,122900,2011/12,563407460,96,51.02,8.59,-1892211,3.75,1.49,1682327249,39.56
(주)아이에이치큐,003560,2011/12,49310759,106.24,48.49,23.02,8643028,9.17,2.25,48299840,0
(주)알루코,001780,2011/12,313941542,125.77,44.29,-11.45,5017796,2.52,0.89,239732553,0
(주)에넥스,011090,2011/12,118121783,159.42,38.55,12.49,627196,0.59,0.34,183720306,0
(주)에스비에스,034120,2011/12,848933837,59.17,62.82,5.63,80554888,1.61,0.87,720570910,15
(주)에스엠벡셀,010580,2011/12,66549354,211.68,32.08,13.55,-2713538,1.52,0.75,95831997,0
(주)에스원,012750,2011/12,987476360,38.31,72.3,13.02,190049650,3.57,2.66,953611461,221.97
(주)에스제이엠,123700,2011/12,133013441,35.82,73.63,0,12922124,1.7,0.57,100009602,40
(주)에스제이엠홀딩스,025530,2011/12,107513275,0.08,99.92,-80.87,7139356,0.72,0.38,7205862,27.22
(주)에스지글로벌,001380,2011/12,159373016,50.83,66.3,82.96,-3352319,0.7,0.31,64498415,0
(주)에스지세계물산,004060,2011/12,304816917,42.38,70.23,6.92,-3103177,0.58,0.22,341735550,0
(주)에스피씨삼립,005610,2011/12,361190490,127.3,43.99,133.58,49718125,0.9,0.58,628959036,7.28
(주)에이블씨엔씨,078520,2011/12,184857484,61.25,62.01,26.43,44990102,2.76,1.7,305625810,87.69
(주)에이엔피,015260,2011/12,92414331,110.82,47.43,-5.18,5096190,1,0.33,94908810,0
(주)에이프로젠,007460,2011/12,166986013,1130.96,8.12,-11.52,2436880,6.9,2.13,101262306,0
(주)에이프로젠바이오로직스,003060,2011/12,109012601,49.96,66.69,0,-4092308,2.14,0.77,43352077,0
(주)에이플러스에셋어드바이저,244920,2011/03,,,,,,,,103016035,
(주)에프앤에프홀딩스,007700,2011/12,196838455,21.5,82.3,3.87,5775177,0.96,0.53,217856438,30
(주)엔씨소프트,036570,2011/12,1144558297,18.72,84.23,-2.81,140598137,9.08,4.45,500177248,108.84
(주)엔아이스틸,008260,2011/12,143559344,149.45,40.09,14.82,2680582,1.55,0.84,107269087,10
(주)엔케이,085310,2011/12,270263590,86.53,53.61,1.73,-4007387,3.12,0.76,190410942,9.66
(주)엘에스,006260,2011/12,1830285000,10.07,90.85,13.65,63183000,2.55,1.31,92198000,21.56
(주)엘에스네트웍스,000680,2011/12,1195737795,75.22,57.07,17.97,-28860350,0.77,0.44,423313532,0.23
(주)엘에프,093050,2011/12,1152310780,37.81,72.56,27.26,-37925931,2.08,1.05,1410925338,8
(주)엘엑스세미콘,108320,2011/12,268735010,21.45,82.34,17.21,36313874,0,0,301277414,76.95
(주)엘엑스인터내셔널,001120,2011/12,3466189083,176.88,36.12,21.55,272363528,2.52,1.38,7378209899,9.97
(주)엘엑스하우시스,108670,2011/12,1641318000,122.87,44.87,6.6,46456000,1.28,0.9,2067165000,20.06
(주)엘지,003550,2011/12,7537759091,5.04,95.2,-0.2,434377927,2.62,1.26,589467709,20.01
(주)엘지생활건강,051900,2011/12,1664706362,109.46,47.74,14.18,200507083,15.34,8.63,1995557178,66.32
(주)엘지유플러스,032640,2011/12,11032980000,186.46,34.91,8.03,298938000,1.56,0.79,9180949000,2.52
(주)엘지헬로비전,037560,2011/12,1086640213,105.28,48.71,34.02,177337747,0,0,581943670,0
(주)엘지화학,051910,2011/12,13419017000,47.44,67.83,17.56,2203202000,4.98,2.36,19809874000,79.71
(주)엠씨넥스,097520,2011/12,108770998,207.47,32.52,48.57,7141572,0,0,201921216,4.17
(주)영원무역,111770,2011/12,716635242,48.34,67.41,17.27,74801049,2.82,0.86,998518690,40
(주)영원무역홀딩스,009970,2011/12,330852137,6.63,93.78,71.04,36892539,2.82,1.25,45490507,84.17
(주)영풍,000670,2011/12,1975179569,37.28,72.85,17.83,94502211,1.68,0.9,1036692168,163.42
(주)영흥,012160,2011/12,234106640,37.12,72.93,11.78,2316287,4.6,0.41,131608169,9.87
(주)예스코홀딩스,015360,2011/12,1048625549,86.28,53.68,4.8,51094013,0.31,0.25,1149324153,25.25
(주)오뚜기,007310,2011/12,886337951,70.6,58.62,10.2,87765036,1.21,0.81,1513049729,49.08
(주)오리엔트바이오,002630,2011/03,58943970,12.05,89.25,14.81,1556632,2.37,1.3,20723448,0
(주)오리온홀딩스,001800,2011/12,1257850871,72.34,58.02,14,-5033839,5.85,2.98,757148093,52.87
(주)와이지플러스,037270,2011/12,42853661,31.28,76.17,-14.38,-2999690,2.04,0.46,21707009,4.24
(주)와이투솔루션,011690,2011/12,113077965,189.68,34.52,-24.06,33778754,1.68,0.67,150336045,0
(주)용평리조트,070960,2011/12,,,,,,,,124008129,
(주)우성,006980,2011/12,258975483,67.25,59.79,0.82,20669497,0.73,0.24,326820108,9.99
(주)우신시스템,017370,2011/12,136028953,97.41,50.66,36.44,2062431,1.02,0.51,126389879,18.98
(주)우진,105840,2011/12,97695535,18.25,84.57,13.88,12468267,2.81,1.2,59620057,50.72
(주)우진아이엔에스,010400,2011/12,,,,,,,,115326081,
(주)우진플라임,049800,2011/12,157833426,139.07,41.83,32.59,5435850,1.06,0.6,141496131,0
(주)웅진,016880,2011/12,1985717368,130.71,43.34,34.41,69238491,0.85,0.3,681278289,0
(주)웅진씽크빅,095720,2011/12,576671146,123.88,44.67,-2.12,42756747,3.99,2.65,775884658,81.99
(주)원림,005820,2011/12,96052278,53.32,65.22,-0.43,150542,0.49,0.27,54321628,5.34
(주)위스컴,024070,2011/12,131052653,14.95,86.99,3.17,5475505,0.61,0.5,170888618,40
(주)윌비스,008600,2011/12,240945817,46.39,68.31,24,11228668,1.54,0.22,204133681,0
(주)유니드,014830,2011/12,790662235,87.72,53.27,31.2,-35988931,1.28,0.8,622356931,15
(주)유니온,000910,2011/12,322526634,41.84,70.5,8.95,7992347,1.07,0.31,128947481,12.41
(주)유니켐,011330,2011/12,59309478,542.17,15.57,-1.03,-1577789,7.13,2.44,109787882,0
(주)유수홀딩스,000700,2011/12,865197211,35.25,73.94,-77.48,25128001,1.33,0.46,36236162,0
(주)유유제약,000220,2011/03,89616737,35.71,73.69,6.5,6548029,1.35,0.65,52027334,8
(주)유한양행,000100,2011/12,1261112832,15.92,86.27,2.82,72486653,1.85,1.1,667652366,23.2
(주)이노션,214320,2011/12,,,,,,,,344062527,
(주)이마트,139480,2011/12,10621015792,,,,630346007,,,7200793277,
(주)이수페타시스,007660,2011/12,245377438,60.42,62.34,-1.76,11263875,1.8,0.97,301987820,6.91
(주)이수화학,005950,2011/12,908469785,76.04,56.81,26.85,42679569,0.94,0.43,1682729057,11.87
(주)이스타코,015020,2011/12,74252153,89.82,52.68,-5.29,2272277,0.56,0.28,7131617,0
(주)이아이디,093230,2011/12,76484504,23.51,80.96,-64.18,-6912784,1.53,0.5,29456676,0
(주)이엔플러스,074610,2011/12,19833862,71.38,58.35,-23.43,973872,5.36,1.63,11337565,0
(주)이원,017940,2011/12,2564119076,160.38,38.41,21.45,258672520,0.45,0.31,6580755184,25.28
(주)이월드,084680,2011/12,182119768,79.86,55.6,6.17,-5769598,1.38,0.53,16899814,0
(주)인디에프,014990,2011/12,226655395,116.75,46.14,8.43,-13394646,0.61,0.34,245015064,0
(주)인바이오젠,101140,2011/12,10509416,81.05,55.23,-18.44,-5582068,1.9,0.56,11946874,0
(주)인스코비,006490,2011/12,13772109,25.57,79.64,7.65,-7605258,5.04,1.91,5475543,0
(주)인팩,023810,2011/12,108255535,126.34,44.18,6.8,14032043,1.81,0.71,123197336,24
(주)일신석재,007110,2011/12,79468694,43.59,69.64,27.79,-3411014,3.41,0.99,58052675,0
(주)잇츠한불,226320,2011/12,,,,,,,,22499003,
(주)제이에스코퍼레이션,194370,2011/12,,,,,,,,89708088,
(주)제일기획,030000,2011/12,1256493746,87.45,53.35,17.22,82849088,3.94,2.32,720415932,76.09
(주)제주은행,006220,2011/12,3168168000,1178.15,7.82,1.45,-4810000,0.54,0.41,193449000,0
(주)제주항공,089590,2011/12,,,,,,,,257724739,
(주)조비,001550,2011/12,84471791,666.84,13.04,-16.79,-1752081,4.99,1.45,40365449,0
(주)조흥,002600,2011/12,132879902,51.08,66.19,48.42,4862135,0.57,0.35,99010080,50
(주)종근당바이오,063160,2011/12,198292672,66.63,60.01,-9.08,12963471,0.93,0.52,110527721,13.73
(주)종근당홀딩스,001630,2011/12,570853741,65.82,60.3,5.38,44918332,1.39,0.67,442194676,26.15
(주)주연테크,044380,2011/12,38168437,28.88,77.59,-40.91,-4594105,0.78,0.44,64689191,0
(주)지누스,013890,2011/12,,,,,,,,88287595,
(주)지에스,078930,2011/12,5391715000,15.92,86.27,62.88,279415000,2.2,1,347939000,27.01
(주)지에스글로벌,001250,2011/12,632929118,161.58,38.23,63.4,-31146181,1.84,0.94,2288493847,4.99
(주)지에스리테일,007070,2011/12,2610007918,83.11,54.61,21.41,29045935,1.48,1.15,3984027605,30
(주)지투알,035000,2011/12,101896930,3.48,96.64,5.24,5534544,1.98,1.46,16224860,18.45
(주)진도,088790,2011/12,179809824,133.1,42.9,23.48,-15747316,1.09,0.45,142639104,60.01
(주)진양홀딩스,100250,2011/12,170756820,0.06,99.94,60.02,7220654,0.65,0.34,7439760,11
(주)진에어,272450,2011/12,60152960,1348.7,6.9,46.84,17990653,0,0,170330975,0
(주)천일고속,000650,2011/12,54678596,33.03,75.17,1.77,3540503,1.36,0.81,52470363,0
(주)청호ICT,012600,2011/12,167759244,105.26,48.72,9.22,-21296081,0.74,0.3,97206299,0
(주)체시스,033250,2011/06,89712000,194.76,33.93,55.68,8332653,1.27,0.49,87684354,7
(주)카카오,035720,2011/12,515331863,23.5,80.97,21.19,135096137,0,0,418717585,318.55
(주)카프로,006380,2011/12,887539265,72.99,57.81,26,261122935,3.22,1.53,1172755354,200
(주)케이씨,029460,2011/12,214166667,17.74,84.93,-17.35,31916753,1.81,0.72,192070134,6
(주)케이씨씨,002380,2011/12,7088110720,43.41,69.73,6.56,-11945764,0.85,0.44,3016124006,121.91
(주)케이씨티시,009070,2011/12,242779137,69.76,58.91,18.13,9383674,0.52,0.3,185166604,3.99
(주)케이에스에스해운,044450,2011/12,288447810,117.03,46.08,-9.44,9639390,0.5,0.28,95569451,17.25
(주)케이에이치필룩스,033180,2011/12,59958855,69.79,58.9,19.4,298534,1.14,0.59,47927659,5.93
(주)케이이씨,092220,2011/12,407391747,205.78,32.7,-17.41,-26512521,1.4,0.56,285175848,0
(주)케이티,030200,2011/12,26453607000,125.45,44.36,1.25,2416072000,1.27,0.92,20166817000,31.1
(주)케이티스카이라이프,053210,2011/12,522876016,80.24,55.48,8.83,89730168,6.44,3.25,464375704,0
(주)케이티씨에스,058850,2011/12,170379540,47.35,67.87,7.48,10915130,1.16,0.8,380506038,11.85
(주)케이티아이에스,058860,2011/12,173763860,43.29,69.79,6.96,16875472,1.41,0.7,373403318,13.29
(주)케이티앤지,033780,2011/12,5417488461,19.45,83.72,-0.36,661887908,2.85,1.78,2490830816,42.14
(주)코리아써키트,007810,2011/12,340400022,79.57,55.69,42.58,2293393,1.14,0.38,348086886,0
(주)코아스,071950,2011/12,105316982,168.52,37.24,6.64,1296686,1.09,0.4,85674154,0
(주)코오롱,002020,2011/12,998424446,63.36,61.21,47,14176742,0.8,0.41,54420816,10.08
(주)콘텐트리중앙,036420,2011/12,203099943,134.34,42.67,227.74,1237163,0,0,60180710,0
(주)콤텍시스템,031820,2011/12,113022814,140.78,41.53,14.22,5293117,0.84,0.43,178626024,0
(주)큐로,015590,2011/12,271155189,357.43,21.86,20.68,-22843986,4.23,1.91,243654611,0
(주)크라운해태홀딩스,005740,2011/12,528160951,122.42,44.96,8.14,40538094,1.13,0.72,400481779,19.34
(주)크래프톤,259960,2011/12,,,,,,,,27265120,
(주)키다리스튜디오,020120,2011/12,10069904,88.9,52.94,-35.09,-2342274,4.38,1.77,4188072,0
(주)태경비케이,014580,2011/12,165124624,68.76,59.26,28.09,7801966,0.87,0.53,128036408,20
(주)태영건설,009410,2011/12,2107149002,180.65,35.63,30.49,163352640,0.85,0.51,1656258525,16.62
(주)테이팩스,055490,2011/12,,,,,,,,96467425,
(주)토니모리,214420,2011/12,,,,,,,,101364507,
(주)티비에이치글로벌,084870,2011/12,278104200,68.63,59.3,3.99,-9977464,3.56,1.48,181462213,0
(주)티에이치엔,019180,2011/12,127913501,178.77,35.87,28.78,4255983,0.83,0.43,138565321,8.63
(주)티웨이항공,091810,2011/12,,,,,,,,81774829,
(주)티웨이홀딩스,004870,2011/12,21658797,227.16,30.57,30.96,-1638941,8.05,0.35,8879012,0
