회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(영업수익)(*),[공통]평균배당률(IFRS)
(주)벽산,007210,2012/12,283594374,73.96,57.49,-3.13,18849412,11.3,0.82,244893406,5.43
(주)보락,002760,2012/12,49422088,28.3,77.94,24.24,3794668,1.24,0.78,31403501,4
(주)보령,003850,2012/12,273006171,87.26,53.4,1.32,18378731,1.48,0.65,312075037,5.79
(주)비비안,002070,2012/12,209548271,39.07,71.9,3.9,-4118855,0.41,0.32,195409773,23.89
(주)비상교육,100220,2012/12,202050130,40.89,70.98,6.77,19665431,1.91,0.7,119402756,21.29
(주)비와이씨,001460,2012/12,502208011,49.13,67.05,8.25,27616849,0.54,0.36,218764182,17.14
(주)빙그레,005180,2012/12,542967569,24.43,80.36,9.5,66719181,3.15,1.28,789102353,24.88
(주)사조대림,003960,2012/12,280913730,110.09,47.6,1.87,1204529,0.84,0.57,378399029,0
(주)사조오양,006090,2012/12,174208895,141.95,41.33,-7.38,4724980,0.99,0.58,127186238,0
(주)삼성출판사,068290,2012/12,75750206,14.57,87.28,2.5,3586311,1.36,0.57,57794033,19.8
(주)삼양사,145990,2012/12,799572399,95.01,51.28,0,2307218,0.67,0.45,1312354919,9.52
(주)삼양홀딩스,000070,2012/12,1061522053,21.66,82.2,-28.79,3335763,0.74,0.39,349865452,26.75
(주)삼영,003720,2012/12,175552277,28.86,77.6,-22.37,18379374,1.62,0.78,171003495,10
(주)삼원강재,023000,2012/12,205818260,37.1,72.94,0.71,13899895,1.76,1.05,349449644,22
(주)삼익악기,002450,2012/12,248097518,72.19,58.07,-3.65,1576359,1.1,0.59,103271266,0
(주)삼천리,004690,2012/12,2590523806,124.3,44.58,13.96,382754138,0.51,0.31,3352643333,52.73
(주)상상인증권,001290,2012/03,902060958,358.42,21.81,-56.53,-133736701,0.57,0.28,84265130,5.6
(주)서연,007860,2012/12,678074331,84.51,54.2,14.57,46000261,1.24,0.68,793344233,25.81
(주)서원,021050,2012/12,256938509,140.56,41.57,-16.61,21513808,1.25,0.7,347353536,9.75
(주)서흥,008490,2012/12,375282780,129.48,43.58,7.69,918689,1.52,0.83,153891470,27.9
(주)선앤엘,002820,2012/12,385586773,42.09,70.38,-5.61,18684120,0.36,0.23,241687837,9.14
(주)선진,136490,2012/12,269676642,132.06,43.09,0,-20520242,1.06,0.48,435504533,20
(주)성안,011300,2012/12,126655835,69.84,58.88,-1.01,893564,1.5,0.56,86348625,0
(주)세아베스틸지주,001430,2012/12,2159086176,59.97,62.51,-11.7,144435468,1.5,0.63,2194080927,14.61
(주)세아제강지주,003030,2012/12,1682525725,73.58,57.61,11.76,126306446,0.79,0.41,1912943848,29.07
(주)세아특수강,019440,2012/12,434310725,109.6,47.71,2.24,11435412,1.37,0.79,649614468,11.72
(주)세아홀딩스,058650,2012/12,1060446658,22.89,81.37,37.84,29616265,0.67,0.37,60606911,30.82
(주)세우글로벌,013000,2012/12,40991889,8.53,92.14,14.73,986503,1.65,0.42,34979332,0
(주)세원정공,021820,2012/06,218464800,29.27,77.36,-6.5,18002167,7.49,0.63,60921571,20
(주)세이브존아이앤씨,067830,2012/12,507092089,87.62,53.3,3.71,11761348,0.51,0.34,173339378,2.76
(주)수산중공업,017550,2012/12,117183994,49.84,66.74,12.33,7470808,1.5,1.01,131601743,4.71
(주)시디즈,134790,2012/12,35171798,40.73,71.06,78.57,4844692,1.58,0.73,81906819,38.04
(주)신도리코,029530,2012/12,872714712,8.71,91.98,2.9,82949120,0.95,0.62,737389011,48.77
(주)신성이엔지,011930,2012/12,320699428,377.39,20.95,-19.64,-2517282,2.91,0.69,155612173,0
(주)신세계,004170,2012/12,5211343828,147.44,40.41,6.33,192940637,1.38,0.87,1521212511,19.98
(주)신세계아이앤씨,035510,2012/12,190095817,34.04,74.61,-11.85,26639045,0.79,0.55,297112700,20
(주)신세계인터내셔날,031430,2012/12,613276554,52.54,65.56,-0.5,64264403,2.24,1.2,788338689,12
(주)신세계푸드,031440,2012/12,264221547,30.12,76.85,3.28,27506993,2.08,1.23,721101035,15
(주)신영와코루,005800,2012/09,291797472,13.27,88.28,4.01,10233280,0.37,0.31,199198948,30
(주)신원,009270,2012/12,431462973,126.53,44.14,6.25,-18562226,0.65,0.35,559822343,0
(주)신풍,002870,2012/12,182692323,97.75,50.57,1.75,-8163809,0.35,0.24,119572862,17.42
(주)신한금융지주회사,055550,2012/12,27212924000,38.37,72.27,-53.74,2357473000,1.3,0.91,992720000,14.89
(주)신화다이나믹스,001770,2012/12,93345535,133,42.92,-2.32,7415700,0.47,0.34,93073417,6
(주)신흥,004080,2012/12,136302530,77.84,56.23,-9.72,-270660,1.26,0.78,152346856,8.45
(주)쌍방울,102280,2012/12,114581678,49.93,66.7,-1.34,1013746,1.8,0.96,148450980,0
(주)쎌마테라퓨틱스,015540,2012/12,13966316,9.37,91.43,26.13,-1174987,4.47,0.87,7757974,0
(주)씨아이테크,004920,2012/12,17891629,3.26,96.84,-6.44,-18789,36.28,1.36,5891227,0
(주)아모레퍼시픽,090430,2012/12,2865780752,22.2,81.83,9.46,282137950,4.11,2.84,2510394369,130.08
(주)아모레퍼시픽그룹,002790,2012/12,1632028890,3.11,96.99,31.67,28576038,2.94,1.27,37521115,42.19
(주)아센디오,012170,2012/12,52747914,57.04,63.68,-38.3,-7483388,6.65,1.33,62071528,0
(주)아이마켓코리아,122900,2012/12,677432901,113,46.95,21.57,-36883443,3.66,1.92,2045239942,49.45
(주)아이에이치큐,003560,2012/12,43873042,27.2,78.62,-21.99,4123547,5.88,2.44,37680158,0
(주)알루코,001780,2012/12,343724465,147.36,40.43,-8.22,-566356,1.41,0.77,220020514,0
(주)에넥스,011090,2012/12,89972455,175.94,36.24,4.07,-608022,1.71,0.54,191205292,0
(주)에스비에스,034120,2012/12,824819398,50.23,66.56,5.06,49713531,1.63,1.06,757064138,12
(주)에스엠벡셀,010580,2012/12,64101045,244.7,29.01,-7.45,-3494472,1.57,0.78,88689945,0
(주)에스원,012750,2012/12,987553477,32.84,75.28,5.56,114017179,4.28,2.92,1006607796,222.35
(주)에스제이엠,123700,2012/12,135919187,27.86,78.21,9.94,8997293,1.32,0.72,109952522,20
(주)에스제이엠홀딩스,025530,2012/12,107725366,0.05,99.95,-77.84,2082251,0.56,0.41,1596656,18.15
(주)에스지글로벌,001380,2012/12,161365928,65.87,60.29,44.42,-1011747,1.02,0.37,93146399,0
(주)에스지세계물산,004060,2012/12,298365911,36.65,73.18,-7.44,10136685,0.89,0.27,316301188,0
(주)에스피씨삼립,005610,2012/12,389000191,134.7,42.61,27.62,15001117,1.62,0.55,802652803,7.28
(주)에이블씨엔씨,078520,2012/12,232110920,52.87,65.42,39.08,32764564,7.22,1.95,425058057,107.42
(주)에이엔피,015260,2012/12,89360006,71.12,58.44,-14.25,2634243,1.6,0.53,81381147,0
(주)에이프로젠,007460,2012/12,136564096,0,0,53,24337022,0,0,154934883,0
(주)에이프로젠바이오로직스,003060,2012/12,81313385,25.67,79.57,-39.52,-2301361,5.61,1.23,26218720,0
(주)에프앤에프홀딩스,007700,2012/12,208043735,25.04,79.98,-8.04,8229894,0.77,0.52,200335913,20
(주)엔씨소프트,036570,2012/12,1200513922,15.56,86.53,-4.97,122234403,7.2,3.09,475302065,109.2
(주)엔아이스틸,008260,2012/12,142242311,126.12,44.22,-1.81,22687495,1.04,0.64,105331692,10
(주)엔케이,085310,2012/12,273958919,96.1,51,-0.24,-9539946,1.4,0.67,189960360,0
(주)엘에스,006260,2012/12,1828317000,7.7,92.85,13.21,78412000,1.95,1.41,104376000,21.56
(주)엘에스네트웍스,000680,2012/12,1257202779,80.95,55.26,51.08,-17184858,0.64,0.46,639561787,0.21
(주)엘에프,093050,2012/12,1202450421,32.89,75.25,-1.51,200162015,1.62,0.9,1389652918,8
(주)엘엑스인터내셔널,001120,2012/12,3188100089,117.88,45.9,-19.42,477738930,2.09,1.14,5945490194,9.97
(주)엘엑스하우시스,108670,2012/12,1535955000,102.63,49.35,0.33,79989000,1.24,0.79,2073996000,20.06
(주)엘지,003550,2012/12,7703591033,3.98,96.17,4.6,411589614,1.89,1.26,616562921,20.01
(주)엘지생활건강,051900,2012/12,1976245361,110.56,47.49,7.47,156131830,14.1,9.39,2144639679,71.05
(주)엘지유플러스,032640,2012/12,11070081000,195.92,33.79,18.78,1836369000,1.51,0.92,10904831000,0
(주)엘지헬로비전,037560,2012/12,1519009712,93.71,51.62,33.02,169678623,1.78,1.34,774101299,0
(주)엘지화학,051910,2012/12,14784787000,44.94,68.99,3.19,1572768000,3.3,1.99,20442790000,79.71
(주)엠씨넥스,097520,2012/12,122712440,145.84,40.68,-21.1,-2419818,0,0,159316200,5.87
(주)영원무역,111770,2012/12,813552811,53.24,65.26,5.6,77779491,2.99,1.64,1054456979,40
(주)영원무역홀딩스,009970,2012/12,414875936,10.73,90.31,-45.56,20693452,2.5,1.62,24765794,85.11
(주)영풍,000670,2012/12,1994976031,30.97,76.35,6.76,108494850,1.71,0.96,1106795683,140.07
(주)영흥,012160,2012/12,229134908,34.74,74.21,-0.29,6894653,1.05,0.39,131224614,7.9
(주)예스코홀딩스,015360,2012/12,1134834067,97.12,50.73,8.63,85751662,0.33,0.26,1248567305,22.73
(주)오뚜기,007310,2012/12,954889373,67.4,59.74,9.22,64554502,1.65,0.93,1652592402,58.9
(주)오리엔트바이오,002630,2012/03,61400486,26.57,79.01,-12.6,-1108934,2.56,1.2,18112961,0
(주)오리온홀딩스,001800,2012/12,1317019140,83.76,54.42,8.39,49563333,9.98,5.2,820657451,52.87
(주)와이지플러스,037270,2012/12,38009202,27.65,78.34,-2.48,1950410,1.69,0.72,21169338,0
(주)와이투솔루션,011690,2012/12,106049993,175.51,36.3,-4.5,3363020,1.3,0.63,143573451,0
(주)우성,006980,2012/12,271695846,70.45,58.67,3.15,3231911,1.9,0.41,337114190,9.99
(주)우신시스템,017370,2012/12,132746343,81.14,55.21,-18.34,41296700,0.66,0.37,103214976,11.39
(주)우진,105840,2012/12,107537743,19.21,83.88,-2.9,-4775183,3.08,1.15,57891774,12
(주)우진플라임,049800,2012/12,174412067,127.17,44.02,8.04,2627493,0.94,0.51,152872222,0
(주)웅진,016880,2012/12,1526470747,0,0,-11.72,68820257,0,0,601426042,0
(주)웅진씽크빅,095720,2012/12,535645122,164.27,37.84,-8.22,38668462,4.16,1.41,712100048,0
(주)원림,005820,2012/12,94496361,42.35,70.25,1.25,5122095,0.7,0.31,54999156,7.13
(주)위스컴,024070,2012/12,132219575,13.38,88.2,-9.34,15358180,0.62,0.53,154929684,40
(주)윌비스,008600,2012/12,231396677,38.81,72.04,-2.99,9741027,1.64,0.42,198029791,0
(주)유니드,014830,2012/12,720927489,67.6,59.67,-18.91,96875651,0.9,0.49,504648899,14.82
(주)유니온,000910,2012/12,262336464,35.54,73.78,-5.51,13424683,0.62,0.33,121843428,11.48
(주)유니켐,011330,2012/12,64446069,711.07,12.33,-9.47,-10144117,4.36,1.05,99389418,0
(주)유수홀딩스,000700,2012/12,615691690,54.98,64.53,12.36,30955729,1.13,0.55,40714964,0
(주)유유제약,000220,2012/03,85913910,27.75,78.28,6.48,6462577,1.01,0.52,54320126,9.57
(주)유한양행,000100,2012/12,1344865199,16.65,85.72,14.25,77501006,1.96,1.06,762793054,23.18
(주)이마트,139480,2012/12,11343053804,91.11,52.33,0,727972388,1.37,1.01,10939021197,29.99
(주)이수페타시스,007660,2012/12,246656077,52.9,65.4,-1.29,22744733,1.62,1.05,298088816,8.88
(주)이수화학,005950,2012/12,971114821,77.09,56.47,9.84,16245838,0.86,0.49,1848372358,8.78
(주)이스타코,015020,2012/12,76117947,123.06,44.83,-17.51,-3185075,2.22,0.37,5882607,0
(주)이아이디,093230,2012/12,48405095,55.5,64.31,-46.58,-3574817,6.35,0.67,15734762,0
(주)이엔플러스,074610,2012/12,12453884,52.69,65.49,36.89,-1025965,7.41,1.51,15519940,0
(주)이원,017940,2012/12,2745549054,162.06,38.16,2.33,-3660485,0.5,0.3,6734355735,26.97
(주)이월드,084680,2012/12,186538344,97.9,50.53,5.17,-2829202,0.98,0.45,17774315,0
(주)인디에프,014990,2012/12,208873619,119.59,45.54,-12.27,19550610,0.63,0.3,214939693,0
(주)인바이오젠,101140,2012/12,8458072,86.88,53.51,-14.89,369980,6.49,0.62,10168487,0
(주)인스코비,006490,2012/12,19279543,35.47,73.81,45.82,-3823826,12.38,2.79,7984671,0
(주)인팩,023810,2012/12,110625951,119.36,45.59,7.08,2018943,0.97,0.59,131917130,20
(주)일신석재,007110,2012/12,76481976,37.23,72.87,-31.86,2443441,2.54,1.07,39557865,0
(주)제일기획,030000,2012/12,1120437710,81.2,55.19,18.49,4206842,4.79,3.23,853637925,0
(주)제주은행,006220,2012/12,3242918000,1066.96,8.57,-0.2,105454000,0.43,0.35,193056000,1
(주)조비,001550,2012/12,80896358,454.62,18.03,20.14,-4761946,2.23,0.96,48495287,0
(주)조흥,002600,2012/12,126574159,34.12,74.56,-2.83,6458882,0.56,0.39,96206977,50
(주)종근당바이오,063160,2012/12,185424863,49.36,66.95,2.92,22900061,0.77,0.36,113759578,13.73
(주)종근당홀딩스,001630,2012/12,590982649,65,60.61,4.31,49995956,1.57,0.54,461246431,26.15
(주)주연테크,044380,2012/12,34688978,25.67,79.57,15.53,256387,2.44,0.58,74735493,0
(주)지에스,078930,2012/12,5342898000,15.67,86.45,-51.62,73129000,1.6,1.05,168342000,27.01
(주)지에스글로벌,001250,2012/12,619881934,143.92,41,17.34,32241037,1.42,0.92,2685281796,4.99
(주)지에스리테일,007070,2012/12,2854221503,87.82,53.24,13,287611654,2.03,1.14,4502004746,40
(주)지투알,035000,2012/12,102429927,2.78,97.29,-12.2,2974971,1.58,1.1,14244842,18.45
(주)진도,088790,2012/12,191145339,180.17,35.69,12.53,-5525750,0.99,0.58,160506351,0
(주)진양홀딩스,100250,2012/12,173309461,0.35,99.65,20.57,8995490,0.77,0.43,8970367,14.7
(주)천일고속,000650,2012/12,57227639,38.98,71.95,5.36,4771181,1.65,0.87,55283118,0
(주)청호ICT,012600,2012/12,106431082,35.78,73.65,-43.23,5345209,0.63,0.27,55180367,0
(주)체시스,033250,2012/06,96400232,152.3,39.64,23.28,8002418,0.95,0.52,108100877,10
(주)카프로,006380,2012/12,734636253,60.75,62.21,-18.43,-59523856,2.69,0.93,956645951,50
(주)케이씨,029460,2012/12,210118351,11.29,89.86,-39.97,25397949,1.14,0.64,115299433,3.94
(주)케이씨씨,002380,2012/12,6577994367,35.1,74.02,-4.74,62551004,0.84,0.55,2873047378,121.91
(주)케이씨티시,009070,2012/12,266554091,81.79,55.01,15.67,-1651782,0.58,0.31,214175433,4.98
(주)케이에스에스해운,044450,2012/12,307046894,124.98,44.45,15.06,27739486,0.79,0.3,109966154,17.63
(주)케이에이치필룩스,033180,2012/12,57582231,63.06,61.33,-1.24,1662155,1.36,0.74,47332532,5.93
(주)케이이씨,092220,2012/12,372922603,200.39,33.29,-9.96,-6480773,1.23,0.6,256779490,0
(주)케이티,030200,2012/12,26508776000,123.3,44.78,-6.46,5188739000,1.12,0.77,18863237000,31.16
(주)케이티스카이라이프,053210,2012/12,622779307,79.21,55.8,18.71,161271613,5.74,2.85,551270456,14
(주)케이티씨에스,058850,2012/12,181146569,47.68,67.71,0.96,16503552,0.99,0.77,384172317,16.64
(주)케이티아이에스,058860,2012/12,177525579,42.75,70.05,4.02,16843921,1.06,0.71,388426804,17.7
(주)케이티앤지,033780,2012/12,5917563261,21.3,82.44,5.03,803281611,2.84,2.16,2616190249,42.19
(주)코리아써키트,007810,2012/12,358964874,69.48,59,26.34,75600063,2.53,0.73,439777883,0
(주)코아스,071950,2012/12,103282530,144.54,40.89,-10.49,387996,1.12,0.45,76689973,0
(주)코오롱,002020,2012/12,1055339333,71.25,58.39,7.91,12033576,0.64,0.35,58723557,10.08
(주)콤텍시스템,031820,2012/12,112422527,133.59,42.81,-10.98,1688646,1.24,0.53,159020939,6
(주)큐로,015590,2012/12,250864739,268.35,27.15,8.25,8692966,2.45,1.34,263752234,0
(주)크라운해태홀딩스,005740,2012/12,546220034,125.71,44.3,4.43,35386653,1.41,0.84,418237574,19.38
(주)키다리스튜디오,020120,2012/12,27561464,85.84,53.81,120.05,147357,2.26,1.03,9215652,0
(주)태경비케이,014580,2012/12,169785218,64.33,60.85,-1.41,14218439,0.68,0.58,126234142,20
(주)태영건설,009410,2012/12,2136326947,174.06,36.49,-1.03,172249552,0.65,0.42,1639160744,16.62
(주)티비에이치글로벌,084870,2012/12,261285247,80.67,55.35,-4.4,19771923,3.24,1.46,173470827,0
(주)티에이치엔,019180,2012/12,167478022,231.93,30.13,20.05,-11801606,0.92,0.46,166347384,6.28
(주)티웨이홀딩스,004870,2012/12,24295231,32.6,75.41,-18.08,-2050026,1.6,0.73,7273315,0
(주)팜스코,036580,2012/12,560228923,142.86,41.18,24.83,-28243776,0.89,0.5,664946544,0.16
(주)퍼시스,016800,2012/12,342332609,12.79,88.66,-20.04,33134430,1.41,0.88,221951922,47.65
(주)포스코인터내셔널,047050,2012/12,6989139520,229.23,30.37,-9.31,640152076,6.03,3.69,17011373493,6
(주)풀무원,017810,2012/12,323214161,108.74,47.91,-23.34,12531392,1.33,0.79,53390275,20.19
(주)풍산,103140,2012/12,2248068326,124.71,44.5,2.06,157166129,1.06,0.66,2341407324,9
(주)풍산홀딩스,005810,2012/12,441931768,9.72,91.14,-0.03,6360210,0.57,0.39,99978855,14.37
(주)플레이그램,009810,2012/12,37873004,11.05,90.05,-32.21,210968,0.7,0.35,10053033,0
(주)하나금융지주,086790,2012/12,16180154000,28.03,78.11,-93.38,-159078000,0.88,0.58,27891000,4.96
(주)하나투어,039130,2012/12,300349884,96.5,50.89,14.67,37730979,5.8,2.56,259175857,97.3
(주)하이스틸,071090,2012/12,251434733,85.54,53.9,29.66,15158761,0.64,0.22,261359568,7
(주)하이트론씨스템즈,019490,2012/12,85508860,52.11,65.74,-5.25,8532352,0.79,0.45,116592630,0
(주)한국전자홀딩스,006200,2012/12,196298967,12.24,89.09,-1.11,3674573,0.4,0.16,9910613,0
(주)한국종합기술,023350,2012/12,185606145,55.78,64.19,1.54,2379971,0.91,0.38,180763714,20
(주)한국카본,017960,2012/12,284746971,25.19,79.88,51.41,-11660962,1.53,0.84,163282135,13.2
(주)한국특강,007280,2012/12,553819260,361.18,21.68,-6.81,-31996827,0.46,0.3,647612376,15
(주)한국화장품제조,003350,2012/12,37743205,36.43,73.3,20.15,-1616369,1.38,0.55,31270181,0
(주)한농화성,011500,2012/12,128886580,74.22,57.4,2.3,10307658,0.86,0.52,211200074,17.61
(주)한독,002390,2012/12,436390308,51.92,65.82,-5.48,12178685,1.48,0.45,314646329,30
