회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(영업수익)(*),[공통]평균배당률(IFRS)
(주)남선알미늄,008350,2015/12,286102329,177.59,36.02,2.64,-14335410,1.65,0.97,350317585,0
(주)남성,004270,2015/12,176973347,115.28,46.45,5,-7703096,0.81,0.06,62237269,0.87
(주)넥센,005720,2015/12,569535605,23.77,80.79,-9.74,29200115,1.12,0.86,193901062,11.03
(주)노루페인트,090350,2015/12,526081263,115.33,46.44,0.97,25430195,1.86,0.71,419623762,40.02
(주)노루홀딩스,000320,2015/12,296813243,29.42,77.27,-3.59,13363301,2.55,1.28,34672425,49.05
(주)녹십자,006280,2015/12,1323117870,37.54,72.71,6.87,60913849,3.62,1.64,912910940,34.63
(주)녹십자홀딩스,005250,2015/12,829703432,48.84,67.19,29.96,-36377156,5.68,1.77,47791895,51.25
(주)농심,004370,2015/12,2257471088,38.54,72.18,4.29,186426507,1.73,0.87,1878665375,76.05
(주)농심홀딩스,072710,2015/12,569266088,7.7,92.85,-15.4,11750962,1.46,0.89,17035280,40
(주)다우기술,023590,2015/12,745863436,58.46,63.11,5.18,18551804,3.54,1.19,251318425,28.93
(주)다이나믹디자인,145210,2015/12,282676065,62.26,61.63,-9.69,7131227,1.26,0.62,132222767,0
(주)대교,019680,2015/12,780715983,21.91,82.03,0.74,58999692,2.07,1.2,750317950,24.55
(주)대구백화점,006370,2015/03,480518557,31.57,76,-7.57,20835353,0.76,0.42,149405191,8.56
(주)대덕,008060,2015/12,525406872,15.17,86.83,-25.81,96840553,1.15,0.74,512596614,51.21
(주)대동,000490,2015/12,579538912,180.83,35.61,-8.5,5917601,1.76,1.04,462238438,4.37
(주)대양금속,009190,2015/12,98535738,712.27,12.31,-0.44,-9114929,5.1,2,121554021,0
(주)대우건설,047040,2015/12,9650768538,246.58,28.85,0.25,710182199,1.44,0.79,9877475175,0
(주)대웅,003090,2015/12,329324956,8.33,92.31,8.81,11885371,5.16,1.64,50147920,14.66
(주)대웅제약,069620,2015/12,819336096,66.3,60.13,10.08,37597462,3.86,1.41,800517043,24.94
(주)대유에이텍,002880,2015/12,326469774,184.24,35.18,-22.02,40045713,3.17,1.33,439531682,9.8
(주)대유플러스,000300,2015/12,177370555,68.08,59.5,-45.93,3400151,1.29,0.84,182014611,0
(주)대창,012800,2015/12,419858894,190.13,34.47,-22.24,80847211,0.84,0.46,590375055,0
(주)대한항공,003490,2015/12,23048939945,903.75,9.96,-3.18,2666464424,1.92,0.95,11308423373,0
(주)대현,016090,2015/12,225697006,92.5,51.95,5.77,10569241,1.64,0.8,259571056,5.76
(주)대호에이엘,069460,2015/12,89999597,274.74,26.69,-7.7,7541061,3.07,1.26,121584665,0
(주)더메디팜,118000,2015/12,16844156,110.37,47.54,0.95,-3661513,10.89,3.88,6112892,0
(주)더존비즈온,012510,2015/12,212365671,59.93,62.53,17.35,41900925,6.7,2.5,153480924,44
(주)덕성,004830,2015/12,93367443,47.02,68.02,-7.56,5833621,4.25,0.65,71463183,3.71
(주)도화엔지니어링,002150,2015/12,313077919,36.17,73.44,19.77,13833864,0.85,0.57,275048204,29.43
(주)동남합성,023450,2015/12,68268555,27.27,78.57,0.5,4958594,1.37,0.78,76498187,3.11
(주)동방,004140,2015/12,504475537,342.08,22.62,2.74,62228734,0.98,0.45,522629368,0.72
(주)동방아그로,007590,2015/12,169357968,38.14,72.39,1.05,2853978,1.43,0.67,115830676,37.49
(주)동성케미컬,102260,2015/12,343009731,42.84,70.01,686.52,5741402,1.67,0.96,128809331,19.16
(주)동아지질,028100,2015/12,259564348,85.07,54.03,1.68,17149674,0.79,0.59,292756183,34.39
(주)동양,001520,2015/12,1127049246,16.05,86.17,13.47,33553920,0.88,0.22,339748919,20.58
(주)동양고속,084670,2015/12,233201229,84.92,54.08,-0.41,20548464,0.97,0.72,135721358,34.99
(주)동원에프앤비,049770,2015/12,798604570,67.78,59.6,2.75,53544433,5.05,2.22,1374936673,50
(주)두산,000150,2015/12,3478222671,64.9,60.64,-6.1,210439628,2,1.19,1873556346,67.69
(주)디비아이엔씨,012030,2015/12,276075787,66.48,60.07,-28.02,-15830450,0.83,0.23,203754352,0
(주)디아이,003160,2015/12,147964608,35.14,74,-33.93,-4160073,3.5,1.91,58266423,8.31
(주)디아이씨,092200,2015/12,450148181,206.8,32.59,3.58,16794017,1.65,0.6,328714343,0
(주)디알비동일,004840,2015/12,262548810,35.14,74,13.05,23289234,1.68,1.1,159591245,14.34
(주)디엔오토모티브,007340,2015/12,641585975,14.5,87.34,-12.08,69304178,1.15,0.77,385393012,43.67
(주)디지비금융지주,139130,2015/12,3036968072,21.93,82.01,15.01,147470709,0.92,0.65,88272708,5.6
(주)락앤락,115390,2015/12,616692578,14.97,86.98,-5.49,40988469,1.8,1.06,183466673,39.41
(주)마니커,027740,2015/12,194617943,158.15,38.74,-3.11,9019165,1.82,0.45,276989990,0
(주)메리츠금융지주,138040,2015/12,1224808776,46.55,68.23,63.37,48209575,3.03,1.59,68675530,30.48
(주)메타랩스,090370,2015/12,102937043,508.35,16.44,-14.25,-6032987,7.79,3.11,82648101,0
(주)모나리자,012690,2015/12,78701061,21.05,82.61,0.13,6262177,4.59,1.52,124972520,9.68
(주)모나미,005360,2015/12,131744651,121.97,45.05,-8.8,-958630,1.87,0.79,98967737,6
(주)모토닉,009680,2015/12,424152336,10.33,90.64,-6.16,25246554,1.31,0.9,190845603,38.79
(주)무학,033920,2015/12,553245545,27.69,78.32,-2.43,76273166,4.36,2.33,278308632,123.93
(주)미래아이앤지,007120,2015/12,48258949,6.54,93.87,-29.63,234185,3.85,1.27,8987068,0
(주)방림,003610,2015/09,240918688,21.95,82,-11.89,9365705,0.83,0.43,125609417,5.59
(주)백산,035150,2015/12,163431870,67.19,59.81,2.49,3586829,1.67,0.88,149316291,10.28
(주)벽산,007210,2015/12,328229935,59.09,62.86,2.95,29914167,4.58,1.85,293984781,11.22
(주)보락,002760,2015/12,49528866,23.79,80.78,-0.27,3184487,1.94,0.88,31066714,3
(주)보령,003850,2015/12,330928386,68.89,59.21,11.64,17114341,3.74,1.71,401350240,7.74
(주)비비안,002070,2015/12,167532101,12.91,88.57,-6.17,-5482209,0.7,0.37,171918797,18.86
(주)비상교육,100220,2015/12,239760896,33.91,74.68,6.12,44040686,0.98,0.64,138346822,37.67
(주)비와이씨,001460,2015/12,694207408,78.33,56.07,1.73,26616531,1.12,0.52,181640817,16.37
(주)비지에프,027410,2015/12,1460200504,104.96,48.79,28.9,362672840,9.29,2.77,4257634355,120
(주)빙그레,005180,2015/12,616351609,19.24,83.86,-2.98,63676982,1.9,1.25,795438210,22.21
(주)사조대림,003960,2015/12,311175711,73.95,57.49,5.91,13248099,0.93,0.37,429808463,0
(주)사조오양,006090,2015/12,282509735,140.99,41.49,74.28,18175564,1.5,0.47,194924901,0
(주)삼성출판사,068290,2015/12,77899922,11.86,89.4,-20.17,-126868,2.35,0.96,45096628,26
(주)삼양사,145990,2015/12,1023111635,69.63,58.95,-7.49,-243389,1.5,0.62,1169694370,28.41
(주)삼양홀딩스,000070,2015/12,1263550358,22.19,81.84,-20.55,18660538,2.67,0.72,169560758,26.19
(주)삼영,003720,2015/12,152236467,31.37,76.12,-27.68,2730929,0.65,0.41,94795670,0
(주)삼원강재,023000,2015/12,223484365,24.76,80.16,-3.74,23513632,1.03,0.74,272320967,25
(주)삼익악기,002450,2015/12,317073955,66.38,60.1,11.55,-4222451,2.9,1.42,115128984,9.4
(주)삼천리,004690,2015/12,2425464258,102.47,49.39,-17.8,169995208,0.55,0.34,2877277879,43.94
(주)상상인증권,001290,2015/12,670211980,367.03,21.41,-3.81,-44564527,0.83,0.36,87734894,0
(주)서연,007860,2015/12,309640711,0.68,99.32,250.75,2260941,1.4,0.79,5536746,27.69
(주)서연이화,200880,2015/12,777469769,124.87,44.47,0,78416325,1.49,0.88,1060792487,29.99
(주)서원,021050,2015/12,217950364,282.11,26.17,-18.92,11193455,1.44,0.49,207927546,0
(주)서흥,008490,2015/12,390049666,84.45,54.21,-2.48,25241730,3.34,2.15,233224530,47.53
(주)선앤엘,002820,2015/12,454171563,63.83,61.04,11.43,23948962,1.1,0.29,309257084,17.56
(주)선진,136490,2015/12,438820522,128.27,43.81,-0.11,26535463,1.55,1.05,594263713,20
(주)성안,011300,2015/12,120889400,66.24,60.15,-22.99,2897614,1.06,0.49,52241798,1.93
(주)세아베스틸지주,001430,2015/12,2482589543,56.88,63.74,-17.09,350484130,1.09,0.62,1826024379,16.23
(주)세아제강지주,003030,2015/12,1591178587,40.41,71.22,-23.73,153748338,0.47,0.28,1426470820,33.91
(주)세아특수강,019440,2015/12,428517231,57.44,63.52,-9.73,71022230,0.83,0.52,605069631,13.77
(주)세아홀딩스,058650,2015/12,980431299,16.64,85.74,-45.09,17611887,1.06,0.58,44589075,34.99
(주)세우글로벌,013000,2015/12,40904573,13.87,87.82,-14.29,321142,1.88,0.7,36745763,0
(주)세원정공,021820,2015/06,252817824,15.9,86.28,-7.77,33379236,1.71,1.11,56141998,20
(주)세이브존아이앤씨,067830,2015/12,534449706,55.76,64.2,2.01,28341324,0.93,0.63,185739416,2.76
(주)세진중공업,075580,2015/12,420422573,187.78,34.75,2.69,41533938,0.94,0.76,453317914,17.45
(주)수산중공업,017550,2015/12,110467797,25.98,79.38,-12.11,17737107,2.09,0.87,92146430,0
(주)시디즈,134790,2015/12,22601841,5.55,94.75,-37.63,-401162,2.86,1.17,6721129,0
(주)신도리코,029530,2015/12,865068719,5.41,94.87,3.88,-215314,0.95,0.59,474963360,23.41
(주)신성이엔지,011930,2015/12,319042321,413.91,19.46,-10.02,7199165,2.93,1.24,170569625,0
(주)신세계,004170,2015/12,5405620293,90.05,52.62,-1.06,200952583,1.04,0.56,1486078871,24.98
(주)신세계아이앤씨,035510,2015/12,217272280,30.76,76.48,14.48,15878503,2.38,0.97,261095043,20
(주)신세계인터내셔날,031430,2015/12,833251815,91.24,52.29,4.53,47158769,2.87,1.39,884540956,12
(주)신세계푸드,031440,2015/12,487509404,69.33,59.06,38.21,14612200,3.51,1.47,901317644,10
(주)신영와코루,005800,2015/12,311053365,11.45,89.72,0,19698596,0.69,0.35,177238032,30
(주)신원,009270,2015/12,440386899,130.78,43.33,5.86,29707503,0.98,0.51,629235092,0
(주)신풍,002870,2015/12,145144679,251.24,28.47,2.81,-11263166,1.25,0.56,108123974,0
(주)신한금융지주회사,055550,2015/12,27675487000,33.18,75.09,13.23,439453000,1.13,0.93,1201949000,23.86
(주)신화다이나믹스,001770,2015/12,69573298,76.51,56.66,-7.74,6147584,0.72,0.37,57212357,7
(주)신흥,004080,2015/12,132368912,50.44,66.47,0.4,1989678,1.67,0.9,124093746,8.54
(주)쌍방울,102280,2015/12,210446545,16.97,85.49,-1.59,-6746940,2.73,0.49,123036482,0
(주)쎌마테라퓨틱스,015540,2015/12,26319196,231.15,30.2,76.27,-7085099,29.77,8.49,11577059,0
(주)씨아이테크,004920,2015/12,35881941,25.74,79.53,140.54,-2212807,2.27,0.8,11495370,0
(주)아모레퍼시픽,090430,2015/12,3974683461,19.99,83.34,18.09,532802138,9.08,0.7,3757959212,270
(주)아모레퍼시픽그룹,002790,2015/12,1694935538,2.79,97.28,-15.92,41128650,92.08,7.67,68570023,73.15
(주)아센디오,012170,2015/12,69095034,57.85,63.35,-25.36,-19688307,4.85,1.13,5677606,0
(주)아이마켓코리아,122900,2015/12,941549876,148.1,40.31,6.06,-75179807,3.45,2.52,2605008144,96.87
(주)아이에이치큐,003560,2015/12,252266523,15.23,86.78,158.34,33206555,2.17,1.28,92862614,0
(주)알루코,001780,2015/12,338779061,94.77,51.34,11.4,42746096,3.6,1.16,274375467,10
(주)에넥스,011090,2015/12,125211851,108.39,47.99,17.28,20780070,9.22,1.35,302974225,5.53
(주)에스비에스,034120,2015/12,933033828,63.95,61,-2.9,31755860,1.5,0.92,772594035,14.85
(주)에스엠벡셀,010580,2015/12,64289391,363.73,21.56,-5.76,639550,2.6,1.02,87071516,0
(주)에스원,012750,2015/12,1371979845,40.48,71.18,10.43,309280564,5.35,3.25,1788781585,213.54
(주)에스제이엠,123700,2015/12,141675206,19.86,83.43,14.88,7681927,1.11,0.84,96585651,40
(주)에스제이엠홀딩스,025530,2015/12,140922798,9.84,91.04,39.95,3194953,0.78,0.48,12294306,36.3
(주)에스지글로벌,001380,2015/12,170488070,74.55,57.29,-6.8,4351780,2.69,0.47,92274206,0
(주)에스지세계물산,004060,2015/12,291470303,41.25,70.8,-7.39,11563664,2.15,0.6,315376986,0
(주)에스피씨삼립,005610,2015/12,383727049,93.22,51.75,-4.16,31394898,18.8,6.8,985824837,11.36
(주)에이블씨엔씨,078520,2015/12,230784426,30.27,76.77,-10.62,29048783,3.34,1.57,356180641,68.74
(주)에이엔피,015260,2015/12,109161702,89.41,52.8,7.21,2077189,1.58,0.62,90759758,0
(주)에이프로젠,007460,2015/12,86480981,180.23,35.68,-13.85,1173192,2.18,0.85,65931704,0
(주)에이프로젠바이오로직스,003060,2015/12,81444812,18.09,84.68,25.33,2929505,18.43,0.79,29825176,0
(주)에프앤에프홀딩스,007700,2015/12,327918310,69.06,59.15,22.8,15666963,2.18,1.04,369783643,40
(주)엔씨소프트,036570,2015/12,2101635883,17.09,85.41,0.65,232076165,3.2,2.14,616604463,547.81
(주)엔아이스틸,008260,2015/12,176627843,125.35,44.38,-6.34,30478729,1.23,0.81,118555722,10
(주)엔케이,085310,2015/12,282383889,69.2,59.1,13.45,16874590,2.54,1.11,235846142,0
(주)엘에스,006260,2015/12,2211482000,21.67,82.19,39.14,95328000,1.04,0.49,136138000,21.56
(주)엘에스네트웍스,000680,2015/12,1314804965,142.53,41.23,-18.28,5107510,0.73,0.52,691163868,0
(주)엘에프,093050,2015/12,1374419707,31.77,75.89,3.22,62569380,1.13,0.8,1429859310,10
(주)엘엑스인터내셔널,001120,2015/12,2925629721,129.65,43.54,-2.66,83174635,1.45,0.77,3675879173,3.99
(주)엘엑스하우시스,108670,2015/12,1890659000,112.14,47.14,-2.88,48027000,2.4,1.55,2370082000,36.03
(주)엘지,003550,2015/12,8208765000,3.51,96.61,-0.28,358921000,1.74,1.2,574117000,26
(주)엘지생활건강,051900,2015/12,2952552621,101.99,49.51,20.61,389788487,14.26,7.94,3031336330,104.15
(주)엘지유플러스,032640,2015/12,11939224000,166.65,37.5,-1.86,1801324000,1.66,1.15,10780359000,4.24
(주)엘지헬로비전,037560,2015/12,2000272843,110.29,47.55,9.02,368235045,1.58,0.93,1182612870,3
(주)엘지화학,051910,2015/12,16231596000,30.43,76.67,-11.9,2752528000,2.15,1.02,17334109000,89.66
(주)엠씨넥스,097520,2015/12,255666813,145.5,40.73,11.39,58255114,0,0,421492545,64.25
(주)영원무역,111770,2015/12,1358084404,68.53,59.34,-0.45,125117101,4.03,2.29,1134904535,40
(주)영원무역홀딩스,009970,2015/12,430266336,3.32,96.79,-31.69,9530530,3.72,1.9,18448430,85.11
(주)영풍,000670,2015/12,2078784715,26.29,79.18,-3.18,102744731,1.84,1.2,1068398876,182.09
(주)영흥,012160,2015/12,260507641,67.2,59.81,2.61,-225495,1.43,0.86,146576760,5.79
(주)예스코홀딩스,015360,2015/12,1016051552,73.4,57.67,-16.33,31618185,0.52,0.34,1031911582,21.04
(주)오뚜기,007310,2015/12,1230861639,57.89,63.33,4.85,107208310,6.69,2.14,1829762301,102.09
(주)오리엔트바이오,002630,2015/03,70011247,36.81,73.09,2.97,-686042,2.56,1.09,20723879,0
(주)오리온홀딩스,001800,2015/12,1424076224,68.75,59.26,-5.89,110821025,10.41,6.33,707437986,105.45
(주)와이지플러스,037270,2015/12,109869168,3.95,96.2,-8.63,-2624038,4.89,1.55,5459097,0
(주)와이투솔루션,011690,2015/12,99878539,139.98,41.67,-6.71,14643822,1.93,1.02,127936190,0
(주)우성,006980,2015/12,235220131,51.25,66.12,-5.34,5850499,0.95,0.55,278477159,4.16
(주)우신시스템,017370,2015/12,161253350,68.82,59.24,-17.21,1980140,0.97,0.42,115052396,5.62
(주)우진,105840,2015/12,145830042,36.01,73.52,-6.95,-4308892,1.5,1.15,52171423,40
(주)우진플라임,049800,2015/12,299261313,340.86,22.68,-1.91,-6033404,0.85,0.5,180336078,0
(주)웅진,016880,2015/12,691098476,94.71,51.36,-2.21,64611651,0.58,0.28,165194857,0
(주)웅진씽크빅,095720,2015/12,487530256,91.57,52.2,1.01,-19565828,2.07,1.27,639575909,0
(주)원림,005820,2015/12,89871498,26.98,78.75,-9.25,3844386,1.12,0.56,52596265,4.45
(주)위스컴,024070,2015/12,128977196,9.86,91.03,-0.98,3806519,0.79,0.63,131173698,20
(주)윌비스,008600,2015/12,263329740,55.7,64.22,24.98,-1274781,1.11,0.43,280791907,1.61
(주)유니드,014830,2015/12,769930988,43.37,69.75,-3.58,-27502895,1.35,0.73,514006119,22
(주)유니온,000910,2015/12,164001368,33.64,74.83,-14.83,7868116,0.88,0.47,100207359,12.98
(주)유니켐,011330,2015/06,40767618,328.3,23.35,0,-15286914,5.47,2.19,8677641,0
(주)유수홀딩스,000700,2015/12,274463605,53.99,64.94,8.8,7125070,2.08,1.05,16049026,2.88
(주)유유제약,000220,2015/03,96488170,39.49,71.69,-0.61,1387579,1.41,0.75,53061289,15.7
(주)유한양행,000100,2015/12,1584414838,23.23,81.15,11.18,135324871,2.78,1.48,1120937094,36.08
(주)이노션,214320,2015/12,932045338,65.29,60.5,6.61,39963720,1.59,1.04,421332724,180
(주)이마트,139480,2015/12,13247431259,88.37,53.09,2.87,903503604,1.03,0.76,11148885582,29.99
(주)이수페타시스,007660,2015/12,373561011,69.56,58.98,2.61,43374962,1.47,0.84,315262580,8.69
(주)이수화학,005950,2015/12,875332519,64.6,60.75,-30.21,60409084,0.38,0.23,1030109016,5.73
(주)이스타코,015020,2015/12,112326751,113.35,46.87,-8.24,-54324682,2.65,1.2,6668262,0
(주)이아이디,093230,2015/12,61997945,62.9,61.39,305.55,-1456518,4.11,0.89,37541910,0
(주)이엔플러스,074610,2015/12,14290379,66.94,59.9,8.81,502457,9.83,1.41,18074680,0
(주)이원,017940,2015/12,2621966672,119.28,45.6,-35.34,191581594,0.45,0.35,3822716363,43.83
(주)이월드,084680,2015/12,218042328,72.59,57.94,11,2093110,2.93,0.9,24275543,0
(주)인디에프,014990,2015/12,166980838,121.5,45.15,-8.43,3514509,3.5,1.01,171489493,0
(주)인바이오젠,101140,2015/12,14558906,86.66,53.57,-24.63,-10958170,6.99,2.53,8864991,0
(주)인스코비,006490,2015/12,48152463,71.94,58.16,-60.41,-5281574,6.27,3.12,9610387,0
(주)인팩,023810,2015/12,127141955,61.39,61.96,-2.71,12832755,1.18,0.69,141431267,28
(주)일신석재,007110,2015/12,80302650,53.31,65.23,0.61,-1328162,2.58,1.39,39677898,0
(주)잇츠한불,226320,2015/12,388088957,22.48,81.65,27.98,69320951,4.69,3.82,309561740,383
(주)제일기획,030000,2015/12,1113192389,89.45,52.78,-7.09,41570085,5.59,3.52,819850042,132.06
(주)제주은행,006220,2015/12,4452522000,1300.07,7.14,-0.66,50221000,0.95,0.49,167206000,2
(주)제주항공,089590,2015/12,477740961,106.08,48.52,19.08,72127346,5.63,4,608058585,8
(주)조비,001550,2015/12,86659967,176.68,36.14,7.26,-192167,2.47,1.31,58827842,0
(주)조흥,002600,2015/12,148992933,39.55,71.66,0.38,3573605,1.87,0.56,113154402,50
(주)종근당,185750,2015/12,576286704,83.2,54.58,8.89,7271991,3.69,1.74,592493474,23.99
(주)종근당바이오,063160,2015/12,170642857,33.97,74.64,0.28,14338942,1.78,0.75,106690658,13.73
(주)종근당홀딩스,001630,2015/12,271888580,6.49,93.91,26.35,8959060,2.65,0.93,14135762,44.95
(주)주연테크,044380,2015/12,28466994,43.59,69.64,21.48,1078342,3.59,1.04,52011825,0
(주)지에스,078930,2015/12,5856373000,22.9,81.37,-29.73,110627000,1.1,0.76,178162000,30.01
(주)지에스글로벌,001250,2015/12,743616327,267.13,27.24,-23.17,-15019805,1.07,0.62,1926449911,0
(주)지에스리테일,007070,2015/12,3590748817,100.18,49.96,24.83,440121426,3.41,1.18,6189347698,85
(주)지투알,035000,2015/12,99879541,7,93.46,87.01,-273068,2.23,1.25,21115191,18.45
(주)진도,088790,2015/12,151536706,67.91,59.56,0.75,13851245,1,0.43,121850734,30
(주)진양홀딩스,100250,2015/12,184488833,0.55,99.45,-2.58,6998671,1.55,1.12,11903440,19.61
(주)천일고속,000650,2015/12,63067608,28.23,77.98,-2.15,3352561,5.09,1.73,58862178,119.82
(주)청호ICT,012600,2015/12,59776813,96.88,50.79,-28.98,-1369023,2.1,0.72,37871176,0
(주)체시스,033250,2015/06,87973696,230.2,30.28,-21.09,3858292,1.28,0.5,56546263,0
(주)카프로,006380,2015/12,437356251,68.07,59.5,-45.1,-3597518,0.76,0.34,214969886,0
(주)케이씨,029460,2015/12,328158540,26.35,79.15,25.71,47169895,2.04,0.98,291168450,28.81
(주)케이씨씨,002380,2015/12,8391078322,46.8,68.12,1.17,227094906,1.13,0.65,3067640038,139.4
(주)케이씨티시,009070,2015/12,307779002,122.83,44.88,16.36,21831017,1.04,0.59,245332563,6.98
(주)케이에스에스해운,044450,2015/12,545682717,157.24,38.87,4.33,53980684,1.06,0.64,143480707,50.04
(주)케이에이치필룩스,033180,2015/12,59456867,52.97,65.37,0.08,4108011,2.2,1.15,49849608,0
(주)케이이씨,092220,2015/12,339887095,126.26,44.2,-4.61,-1665533,0.68,0.37,201252849,0
(주)케이티,030200,2015/12,24222495000,133.27,42.87,-2.83,3569050000,1.01,0.86,16942357000,7.83
(주)케이티스카이라이프,053210,2015/12,698264524,41.41,70.72,0.58,140111020,2.68,1.64,626397946,13.92
(주)케이티씨에스,058850,2015/12,206664471,45.86,68.56,9.98,13407692,1.62,0.88,481741429,17.54
(주)케이티아이에스,058860,2015/12,211279655,35.62,73.74,2.32,6527254,2.15,0.77,461098334,19.52
(주)케이티앤지,033780,2015/12,7401609376,26.57,79.01,2.1,1318304582,3.06,1.9,2821671433,44.85
(주)코리아써키트,007810,2015/12,458321359,31.5,76.04,7.27,48000058,1.21,0.62,479113668,20.14
(주)코아스,071950,2015/12,88639409,187.64,34.77,-1.17,11119781,3.99,1.62,95420564,0
(주)코오롱,002020,2015/12,1085223517,111.56,47.27,-7.13,8253655,2.5,0.56,54932379,10.08
(주)콤텍시스템,031820,2015/12,100684705,113.08,46.93,-21.42,-5435257,2.33,0.66,145313732,0
(주)큐로,015590,2015/12,276443469,330.13,23.25,-18.21,-18451404,1.77,0.98,223716709,0
(주)크라운해태홀딩스,005740,2015/12,526896368,79.41,55.74,2.43,45783145,4.98,0.99,430980191,38.77
(주)키다리스튜디오,020120,2015/12,43289174,35.54,73.78,16.38,-1574806,2.87,1.26,23289240,3.76
(주)태경비케이,014580,2015/12,182474399,58.46,63.11,-6.84,10431287,0.83,0.06,113506581,20
(주)태영건설,009410,2015/12,1521212491,108.44,47.98,-9.65,56157255,0.76,0.52,1002428220,0
(주)토니모리,214420,2015/12,156197682,32.74,75.34,7.22,1217064,7.86,3.36,219969833,150
(주)티비에이치글로벌,084870,2015/12,252638180,158.21,38.73,-12.13,-25678172,5.34,1.88,128501368,0
(주)티에이치엔,019180,2015/12,208322635,233.55,29.98,34.09,13555929,0.75,0.36,240960633,9.42
(주)티웨이홀딩스,004870,2015/12,55632087,59.56,62.67,23.86,1934926,8.51,3.24,21988238,0
(주)팜스코,036580,2015/12,763177905,148.65,40.22,4.24,36986575,2.74,1.43,875142420,0
(주)퍼시스,016800,2015/12,401495530,13.61,88.02,10.78,36433166,1.3,0.97,243624843,46.63
(주)포스코인터내셔널,047050,2015/12,7474312056,215.78,31.67,-15.33,1101522415,5.31,2.67,16881039629,10
(주)풀무원,017810,2015/12,395928516,32.65,75.38,-12.84,59413832,3.52,1.31,64501279,19.94
(주)풍산,103140,2015/12,2331791252,96.43,50.91,-9.03,313954976,0.78,0.54,2040816532,10
