,업종명,종목명,2015_E,2015_S,2015_G,2016_E,2016_S,2016_G,Diff_E,Diff_S,Diff_G,2015_종가,2016_종가,등락률,연도
33,금융 및 보험업,KB금융,5.0,4.0,4.0,6.0,6.0,5.0,1.0,2.0,1.0,36150,42300,0.1701244813278008,"15,16년"
34,금융 및 보험업,KB손해보험,4.0,4.0,2.5,5.0,2.5,2.5,1.0,-1.5,0.0,26550,28950,0.0903954802259887,"15,16년"
35,금융 및 보험업,KTB투자증권,2.0,2.5,2.5,4.0,2.5,2.5,2.0,0.0,0.0,2550,2870,0.1254901960784313,"15,16년"
36,금융 및 보험업,NH투자증권,5.0,4.0,2.5,6.0,4.0,2.5,1.0,0.0,0.0,10100,10100,0.0,"15,16년"
37,금융 및 보험업,SK증권,4.0,4.0,2.5,5.0,4.0,2.5,1.0,0.0,0.0,1175,1040,-0.1148936170212766,"15,16년"
38,금융 및 보험업,골든브릿지증권,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,1165,953,-0.1819742489270386,"15,16년"
39,금융 및 보험업,교보증권,5.0,4.0,2.5,6.0,4.0,2.5,1.0,0.0,0.0,9850,9300,-0.0558375634517766,"15,16년"
40,금융 및 보험업,기업은행,5.0,4.0,2.5,4.0,4.0,2.5,-1.0,0.0,0.0,14000,13200,-0.0571428571428571,"15,16년"
41,금융 및 보험업,대신증권,5.0,2.5,2.5,5.0,2.5,2.5,0.0,0.0,0.0,10500,10550,0.0047619047619047,"15,16년"
42,금융 및 보험업,동양생명,5.0,4.0,2.5,6.0,2.5,2.5,1.0,-1.5,0.0,13950,12000,-0.1397849462365591,"15,16년"
43,금융 및 보험업,롯데손해보험,4.0,5.0,2.5,6.0,5.0,2.5,2.0,0.0,0.0,2830,2720,-0.03886925795053,"15,16년"
44,금융 및 보험업,메리츠금융지주,5.0,2.5,2.5,5.0,2.5,2.5,0.0,0.0,0.0,14650,11250,-0.2320819112627986,"15,16년"
45,금융 및 보험업,메리츠종금증권,6.0,2.5,2.5,6.0,2.5,2.5,0.0,0.0,0.0,5100,3405,-0.3323529411764706,"15,16년"
46,금융 및 보험업,메리츠화재,5.0,4.0,2.5,6.0,4.0,2.5,1.0,0.0,0.0,16100,15950,-0.0093167701863354,"15,16년"
47,금융 및 보험업,미래에셋증권,4.0,4.0,2.5,5.0,4.0,2.5,1.0,0.0,0.0,25550,22650,-0.1135029354207436,"15,16년"
48,금융 및 보험업,부국증권,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,17200,20000,0.1627906976744186,"15,16년"
49,금융 및 보험업,삼성생명,5.0,5.0,6.0,6.0,4.0,5.0,1.0,-1.0,-1.0,109000,110500,0.0137614678899082,"15,16년"
50,금융 및 보험업,삼성증권,6.0,4.0,2.5,6.0,4.0,2.5,0.0,0.0,0.0,48300,34550,-0.2846790890269151,"15,16년"
51,금융 및 보험업,삼성카드,5.0,2.5,2.5,6.0,4.0,2.5,1.0,1.5,0.0,38600,48200,0.2487046632124352,"15,16년"
52,금융 및 보험업,신영증권,4.0,2.5,2.5,5.0,2.5,2.5,1.0,0.0,0.0,55200,49700,-0.0996376811594202,"15,16년"
53,금융 및 보험업,신한지주,6.0,6.0,5.0,6.0,6.0,6.0,0.0,0.0,1.0,43550,43850,0.0068886337543053,"15,16년"
54,금융 및 보험업,아주캐피탈,3.0,2.5,2.5,5.0,2.5,2.5,2.0,0.0,0.0,6810,6870,0.0088105726872246,"15,16년"
55,금융 및 보험업,우리은행,6.0,2.5,2.5,6.0,2.5,2.5,0.0,0.0,0.0,9920,12500,0.2600806451612903,"15,16년"
56,금융 및 보험업,우리종금,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,611,686,0.1227495908346972,"15,16년"
57,금융 및 보험업,유안타증권,3.0,2.5,2.5,5.0,2.5,2.5,2.0,0.0,0.0,3995,3140,-0.2140175219023779,"15,16년"
58,금융 및 보험업,유화증권,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,14700,15700,0.0680272108843537,"15,16년"
59,금융 및 보험업,제주은행,5.0,2.5,2.5,6.0,4.0,2.5,1.0,1.5,0.0,9950,7770,-0.2190954773869346,"15,16년"
60,금융 및 보험업,코리안리,5.0,2.5,2.5,6.0,2.5,2.5,1.0,0.0,0.0,13600,11800,-0.1323529411764706,"15,16년"
61,금융 및 보험업,키움증권,5.0,2.5,2.5,5.0,4.0,2.5,0.0,1.5,0.0,58700,66500,0.1328790459965928,"15,16년"
62,금융 및 보험업,하나금융지주,6.0,4.0,2.5,6.0,5.0,2.5,0.0,1.0,0.0,27800,32800,0.1798561151079136,"15,16년"
63,금융 및 보험업,한국금융지주,5.0,2.5,2.5,6.0,2.5,2.5,1.0,0.0,0.0,61000,41100,-0.3262295081967213,"15,16년"
64,금융 및 보험업,한양증권,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,8500,7440,-0.1247058823529411,"15,16년"
65,금융 및 보험업,한화생명,5.0,5.0,2.5,4.0,4.0,2.5,-1.0,-1.0,0.0,8490,6250,-0.2638398115429917,"15,16년"
66,금융 및 보험업,한화손해보험,3.0,4.0,2.5,5.0,2.5,2.5,2.0,-1.5,0.0,7530,7590,0.0079681274900398,"15,16년"
67,금융 및 보험업,한화투자증권,3.0,2.5,2.5,5.0,4.0,2.5,2.0,1.5,0.0,4490,2240,-0.5011135857461024,"15,16년"
68,금융 및 보험업,현대해상,5.0,5.0,2.5,6.0,4.0,2.5,1.0,-1.0,0.0,33950,35350,0.0412371134020618,"15,16년"
69,금융 및 보험업,흥국화재,4.0,2.5,2.5,6.0,2.5,2.5,2.0,0.0,0.0,4010,3455,-0.1384039900249376,"15,16년"
70,서비스업,AJ렌터카,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,10600,9880,-0.0679245283018867,"15,16년"
71,서비스업,AK홀딩스,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,86000,61600,-0.2837209302325581,"15,16년"
72,서비스업,CJ,3.0,5.0,4.0,4.0,5.0,4.0,1.0,0.0,0.0,240000,174500,-0.2729166666666666,"15,16년"
73,서비스업,CJ CGV,3.0,2.5,2.5,2.0,4.0,2.5,-1.0,1.5,0.0,104000,67800,-0.348076923076923,"15,16년"
74,서비스업,CS홀딩스,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,79900,87000,0.0888610763454317,"15,16년"
75,서비스업,DRB동일,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,14650,12800,-0.1262798634812286,"15,16년"
76,서비스업,GKL,4.0,4.0,2.5,3.0,4.0,2.5,-1.0,0.0,0.0,31800,21700,-0.3176100628930817,"15,16년"
77,서비스업,GS,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,50200,51100,0.0179282868525896,"15,16년"
78,서비스업,JW홀딩스,3.0,2.5,2.5,2.0,4.0,2.5,-1.0,1.5,0.0,8580,9970,0.162004662004662,"15,16년"
79,서비스업,KC그린홀딩스,3.0,2.5,2.5,3.0,5.0,2.5,0.0,2.5,0.0,9690,8650,-0.1073271413828689,"15,16년"
80,서비스업,KISCO홀딩스,4.0,2.5,2.5,3.0,2.5,2.5,-1.0,0.0,0.0,59500,61500,0.0336134453781512,"15,16년"
81,서비스업,KPX홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,69500,63700,-0.0834532374100719,"15,16년"
82,서비스업,KTcs,4.0,2.5,2.5,4.0,4.0,2.5,0.0,1.5,0.0,3600,2460,-0.3166666666666666,"15,16년"
83,서비스업,LG,5.0,4.0,2.5,5.0,4.0,2.5,0.0,0.0,0.0,66000,61300,-0.0712121212121212,"15,16년"
84,서비스업,LS,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,38700,54900,0.4186046511627907,"15,16년"
85,서비스업,NAVER,4.0,2.5,2.5,3.0,4.0,4.0,-1.0,1.5,1.5,600000,857000,0.4283333333333333,"15,16년"
86,서비스업,NHN엔터테인먼트,4.0,2.5,2.5,2.0,2.5,2.5,-2.0,0.0,0.0,55600,50200,-0.0971223021582733,"15,16년"
87,서비스업,NICE,4.0,2.5,2.5,3.0,2.5,2.5,-1.0,0.0,0.0,25450,16850,-0.3379174852652259,"15,16년"
88,서비스업,S&T홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,26600,15000,-0.4360902255639097,"15,16년"
89,서비스업,SBS,4.0,2.5,2.5,3.0,2.5,2.5,-1.0,0.0,0.0,38500,24250,-0.3701298701298701,"15,16년"
90,서비스업,SBS미디어홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,3900,2855,-0.2679487179487179,"15,16년"
91,서비스업,SK,5.0,5.0,5.0,5.0,6.0,5.0,0.0,1.0,0.0,267000,223500,-0.1629213483146067,"15,16년"
92,서비스업,SK이노베이션,4.0,5.0,5.0,6.0,4.0,5.0,2.0,-1.0,0.0,118500,151500,0.2784810126582278,"15,16년"
93,서비스업,강원랜드,5.0,4.0,4.0,4.0,5.0,5.0,-1.0,1.0,1.0,42300,37950,-0.1028368794326241,"15,16년"
94,서비스업,넥센,3.0,2.5,2.5,3.0,2.5,4.0,0.0,0.0,1.5,84600,7990,-0.9055555555555556,"15,16년"
95,서비스업,노루홀딩스,3.0,2.5,2.5,1.0,2.5,2.5,-2.0,0.0,0.0,28750,16700,-0.4191304347826087,"15,16년"
96,서비스업,녹십자홀딩스,2.0,4.0,2.5,3.0,4.0,2.5,1.0,0.0,0.0,41050,22200,-0.4591961023142509,"15,16년"
97,서비스업,농심홀딩스,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,150000,101000,-0.3266666666666666,"15,16년"
98,서비스업,다우기술,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,24850,20700,-0.1670020120724346,"15,16년"
99,서비스업,다우인큐브,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,3805,2915,-0.2339027595269382,"15,16년"
100,서비스업,대교,5.0,2.5,2.5,5.0,4.0,2.5,0.0,1.5,0.0,9150,8340,-0.0885245901639344,"15,16년"
101,서비스업,대상홀딩스,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,21350,10450,-0.5105386416861827,"15,16년"
102,서비스업,대성합동지주,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,33900,30850,-0.0899705014749262,"15,16년"
103,서비스업,대성홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,11900,9230,-0.2243697478991596,"15,16년"
104,서비스업,대웅,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,63700,44000,-0.3092621664050236,"15,16년"
105,서비스업,더존비즈온,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,21500,22350,0.0395348837209302,"15,16년"
106,서비스업,도화엔지니어링,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,4055,4690,0.156596794081381,"15,16년"
107,서비스업,동성코퍼레이션,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,6400,6460,0.009375,"15,16년"
108,서비스업,동아쏘시오홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,162500,145000,-0.1076923076923077,"15,16년"
109,서비스업,두산,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,110500,102500,-0.0723981900452488,"15,16년"
110,서비스업,디와이,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,6930,6270,-0.0952380952380952,"15,16년"
111,서비스업,롯데관광개발,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,15750,8720,-0.4463492063492063,"15,16년"
112,서비스업,미래아이앤지,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,2230,1400,-0.3721973094170404,"15,16년"
113,서비스업,비상교육,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,8800,15050,0.7102272727272727,"15,16년"
114,서비스업,삼성엔지니어링,4.0,5.0,5.0,4.0,4.0,5.0,0.0,-1.0,0.0,18200,9470,-0.4796703296703297,"15,16년"
115,서비스업,삼성출판사,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,12700,11500,-0.0944881889763779,"15,16년"
116,서비스업,삼양홀딩스,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,160500,125000,-0.2211838006230529,"15,16년"
117,서비스업,서연,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,12250,11100,-0.0938775510204081,"15,16년"
118,서비스업,성창기업지주,1.0,2.5,2.5,2.0,2.5,2.5,1.0,0.0,0.0,29450,3050,-0.8964346349745331,"15,16년"
119,서비스업,세기상사,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,54000,63500,0.1759259259259259,"15,16년"
120,서비스업,세아홀딩스,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,175000,120000,-0.3142857142857143,"15,16년"
121,서비스업,신세계푸드,3.0,4.0,2.5,2.0,4.0,2.5,-1.0,0.0,0.0,172000,144500,-0.1598837209302325,"15,16년"
122,서비스업,신송홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,9140,6550,-0.2833698030634573,"15,16년"
123,서비스업,아세아,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,117000,100500,-0.141025641025641,"15,16년"
124,서비스업,에스원,2.0,2.5,2.5,3.0,4.0,2.5,1.0,1.5,0.0,99000,92500,-0.0656565656565656,"15,16년"
125,서비스업,엔씨소프트,5.0,2.5,2.5,4.0,2.5,2.5,-1.0,0.0,0.0,189500,264500,0.3957783641160949,"15,16년"
126,서비스업,영원무역홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,72000,57600,-0.2,"15,16년"
127,서비스업,웅진,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,3010,2680,-0.1096345514950166,"15,16년"
128,서비스업,웅진씽크빅,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,8180,9530,0.1650366748166259,"15,16년"
129,서비스업,유수홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,8830,6260,-0.291053227633069,"15,16년"
130,서비스업,유엔젤,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,5710,5450,-0.0455341506129597,"15,16년"
131,서비스업,이스타코,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,2835,1675,-0.4091710758377425,"15,16년"
132,서비스업,이월드,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,2880,1900,-0.3402777777777778,"15,16년"
133,서비스업,일진홀딩스,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,12050,5850,-0.5145228215767634,"15,16년"
134,서비스업,제일기획,2.0,4.0,4.0,3.0,2.5,4.0,1.0,-1.5,0.0,20000,16950,-0.1525,"15,16년"
135,서비스업,종근당홀딩스,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,79800,66400,-0.1679197994987468,"15,16년"
136,서비스업,지투알,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,9740,7880,-0.190965092402464,"15,16년"
137,서비스업,진양홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,4095,3475,-0.1514041514041514,"15,16년"
138,서비스업,케이티스,3.0,2.5,2.5,4.0,4.0,2.5,1.0,1.5,0.0,5030,3600,-0.2842942345924453,"15,16년"
139,서비스업,코스맥스비티아이,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,71300,40300,-0.4347826086956521,"15,16년"
140,서비스업,코오롱,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,64100,50900,-0.2059282371294852,"15,16년"
141,서비스업,코웨이,3.0,5.0,5.0,3.0,6.0,5.0,0.0,1.0,0.0,85200,89600,0.0516431924882629,"15,16년"
142,서비스업,콤텍시스템,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,1570,1475,-0.0605095541401273,"15,16년"
143,서비스업,텔코웨어,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,14550,12100,-0.1683848797250859,"15,16년"
144,서비스업,평화홀딩스,3.0,2.5,2.5,3.0,4.0,2.5,0.0,1.5,0.0,3430,3920,0.1428571428571428,"15,16년"
145,서비스업,풀무원,4.0,4.0,4.0,5.0,6.0,5.0,1.0,2.0,1.0,185500,118500,-0.3611859838274933,"15,16년"
146,서비스업,풍산홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,40150,46700,0.1631382316313823,"15,16년"
147,서비스업,하나투어,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,126000,64500,-0.4880952380952381,"15,16년"
148,서비스업,하이트진로홀딩스,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,13650,11950,-0.1245421245421245,"15,16년"
149,서비스업,한국전자홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,1105,942,-0.1475113122171945,"15,16년"
150,서비스업,한국종합기술,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,5040,5920,0.1746031746031746,"15,16년"
151,서비스업,한국콜마홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,66200,29300,-0.5574018126888217,"15,16년"
152,서비스업,한국타이어월드와이드,3.0,5.0,4.0,5.0,6.0,4.0,2.0,1.0,0.0,18450,21650,0.1734417344173441,"15,16년"
153,서비스업,한라홀딩스,2.0,2.5,2.5,4.0,2.5,2.5,2.0,0.0,0.0,56900,67900,0.1933216168717047,"15,16년"
154,서비스업,한미글로벌,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,12350,8990,-0.2720647773279352,"15,16년"
155,서비스업,한미사이언스,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,131500,76100,-0.4212927756653992,"15,16년"
156,서비스업,한세예스24홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,21300,10500,-0.5070422535211268,"15,16년"
157,서비스업,한솔홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,7180,6430,-0.1044568245125348,"15,16년"
158,서비스업,한전기술,3.0,2.5,4.0,3.0,4.0,4.0,0.0,1.5,0.0,34200,25100,-0.2660818713450292,"15,16년"
159,서비스업,한전산업,3.0,2.5,2.5,2.0,4.0,2.5,-1.0,1.5,0.0,4690,4880,0.0405117270788912,"15,16년"
160,서비스업,한진중공업홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,6590,5200,-0.2109256449165402,"15,16년"
161,서비스업,한진칼,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,21750,16900,-0.2229885057471264,"15,16년"
162,서비스업,현대에이치씨엔,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,3280,3700,0.1280487804878048,"15,16년"
163,에너지업,대성에너지,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,6630,6440,-0.028657616892911,"15,16년"
164,에너지업,삼천리,2.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,102500,97600,-0.0478048780487804,"15,16년"
165,에너지업,예스코,4.0,4.0,2.5,4.0,4.0,2.5,0.0,0.0,0.0,37450,37700,0.0066755674232309,"15,16년"
166,에너지업,인천도시가스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,34650,31300,-0.0966810966810966,"15,16년"
167,에너지업,지역난방공사,5.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,62100,69000,0.1111111111111111,"15,16년"
168,에너지업,한국가스공사,4.0,4.0,5.0,4.0,2.5,5.0,0.0,-1.5,0.0,42600,46350,0.0880281690140845,"15,16년"
169,운수 및 창고업,CJ대한통운,4.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,1.0,195000,201000,0.0307692307692307,"15,16년"
170,운수 및 창고업,E1,3.0,4.0,2.5,4.0,4.0,2.5,1.0,0.0,0.0,69000,60800,-0.1188405797101449,"15,16년"
171,운수 및 창고업,GS글로벌,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,6200,2675,-0.5685483870967742,"15,16년"
172,운수 및 창고업,GS리테일,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,57600,48800,-0.1527777777777778,"15,16년"
173,운수 및 창고업,KSS해운,3.0,2.5,2.5,3.0,5.0,2.5,0.0,2.5,0.0,17700,8060,-0.5446327683615819,"15,16년"
174,운수 및 창고업,LG상사,4.0,4.0,4.0,4.0,5.0,4.0,0.0,1.0,0.0,34950,27850,-0.2031473533619456,"15,16년"
175,운수 및 창고업,LS네트웍스,1.0,2.5,2.5,2.0,2.5,2.5,1.0,0.0,0.0,3960,3130,-0.2095959595959595,"15,16년"
176,운수 및 창고업,SG세계물산,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1280,1220,-0.046875,"15,16년"
177,운수 및 창고업,SK가스,4.0,2.5,2.5,4.0,4.0,2.5,0.0,1.5,0.0,85200,96100,0.1279342723004694,"15,16년"
178,운수 및 창고업,SK네트웍스,4.0,4.0,2.5,5.0,4.0,2.5,1.0,0.0,0.0,7090,6520,-0.080394922425952,"15,16년"
179,운수 및 창고업,광주신세계,4.0,2.5,2.5,3.0,2.5,2.5,-1.0,0.0,0.0,298500,251000,-0.1591289782244556,"15,16년"
180,운수 및 창고업,국동,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,9600,10600,0.1041666666666666,"15,16년"
181,운수 및 창고업,국보,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,17950,23950,0.3342618384401114,"15,16년"
182,운수 및 창고업,남성,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,2140,1810,-0.1542056074766355,"15,16년"
183,운수 및 창고업,대구백화점,3.0,2.5,2.5,4.0,4.0,2.5,1.0,1.5,0.0,14200,13250,-0.0669014084507042,"15,16년"
184,운수 및 창고업,대성산업,3.0,2.5,4.0,2.0,2.5,2.5,-1.0,0.0,-1.5,4030,3205,-0.2047146401985111,"15,16년"
185,운수 및 창고업,대한항공,1.0,4.0,5.0,2.0,4.0,5.0,1.0,0.0,0.0,30850,32000,0.0372771474878444,"15,16년"
186,운수 및 창고업,대한해운,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,20200,18050,-0.1064356435643564,"15,16년"
187,운수 및 창고업,동방,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,3050,2100,-0.3114754098360656,"15,16년"
188,운수 및 창고업,동양고속,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,37150,38800,0.044414535666218,"15,16년"
