,업종명,종목명,2011_E,2011_S,2011_G,2012_E,2012_S,2012_G,Diff_E,Diff_S,Diff_G,2011_종가,2012_종가,등락률,연도
50,금융 및 보험업,전북은행,6.0,2.5,2.5,5.0,2.5,2.5,-1.0,0.0,0.0,5060,4150,-0.1798418972332015,"11,12년"
51,금융 및 보험업,코리안리,5.0,2.5,2.0,4.0,2.5,2.5,-1.0,0.0,0.5,15050,10700,-0.2890365448504983,"11,12년"
52,금융 및 보험업,키움증권,3.0,2.5,2.0,4.0,2.5,2.0,1.0,0.0,0.0,59500,55200,-0.0722689075630252,"11,12년"
53,금융 및 보험업,하나금융지주,6.0,4.0,2.5,6.0,5.0,2.5,0.0,1.0,0.0,40350,31750,-0.2131350681536555,"11,12년"
54,금융 및 보험업,한국개발금융,4.0,2.0,2.0,3.0,2.5,2.0,-1.0,0.5,0.0,18900,23600,0.2486772486772486,"11,12년"
55,금융 및 보험업,한국금융지주,5.0,2.0,2.0,5.0,2.5,2.5,0.0,0.5,0.5,37450,37300,-0.0040053404539385,"11,12년"
56,금융 및 보험업,한양증권,4.0,4.0,2.5,4.0,4.0,2.5,0.0,0.0,0.0,6220,6830,0.0980707395498392,"11,12년"
57,금융 및 보험업,한화손해보험,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,8150,7400,-0.0920245398773006,"11,12년"
58,금융 및 보험업,현대해상,5.0,5.0,4.0,5.0,5.0,2.5,0.0,0.0,-1.5,32550,35250,0.0829493087557603,"11,12년"
59,금융 및 보험업,흥국화재,2.0,2.5,2.0,3.0,2.5,2.5,1.0,0.0,0.5,6050,4990,-0.1752066115702479,"11,12년"
60,서비스업,CJ,4.0,2.5,2.0,3.0,2.5,2.5,-1.0,0.0,0.5,80200,106500,0.327930174563591,"11,12년"
61,서비스업,CJ CGV,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,25800,33800,0.3100775193798449,"11,12년"
62,서비스업,CS홀딩스,3.0,2.0,2.0,2.0,2.5,2.0,-1.0,0.5,0.0,40850,35550,-0.1297429620563035,"11,12년"
63,서비스업,GKL,3.0,4.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,20000,30700,0.535,"11,12년"
64,서비스업,GS,4.0,2.0,2.0,4.0,2.5,2.5,0.0,0.5,0.5,65300,68600,0.0505359877488514,"11,12년"
65,서비스업,JW홀딩스,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,2825,2410,-0.1469026548672566,"11,12년"
66,서비스업,KC그린홀딩스,3.0,2.0,2.5,3.0,2.5,2.5,0.0,0.5,0.0,2350,2935,0.2489361702127659,"11,12년"
67,서비스업,KISCO홀딩스,4.0,2.0,2.0,3.0,2.5,2.5,-1.0,0.5,0.5,37700,37400,-0.0079575596816976,"11,12년"
68,서비스업,KPX홀딩스,3.0,2.0,2.0,3.0,2.5,2.5,0.0,0.5,0.5,39000,40400,0.0358974358974358,"11,12년"
69,서비스업,LG,4.0,2.5,2.0,3.0,2.5,2.5,-1.0,0.0,0.5,66100,66600,0.0075642965204236,"11,12년"
70,서비스업,LS,4.0,2.5,2.0,4.0,2.5,2.5,0.0,0.0,0.5,80100,89200,0.1136079900124844,"11,12년"
71,서비스업,NICE,3.0,2.0,2.0,3.0,2.5,2.0,0.0,0.5,0.0,54500,57900,0.0623853211009174,"11,12년"
72,서비스업,S&T홀딩스,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,11750,9410,-0.1991489361702127,"11,12년"
73,서비스업,SBS,3.0,2.0,2.0,4.0,2.5,2.5,1.0,0.5,0.5,39200,40700,0.0382653061224489,"11,12년"
74,서비스업,SBS미디어홀딩스,3.0,2.0,2.0,3.0,2.5,2.5,0.0,0.5,0.5,4590,6600,0.4379084967320261,"11,12년"
75,서비스업,SK,4.0,2.5,2.5,4.0,5.0,5.0,0.0,2.5,2.5,150500,152000,0.0099667774086378,"11,12년"
76,서비스업,SK이노베이션,6.0,5.0,2.0,5.0,4.0,5.0,-1.0,-1.0,3.0,170500,160500,-0.0586510263929618,"11,12년"
77,서비스업,강원랜드,4.0,2.5,2.0,4.0,5.0,4.0,0.0,2.5,2.0,29800,25400,-0.1476510067114094,"11,12년"
78,서비스업,노루홀딩스,3.0,2.0,2.0,3.0,2.5,2.5,0.0,0.5,0.5,7150,8260,0.1552447552447552,"11,12년"
79,서비스업,녹십자홀딩스,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,17200,17000,-0.0116279069767441,"11,12년"
80,서비스업,농심홀딩스,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,49900,62000,0.2424849699398797,"11,12년"
81,서비스업,다우기술,2.0,2.5,2.0,2.0,2.5,2.0,0.0,0.0,0.0,10150,15500,0.5270935960591133,"11,12년"
82,서비스업,대교,5.0,2.5,2.0,4.0,2.5,2.5,-1.0,0.0,0.5,6810,6020,-0.1160058737151248,"11,12년"
83,서비스업,대상홀딩스,3.0,2.0,2.0,3.0,2.5,2.5,0.0,0.5,0.5,3835,5890,0.5358539765319427,"11,12년"
84,서비스업,대성합동지주,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,62000,37200,-0.4,"11,12년"
85,서비스업,대성홀딩스,3.0,2.0,2.0,3.0,2.5,2.5,0.0,0.5,0.5,7280,6960,-0.0439560439560439,"11,12년"
86,서비스업,대웅,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,14550,20900,0.436426116838488,"11,12년"
87,서비스업,더존비즈온,3.0,2.5,2.0,2.0,2.5,2.0,-1.0,0.0,0.0,7140,11000,0.5406162464985994,"11,12년"
88,서비스업,두산,6.0,5.0,5.0,6.0,6.0,6.0,0.0,1.0,1.0,142500,126000,-0.1157894736842105,"11,12년"
89,서비스업,롯데관광개발,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,17150,12400,-0.2769679300291545,"11,12년"
90,서비스업,비상교육,3.0,2.5,2.0,3.0,2.5,2.0,0.0,0.0,0.0,6520,13000,0.9938650306748468,"11,12년"
91,서비스업,삼성엔지니어링,4.0,4.0,2.5,4.0,4.0,2.5,0.0,0.0,0.0,230000,142500,-0.3804347826086957,"11,12년"
92,서비스업,삼성출판사,3.0,2.5,2.0,3.0,2.5,2.0,0.0,0.0,0.0,5700,4240,-0.256140350877193,"11,12년"
93,서비스업,성창기업지주,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,11400,23900,1.0964912280701755,"11,12년"
94,서비스업,세기상사,3.0,2.0,2.0,2.0,2.5,2.0,-1.0,0.5,0.0,29850,31100,0.0418760469011725,"11,12년"
95,서비스업,세아홀딩스,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,129000,94000,-0.2713178294573643,"11,12년"
96,서비스업,에스원,4.0,4.0,2.0,3.0,4.0,2.5,-1.0,0.0,0.5,58000,65800,0.1344827586206896,"11,12년"
97,서비스업,에쓰씨엔지니어링,2.0,2.5,2.0,2.0,2.5,2.5,0.0,0.0,0.5,2340,2240,-0.0427350427350427,"11,12년"
98,서비스업,엔씨소프트,4.0,2.5,2.0,5.0,2.5,2.5,1.0,0.0,0.5,351500,209000,-0.4054054054054054,"11,12년"
99,서비스업,영원무역홀딩스,3.0,2.0,2.0,3.0,2.5,2.5,0.0,0.5,0.5,42750,60700,0.4198830409356725,"11,12년"
100,서비스업,웅진씽크빅,4.0,4.0,4.0,3.0,4.0,4.0,-1.0,0.0,0.0,16100,6370,-0.6043478260869565,"11,12년"
101,서비스업,유엔젤,2.0,2.5,2.0,3.0,2.5,2.0,1.0,0.0,0.0,4050,5900,0.4567901234567901,"11,12년"
102,서비스업,이스타코,2.0,2.5,2.0,2.0,2.5,2.0,0.0,0.0,0.0,269,759,1.821561338289963,"11,12년"
103,서비스업,이월드,2.0,2.5,2.0,2.0,2.5,2.5,0.0,0.0,0.5,1060,791,-0.2537735849056604,"11,12년"
104,서비스업,일진홀딩스,2.0,2.0,2.5,2.0,2.5,2.5,0.0,0.5,0.0,2135,1680,-0.2131147540983606,"11,12년"
105,서비스업,제일기획,3.0,2.0,2.0,3.0,2.5,2.5,0.0,0.5,0.5,18300,21000,0.1475409836065573,"11,12년"
106,서비스업,진양홀딩스,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,1265,1630,0.2885375494071146,"11,12년"
107,서비스업,코오롱,3.0,2.5,2.5,3.0,4.0,2.5,0.0,1.5,0.0,25150,17200,-0.3161033797216699,"11,12년"
108,서비스업,콤텍시스템,3.0,2.5,2.0,3.0,2.5,2.0,0.0,0.0,0.0,1000,1150,0.15,"11,12년"
109,서비스업,텔코웨어,3.0,2.5,2.0,3.0,2.5,2.0,0.0,0.0,0.0,7340,8110,0.1049046321525885,"11,12년"
110,서비스업,평화홀딩스,3.0,2.5,2.0,3.0,2.5,2.0,0.0,0.0,0.0,3145,2800,-0.1096979332273449,"11,12년"
111,서비스업,풍산홀딩스,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,29700,23250,-0.2171717171717171,"11,12년"
112,서비스업,한국전자홀딩스,3.0,2.5,2.0,3.0,2.5,2.0,0.0,0.0,0.0,1285,1215,-0.0544747081712062,"11,12년"
113,서비스업,한미글로벌,3.0,4.0,2.5,3.0,2.5,2.5,0.0,-1.5,0.0,7590,7080,-0.067193675889328,"11,12년"
114,서비스업,한세예스24홀딩스,3.0,2.0,2.0,3.0,2.5,2.5,0.0,0.5,0.5,4050,7400,0.8271604938271605,"11,12년"
115,서비스업,한전기술,3.0,5.0,2.5,3.0,5.0,2.5,0.0,0.0,0.0,65200,64200,-0.0153374233128834,"11,12년"
116,서비스업,한진중공업홀딩스,4.0,2.5,2.0,4.0,2.5,2.5,0.0,0.0,0.5,7850,6970,-0.1121019108280254,"11,12년"
117,에너지업,경남에너지,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,3400,4245,0.2485294117647059,"11,12년"
118,에너지업,삼천리,4.0,2.5,2.5,4.0,4.0,2.5,0.0,1.5,0.0,96000,97300,0.0135416666666666,"11,12년"
119,에너지업,예스코,4.0,4.0,2.0,4.0,4.0,2.5,0.0,0.0,0.5,24350,30050,0.2340862422997946,"11,12년"
120,에너지업,인천도시가스,2.0,2.5,2.0,3.0,2.5,2.5,1.0,0.0,0.5,20450,23150,0.1320293398533007,"11,12년"
121,에너지업,한국가스공사,5.0,5.0,4.0,4.0,4.0,4.0,-1.0,-1.0,0.0,37750,76600,1.029139072847682,"11,12년"
122,운수 및 창고업,E1,4.0,2.5,2.5,3.0,4.0,2.5,-1.0,1.5,0.0,51300,62100,0.2105263157894736,"11,12년"
123,운수 및 창고업,GS글로벌,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,12200,13800,0.1311475409836065,"11,12년"
124,운수 및 창고업,KSS해운,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,3495,7000,1.0028612303290414,"11,12년"
125,운수 및 창고업,LG상사,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,49750,39600,-0.2040201005025125,"11,12년"
126,운수 및 창고업,LS네트웍스,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,4540,4320,-0.0484581497797356,"11,12년"
127,운수 및 창고업,SG세계물산,2.0,2.5,2.0,2.0,2.5,2.5,0.0,0.0,0.5,268,649,1.421641791044776,"11,12년"
128,운수 및 창고업,SK가스,3.0,2.5,2.5,2.0,4.0,2.5,-1.0,1.5,0.0,74000,79000,0.0675675675675675,"11,12년"
129,운수 및 창고업,SK네트웍스,5.0,6.0,2.5,5.0,5.0,2.5,0.0,-1.0,0.0,11300,9550,-0.1548672566371681,"11,12년"
130,운수 및 창고업,STX,4.0,4.0,4.0,3.0,4.0,4.0,-1.0,0.0,0.0,14400,8000,-0.4444444444444444,"11,12년"
131,운수 및 창고업,광주신세계,4.0,4.0,2.5,3.0,4.0,2.5,-1.0,0.0,0.0,179500,236000,0.3147632311977716,"11,12년"
133,운수 및 창고업,국보,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,11150,14100,0.2645739910313901,"11,12년"
134,운수 및 창고업,남성,2.0,2.0,2.0,3.0,2.5,2.5,1.0,0.5,0.5,7180,7400,0.0306406685236768,"11,12년"
135,운수 및 창고업,대구백화점,4.0,2.5,2.5,3.0,4.0,2.5,-1.0,1.5,0.0,13700,13600,-0.0072992700729927,"11,12년"
136,운수 및 창고업,대한항공,4.0,5.0,5.0,3.0,5.0,6.0,-1.0,0.0,1.0,50000,48950,-0.021,"11,12년"
137,운수 및 창고업,동방,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,3755,3950,0.0519307589880159,"11,12년"
138,운수 및 창고업,동양고속,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,16000,22300,0.39375,"11,12년"
139,운수 및 창고업,롯데미도파,2.0,2.5,2.0,4.0,4.0,4.0,2.0,1.5,2.0,15600,12550,-0.1955128205128205,"11,12년"
140,운수 및 창고업,롯데쇼핑,4.0,5.0,5.0,5.0,6.0,5.0,1.0,1.0,0.0,402000,337500,-0.1604477611940298,"11,12년"
141,운수 및 창고업,모나미,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,2230,4790,1.147982062780269,"11,12년"
142,운수 및 창고업,삼성물산,4.0,6.0,5.0,4.0,5.0,5.0,0.0,-1.0,0.0,69600,59300,-0.1479885057471264,"11,12년"
143,운수 및 창고업,삼영무역,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,5750,10600,0.8434782608695652,"11,12년"
144,운수 및 창고업,세방,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,14500,17800,0.2275862068965517,"11,12년"
145,운수 및 창고업,세우글로벌,3.0,2.0,2.0,2.0,2.5,2.5,-1.0,0.5,0.5,621,1515,1.4396135265700485,"11,12년"
146,운수 및 창고업,세이브존I&C,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,2305,2670,0.158351409978308,"11,12년"
147,운수 및 창고업,신성통상,2.0,2.5,2.0,2.0,2.5,2.5,0.0,0.0,0.5,810,1270,0.5679012345679012,"11,12년"
148,운수 및 창고업,신세계,5.0,2.5,2.5,4.0,4.0,2.5,-1.0,1.5,0.0,281000,195000,-0.3060498220640569,"11,12년"
149,운수 및 창고업,신일산업,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,294,1125,2.826530612244898,"11,12년"
150,운수 및 창고업,신흥,4.0,2.5,2.0,3.0,2.5,2.5,-1.0,0.0,0.5,9400,7480,-0.2042553191489361,"11,12년"
151,운수 및 창고업,아시아나항공,3.0,4.0,5.0,3.0,4.0,5.0,0.0,0.0,0.0,8110,6300,-0.2231812577065351,"11,12년"
152,운수 및 창고업,영원무역,3.0,2.0,2.0,3.0,2.5,2.5,0.0,0.5,0.5,25600,33800,0.3203125,"11,12년"
154,운수 및 창고업,윌비스,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,765,2915,2.810457516339869,"11,12년"
155,운수 및 창고업,유니퀘스트,2.0,2.0,2.0,3.0,2.5,2.5,1.0,0.5,0.5,2730,6580,1.4102564102564104,"11,12년"
156,운수 및 창고업,이화산업,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,6400,7510,0.1734375,"11,12년"
157,운수 및 창고업,진도,3.0,2.0,2.0,2.0,2.5,2.5,-1.0,0.5,0.5,7790,4380,-0.4377406931964056,"11,12년"
158,운수 및 창고업,천일고속,2.0,2.0,2.0,2.0,2.5,2.5,0.0,0.5,0.5,26300,29900,0.1368821292775665,"11,12년"
159,운수 및 창고업,한국공항,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,32700,28500,-0.128440366972477,"11,12년"
160,운수 및 창고업,한샘,3.0,4.0,2.5,3.0,2.5,2.5,0.0,-1.5,0.0,22500,18350,-0.1844444444444444,"11,12년"
161,운수 및 창고업,한익스프레스,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,23100,17700,-0.2337662337662337,"11,12년"
162,운수 및 창고업,한진,3.0,2.5,2.0,2.0,2.5,4.0,-1.0,0.0,2.0,24850,23050,-0.0724346076458752,"11,12년"
163,운수 및 창고업,한진해운,4.0,4.0,2.5,3.0,4.0,4.0,-1.0,0.0,1.5,11100,12150,0.0945945945945946,"11,12년"
164,운수 및 창고업,한창,2.0,2.5,2.0,2.0,2.5,2.5,0.0,0.0,0.5,351,626,0.7834757834757835,"11,12년"
165,운수 및 창고업,현대그린푸드,3.0,2.5,2.0,3.0,4.0,2.5,0.0,1.5,0.5,15100,18100,0.1986754966887417,"11,12년"
166,운수 및 창고업,현대글로비스,3.0,4.0,2.5,3.0,4.0,2.5,0.0,0.0,0.0,210000,227000,0.0809523809523809,"11,12년"
167,운수 및 창고업,현대백화점,4.0,4.0,2.0,4.0,4.0,2.5,0.0,0.0,0.5,161000,135500,-0.1583850931677018,"11,12년"
168,운수 및 창고업,현대상선,5.0,5.0,5.0,3.0,4.0,4.0,-2.0,-1.0,-1.0,29000,26250,-0.0948275862068965,"11,12년"
169,운수 및 창고업,혜인,2.0,2.5,2.0,3.0,2.5,2.5,1.0,0.0,0.5,5150,3715,-0.2786407766990291,"11,12년"
170,운수 및 창고업,호텔신라,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,37850,46000,0.2153236459709379,"11,12년"
171,운수 및 창고업,흥아해운,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,675,1095,0.6222222222222222,"11,12년"
172,의약품,JW중외제약,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,17200,14000,-0.1860465116279069,"11,12년"
173,의약품,LG생명과학,4.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,-1.0,39000,45650,0.1705128205128205,"11,12년"
174,의약품,광동제약,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,3350,5260,0.5701492537313433,"11,12년"
175,의약품,국제약품,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,2520,2810,0.115079365079365,"11,12년"
176,의약품,녹십자,3.0,2.5,2.5,3.0,2.5,4.0,0.0,0.0,1.5,173000,158000,-0.0867052023121387,"11,12년"
177,의약품,대웅제약,3.0,2.5,2.0,3.0,4.0,4.0,0.0,1.5,2.0,32800,48100,0.4664634146341463,"11,12년"
178,의약품,대원제약,4.0,2.5,2.0,3.0,4.0,2.5,-1.0,1.5,0.5,5300,10850,1.0471698113207548,"11,12년"
179,의약품,동성제약,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,1205,4790,2.975103734439834,"11,12년"
180,의약품,동화약품,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,4525,6500,0.43646408839779,"11,12년"
181,의약품,명문제약,4.0,2.5,2.0,3.0,2.5,2.5,-1.0,0.0,0.5,3140,3420,0.0891719745222929,"11,12년"
182,의약품,보령제약,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,18050,24800,0.3739612188365651,"11,12년"
183,의약품,부광약품,4.0,2.5,2.0,4.0,2.5,2.5,0.0,0.0,0.5,18000,16650,-0.075,"11,12년"
184,의약품,삼성제약,3.0,2.5,2.0,3.0,2.0,2.5,0.0,-0.5,0.5,1855,2355,0.2695417789757412,"11,12년"
185,의약품,삼일제약,3.0,2.5,2.0,3.0,2.5,2.5,0.0,0.0,0.5,4400,5570,0.2659090909090909,"11,12년"
186,의약품,삼진제약,4.0,2.5,2.0,3.0,2.5,2.5,-1.0,0.0,0.5,8660,12150,0.4030023094688221,"11,12년"
187,의약품,신풍제약,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,4110,5100,0.2408759124087591,"11,12년"
188,의약품,알앤엘바이오,2.0,2.5,2.0,2.0,2.5,2.5,0.0,0.0,0.5,7730,4015,-0.4805950840879689,"11,12년"
189,의약품,영진약품,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,895,1900,1.1229050279329609,"11,12년"
190,의약품,오리엔트바이오,2.0,2.0,2.0,2.0,2.5,2.5,0.0,0.5,0.5,716,814,0.1368715083798882,"11,12년"
191,의약품,우리들제약,2.0,2.5,2.0,2.0,2.5,2.5,0.0,0.0,0.5,475,2560,4.389473684210526,"11,12년"
