종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"036670","KCI","KOSDAQ","벤처기업부","4560","-200","-4.20","4740","4890","4560","35792","166379895","50160000000","11000000"
"009070","KCTC","KOSPI",,"19250","-450","-2.28","19300","19650","19050","150","2884000","57750000000","3000000"
"068060","KCW","KOSDAQ","중견기업부","6070","0","0.00","6000","6070","5960","17527","105383020","33020800000","5440000"
"009440","KC그린홀딩스","KOSPI",,"10450","-250","-2.34","10700","10750","10200","212801","2224774700","234445541000","22434980"
"119650","KC코트렐","KOSPI",,"11250","-150","-1.32","11300","11400","11250","7998","90514500","112500000000","10000000"
"092220","KEC","KOSPI",,"1000","-20","-1.96","1020","1025","998","534676","537115877","19047384000","19047384"
"151860","KG ETS","KOSDAQ","중견기업부","4870","-100","-2.01","4990","5010","4865","267486","1311834535","175320000000","36000000"
"109070","KGP","KOSPI",,"1605","-15","-0.93","1660","1680","1605","4400","7154450","7182618960","4475152"
"046440","KG모빌리언스","KOSDAQ","우량기업부","12900","-50","-0.39","12800","13050","12400","360589","4593752100","239629961400","18575966"
"035600","KG이니시스","KOSDAQ","우량기업부","21700","-300","-1.36","21850","22500","21700","554773","12229769500","551899615400","25433162"
"001390","KG케미칼","KOSPI",,"17500","100","0.57","17450","17550","17200","19381","337703250","187250000000","10700000"
"060720","KH바텍","KOSDAQ","우량기업부","27050","-100","-0.37","27200","27650","26750","398900","10903526250","432800000000","16000000"
"001940","KISCO홀딩스","KOSPI",,"41800","0","0.00","0","0","0","0","0","154462536800","3695276"
"083470","KJ프리텍","KOSDAQ","벤처기업부","2155","165","8.29","1980","2165","1980","87199","183687360","37650112750","17471050"
"122450","KMH","KOSDAQ","벤처기업부","9970","-80","-0.80","10050","10100","9900","62983","628869410","127370339200","12775360"
"058400","KNN","KOSDAQ","우량기업부","7800","0","0.00","7660","7870","7660","71","550700","103295181600","13242972"
"083420","KPX그린케미칼","KOSPI",,"4560","20","0.44","4550","4615","4500","9190","41538950","91200000000","20000000"
"114450","KPX생명과학","KOSDAQ","벤처기업부","4075","-40","-0.97","4105","4155","4070","14799","60576215","61125000000","15000000"
"025000","KPX케미칼","KOSPI",,"69500","700","1.02","68300","69700","67500","2059","142346700","336380000000","4840000"
"092230","KPX홀딩스","KOSPI",,"48050","100","0.21","47650","48050","47650","1062","50885800","202994240300","4224646"
"025850","KPX화인케미칼","KOSPI",,"19050","-500","-2.56","19450","19450","19000","6143","117725650","72390000000","3800000"
"044450","KSS해운","KOSPI",,"10250","-300","-2.84","10800","10800","10250","51569","535446050","118827635000","11592940"
"030200","KT","KOSPI",,"35050","-300","-0.85","35150","35400","34950","1269063","44490737300","9151968870400","261111808"
"033780","KT&G","KOSPI",,"77500","-1700","-2.15","79400","79400","77300","308717","24072743716","10640168517500","137292497"
"030210","KTB투자증권","KOSPI",,"2380","-40","-1.65","2425","2425","2370","229493","549492950","143547538960","60314092"
"036030","KTH","KOSDAQ","중견기업부","8350","-180","-2.11","8520","8600","8350","24078","202520920","298220433700","35715022"
"058850","KTcs","KOSPI",,"3100","5","0.16","3135","3140","3100","124744","388140700","141623500000","45685000"
"043610","KT뮤직","KOSDAQ","중견기업부","3220","-85","-2.57","3325","3330","3205","527538","1707200555","116490323180","36177119"
"060370","KT서브마린","KOSDAQ","우량기업부","5510","210","3.96","5230","5890","5190","3015565","16848298960","120669000000","21900000"
"003550","LG","KOSPI",,"62700","-700","-1.10","63500","63700","62100","462163","29082523492","10819332113700","172557131"
"034220","LG디스플레이","KOSPI",,"24950","250","1.01","24550","25300","24500","2417051","60548246000","8927501715000","357815700"
"001120","LG상사","KOSPI",,"29800","-400","-1.32","30150","30300","29800","364610","10947920750","1155048000000","38760000"
"068870","LG생명과학","KOSPI",,"47000","250","0.53","47000","47050","46650","41241","1935427600","779118530000","16576990"
"068875","LG생명과학우","KOSPI",,"22600","0","0.00","0","0","0","0","0","5338481600","236216"
"051900","LG생활건강","KOSPI",,"551000","3000","0.55","545000","556000","545000","23233","12805293000","8605626547000","15618197"
"051905","LG생활건강우","KOSPI",,"211000","-2500","-1.17","213500","213500","210000","195","41284500","443036067000","2099697"
"003555","LG우","KOSPI",,"34050","0","0.00","33750","34100","33700","1440","48821500","112864751850","3314677"
"032640","LG유플러스","KOSPI",,"12150","450","3.85","11700","12150","11600","2638430","31256306350","5304828036150","436611361"
"011070","LG이노텍","KOSPI",,"85700","-1000","-1.15","86800","87400","85700","97955","8431876800","1728633617800","20170754"
"066570","LG전자","KOSPI",,"68000","100","0.15","67900","68600","67600","552263","37680726300","11128051352000","163647814"
"066575","LG전자우","KOSPI",,"25850","-150","-0.58","25850","26300","25850","56761","1483138350","444257893200","17185992"
"093050","LG패션","KOSPI",,"32500","-200","-0.61","32700","32900","32000","92231","2990885000","950300000000","29240000"
"108670","LG하우시스","KOSPI",,"128500","-1500","-1.15","129000","130000","128500","27603","3571980000","1152345595000","8967670"
"108675","LG하우시스우","KOSPI",,"42200","150","0.36","41750","42200","41750","1320","55505500","43564326000","1032330"
"051910","LG화학","KOSPI",,"299500","-4500","-1.48","302500","305000","298000","164561","49444210000","19848194450000","66271100"
"051915","LG화학우","KOSPI",,"134500","-2500","-1.82","136000","137000","134000","11897","1605919000","1026089874500","7628921"
"002550","LIG손해보험","KOSPI",,"26400","450","1.73","25800","26400","25800","137348","3594127150","1584000000000","60000000"
"079950","LIG에이디피","KOSDAQ","중견기업부","4660","-85","-1.79","4745","4745","4605","34880","161916145","108112000000","23200000"
"006260","LS","KOSPI",,"79300","100","0.13","79200","80000","78300","151075","11953662200","2553460000000","32200000"
"000680","LS네트웍스","KOSPI",,"4820","70","1.47","4810","4820","4750","18490","88641750","373451093600","77479480"
"000685","LS네트웍스우","KOSPI",,"62000","-8600","-12.18","70600","70700","60200","2426","152382800","947608000","15284"
"000687","LS네트웍스전환상환2우B","KOSPI",,"4800","100","2.13","0","0","0","0","0","6328041600","1318342"
"010120","LS산전","KOSPI",,"66500","200","0.30","66300","67100","65000","144003","9529128700","1995000000000","30000000"
"086960","MDS테크","KOSDAQ","우량기업부","14900","-50","-0.33","15050","15350","14700","81884","1231946700","129532717900","8693471"
"023150","MH에탄올","KOSPI",,"3060","0","0.00","3080","3080","3025","11430","34713750","21420000000","7000000"
"065150","MPK","KOSDAQ","중견기업부","1960","0","0.00","1950","1980","1920","47861","93136425","127396346560","64998136"
"035420","NAVER","KOSPI",,"597000","-33000","-5.24","620000","623000","590000","452214","271627660000","19678719363000","32962679"
"181710","NHN엔터테인먼트","KOSPI",,"113500","-1000","-0.87","113500","115500","112000","237946","27036377500","1721230337500","15165025"
"016420","NH농협증권","KOSPI",,"4800","-30","-0.62","4820","4840","4800","31766","152973110","576600139200","120125029"
"034310","NICE","KOSPI",,"12950","50","0.39","13100","13100","12650","31720","409814500","490575785000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","3060","-75","-2.39","3090","3090","3040","9567","29195465","185787349200","60714820"
"008260","NI스틸","KOSPI",,"1805","-25","-1.37","1830","1830","1800","23920","43211600","51310464250","28426850"
"004250","NPC","KOSPI",,"5240","90","1.75","5190","5330","5120","74691","393536590","192412800000","36720000"
"004255","NPC우","KOSPI",,"1740","15","0.87","1725","1745","1710","10850","18697250","9187200000","5280000"
"010060","OCI","KOSPI",,"192000","500","0.26","192000","197000","191500","174377","33830614500","4579079232000","23849371"
"036490","OCI머티리얼즈","KOSDAQ","우량기업부","33200","-800","-2.35","33700","34000","33150","77811","2605877300","350182743600","10547673"
"024940","PN풍년","KOSDAQ","벤처기업부","1440","5","0.35","1435","1445","1425","12037","17208410","14400000000","10000000"
"005490","POSCO","KOSPI",,"316500","-1000","-0.31","316000","319500","316000","154519","49026636000","27594633277500","87186835"
"091340","S&K폴리텍","KOSDAQ","벤처기업부","2740","-15","-0.54","2740","2750","2675","13425","36163235","21646000000","7900000"
"100840","S&TC","KOSPI",,"18800","-150","-0.79","19000","19000","18550","4307","80814100","133190705600","7084612"
"000040","S&T모터스","KOSPI",,"492","-7","-1.40","498","499","492","208921","103311120","58715958468","119341379"
"064960","S&T모티브","KOSPI",,"30000","100","0.33","30300","30350","29800","112197","3365561000","432101580000","14403386"
"003570","S&T중공업","KOSPI",,"14200","200","1.43","13900","14250","13850","124376","1751573200","461122833800","32473439"
"036530","S&T홀딩스","KOSPI",,"19800","-150","-0.75","19650","19800","19650","550","10821000","295483775400","14923423"
"010950","S-Oil","KOSPI",,"77500","-900","-1.15","77800","78100","77000","249981","19349729500","8725166380000","112582792"
"010955","S-Oil우","KOSPI",,"55000","300","0.55","54800","55300","54300","3199","175501500","221205985000","4021927"
"950100","SBI모기지","KOSPI",,"14400","-50","-0.35","14450","14450","14000","24800","353019000","341870400000","23741000"
"950110","SBI액시즈","KOSDAQ","외국기업(소속부없음)","3400","0","0.00","3430","3430","3320","32881","110355420","72642360000","21365400"
"019550","SBI인베스트먼트","KOSDAQ","중견기업부","356","0","0.00","358","358","346","309133","108498549","57695700700","162066575"
"034120","SBS","KOSPI",,"40050","800","2.04","39600","40500","39350","152343","6116693150","731015909100","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"4620","-45","-0.96","4605","4680","4560","245804","1142812330","646320397800","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","14850","50","0.34","14700","15150","14650","34227","512599250","318733791750","21463555"
"099220","SDN","KOSDAQ","중견기업부","1405","-25","-1.75","1430","1440","1395","225732","317174475","35541759530","25296626"
"040610","SG&G","KOSDAQ","벤처기업부","5190","-330","-5.98","5560","5640","5020","2392557","12627015500","176912547240","34087196"
"049470","SGA","KOSDAQ","벤처기업부","596","-9","-1.49","600","604","595","178167","106586237","32387368312","54341222"
"004060","SG세계물산","KOSPI",,"700","-9","-1.27","709","714","699","1195678","840464700","141697472000","202424960"
"001380","SG충남방적","KOSPI",,"1785","-5","-0.28","1775","1825","1760","6070","10755650","74519233950","41747470"
"001385","SG충남방적우","KOSPI",,"1575000","0","0.00","0","0","0","0","0","173250000","110"
"002360","SH에너지화학","KOSPI",,"886","-9","-1.01","898","899","886","1369339","1221755314","98464484780","111133730"
"002365","SH에너지화학우","KOSPI",,"146000","-18000","-10.98","162500","162500","139500","1804","266872500","908120000","6220"
"009160","SIMPAC","KOSPI",,"6310","40","0.64","6260","6330","6180","39063","244998310","183525876750","29084925"
"090730","SIMPAC METALLOY","KOSDAQ","우량기업부","6660","0","0.00","6710","6710","6590","5448","36047250","86580000000","13000000"
"123700","SJM","KOSPI",,"10400","-200","-1.89","10450","10700","10250","36322","377606800","162290939200","15604898"
"025530","SJM홀딩스","KOSPI",,"4870","-70","-1.42","4905","4945","4855","3960","19357750","72728618960","14934008"
"003600","SK","KOSPI",,"192500","-7500","-3.75","198000","200000","192000","154532","30073972000","9040148810000","46961812"
"034730","SK C&C","KOSPI",,"114500","-8500","-6.91","122500","123000","114500","167156","19752277500","5725000000000","50000000"
"011790","SKC","KOSPI",,"32200","-1050","-3.16","33100","33350","32200","253309","8290508550","1166125028600","36215063"
"057500","SKC 솔믹스","KOSDAQ","중견기업부","1740","-60","-3.33","1795","1810","1690","178007","308765330","33869599380","19465287"
"018670","SK가스","KOSPI",,"74900","1300","1.77","74300","74900","73500","6159","458088700","646287008500","8628665"
"001740","SK네트웍스","KOSPI",,"6660","-170","-2.49","6830","6920","6660","1180555","8009550440","1652929729020","248187647"
"001745","SK네트웍스우","KOSPI",,"18900","-1200","-5.97","20300","20500","18500","22121","420998400","2147947200","113648"
"033630","SK브로드밴드","KOSDAQ","중견기업부","4535","-5","-0.11","4525","4585","4495","397923","1806200560","1342174459545","295959087"
"003605","SK우","KOSPI",,"82300","-100","-0.12","83000","83000","81400","706","58281900","41966416000","509920"
"096770","SK이노베이션","KOSPI",,"149000","-4500","-2.93","152000","153000","149000","290604","43719940500","13777369036000","92465564"
"096775","SK이노베이션우","KOSPI",,"66800","-1100","-1.62","68300","68300","66500","1945","130308400","83394856800","1248426"
"001510","SK증권","KOSPI",,"803","-8","-0.99","809","811","803","664228","535408724","257054088313","320117171"
"001515","SK증권우","KOSPI",,"782","-21","-2.62","797","800","763","37321","28990452","3059585948","3912514"
"066270","SK컴즈","KOSDAQ","중견기업부","5320","-100","-1.85","5380","5430","5290","124480","662229360","231034459600","43427530"
"006120","SK케미칼","KOSPI",,"51900","1000","1.96","50900","52500","50500","167559","8643577600","1081754139300","20843047"
"006125","SK케미칼우","KOSPI",,"15700","-50","-0.32","15750","15750","15500","1940","30327500","44228862500","2817125"
"017670","SK텔레콤","KOSPI",,"227000","-3000","-1.30","230000","232000","225000","385536","88283345500","18329276397000","80745711"
"000660","SK하이닉스","KOSPI",,"31950","-900","-2.74","32800","32800","31950","4023353","129688940200","22690918467450","710200891"
"048550","SM C&C","KOSDAQ","중견기업부","2900","-50","-1.69","2950","2970","2900","132167","387062390","194601556500","67103985"
"099440","SMEC","KOSDAQ","벤처기업부","9230","-1020","-9.95","10200","10350","9220","2731165","26504794600","158466547200","17168640"
"051980","SNH","KOSDAQ","벤처기업부","1535","5","0.33","1550","1560","1500","55592","85224330","26881487950","17512370"
"036540","STS반도체","KOSDAQ","우량기업부","3970","-25","-0.63","3975","4025","3965","191421","764216640","171961427370","43315221"
"011810","STX","KOSPI",,"1785","-200","-10.08","1990","1990","1775","4062244","7523297885","109702315800","61457880"
"077970","STX엔진","KOSPI",,"5240","-140","-2.60","5360","5400","5220","137901","727554140","257799788920","49198433"
"067250","STX조선해양","KOSPI",,"3100","0","0.00","0","0","0","0","0","265898553700","85773727"
"071970","STX중공업","KOSPI",,"2925","-165","-5.34","3095","3095","2900","363423","1077737075","127024024725","43427017"
"028670","STX팬오션","KOSPI",,"1130","-85","-7.00","1215","1235","1110","18047746","20987276520","232620011210","205858417"
"002710","TCC동양","KOSPI",,"3650","0","0.00","3650","3665","3630","17794","65070150","65700000000","18000000"
"032540","TJ미디어","KOSDAQ","우량기업부","3085","-15","-0.48","3080","3085","3050","8157","25003020","42979013765","13931609"
"048770","TPC","KOSDAQ","중견기업부","9190","-670","-6.80","10000","10100","8820","3148344","29248341190","118551000000","12900000"
"011000","VGX인터","KOSPI",,"1455","-45","-3.00","1485","1490","1455","577589","846207540","80606441280","55399616"
"024070","WISCOM","KOSPI",,"4915","-10","-0.20","4905","4925","4880","4810","23537800","73852396800","15025920"
"057030","YBM시사닷컴","KOSDAQ","중견기업부","4080","5","0.12","4045","4080","4045","3248","13220655","66555803760","16312697"
"040300","YTN","KOSDAQ","우량기업부","2700","0","0.00","2700","2700","2655","16617","44615305","113400000000","42000000"
"052220","iMBC","KOSDAQ","중견기업부","4300","-5","-0.12","4305","4370","4295","113807","492102735","98900000000","23000000"
"079940","가비아","KOSDAQ","벤처기업부","5240","-90","-1.69","5300","5360","5200","146254","767346320","69878984160","13335684"
"078890","가온미디어","KOSDAQ","벤처기업부","5590","100","1.82","5550","5690","5530","68060","381925620","58858323030","10529217"
"000500","가온전선","KOSPI",,"19550","-50","-0.26","19450","19600","19350","2160","41993500","81334783850","4160347"
"030270","가희","KOSDAQ","중견기업부","8530","30","0.35","8680","8680","8310","73","612940","10236000000","1200000"
"024840","갑을메탈","KOSDAQ","중견기업부","567","-2","-0.35","566","570","553","108688","60888977","57384641160","101207480"
"035250","강원랜드","KOSPI",,"29150","-400","-1.35","29300","29750","29150","283821","8333033300","6236365575000","213940500"
"094480","갤럭시아컴즈","KOSDAQ","중견기업부","1460","-30","-2.01","1475","1490","1455","37337","54616470","45096944280","30888318"
"000860","건설화학","KOSPI",,"28850","-1150","-3.83","30000","30450","28600","22250","652282000","187525000000","6500000"
"063080","게임빌","KOSDAQ","벤처기업부","50700","-1500","-2.87","52100","52100","50600","145365","7421566700","330684463200","6522376"
"041140","게임하이","KOSDAQ","벤처기업부","7240","-20","-0.28","7220","7370","7190","50298","366703390","246882733000","34099825"
"000800","경남기업","KOSPI",,"3400","-310","-8.36","3415","3600","3350","600765","2074518345","53730635200","15803128"
"039240","경남스틸","KOSDAQ","중견기업부","6800","130","1.95","6680","6830","6680","24711","167630710","34000000000","5000000"
"008020","경남에너지","KOSPI",,"5460","60","1.11","5400","5490","5390","11541","62839460","162693039600","29797260"
"053950","경남제약","KOSDAQ","중견기업부","281","1","0.36","279","285","275","650894","182571868","14104112451","50192571"
"002100","경농","KOSPI",,"3905","-5","-0.13","3900","3945","3855","12891","50220805","84706283750","21691750"
"012320","경동가스","KOSPI",,"87100","300","0.35","86600","87400","86600","2748","239315500","303526080000","3484800"
"009450","경동나비엔","KOSPI",,"18150","-150","-0.82","18200","18350","17900","54442","984191300","231222106500","12739510"
"011040","경동제약","KOSDAQ","우량기업부","12650","-150","-1.17","12700","12850","12600","8784","111137300","167928750000","13275000"
"000050","경방","KOSPI",,"115500","500","0.43","113500","115500","112500","872","100096000","287860419000","2492298"
"139050","경봉","KOSDAQ","벤처기업부","2700","25","0.93","2695","2700","2650","141819","378386930","42454619100","15723933"
"043220","경원산업","KOSDAQ","투자주의환기종목(소속부없음)","1440","0","0.00","1495","1500","1415","42387","61471970","6074002080","4218057"
"012610","경인양행","KOSPI",,"4310","60","1.41","4300","4340","4210","429048","1831408280","174108333150","40396365"
"009140","경인전자","KOSPI",,"15600","100","0.65","15650","16000","15450","550","8661000","24504433200","1570797"
"024910","경창산업","KOSDAQ","우량기업부","9630","290","3.10","9400","9800","9280","80524","768462150","169102800000","17560000"
"013580","계룡건설","KOSPI",,"8750","-200","-2.23","8920","8920","8700","22850","200483480","78145436250","8930907"
"012200","계양전기","KOSPI",,"3270","-125","-3.68","3375","3400","3255","594625","1964730850","106602000000","32600000"
"012205","계양전기우","KOSPI",,"1755","-50","-2.77","1830","1830","1720","50799","88554545","2457000000","1400000"
"004200","고려개발","KOSPI",,"1880","-20","-1.05","1905","1905","1870","3500","6563300","37600000000","20000000"
"089890","고려반도체","KOSDAQ","벤처기업부","4390","-75","-1.68","4465","4550","4335","2347","10581880","35339640480","8050032"
"002140","고려산업","KOSPI",,"1130","-10","-0.88","1140","1145","1125","37040","42170400","28181550250","24939425"
"049720","고려신용정보","KOSDAQ","중견기업부","1000","-20","-1.96","1025","1025","992","14297","14254681","14300000000","14300000"
"010130","고려아연","KOSPI",,"310000","-9500","-2.97","319500","320500","309000","103754","32427869500","5849700000000","18870000"
"002240","고려제강","KOSPI",,"36950","-50","-0.14","36750","37150","36550","6392","235392650","554250000000","15000000"
"014570","고려제약","KOSDAQ","중견기업부","3430","-20","-0.58","3490","3490","3390","216449","742743350","37730000000","11000000"
"009810","고려포리머","KOSPI",,"555","0","0.00","553","564","553","123267","68889897","15651395160","28200712"
"009815","고려포리머우","KOSPI",,"1436000","-253000","-14.98","1501000","1615000","1436000","15","21918000","248428000","173"
"098460","고영","KOSDAQ","우량기업부","31650","150","0.48","31300","31850","31200","21143","668407950","283445816100","8955634"
"119250","골든나래리츠","KOSPI",,"236","-4","-1.67","237","245","234","992365","236444004","12655476400","53624900"
"001290","골든브릿지증권","KOSPI",,"849","0","0.00","0","0","0","0","0","79582769883","93737067"
"121440","골프존","KOSDAQ","우량기업부","20600","-450","-2.14","21150","21150","20600","109381","2269290650","759090821400","36849069"
"009290","광동제약","KOSPI",,"7290","30","0.41","7330","7330","7200","117523","852394840","382148003790","52420851"
"014200","광림","KOSDAQ","중견기업부","1890","-10","-0.53","1885","1905","1810","81791","151096470","36135369270","19119243"
"017040","광명전기","KOSPI",,"2350","-20","-0.84","2370","2380","2335","340528","802290780","101843395250","43337615"
"017900","광전자","KOSPI",,"2455","-30","-1.21","2485","2535","2455","490885","1225788525","142251938165","57943763"
"037710","광주신세계","KOSPI",,"262000","8000","3.15","254000","262000","254000","747","193934000","419200000000","1600000"
