종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"105560","KB금융","KOSPI",,"56600","-1200","-2.08","57900","58500","56100","1747964","99279729730","23534728272000","415807920"
"024120","KB오토시스","KOSDAQ","우량기업부","6860","-90","-1.29","6960","6970","6790","31473","216757330","78890000000","11500000"
"002380","KCC","KOSPI",,"333000","-4000","-1.19","337500","340000","327500","45885","15257117500","2959194843000","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","9980","-20","-0.20","10050","10100","9960","43732","437941610","213572000000","21400000"
"344820","KCC글라스","KOSPI",,"60100","-1100","-1.80","60700","61000","59600","138533","8319999900","959827771200","15970512"
"036670","KCI","KOSDAQ","우량기업부","8840","-90","-1.01","8870","9040","8800","7712","68320300","99626800000","11270000"
"009070","KCTC","KOSPI",,"6490","0","0.00","6570","6700","6480","148732","974686250","194700000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"5130","-60","-1.16","5300","5300","5130","50719","262794590","115091447400","22434980"
"112190","KC산업","KONEX","일반기업부","4500","115","2.62","4400","4500","4300","10338","45522415","32063638500","7125253"
"119650","KC코트렐","KOSPI",,"7160","-20","-0.28","7230","7300","7040","159497","1141747250","126016000000","17600000"
"044180","KD","KOSDAQ","중견기업부","1560","-5","-0.32","1565","1600","1525","623974","967828710","33873598200","21713845"
"092220","KEC","KOSPI",,"3700","260","7.56","3490","3750","3480","61291395","223592267835","431815678000","116706940"
"151860","KG ETS","KOSDAQ","우량기업부","14200","-350","-2.41","14550","14600","14150","333336","4784480900","511200000000","36000000"
"016380","KG동부제철","KOSPI",,"11300","-150","-1.31","11500","11600","11250","265249","3010247800","1130100536100","100008897"
"016385","KG동부제철우","KOSPI",,"99700","100","0.10","99600","99700","99500","78","7763800","5322484500","53385"
"046440","KG모빌리언스","KOSDAQ","우량기업부","9190","-180","-1.92","9360","9410","9150","207204","1911472270","356806969920","38825568"
"035600","KG이니시스","KOSDAQ","우량기업부","18650","-150","-0.80","18750","18900","18550","73893","1382124950","520417694100","27904434"
"001390","KG케미칼","KOSPI",,"33950","1550","4.78","33450","34050","32950","307112","10350879400","470753959200","13866096"
"226360","KH E&T","KOSDAQ","벤처기업부","1685","-115","-6.39","1780","1795","1645","726193","1241542535","98916329305","58704053"
"111870","KH 일렉트론","KOSDAQ","중견기업부","778","-19","-2.38","797","802","773","580907","453302304","84267665710","108313195"
"033180","KH 필룩스","KOSPI",,"3030","0","0.00","3095","3120","3020","621132","1895555085","414292699920","136730264"
"060720","KH바텍","KOSDAQ","중견기업부","24100","350","1.47","24050","24800","23900","863432","21025854950","570626352200","23677442"
"001940","KISCO홀딩스","KOSPI",,"18300","-100","-0.54","18600","18600","18050","19371","353434400","338117754000","18476380"
"122450","KMH","KOSDAQ","중견기업부","8990","-50","-0.55","9040","9090","8900","75496","675077990","407570316360","45335964"
"052900","KMH하이텍","KOSDAQ","중견기업부","1640","-30","-1.80","1675","1685","1625","377386","622903360","76892218360","46885499"
"058400","KNN","KOSDAQ","우량기업부","1585","5","0.32","1600","1615","1570","1241224","1973494700","209901106200","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","7320","-230","-3.05","7530","7590","7280","63072","465314610","109800000000","15000000"
"025000","KPX케미칼","KOSPI",,"57700","-600","-1.03","58300","58700","57600","5466","316411900","279268000000","4840000"
"092230","KPX홀딩스","KOSPI",,"66300","-100","-0.15","66400","66700","65600","3572","236181900","280094029800","4224646"
"000040","KR모터스","KOSPI",,"1035","0","0.00","1035","1055","1030","322771","335420415","99502175880","96137368"
"044450","KSS해운","KOSPI",,"11900","-100","-0.83","12350","12400","11800","259040","3138859800","275911972000","23185880"
"030200","KT","KOSPI",,"30500","-200","-0.65","30650","30700","30100","1102556","33457099600","7963910144000","261111808"
"033780","KT&G","KOSPI",,"81100","-400","-0.49","81700","81800","81100","393879","32031314400","11134421506700","137292497"
"030210","KTB투자증권","KOSPI",,"6580","80","1.23","6700","6880","6530","950173","6366599020","396866725360","60314092"
"058850","KTcs","KOSPI",,"2670","-20","-0.74","2690","2705","2655","80343","215041315","113968950000","42685000"
"058860","KTis","KOSPI",,"2540","-15","-0.59","2555","2565","2530","52085","132657280","88397080000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","6000","-50","-0.83","6020","6040","5850","107865","640678470","131400000000","21900000"
"093050","LF","KOSPI",,"18300","-300","-1.61","18600","18750","18250","55148","1015024800","535092000000","29240000"
"003550","LG","KOSPI",,"91200","-300","-0.33","91600","92400","90300","250274","22878478000","14345850561600","157300993"
"034220","LG디스플레이","KOSPI",,"19700","-50","-0.25","19800","19950","19450","3374490","66332750950","7048969290000","357815700"
"051900","LG생활건강","KOSPI",,"1171000","-11000","-0.93","1183000","1194000","1168000","113703","133931596000","18288908687000","15618197"
"051905","LG생활건강우","KOSPI",,"599000","1000","0.17","609000","610000","598000","6419","3866927000","1257718503000","2099697"
"003555","LG우","KOSPI",,"67300","-200","-0.30","68000","68100","66800","5357","360569000","203355026000","3021620"
"032640","LG유플러스","KOSPI",,"14350","-150","-1.03","14450","14550","14250","849839","12212757600","6265373030350","436611361"
"011070","LG이노텍","KOSPI",,"209500","0","0.00","213000","213000","204500","348909","72646061500","4958258916500","23667107"
"066570","LG전자","KOSPI",,"120500","-1500","-1.23","124000","129000","119500","2301006","284201657500","19719561587000","163647814"
"066575","LG전자우","KOSPI",,"64100","-300","-0.47","64900","66900","63800","60954","3982468400","1101622087200","17185992"
"037560","LG헬로비전","KOSPI",,"6910","-140","-1.99","7070","7080","6880","309708","2152084440","535157837150","77446865"
"051910","LG화학","KOSPI",,"836000","-14000","-1.65","850000","860000","836000","316682","267911795000","59015198748000","70592343"
"051915","LG화학우","KOSPI",,"383500","-9000","-2.29","397000","397000","383000","15177","5867569661","2948654800000","7688800"
"079550","LIG넥스원","KOSPI",,"46600","-850","-1.79","47850","47850","46550","78667","3710545550","1025200000000","22000000"
"006260","LS","KOSPI",,"62600","-200","-0.32","63100","63400","62000","74681","4681384700","2015720000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"58900","-2400","-3.92","61500","61700","58500","138413","8268226800","1767000000000","30000000"
"000680","LS네트웍스","KOSPI",,"3225","-80","-2.42","3335","3350","3105","78940","255221175","254139726600","78803016"
"229640","LS전선아시아","KOSPI",,"8370","-130","-1.53","8500","8670","8360","85498","724747180","256330237230","30624879"
"108320","LX세미콘","KOSDAQ","우량기업부","109600","-1100","-0.99","111600","111600","108300","171372","18889675700","1782567280000","16264300"
"001120","LX인터내셔널","KOSPI",,"27150","-50","-0.18","27250","27600","26750","323164","8745091450","1052334000000","38760000"
"108670","LX하우시스","KOSPI",,"69600","-500","-0.71","70300","70500","69500","38249","2677123400","624149832000","8967670"
"108675","LX하우시스우","KOSPI",,"33000","-700","-2.08","34000","34000","33000","3562","118804850","34066890000","1032330"
"383800","LX홀딩스","KOSPI",,"8820","-120","-1.34","8940","9030","8790","323187","2864605830","672795685800","76280690"
"38380K","LX홀딩스1우","KOSPI",,"13800","-100","-0.72","14000","14000","13750","2991","41221700","20220933000","1465285"
"023150","MH에탄올","KOSPI",,"11600","-150","-1.28","11750","12050","11550","128688","1515207600","85590901600","7378526"
"035420","NAVER","KOSPI",,"407000","-6000","-1.45","413000","414500","405500","472080","192908364408","66855201765000","164263395"
"160550","NEW","KOSDAQ","중견기업부","17150","550","3.31","16650","17350","16400","991247","16831283600","478589717900","27906106"
"053290","NE능률","KOSDAQ","중견기업부","18250","800","4.58","17800","18800","17200","3591612","64830351650","301605102750","16526307"
"181710","NHN","KOSPI",,"80000","6700","9.14","73300","84000","73000","1333166","107031757100","1565202000000","19565025"
"104200","NHN벅스","KOSDAQ","중견기업부","9260","160","1.76","9140","9720","9070","2409280","22575538660","137303113000","14827550"
"060250","NHN한국사이버결제","KOSDAQ","우량기업부","57200","1500","2.69","55800","57900","55400","175659","10072727400","1401558386800","24502769"
"005940","NH투자증권","KOSPI",,"13150","50","0.38","13250","13250","13000","704655","9267257700","3905995614050","297033887"
"005945","NH투자증권우","KOSPI",,"12550","-50","-0.40","12650","12700","12500","74484","937315400","236830648400","18870968"
"338100","NH프라임리츠","KOSPI",,"4940","-15","-0.30","4955","4960","4925","32274","159565675","92180400000","18660000"
"034310","NICE","KOSPI",,"16900","-150","-0.88","17100","17150","16650","102475","1717042100","640210870000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","19800","-150","-0.75","19950","20150","19800","72590","1442799650","1202153436000","60714820"
"008260","NI스틸","KOSPI",,"4045","105","2.66","3950","4160","3950","148560","607329690","115687473265","28600117"
"004250","NPC","KOSPI",,"6360","0","0.00","6360","6490","6360","148964","955807090","233539200000","36720000"
"004255","NPC우","KOSPI",,"3185","-5","-0.16","3180","3195","3175","10675","34017235","16816800000","5280000"
"010060","OCI","KOSPI",,"129500","-1000","-0.77","132500","134000","128000","313523","41011914000","3088493544500","23849371"
"078590","OQP","KOSDAQ","관리종목(소속부없음)","2380","0","0.00","0","0","0","0","0","197556560040","83006958"
"178920","PI첨단소재","KOSPI",,"45200","-2300","-4.84","47650","47950","45150","382967","17657124700","1327357754400","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","6360","-10","-0.16","6330","6440","6250","134824","852772860","63600000000","10000000"
"005490","POSCO","KOSPI",,"296000","-5000","-1.66","302000","303500","296000","405986","121254027500","25807303160000","87186835"
"218410","RFHIC","KOSDAQ","우량기업부","31300","-600","-1.88","32150","32150","31200","144782","4557207650","834070506000","26647620"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","24400","-100","-0.41","24500","24800","23950","26195","637802300","97571915600","3998849"
"091340","S&K폴리텍","KOSDAQ","중견기업부","5510","-50","-0.90","5630","5670","5510","176604","983582260","64487502710","11703721"
"010950","S-Oil","KOSPI",,"102500","1000","0.99","102000","103000","101000","209148","21368856000","11539736180000","112582792"
"010955","S-Oil우","KOSPI",,"62700","0","0.00","62700","63200","62200","5200","325585500","252174822900","4021927"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부","1755","55","3.24","1820","1850","1750","10165483","18300905680","284426839125","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","7190","-150","-2.04","7340","7400","7100","17921","128584680","172905407600","24048040"
"034120","SBS","KOSPI",,"54100","-200","-0.37","54400","55800","54100","81945","4509409000","987464686200","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"2065","-55","-2.59","2130","2225","2050","1974419","4195341800","288885632350","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","8450","60","0.72","8390","8530","8360","49905","421118430","181367039750","21463555"
"036120","SCI평가정보","KOSDAQ","중견기업부","3350","-75","-2.19","3430","3440","3350","75480","255694405","118925000000","35500000"
"099220","SDN","KOSDAQ","우량기업부","2245","-30","-1.32","2320","2320","2235","520545","1176138955","119365388310","53169438"
"036540","SFA반도체","KOSDAQ","우량기업부","6330","-140","-2.16","6510","6520","6320","766633","4887732870","1041033717990","164460303"
"255220","SG","KOSDAQ","중견기업부","1775","-50","-2.74","1825","1825","1775","45513","81449830","73378973925","41340267"
"040610","SG&G","KOSDAQ","중견기업부","2405","-45","-1.84","2440","2465","2370","92392","222088955","81979706380","34087196"
"049470","SGA","KOSDAQ","중견기업부","1100","-30","-2.65","1130","1145","1100","220127","246059190","58148473900","52862249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","1355","-10","-0.73","1355","1415","1320","340395","468313505","62568217130","46175806"
"005090","SGC에너지","KOSPI",,"48400","600","1.26","48200","48400","47250","42485","2030053250","710366993600","14677004"
"016250","SGC이테크건설","KOSDAQ","우량기업부","69300","100","0.14","69200","70500","68900","3784","261663900","140280317100","2024247"
"001380","SG글로벌","KOSPI",,"2175","-60","-2.68","2240","2245","2135","122414","267394190","97797011025","44964143"
"004060","SG세계물산","KOSPI",,"691","-12","-1.71","703","707","690","400067","278384514","139875647360","202424960"
"001770","SHD","KOSPI",,"30000","450","1.52","29400","30150","29000","11243","333708050","36446340000","1214878"
"002360","SH에너지화학","KOSPI",,"1095","-15","-1.35","1105","1110","1085","1798738","1973728760","121691434350","111133730"
"009160","SIMPAC","KOSPI",,"7900","80","1.02","7850","8250","7750","591155","4699528800","516893176400","65429516"
"123700","SJM","KOSPI",,"4845","-50","-1.02","4895","5040","4715","128713","627621140","75605730810","15604898"
"025530","SJM홀딩스","KOSPI",,"3740","-55","-1.45","3795","3800","3725","19181","72120725","55853189920","14934008"
"034730","SK","KOSPI",,"243000","-4000","-1.62","247500","248500","243000","143591","35150189000","17097552171000","70360297"
"337450","SK5호스팩","KOSDAQ","SPAC(소속부없음)","2150","-5","-0.23","2180","2180","2120","40255","85833010","9266500000","4310000"
"340350","SK6호스팩","KOSDAQ","SPAC(소속부없음)","2110","0","0.00","2115","2115","2095","30994","65134790","12048100000","5710000"
"011790","SKC","KOSPI",,"178000","6500","3.79","175000","180000","172000","623262","110737727500","6740557044000","37868298"
"018670","SK가스","KOSPI",,"137500","-500","-0.36","138500","139500","135500","11184","1531634000","1269158550000","9230244"
"001740","SK네트웍스","KOSPI",,"5090","-70","-1.36","5170","5210","5070","573998","2939133660","1263275123230","248187647"
"001745","SK네트웍스우","KOSPI",,"89300","-1000","-1.11","90300","90300","89200","117","10471700","10148766400","113648"
"006120","SK디스커버리","KOSPI",,"47700","-100","-0.21","47800","48350","47350","57371","2739240400","908105683500","19037855"
"006125","SK디스커버리우","KOSPI",,"39000","-550","-1.39","39600","39800","39000","6207","243663750","52979745000","1358455"
"210980","SK디앤디","KOSPI",,"31550","150","0.48","31600","31850","31300","20611","650703950","700099674200","22190164"
"068400","SK렌터카","KOSPI",,"12100","50","0.41","12100","12150","11750","99113","1178877150","572158664000","47285840"
"395400","SK리츠","KOSPI",,"6410","10","0.16","6390","6450","6330","367295","2339135230","993681610120","155020532"
"036490","SK머티리얼즈","KOSDAQ","우량기업부","380900","-4100","-1.06","383000","387400","378200","22052","8417720700","4017608645700","10547673"
"302440","SK바이오사이언스","KOSPI",,"230000","-15500","-6.31","250000","252500","228000","729144","171927809500","17595000000000","76500000"
"326030","SK바이오팜","KOSPI",,"94600","-2400","-2.47","97500","97500","94500","211563","20165782200","7408433450000","78313250"
"361610","SK아이이테크놀로지","KOSPI",,"166500","-9500","-5.40","176500","177500","165500","433924","73691046000","11871049068000","71297592"
"03473K","SK우","KOSPI",,"224500","-1500","-0.66","228000","228000","223000","1719","388293000","127097307500","566135"
"096770","SK이노베이션","KOSPI",,"242500","-1000","-0.41","244000","249500","242000","422228","103129320000","22422899270000","92465564"
"096775","SK이노베이션우","KOSPI",,"151000","2000","1.34","150500","152000","149000","3514","527791500","188512326000","1248426"
"001510","SK증권","KOSPI",,"981","7","0.72","982","999","979","4305992","4261861420","463610957751","472590171"
"001515","SK증권우","KOSPI",,"4240","20","0.47","4220","4240","4175","10382","43771790","16589059360","3912514"
"285130","SK케미칼","KOSPI",,"180000","-6000","-3.23","187000","188500","179500","143497","26157882500","2115251280000","11751396"
"28513K","SK케미칼우","KOSPI",,"110500","-3000","-2.64","114000","114000","110000","18236","2023362500","161183035000","1458670"
"017670","SK텔레콤","KOSPI",,"309500","0","0.00","0","0","0","0","0","22302614258500","72060143"
"000660","SK하이닉스","KOSPI",,"103000","-3500","-3.29","107000","108500","103000","4007223","419885767028","74984243595000","728002365"
"048550","SM C&C","KOSDAQ","중견기업부","4750","-5","-0.11","4750","4885","4740","1460565","6992621225","453559070000","95486120"
"063440","SM Life Design","KOSDAQ","중견기업부","3495","25","0.72","3525","3550","3485","1129425","3966787450","158075893230","45229154"
"950180","SNK","KOSDAQ","외국기업(소속부없음)","19000","400","2.15","18600","19100","18450","37468","704136750","400174200000","21061800"
"064960","SNT모티브","KOSPI",,"50300","-1500","-2.90","51700","51800","50200","68880","3503399700","735543740800","14623136"
"100840","SNT에너지","KOSPI",,"22050","-600","-2.65","22450","22850","22000","26870","598037500","165522977550","7506711"
"003570","SNT중공업","KOSPI",,"9280","-30","-0.32","9280","9360","9220","18191","168650220","308585028160","33252697"
"036530","SNT홀딩스","KOSPI",,"17750","-150","-0.84","17850","18200","17700","10744","192283650","289393976500","16303886"
"005610","SPC삼립","KOSPI",,"76500","-600","-0.78","77100","77800","76200","7261","556592700","660119188500","8629009"
