종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"051500","CJ프레시웨이","KOSDAQ","우량기업부","23900","0","0.00","24200","24200","23300","8134","192740450","257555960000","10776400"
"023460","CNH","KOSDAQ","우량기업부","1180","-25","-2.07","1205","1245","1170","105195","127417690","43896000000","37200000"
"065770","CS","KOSDAQ","벤처기업부","9000","-360","-3.85","9210","9330","8950","521255","4739233950","108000000000","12000000"
"000590","CS홀딩스","KOSPI",,"40850","-7200","-14.98","47900","51000","40850","18012","766552700","47160589700","1154482"
"050470","CT&T","KOSDAQ","관리종목(소속부없음)","537","-4","-0.74","555","555","537","140479","76119678","13491559539","25123947"
"056340","CU전자","KOSDAQ","중견기업부","436","7","1.63","429","437","427","318645","137318882","22469759656","51536146"
"139130","DGB금융지주","KOSPI",,"13950","50","0.36","14000","14050","13550","318464","4419095150","1870041498300","134053154"
"068790","DMS","KOSDAQ","우량기업부","5490","30","0.55","5620","5760","5350","463207","2567720720","109181952270","19887423"
"069730","DSR제강","KOSPI",,"3490","-65","-1.83","3600","3615","3475","27340","96600350","50256000000","14400000"
"009730","DS제강","KOSDAQ","중견기업부","383","-4","-1.03","394","394","374","85158","32446383","7651776990","19978530"
"017940","E1","KOSPI",,"51300","-500","-0.97","52000","52200","51000","9802","506374400","351918000000","6860000"
"037370","EG","KOSDAQ","중견기업부","28400","1950","7.37","27400","29800","27250","780451","22302177550","213000000000","7500000"
"080220","EMLSI","KOSDAQ","벤처기업부","3190","-30","-0.93","3295","3295","3150","209613","678873990","66440787270","20827833"
"079190","EMW","KOSDAQ","벤처기업부","2960","-40","-1.33","3040","3040","2960","15358","45747150","37182454400","12561640"
"007700","F&F","KOSPI",,"7500","80","1.08","7420","7580","7420","3730","27926300","115500000000","15400000"
"114090","GKL","KOSPI",,"20000","-400","-1.96","20800","20800","19750","427588","8621468000","1237113400000","61855670"
"078930","GS","KOSPI",,"65300","-1200","-1.80","66500","67300","63800","646553","42139158500","6067374183400","92915378"
"083450","GST","KOSDAQ","벤처기업부","2190","-70","-3.10","2295","2295","2170","25828","56788075","16468800000","7520000"
"006360","GS건설","KOSPI",,"98400","-1600","-1.60","101000","101500","97000","252387","25016624200","5018400000000","51000000"
"001250","GS글로벌","KOSPI",,"12200","-750","-5.79","12950","12950","12150","286127","3547794750","274911920800","22533764"
"078935","GS우","KOSPI",,"22000","-50","-0.23","22050","22150","21850","10159","223685500","39266172000","1784826"
"028150","GS홈쇼핑","KOSDAQ","우량기업부","107500","-1400","-1.29","109800","109800","106100","28048","3013316400","705468750000","6562500"
"053870","GT&T","KOSDAQ","벤처기업부","830","12","1.47","820","848","816","28632","23791455","6640000000","8000000"
"035000","GⅡR","KOSPI",,"9020","20","0.22","9010","9020","9000","2270","20431100","149438029180","16567409"
"032800","G러닝","KOSDAQ","중견기업부","723","-13","-1.77","735","735","711","67302","48298632","17062962675","23600225"
"041590","H&H","KOSDAQ","중견기업부","1275","-5","-0.39","1310","1340","1250","100162","129256805","20615254425","16168827"
"001500","HMC투자증권","KOSPI",,"15100","-200","-1.31","15300","15450","15050","81672","1242508700","442990376100","29337111"
"036640","HRS","KOSDAQ","벤처기업부","3320","-45","-1.34","3370","3370","3290","55217","183460505","54297936000","16354800"
"126680","IBKS스팩1호","KOSDAQ","SPAC(소속부없음)","905","0","0.00","0","0","0","0","0","18896400000","20880000"
"011420","IB스포츠","KOSPI",,"1545","-15","-0.96","1585","1585","1540","37780","58648050","30316645080","19622424"
"003560","IHQ","KOSPI",,"3730","50","1.36","3700","3780","3510","1262361","4662195120","151047163140","40495218"
"095340","ISC","KOSDAQ","벤처기업부","8500","20","0.24","8650","8990","8270","160446","1377283360","65365000000","7690000"
"099520","ITX시큐리티","KOSDAQ","벤처기업부","1750","-45","-2.51","1790","1805","1730","23026","40437720","12132918000","6933096"
"067000","JCE","KOSDAQ","벤처기업부","37800","550","1.48","37600","37950","36300","131995","4914546250","432114404400","11431598"
"005560","JS전선","KOSPI",,"6950","0","0.00","6950","7000","6910","10140","70531400","79081548000","11378640"
"067290","JW중외신약","KOSDAQ","벤처기업부","9710","1260","14.91","8640","9710","8420","2694564","24642636290","337096360520","34716412"
"001060","JW중외제약","KOSPI",,"17200","500","2.99","16800","18400","16350","436738","7662804400","172325097200","10018901"
"001067","JW중외제약2우B","KOSPI",,"20200","100","0.50","20250","22950","20000","3790","79572500","1188729600","58848"
"001065","JW중외제약우","KOSPI",,"14700","400","2.80","14300","15650","14100","5670","85051000","1908295200","129816"
"096760","JW홀딩스","KOSPI",,"2825","175","6.60","2675","2880","2650","1165774","3246871300","134373054475","47565683"
"035900","JYP Ent.","KOSDAQ","중견기업부","7250","240","3.42","7140","7380","6900","2481601","17907263790","167853471750","23152203"
"105560","KB금융","KOSPI",,"43400","-1600","-3.56","44700","45000","42900","2424641","105888898450","16767663476200","386351693"
"024120","KB오토시스","KOSDAQ","중견기업부","3650","70","1.96","3700","3700","3600","4659","16908830","41975000000","11500000"
"002380","KCC","KOSPI",,"272500","-12500","-4.39","282000","286000","272500","19018","5273288500","2866700000000","10520000"
"021320","KCC건설","KOSDAQ","우량기업부","38150","-1100","-2.80","39150","39150","38150","3645","140589000","221270000000","5800000"
"036670","KCI","KOSDAQ","벤처기업부","2355","10","0.43","2380","2440","2280","2414","5801970","25905000000","11000000"
"009070","KCTC","KOSPI",,"16800","-100","-0.59","16900","16900","16500","420","6972000","50400000000","3000000"
"068060","KCW","KOSDAQ","중견기업부","2520","-90","-3.45","2625","2660","2500","2841","7328400","13708800000","5440000"
"009440","KC그린홀딩스","KOSPI",,"2350","5","0.21","2310","2420","2310","36009","84690140","52722203000","22434980"
"119650","KC코트렐","KOSPI",,"16500","100","0.61","16400","16600","15900","14734","238512500","100980000000","6120000"
"092220","KEC","KOSPI",,"865","-31","-3.46","897","910","865","1679537","1472985823","122320497700","141410980"
"109070","KGP","KOSPI",,"1280","5","0.39","1255","1280","1255","140","176400","11380858880","8891296"
"001390","KG케미칼","KOSPI",,"7930","-170","-2.10","8210","8290","7820","30391","243868930","84851000000","10700000"
"060720","KH바텍","KOSDAQ","우량기업부","9090","-140","-1.52","9280","9430","9080","145315","1340366120","145440000000","16000000"
"001940","KISCO홀딩스","KOSPI",,"37700","-100","-0.26","38150","38350","36350","3211","120838200","139311905200","3695276"
"083470","KJ프리텍","KOSDAQ","벤처기업부","2730","-145","-5.04","2865","2895","2705","39853","110143595","24797362590","9083283"
"122450","KMH","KOSDAQ","중견기업부","8680","-320","-3.56","8900","8920","8500","375305","3259709270","107418124800","12375360"
"058400","KNN","KOSDAQ","중견기업부","6100","70","1.16","6060","6100","6000","433","2620390","80782129200","13242972"
"083420","KPX그린케미칼","KOSPI",,"3065","15","0.49","3050","3070","3050","12050","36792900","61300000000","20000000"
"114450","KPX생명과학","KOSDAQ","중견기업부","2790","-40","-1.41","2845","2845","2785","4777","13382420","41850000000","15000000"
"025000","KPX케미칼","KOSPI",,"53500","0","0.00","54700","54700","52700","1106","58982200","258940000000","4840000"
"092230","KPX홀딩스","KOSPI",,"39000","-150","-0.38","39500","39900","38400","4200","163847000","164761194000","4224646"
"025850","KPX화인케미칼","KOSPI",,"22650","-800","-3.41","23850","23850","22650","16630","382349000","86070000000","3800000"
"044450","KSS해운","KOSPI",,"3495","0","0.00","3520","3580","3460","5520","19306900","40517325300","11592940"
"030200","KT","KOSPI",,"37450","-150","-0.40","37600","37800","37350","587110","22065343680","9778637209600","261111808"
"033780","KT&G","KOSPI",,"69500","-2200","-3.07","70100","71000","69200","1170694","81615007400","9541828541500","137292497"
"030210","KTB투자증권","KOSPI",,"2270","-80","-3.40","2350","2355","2265","315354","722885375","136912988840","60314092"
"036030","KTH","KOSDAQ","우량기업부","7610","210","2.84","7390","7780","7320","228147","1738111870","262545000000","34500000"
"058850","KTcs","KOSPI",,"2165","-45","-2.04","2190","2210","2135","183164","395809070","100640025000","46485000"
"043610","KT뮤직","KOSDAQ","중견기업부","2845","0","0.00","2810","2870","2765","323312","911737525","84686725235","29766863"
"060370","KT서브마린","KOSDAQ","중견기업부","10950","100","0.92","11000","11250","10900","4587","50350250","47961000000","4380000"
"003550","LG","KOSPI",,"66100","-2000","-2.94","67000","67700","64000","821755","53861947200","11406026359100","172557131"
"034220","LG디스플레이","KOSPI",,"22850","-450","-1.93","22850","23600","22650","2840054","65542606650","8176088745000","357815700"
"001120","LG상사","KOSPI",,"49750","-2450","-4.69","51600","52000","49750","236383","11869538050","1928310000000","38760000"
"068870","LG생명과학","KOSPI",,"39000","-1100","-2.74","40350","40450","39000","95532","3801424950","646502610000","16576990"
"068875","LG생명과학우","KOSPI",,"18000","200","1.12","17900","18200","17900","370","6701500","4251888000","236216"
"051900","LG생활건강","KOSPI",,"503000","-5000","-0.98","504000","510000","494500","66854","33456120000","7855953091000","15618197"
"051905","LG생활건강우","KOSPI",,"128000","-500","-0.39","127500","128000","125500","743","94184000","268761216000","2099697"
"003555","LG우","KOSPI",,"23900","-100","-0.42","24200","24200","23700","721","17183900","79220780300","3314677"
"032640","LG유플러스","KOSPI",,"6680","-90","-1.33","6800","6920","6670","2009313","13626708410","3438822817800","514793835"
"011070","LG이노텍","KOSPI",,"74400","-2200","-2.87","76500","76800","73700","109525","8222816100","1499832799200","20159043"
"066570","LG전자","KOSPI",,"74700","-2300","-2.99","76300","77800","74400","956978","72285853100","10805191705800","144647814"
"066575","LG전자우","KOSPI",,"25550","-200","-0.78","25500","26000","24650","38788","984937900","439102095600","17185992"
"093050","LG패션","KOSPI",,"45100","-1400","-3.01","46550","47050","45100","53128","2440115800","1318724000000","29240000"
"108670","LG하우시스","KOSPI",,"80300","-900","-1.11","81200","81700","80000","18915","1528734100","720103901000","8967670"
"108675","LG하우시스우","KOSPI",,"22700","0","0.00","22450","22700","22450","562","12733900","23433891000","1032330"
"051910","LG화학","KOSPI",,"364000","-16000","-4.21","378000","383000","363500","360348","133274887500","24122680400000","66271100"
"051915","LG화학우","KOSPI",,"128000","-500","-0.39","126500","129000","124500","19883","2522512000","976501888000","7628921"
"002550","LIG손해보험","KOSPI",,"24000","1050","4.58","23400","24150","23100","446806","10660564300","1440000000000","60000000"
"079950","LIG에이디피","KOSDAQ","벤처기업부","2660","-45","-1.66","2690","2730","2640","97286","259956075","61712000000","23200000"
"006260","LS","KOSPI",,"80100","-400","-0.50","80500","81900","79300","86390","6942690000","2579220000000","32200000"
"000680","LS네트웍스","KOSPI",,"4540","-70","-1.52","4640","4660","4535","28031","127937940","348255949860","76708359"
"000685","LS네트웍스우","KOSPI",,"69800","-400","-0.57","69200","70000","68400","25","1722900","1066823200","15284"
"000687","LS네트웍스전환상환2우B","KOSPI",,"4700","0","0.00","4700","4700","4695","190","892650","9799645700","2085031"
"010120","LS산전","KOSPI",,"55400","-1400","-2.46","56600","57400","54900","150243","8395751800","1662000000000","30000000"
"086960","MDS테크","KOSDAQ","중견기업부","6500","10","0.15","6400","6790","6400","45100","295817020","56405186500","8677721"
"023150","MH에탄올","KOSPI",,"2720","-20","-0.73","2750","2850","2560","90845","244953770","19040000000","7000000"
"078150","NCB네트웍스","KOSDAQ","벤처기업부","1110","45","4.23","1080","1190","1070","1276258","1450756720","36577893270","32953057"
"035420","NHN","KOSPI",,"233000","1500","0.65","228500","233000","226000","141654","32632411500","11213755032000","48127704"
"016420","NH투자증권","KOSPI",,"5050","-50","-0.98","5100","5170","5010","63394","323491310","289292628450","57285669"
"034310","NICE","KOSPI",,"54500","-2000","-3.54","54500","55500","53200","1489","81094900","188496806500","3458657"
"030190","NICE평가정보","KOSDAQ","우량기업부","25700","0","0.00","25900","25900","25100","418","10739600","156037087400","6071482"
"008260","NI스틸","KOSPI",,"1960","-60","-2.97","2020","2020","1955","146598","289700130","55716626000","28426850"
"004250","NPC","KOSPI",,"2525","-10","-0.39","2550","2560","2525","10377","26295125","92718000000","36720000"
"004255","NPC우","KOSPI",,"1255","-10","-0.79","1230","1260","1205","4930","6080700","6626400000","5280000"
"010060","OCI","KOSPI",,"233000","0","0.00","238000","243000","231000","751962","178849576500","5650103443000","24249371"
"036490","OCI머티리얼즈","KOSDAQ","우량기업부","87000","100","0.12","90700","90700","84800","47694","4130654800","917647551000","10547673"
"024940","PN풍년","KOSDAQ","벤처기업부","1145","-30","-2.55","1180","1200","1120","137633","158414900","11450000000","10000000"
"005490","POSCO","KOSPI",,"389000","-2000","-0.51","391000","392500","385500","157464","61264022500","33915678815000","87186835"
"091340","S&K폴리텍","KOSDAQ","벤처기업부","2680","0","0.00","2710","2710","2650","3947","10508780","21172000000","7900000"
"100840","S&TC","KOSPI",,"15850","-500","-3.06","16350","16600","15850","19693","318392950","112291100200","7084612"
"064960","S&T대우","KOSPI",,"33950","-550","-1.59","34900","34900","33350","46045","1557726750","395136784700","11638786"
"000040","S&T모터스","KOSPI",,"505","-3","-0.59","515","515","504","480444","243281855","60267396395","119341379"
"003570","S&T중공업","KOSPI",,"15100","-150","-0.98","15250","15300","14700","197461","2969026650","490348928900","32473439"
"036530","S&T홀딩스","KOSPI",,"11750","50","0.43","11850","11850","11700","16752","197051500","175350220250","14923423"
"010950","S-Oil","KOSPI",,"117500","-1500","-1.26","120500","123000","114500","754432","89150741500","13228478060000","112582792"
"010955","S-Oil우","KOSPI",,"60200","-500","-0.82","60700","60800","59800","3268","196988500","242120005400","4021927"
"019660","SBI글로벌","KOSDAQ","중견기업부","292","-6","-2.01","298","305","290","75184","22362840","13315899048","45602394"
"019550","SBI인베스트먼트","KOSDAQ","중견기업부","381","-8","-2.06","394","394","380","460787","175692676","61747365075","162066575"
"034120","SBS","KOSPI",,"39200","-1800","-4.39","40100","40650","39050","100522","3985019700","715501214400","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"4590","-405","-8.11","4600","4720","4440","1936504","8812584240","642123512100","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","17450","-850","-4.64","17800","17900","16650","457359","7838973650","374381984750","21454555"
"099220","SDN","KOSDAQ","우량기업부","7420","-60","-0.80","7480","7490","7260","30917","227666320","148400000000","20000000"
"040610","SG&G","KOSDAQ","벤처기업부","1545","35","2.32","1525","1580","1510","221135","339687505","52664717820","34087196"
"049470","SGA","KOSDAQ","중견기업부","569","9","1.61","547","589","535","2995799","1682209847","22360983060","39298740"
"004060","SG세계물산","KOSPI",,"268","0","0.00","268","276","267","783953","211881172","54249889280","202424960"
"001380","SG충남방적","KOSPI",,"897","0","0.00","919","919","885","13270","11931880","37447480590","41747470"
"001385","SG충남방적우","KOSPI",,"4315000","559000","14.88","4315000","4315000","4315000","1","4315000","474650000","110"
"002360","SH에너지화학","KOSPI",,"318","-15","-4.50","334","349","314","3720921","1204242528","35340526140","111133730"
"002365","SH에너지화학우","KOSPI",,"133500","-1000","-0.74","133500","133500","133500","1","133500","830370000","6220"
"009160","SIMPAC","KOSPI",,"5320","-190","-3.45","5490","5560","5320","105445","573176000","154731801000","29084925"
"090730","SIMPAC METALLOY","KOSDAQ","우량기업부","7320","-80","-1.08","7450","7550","7260","5495","40342360","95160000000","13000000"
"123700","SJM","KOSPI",,"4410","-90","-2.00","4520","4520","4410","19206","85013950","68817600180","15604898"
"025530","SJM홀딩스","KOSPI",,"2950","5","0.17","3005","3040","2920","3740","11089400","44055323600","14934008"
"003600","SK","KOSPI",,"150500","-2000","-1.31","152500","157000","148500","218983","33311314500","7067752706000","46961812"
"034730","SK C&C","KOSPI",,"152000","500","0.33","151500","154000","150000","99805","15220451500","7600000000000","50000000"
"011790","SKC","KOSPI",,"43350","-1100","-2.47","44900","45650","43300","569447","25295534450","1569922981050","36215063"
"057500","SKC 솔믹스","KOSDAQ","우량기업부","6500","-270","-3.99","6850","6990","6450","98558","660127730","80736493500","12420999"
"018670","SK가스","KOSPI",,"74000","-700","-0.94","74800","74800","72000","8167","597676100","638521210000","8628665"
"001740","SK네트웍스","KOSPI",,"11300","0","0.00","11350","11700","11200","1966500","22547777000","2804520411100","248187647"
"001745","SK네트웍스우","KOSPI",,"14750","-150","-1.01","14750","15200","14750","1650","24541500","1676308000","113648"
"033630","SK브로드밴드","KOSDAQ","중견기업부","3955","-30","-0.75","4000","4005","3930","604216","2397069040","1170518189085","295959087"
"003605","SK우","KOSPI",,"46000","100","0.22","46100","46500","45250","60","2757500","23456320000","509920"
"096770","SK이노베이션","KOSPI",,"170500","-7000","-3.94","179000","180000","169000","730688","125886543500","15765378662000","92465564"
"096775","SK이노베이션우","KOSPI",,"50900","-100","-0.20","51000","51300","49550","4068","206575250","63544883400","1248426"
"001510","SK증권","KOSPI",,"1410","100","7.63","1320","1500","1280","16899904","23856208000","451365211110","320117171"
"001515","SK증권우","KOSPI",,"1130","15","1.35","1115","1250","1080","82779","96841455","4421140820","3912514"
"066270","SK컴즈","KOSDAQ","우량기업부","17750","-50","-0.28","18100","18250","17600","588615","10571825350","769979877000","43379148"
"006120","SK케미칼","KOSPI",,"71900","-100","-0.14","73200","73200","70400","102877","7369786200","1498615079300","20843047"
"006125","SK케미칼우","KOSPI",,"14950","0","0.00","15000","15350","14800","1760","26326500","42116018750","2817125"
"017670","SK텔레콤","KOSPI",,"148000","-4500","-2.95","151500","152000","147500","275399","41076221500","11950365228000","80745711"
"099440","SMEC","KOSDAQ","벤처기업부","3615","-145","-3.86","3775","3845","3605","58262","215847515","53000274150","14661210"
"051980","SNH","KOSDAQ","중견기업부","1405","25","1.81","1445","1445","1375","18054","25835180","23738416350","16895670"
"071660","SSCP","KOSDAQ","중견기업부","3790","-105","-2.70","3940","3940","3775","78603","299916470","113394715500","29919450"
"036540","STS반도체","KOSDAQ","중견기업부","9760","-170","-1.71","10000","10350","9760","2539550","25472766980","422614988160","43300716"
"011810","STX","KOSPI",,"14400","0","0.00","14800","14800","14050","586390","8499477100","863156131200","59941398"
"071970","STX메탈","KOSPI",,"6940","-170","-2.39","7120","7210","6890","57456","402837000","154762000000","22300000"
"077970","STX엔진","KOSPI",,"19650","-700","-3.44","20750","20850","19600","580811","11668381850","563499768450","28676833"
"067250","STX조선해양","KOSPI",,"15900","-200","-1.24","16350","16700","15900","1571196","25636181000","1266117222600","79630014"
"028670","STX팬오션","KOSPI",,"7400","-340","-4.39","7800","7800","7400","1508375","11393793130","1523348060400","205857846"
"002710","TCC동양","KOSPI",,"5460","-20","-0.36","5480","5560","5390","99975","545668700","87360000000","16000000"
"032540","TJ미디어","KOSDAQ","우량기업부","3780","5","0.13","3775","3785","3720","2143","8071745","49346917200","13054740"
"048770","TPC","KOSDAQ","중견기업부","6500","210","3.34","6310","6570","6120","17308","108743350","55900000000","8600000"
"039230","TSC 멤시스","KOSDAQ","벤처기업부","1130","-10","-0.88","1175","1175","1130","75718","86538255","36753254520","32525004"
"011000","VGX인터","KOSPI",,"1545","90","6.19","1450","1580","1430","2019800","3049204275","78957920250","51105450"
"024070","WISCOM","KOSPI",,"3955","5","0.13","3965","3970","3950","9731","38530705","59427513600","15025920"
"057030","YBM시사닷컴","KOSDAQ","우량기업부","6780","-30","-0.44","6820","6820","6700","1245","8430120","110600085660","16312697"
"023770","YNK코리아","KOSDAQ","중견기업부","3240","-10","-0.31","3155","3260","3155","3684","11885145","27221200200","8401605"
"040300","YTN","KOSDAQ","우량기업부","3060","-15","-0.49","3110","3130","3050","121149","373945210","128520000000","42000000"
"052220","iMBC","KOSDAQ","벤처기업부","5340","220","4.30","5210","5590","5160","1834540","9890718620","122820000000","23000000"
"079940","가비아","KOSDAQ","중견기업부","2545","-25","-0.97","2575","2600","2505","103272","262050050","32412315780","12735684"
"078890","가온미디어","KOSDAQ","벤처기업부","3875","5","0.13","3910","3920","3820","148276","574521930","38994190875","10063017"
"000500","가온전선","KOSPI",,"15400","-200","-1.28","15500","15700","15400","10180","157923500","64069343800","4160347"
"030270","가희","KOSDAQ","중견기업부","11650","400","3.56","11300","11700","11200","14836","170287150","13980000000","1200000"
"035250","강원랜드","KOSPI",,"29800","900","3.11","28750","29850","28350","671851","19827992200","6375426900000","213940500"
"114190","강원비앤이","KOSDAQ","중견기업부","4170","-100","-2.34","4400","4400","4150","13131","55196905","22101000000","5300000"
"094480","갤럭시아컴즈","KOSDAQ","벤처기업부","1880","55","3.01","1995","2095","1880","312725","621268860","57417910960","30541442"
"108890","거북선4호","KOSPI",,"5170","0","0.00","0","0","0","0","0","15730810700","3042710"
"114130","거북선5호","KOSPI",,"5160","0","0.00","0","0","0","0","0","8307600000","1610000"
"114140","거북선6호","KOSPI",,"5180","0","0.00","0","0","0","0","0","6164200000","1190000"
"134000","거북선7호","KOSPI",,"5100","0","0.00","0","0","0","0","0","10200030600","2000006"
"000860","건설화학","KOSPI",,"13500","150","1.12","13550","13650","13300","3850","51425500","87750000000","6500000"
"063080","게임빌","KOSDAQ","벤처기업부","71400","-100","-0.14","70500","72200","69400","98041","6939683000","395458467600","5538634"
"041140","게임하이","KOSDAQ","중견기업부","11150","-450","-3.88","11400","11650","11150","234661","2671556700","379922858850","34073799"
"000800","경남기업","KOSPI",,"8550","-240","-2.73","8790","8810","8550","57321","497497950","135079577550","15798781"
"039240","경남스틸","KOSDAQ","중견기업부","5970","-30","-0.50","6090","6090","5940","11127","67040380","29850000000","5000000"
"008020","경남에너지","KOSPI",,"3400","30","0.89","3350","3400","3310","14496","48526820","101310684000","29797260"
"053950","경남제약","KOSDAQ","중견기업부","816","-4","-0.49","811","820","800","48331","39121958","25051111872","30699892"
"002100","경농","KOSPI",,"2945","5","0.17","2995","2995","2925","7606","22413920","63882203750","21691750"
"012320","경동가스","KOSPI",,"52000","-400","-0.76","52100","53400","52000","345","18041600","181209600000","3484800"
"009450","경동나비엔","KOSPI",,"6010","0","0.00","6010","6100","5870","58566","351548560","76564455100","12739510"
"011040","경동제약","KOSDAQ","우량기업부","10600","0","0.00","10550","10900","10400","74312","790540250","140715000000","13275000"
"000050","경방","KOSPI",,"94300","-2300","-2.38","96600","96600","94300","1823","173491800","196144000000","2080000"
"139050","경봉","KOSDAQ","중견기업부","5390","-260","-4.60","5800","5880","5390","277249","1540687070","28912633750","5364125"
"012610","경인양행","KOSPI",,"2550","-80","-3.04","2650","2650","2520","44272","113388960","95625000000","37500000"
"009140","경인전자","KOSPI",,"11600","-250","-2.11","11600","11900","11500","230","2661500","18221245200","1570797"
"024910","경창산업","KOSDAQ","벤처기업부","4795","-155","-3.13","5010","5010","4770","40318","196556685","74610200000","15560000"
"013580","계룡건설","KOSPI",,"14900","-300","-1.97","15450","15450","14900","29190","439807500","133070514300","8930907"
"012200","계양전기","KOSPI",,"2870","-60","-2.05","2960","2980","2870","193977","568240590","93562000000","32600000"
"012205","계양전기우","KOSPI",,"1680","-20","-1.18","1700","1700","1675","2560","4308500","2352000000","1400000"
"004200","고려개발","KOSPI",,"2450","0","0.00","2450","2535","2430","50120","125059150","49000000000","20000000"
"089890","고려반도체","KOSDAQ","벤처기업부","8120","-200","-2.40","8330","8500","8060","139445","1144086880","65366259840","8050032"
"002140","고려산업","KOSPI",,"3270","0","0.00","3350","3350","3190","12560","40561300","16310383950","4987885"
"049720","고려신용정보","KOSDAQ","중견기업부","1035","10","0.98","1015","1035","1000","16923","17364020","14800500000","14300000"
"010130","고려아연","KOSPI",,"329000","-21000","-6.00","345000","347000","327500","137595","46272390000","6208230000000","18870000"
"002240","고려제강","KOSPI",,"44200","-800","-1.78","45200","45200","44200","6118","272190000","574600000000","13000000"
"014570","고려제약","KOSDAQ","중견기업부","2390","55","2.36","2340","2435","2330","114489","271654530","26290000000","11000000"
"009810","고려포리머","KOSPI",,"480","-3","-0.62","483","487","477","121326","58378934","12624707040","26301473"
"009815","고려포리머우","KOSPI",,"1075000","68000","6.75","1007000","1075000","1007000","4","4096000","185975000","173"
"098460","고영","KOSDAQ","벤처기업부","29150","700","2.46","28750","29250","28250","77838","2252323950","248414084600","8521924"
"119250","골든나래리츠","KOSPI",,"266","-9","-3.27","275","279","266","487168","131548978","14264223400","53624900"
"001290","골든브릿지증권","KOSPI",,"1280","-10","-0.78","1290","1320","1255","111412","143923490","62383445760","48737067"
"121440","골프존","KOSDAQ","중견기업부","50800","600","1.20","50000","51100","49650","34754","1746137250","623977568400","12283023"
"009290","광동제약","KOSPI",,"3350","0","0.00","3370","3455","3340","351380","1190820000","175609850850","52420851"
"014200","광림","KOSDAQ","중견기업부","1790","30","1.70","1840","1955","1770","91912","169206370","27224047350","15208965"
"017040","광명전기","KOSPI",,"1925","-70","-3.51","1990","1990","1920","1117386","2186724760","83424908875","43337615"
"017900","광전자","KOSPI",,"2740","-40","-1.44","2830","2830","2740","147550","408422350","158765910620","57943763"
"037710","광주신세계","KOSPI",,"179500","-500","-0.28","177500","180000","177500","61","10910000","287200000000","1600000"
"026910","광진실업","KOSDAQ","중견기업부","3630","-65","-1.76","3700","3700","3615","4343","15830615","23251620150","6405405"
"090150","광진윈텍","KOSDAQ","중견기업부","1955","10","0.51","1965","1985","1905","3864","7590135","17466685530","8934366"
"140910","광희리츠","KOSPI",,"6650","-150","-2.21","6860","6860","6600","5920","39375900","14194757500","2134550"
