회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(영업수익)(*),[공통]평균배당률(IFRS)
(주)콤텍시스템,031820,2018/12,113538546,47.48,67.81,-12.16,4060659,1.12,0.6,125165448,0
(주)큐로,015590,2018/12,197265760,183.42,35.28,-42.24,3140948,2.58,0.78,90218430,0
(주)크라운제과,264900,2018/12,332756097,159.6,38.52,0,25947462,1.76,0.93,388532243,124.98
(주)크라운해태홀딩스,005740,2018/12,357022501,19.97,83.35,40.27,7816860,1.08,0.47,18172594,19.64
(주)키다리스튜디오,020120,2018/12,18702972,12.88,88.59,64.85,-1805220,4.6,1.58,19622961,0
(주)태경비케이,014580,2018/12,211876517,67.4,59.74,1.12,887739,1.17,0.56,165264531,20
(주)태영건설,009410,2018/12,2281959182,151.16,39.81,33.88,105389313,1.6,0.8,1996049484,22.46
(주)테이팩스,055490,2018/12,94288520,185.16,35.07,2.32,4109102,5.05,2.71,107459615,0
(주)토니모리,214420,2018/12,218945110,56.31,63.98,-16.6,-280069,2.9,0.92,169051236,33.51
(주)티비에이치글로벌,084870,2018/12,266245868,45.14,68.9,15.97,-14868648,0.93,0.34,208807277,0
(주)티에이치엔,019180,2018/12,236393624,182.12,35.45,25.68,-2229877,0.76,0.35,331053733,10
(주)티웨이항공,091810,2018/12,430095915,91.28,52.28,25.32,30526874,1.88,0.98,731917177,0
(주)티웨이홀딩스,004870,2018/12,54176943,11.63,89.58,-80.18,-3919490,10.99,2.97,5700337,0
(주)팜스코,036580,2018/12,797652567,125.95,44.26,-5.47,-14018657,1.49,0.78,933106711,9.56
(주)퍼시스,016800,2018/12,484172255,15.12,86.86,9.05,52331264,1.02,0.76,315669242,65.94
(주)포스코인터내셔널,047050,2018/12,8773243815,213.43,31.91,11.57,-165074531,2.37,1.53,23308796353,12
(주)풀무원,017810,2018/12,478977563,24.94,80.04,5.49,22851670,2.02,0.86,77181223,24.68
(주)풍산,103140,2018/12,2393669212,73.8,57.54,-4.2,77620687,1.1,0.47,2162546325,12
(주)풍산홀딩스,005810,2018/12,494813599,12.1,89.21,-0.31,-872873,1.01,0.62,117460046,24.43
(주)플레이그램,009810,2018/12,49399905,4.53,95.66,-76.77,1891891,2.3,0.76,6528350,0
(주)하나금융지주,086790,2018/12,20699399000,30.36,76.71,70.54,1006394000,1.09,0.69,1172785000,30
(주)하나투어,039130,2018/12,472705908,159.83,38.49,21.91,20863432,9.2,4.02,542073146,114.33
(주)하이스틸,071090,2018/12,233197327,80.46,55.41,-18.81,13704669,1,0.32,171894281,0
(주)하이트론씨스템즈,019490,2018/12,64828343,87.56,53.32,10.81,-8007474,0.82,0.52,41536575,0
(주)한국전자홀딩스,006200,2018/12,130355934,1.81,98.22,-38.88,1626522,0.38,0.22,4753640,2.81
(주)한국종합기술,023350,2018/12,227908120,124.24,44.59,-4.34,3872764,1.07,0.36,190942038,20
(주)한국카본,017960,2018/12,358050024,13.4,88.18,-4.9,42767992,1.15,0.75,225982162,18.66
(주)한국토지신탁,034830,2018/12,1283632099,71.57,58.28,10.89,65135518,1.17,0.78,254362803,10.59
(주)한국특강,007280,2018/12,341713076,260.95,27.7,5.4,22036328,1.24,0.36,364964702,0
(주)한국화장품제조,003350,2018/12,71774144,42.73,70.06,31.35,1741263,5.16,2.64,88233207,16
(주)한농화성,011500,2018/12,162494687,44.54,69.18,-5.54,9666572,1.09,0.47,223214119,23.47
(주)한독,002390,2018/12,689408569,87.77,53.26,6.45,30062453,1.8,0.86,440098077,89.04
(주)한미글로벌건축사사무소,053690,2018/12,134796670,33.1,75.13,14.46,1884661,1.62,0.93,126301947,36.71
(주)한샘,009240,2018/12,885411929,57.42,63.53,-6.38,94097055,8.12,2.09,1847989367,89.89
(주)한섬,020000,2018/12,1151895016,16.84,85.59,0.1,157955819,1.11,0.69,766644345,71.36
(주)한솔케미칼,014680,2018/12,584197934,64.91,60.64,19.74,89890976,2.96,2.14,409357852,23.56
(주)한솔홈데코,025750,2018/12,301029401,86.76,53.55,14.57,21125195,1.37,0.61,290916765,1.92
(주)한익스프레스,014130,2018/12,197714857,191.45,34.31,6.75,7693268,1.46,0.07,543385385,12
(주)한진,002320,2018/12,2149511801,106.41,48.45,6.48,89108148,0.68,0.23,1716217907,9.86
(주)한진중공업홀딩스,003480,2018/12,423068000,26.02,79.35,-61.84,-13706000,0.41,0.24,4192000,0
(주)한진칼,180640,2018/12,2007816384,32.31,75.58,5.18,-5133949,1.33,0.63,61814665,12.01
(주)한창,005110,2018/12,35719612,39.25,71.81,7.06,-1422310,4.62,1.49,9692139,0
(주)한창제지,009460,2018/12,154683756,100.75,49.81,-0.45,6305158,2.58,0.69,200018844,3.92
(주)한화,000880,2018/12,7778276877,129.25,43.62,12.59,241291567,1.46,0.79,5224247719,12.68
(주)현대리바트,079430,2018/12,670249779,49.92,66.7,49.58,3144970,1.56,0.86,1321083185,28.41
(주)현대미포조선,010620,2018/12,3524887824,53.01,65.35,-1.49,-98569313,1.03,0.49,2405066642,13.98
(주)현대백화점,069960,2018/12,5313725929,43.04,69.91,-0.03,504307080,0.77,0.53,1376063517,17.35
(주)현대지에프홀딩스,005440,2018/12,1642342150,22.39,81.7,2.52,68032839,1.24,0.87,1514615128,37.53
(주)현대퓨처넷,126560,2018/12,761931333,8.59,92.09,-0.2,54047093,0.83,0.61,271329817,11.71
(주)현대홈쇼핑,057050,2018/12,1742871717,22.67,81.52,-4.74,45085195,1.08,0.77,973453833,37.01
(주)형지엘리트,093240,2018/06,121422267,45.54,68.71,-6.18,6120663,1.64,0.65,65886150,0
(주)혜인,003010,2018/12,224623631,140.22,41.63,-8.21,2832444,1.49,0.46,215382110,5.31
(주)호텔신라,008770,2018/12,2244199124,159.96,38.47,8.35,93610267,6.51,3.38,3643940422,6.64
(주)화승엔터프라이즈,241590,2018/12,225504884,12.96,88.53,-89.17,-1595743,9.16,2.95,4746450,7
(주)화승인더스트리,006060,2018/12,381682583,128.59,43.75,-16.79,1602269,4.37,2.34,809021819,7.83
(주)화승코퍼레이션,013520,2018/12,660377151,201.88,33.13,1.58,-7307084,0.94,0.47,729709314,4.74
(주)화신,010690,2018/12,626193853,78.13,56.14,20.93,-46258959,0.47,0.19,599101056,4.71
(주)화인베스틸,133820,2018/12,228133467,126.42,44.17,13.84,-12980632,1.19,0.56,145091596,0
(주)황금에스티,032560,2018/12,237438425,26.88,78.82,0.06,4544702,1.27,0.48,118918161,10
(주)효성,004800,2018/12,2120867774,13.46,88.14,-95.86,-113669928,1.95,0.47,352310815,96.49
(주)후성,093370,2018/12,377192701,74.35,57.35,11.46,42566572,5.32,3.05,268884514,0
(주)휠라홀딩스,081660,2018/12,693451094,71.66,58.25,45.98,98262757,4.08,0.73,499912857,5
(주)휴니드테크놀러지스,005870,2018/12,227270125,109.31,47.78,44.48,51166306,1.99,0.99,261298876,0
(주)휴비스,079980,2018/12,831852513,132.7,42.97,4.82,42591649,1.39,0.67,1041438495,5.72
(주)휴스틸,005010,2018/12,591912001,45.02,68.96,-17.97,102650102,0.46,0.19,537031984,8
AJ네트웍스(주),095570,2018/12,1075577283,304.05,24.75,21.24,-18438360,1.45,0.77,339799798,10
CS홀딩스(주),000590,2018/12,172815100,4.62,95.59,16.71,2138470,0.77,0.4,3034651,9.94
DB금융투자(주),016610,2018/12,5428689113,755.81,11.68,-10.06,-3166606,0.37,0.25,725156450,4.88
DB손해보험(주),005830,2018/12,39775494411,709.9,12.35,-0.53,1374182937,1.13,0.85,14995073024,357.62
HD현대(주),267250,2018/12,8150735598,47.52,67.79,0,201380082,1.52,0.98,579338552,332.18
KG스틸(주),016380,2018/12,2108622029,13769.96,0.72,1.01,-5818807,35.39,14.25,1750903867,0
KISCO홀딩스(주),001940,2018/12,556395695,0.06,99.94,-1.87,11438504,0.51,0.07,13299529,23.18
LG이노텍(주),011070,2018/12,5062817017,163.33,37.97,6.4,961512120,2.5,1.23,7607397531,6
LS일렉트릭(주),010120,2018/12,2211787822,81.47,55.1,5.4,172515851,2.3,1.26,1905119904,23.46
OCI(주),010060,2018/12,4757819272,42.22,70.31,-8.74,575576789,1.35,0.58,2276329802,15.93
SK이노베이션(주),096770,2018/12,15846830095,21.9,82.04,18.57,2104972221,1.86,1.41,3679762542,120.5
SNT다이내믹스(주),003570,2018/12,819413362,36.29,73.37,-10.47,35196105,0.47,0.32,331676568,8.54
SNT모티브(주),064960,2018/12,950075631,43.09,69.89,-3.53,84837336,1.23,0.53,822007269,21.85
STX엔진(주),077970,2018/12,867032188,285.87,25.92,24.03,-59000150,2.03,0.67,566487468,0
STX중공업(주),071970,2018/12,567037791,268.96,27.1,-12.94,11592311,1.45,0.18,214807699,0
가온전선(주),000500,2018/12,494369790,91.72,52.16,-0.16,25734086,0.57,0.26,752555194,11.33
강남제비스코(주),000860,2018/12,401452063,16.94,85.52,-4.86,6003607,0.72,0.44,259115677,55
경인전자(주),009140,2018/12,54456065,2.9,97.18,-10.38,109059,1.44,0.59,7834328,4.26
계룡건설산업(주),013580,2018/12,1320126167,290.72,25.59,3.51,138741053,0.9,0.46,1533433178,9.92
계양전기(주),012200,2018/12,260405484,42.82,70.02,9.25,-1933298,1.14,0.56,353546149,12.04
고려산업(주),002140,2018/12,198356340,133.08,42.9,-10.04,-8369491,1.3,0.5,151001858,2.97
고려아연(주),010130,2018/12,6454453449,7.98,92.61,1.38,716599429,1.77,1.2,5527738464,206.06
고려제강(주),002240,2018/12,1374719467,27.89,78.19,1.74,34292353,0.68,0.37,467174937,34.99
광동제약(주),009290,2018/12,589159068,47.75,67.68,1.24,27007175,1.49,0.72,697077550,6.13
광전자(주),017900,2018/12,259675091,15.76,86.39,-1.95,12577341,0.98,0.45,172091905,9.04
교보증권(주),030610,2018/12,7139227171,711.84,12.32,15.42,221241963,0.52,0.35,1246723132,6.79
국도화학(주),007690,2018/12,709428899,59.41,62.73,19.01,-26570982,0.97,0.57,834411310,28.74
국제약품(주),002720,2018/12,125109732,84.77,54.12,-13.07,13368476,2.33,0.95,106305203,4.75
그랜드코리아레저(주),114090,2018/12,765845304,36.27,73.39,-4.18,93044304,3.9,2.54,480339214,116
그린케미칼(주),083420,2018/12,189074022,76.31,56.72,0.18,14938789,1.13,0.69,254122105,21.56
극동유화(주),014530,2018/12,271487530,73.11,57.77,129.38,12439783,1.04,0.7,829436733,30.9
금강공업(주),014280,2018/12,618603502,133.22,42.88,-10.07,13167899,0.76,0.35,392478465,9.02
금호건설(주),002990,2018/12,1165207197,234.88,29.86,6.08,54573170,1.76,1.03,1376234626,9.72
금호석유화학(주),011780,2018/12,3141279400,106.96,48.32,-0.67,235785351,2.74,1.79,3899573264,21.91
금호전기(주),001210,2018/12,149032394,278.28,26.44,-11.65,8038125,1.7,1.14,64766878,0
금호타이어(주),073240,2018/12,2977573413,148.52,40.24,-13.62,120353966,1.53,0.62,1881271577,0
기신정기(주),092440,2018/03,240509161,4.63,95.57,-1.94,8050250,0.67,0.58,97286051,30
기아(주),000270,2018/12,37149602000,68.88,59.21,-0.62,2637688000,0.75,0.55,31912189000,16.87
깨끗한나라(주),004540,2018/12,586189841,255.83,28.1,-5.63,-21917926,1.95,0.62,623437069,0
남광토건(주),001260,2018/12,148770418,202.92,33.01,35.95,5000127,7.97,1.24,157172931,0
남양유업(주),003920,2018/12,1045543474,17.81,84.88,-7.49,38841646,0.74,0.58,1070693438,19.28
남해화학(주),025860,2018/12,547908234,29.01,77.51,10.72,7989290,2.67,1.09,1242735386,4.83
네이버(주),035420,2018/12,5928592453,30.1,76.86,18.03,980430302,7.19,0.77,3459014043,278.51
넥센타이어(주),002350,2018/12,2519363378,79.58,55.69,2.93,220855265,0.98,0.57,1582971504,19.04
넷마블(주),251270,2018/12,4576377600,7.2,93.29,-30.5,68815550,3.89,1.84,1159865513,0
다스코(주),058730,2018/12,212293504,67.72,59.62,7.59,25245182,1.82,0.69,240254463,38.17
다올투자증권(주),030210,2018/12,1565328176,224.58,30.81,3.13,272758379,1.08,0.42,239875357,0
대동전자(주),008110,2018/03,134161046,18.48,84.4,-11.81,1761797,0.46,0.35,15113550,0
대림비앤코(주),005750,2018/12,301509879,87.94,53.21,8.85,17151445,0.77,0.37,238215856,14.95
대림통상(주),006570,2018/12,195263948,63.22,61.27,0.47,-13921741,0.74,0.46,184186211,13.9
대상(주),001680,2018/12,1830365152,98.99,50.25,2.09,101619764,1.21,0.87,2235924263,55.04
대상홀딩스(주),084690,2018/12,410727591,5.08,95.16,13.38,14351256,1.01,0.67,20469465,19.02
대성산업(주),128820,2018/12,930557087,117.16,46.05,131.27,-55805599,0.78,0.36,850774931,0
대성에너지(주),117580,2018/12,653695753,116.27,46.24,0.61,51066176,0.58,0.49,770679358,25
대성홀딩스(주),016710,2018/12,396480832,69.33,59.06,-7.93,5740469,0.6,0.43,23262223,25
대신증권(주),003540,2018/12,14016294148,680.79,12.81,-31.61,-618759307,0.9,0.53,2236454751,10.47
대영포장(주),014160,2018/12,218730444,55.85,64.16,-3.85,16293973,1.04,0.55,300056836,0
대우전자부품(주),009320,2018/12,70820674,80.2,55.49,11.31,550754,5.11,1.49,62630106,0
대우조선해양(주),042660,2018/12,11736775670,214.51,31.8,-9.73,710072005,1.11,0.4,9599758587,0
대원강업(주),000430,2018/12,681295179,68.61,59.31,-7.93,96965257,0.9,0.48,709572300,23
대원전선(주),006340,2018/12,187881371,130.15,43.45,-14.44,-9462257,2.96,0.95,424027248,0
대원제약(주),003220,2018/12,272018490,50.4,66.49,7.68,40575423,3,1.7,283583708,51.19
대원화성(주),024890,2018/12,117595636,61.85,61.79,-2.65,3054252,1.7,0.71,110524820,0
대창단조(주),015230,2018/12,176491640,14.19,87.57,25.25,-6520123,0.86,0.46,272946424,19.93
대한방직(주),001070,2018/12,267115765,51.93,65.82,1.32,-17059068,2.38,0.31,205745710,29.03
대한유화(주),006650,2018/12,1889794420,15.16,86.83,43.55,342884653,1.4,0.58,2539542876,60.25
대한전선(주),001440,2018/12,1170830602,226.92,30.59,4.33,15195483,5.68,2.36,1528860215,0
대한제강(주),084010,2018/12,579700204,36.87,73.06,-10.14,-13657705,0.78,0.28,1025388703,13.68
대한제당(주),001790,2018/12,983277597,116.22,46.25,-4.17,12204702,0.58,0.4,1105428362,20.75
대한제분(주),001130,2018/12,707393585,9.57,91.27,6.55,30096136,0.54,0.43,305132946,48.68
대한해운(주),005880,2018/12,2197735122,257.93,27.94,8.35,199447888,1.39,0.79,787415449,0
대한화섬(주),003830,2018/12,583452286,17.05,85.43,-2.87,3688515,0.42,0.28,107660512,12.69
덕양산업(주),024900,2018/12,448801929,665.95,13.06,28.17,43639794,1.38,0.61,1171523331,0
동국제강(주),001230,2018/12,5743707794,139.47,41.76,-1.08,483958654,0.52,0.28,5364845570,0
동부건설(주),005960,2018/12,695084073,91.43,52.24,31.59,57666411,0.81,0.39,842159931,6.01
동성제약(주),002210,2018/12,140196083,143.89,41,11.56,1393269,21.56,2.15,91912686,0
동아쏘시오홀딩스(주),000640,2018/12,796085201,44.69,69.11,-14.03,20298925,1.91,1,71071217,20
동아에스티(주),170900,2018/12,958439772,62.7,61.46,2.25,50143798,2.04,1.23,567246558,19.99
동아타이어공업(주),282690,2018/12,369042711,8.5,92.17,0,22529178,0.73,0.41,161313790,59.99
동양생명보험(주),082640,2018/12,31854631944,1325.61,7.01,-18.77,1623377475,0.65,0.33,5767575693,1.93
동양철관(주),008970,2018/12,155481548,89.1,52.88,11.61,234106,4.99,0.91,130500313,0
동양피스톤(주),092780,2018/12,261138915,177.28,36.06,13.34,10116787,0.82,0.5,275006857,23.57
동원금속(주),018500,2018/03,350043290,414.86,19.42,-14.92,18690101,2.49,0.85,236552132,0
동원산업(주),006040,2018/12,1485490630,118.4,45.79,0.46,20482859,1.76,0.95,921593614,60
동원수산(주),030720,2018/12,91051073,104.11,48.99,-10.11,-1088750,1.4,0.83,97686311,0
동원시스템즈(주),014820,2018/12,742148572,102.51,49.38,22.37,22422840,4.02,1.69,523309035,9.93
동일고무벨트(주),163560,2018/12,283794224,52.25,65.68,1.44,9375771,0.62,0.41,257028413,20.69
동일산업(주),004890,2018/12,409723954,15.44,86.63,3.16,679199,0.57,0.39,391030405,27.03
동일제강(주),002690,2018/12,150230846,14.77,87.13,15.29,417881,0.68,0.29,124025425,0
동화약품(주),000020,2018/12,370294499,24.64,80.23,18.43,-234708,1.3,0.73,306602589,11.86
두산밥캣(주),241560,2018/12,3147343997,3.67,96.46,13.57,3720169,1.39,1,20324935,0
두산에너빌리티(주),034020,2018/12,11342250261,187.83,34.74,-5.42,139515296,0.89,0.4,4101664210,2.69
디씨엠(주),024090,2018/12,167943452,13.8,87.87,-9.56,11671742,1.14,0.87,115168430,38.88
디아이동일(주),001530,2018/12,715277732,60.49,62.31,7.93,8032689,0.48,0.27,303174332,23.57
디에스알(주),155660,2018/12,187699498,29.51,77.22,-4.19,6852732,0.79,0.3,172308863,10
디에스알제강(주),069730,2018/12,205433843,50.9,66.27,4.34,10290732,0.79,0.32,185254014,8
디엘(주),000210,2018/12,10067944979,97.34,50.67,-17.6,832776458,0.82,0.54,9251875303,30.12
디엘건설(주),001880,2018/12,796093447,116.55,46.18,12.46,87109218,0.73,0.45,965572043,5
디와이(주),013570,2018/12,229062453,6.31,94.06,-5.35,1414970,0.92,0.61,107663562,28.93
디와이파워(주),210540,2018/12,195489819,31.69,75.94,1.79,8977216,2.05,0.79,251334638,39.98
롯데관광개발(주),032350,2018/12,503143005,73.74,57.56,6.47,5439579,4.18,1.61,71400517,0
롯데손해보험(주),000400,2018/12,14214988799,2423.35,3.96,6.23,422631968,0.95,0.57,3524548112,0
롯데쇼핑(주),023530,2018/12,21862436550,88.92,52.93,-3.35,382626946,0.67,0.45,10217788016,103.93
롯데에너지머티리얼즈(주),020150,2018/12,597174440,16.1,86.13,8.12,47637407,5.42,2.84,318903336,0
롯데웰푸드(주),280360,2018/12,2239784222,87.35,53.38,0,160223706,0.72,0.5,1586113348,259.81
롯데정밀화학(주),004000,2018/12,1597498060,24.99,80.01,18.38,272689166,1.67,0.8,1370099269,33.57
롯데정보통신(주),286940,2018/12,599459449,58.11,63.25,0,87196682,1.14,0.74,691242008,13
롯데지주(주),004990,2018/12,9156136129,73.84,57.52,717.45,116183391,1.49,0.96,262939649,270.29
롯데칠성음료(주),005300,2018/12,3201757367,168.61,37.23,1.93,81491519,1.36,1.01,2323272489,505.68
롯데케미칼(주),011170,2018/12,15201889279,32.99,75.19,-0.15,1074455205,1.47,0.77,10133832339,210
롯데하이마트(주),071840,2018/12,3117063800,51.18,66.15,0.33,71509535,0.96,0.54,4112678443,34
만호제강(주),001080,2018/06,248092718,9.45,91.37,0.86,1670059,0.54,0.32,212878986,11.2
명문제약(주),017180,2018/12,209009862,133.04,42.91,6.75,11205851,3.17,1.27,143020118,0
무림페이퍼(주),009200,2018/12,916347907,193.7,34.05,6.77,-12515017,0.56,0.32,482776100,2
무림피앤피(주),009580,2018/12,1170634659,90.36,52.53,7.23,102658986,1.18,0.47,649529027,10
문배철강(주),008420,2018/12,151748565,37.94,72.49,2.16,9957821,1.17,0.45,159405950,9.56
미래산업(주),025560,2018/12,68007413,43.98,69.45,-3.25,-1657727,4.17,1.97,33211399,0
미래에셋생명보험(주),085620,2018/12,34547387714,1583.4,5.94,-8.37,-255471989,0.62,0.41,3601718058,3.89
미래에셋증권(주),006800,2018/12,66683866730,709.74,12.35,19.13,-2200841762,1.19,0.65,11275329245,3.75
미원상사(주),002840,2018/12,224734854,24.37,80.41,20.59,27398755,1.16,0.97,210677689,29.09
미원스페셜티케미칼(주),268280,2018/12,276673706,25.57,79.64,0,21541804,1.81,1.35,360434685,240
미원홀딩스(주),107590,2018/12,150549656,28.08,78.08,310.5,3828949,1.23,0.67,4029185,70.88
미원화학(주),134380,2018/12,97808459,8.87,91.85,-3.03,13298375,1.54,0.98,146485072,83.93
미창석유공업(주),003650,2018/12,283167976,13.24,88.31,1,12085661,0.61,0.51,316299560,29.17
백광산업(주),001340,2018/12,297711550,93.42,51.7,21.04,35062030,1.23,0.64,175487657,9.56
범양건영(주),002410,2018/12,89436364,110.84,47.43,14.97,22854596,2.33,0.7,150468452,0
보해양조(주),000890,2018/12,200517920,188.49,34.66,-17.61,-1749355,3.51,1.09,81442710,0
부광약품(주),003000,2018/12,506562897,18.8,84.17,28.35,7765166,3.96,2.56,192540298,70
부국증권(주),001270,2018/12,1417898890,215.52,31.69,10.59,1785521,0.93,0.68,610121188,16.2
부국철강(주),026940,2018/12,123795692,10.24,90.71,-2.58,3493642,0.84,0.37,142352894,15
부산산업(주),011390,2018/12,48826138,29.38,77.29,-0.56,3084351,7.05,0.83,34275893,0
부산주공(주),005030,2018/12,305453048,438.58,18.57,6.89,-8521481,1.16,0.29,203828941,0
비케이탑스(주),030790,2018/12,191300481,127.32,43.99,-16.96,-27532118,6.19,1.64,66509764,0
사조동아원(주),008040,2018/12,464166670,154.87,39.24,9.06,31068591,1.42,0.79,407961401,0
사조산업(주),007160,2018/12,545354255,91.44,52.24,-13.71,12024841,1.36,0.83,385775974,4.95
사조씨푸드(주),014710,2018/12,380269455,73.1,57.77,5,3613510,0.6,0.43,397127002,7
삼부토건(주),001470,2018/12,366289822,73.3,57.7,-34.82,-17581748,1.21,0.39,177384282,0
삼성SDI(주),006400,2018/12,15306118083,42.24,70.31,51.01,-37327166,1.77,1.13,8186909424,18.77
삼성공조(주),006660,2018/12,235828929,15.02,86.94,-13.7,2088931,0.51,0.34,66968671,15.79
삼성물산(주),028260,2018/12,33881783529,79.29,55.77,1.91,1610437944,1.54,1.01,20833131447,1724.55
삼성바이오로직스(주),207940,2018/12,5980408648,43.92,69.48,15.32,-32417327,9.6,4.5,535805801,0
삼성생명보험(주),032830,2018/12,262230490000,889.61,10.11,2.86,3110417000,1.05,0.64,27849200000,475.87
삼성에스디에스(주),018260,2018/12,6178103175,19.48,83.69,11.8,972417155,4.35,2.87,5083718449,399.86
삼성엔지니어링(주),028050,2018/12,3994758422,405.54,19.78,-4.85,687636965,5.39,3.31,4264918680,0
삼성전기(주),009150,2018/12,5448882581,36.99,73,13.57,766148189,3.44,1.84,5682105030,19.51
삼성전자(주),005930,2018/12,219021357000,26.61,78.98,5.23,44341217000,2.36,0.03,170381870000,268.01
삼성제약(주),001360,2018/12,160983031,20.98,82.66,9.85,-5925496,2.38,0.92,42911270,0
삼성중공업(주),010140,2018/12,13669099020,108.21,48.03,-34.85,163199718,0.85,0.51,4819075730,0
삼성증권(주),016360,2018/12,35633220703,673.3,12.93,8.59,-756619855,0.9,0.53,4803496291,27.27
삼성카드(주),029780,2018/12,23004723917,239.5,29.46,-9.95,-352028392,0.73,0.57,3253705838,27.78
삼성화재해상보험(주),000810,2018/12,78962461320,542.65,15.56,1.45,2237553486,1.33,1.12,21926312353,1846.66
삼아알미늄(주),006110,2018/12,196447516,85.93,53.78,9.76,5120941,0.71,0.33,150217531,20
삼양식품(주),003230,2018/12,387546367,73.6,57.6,2.22,34315433,4.07,1.74,464179145,8
삼양통상(주),002170,2018/12,321693461,11.73,89.5,8.87,42962913,0.5,0.4,182741093,14.79
삼영무역(주),002810,2018/12,335539261,15.71,86.43,3.72,6673758,1.19,0.74,266955606,66.27
삼영전자공업(주),005680,2018/12,463337909,5.01,95.23,7.74,9444794,0.83,0.46,210167623,50
삼익티에이치케이(주),004380,2018/12,356721981,89.69,52.72,-23.72,21191045,3.38,1.11,283067232,59.14
삼일제약(주),000520,2018/12,147592339,162.91,38.04,2.86,-1441716,6.5,0.85,94141479,9.39
삼정펄프(주),009770,2018/12,201823661,11.91,89.36,-5.43,1835365,0.6,0.42,135612627,0
삼진제약(주),005500,2018/12,250271903,21.89,82.04,6.01,30081824,4.72,2.56,260016571,70.81
삼호개발(주),010960,2018/12,276263153,50.16,66.59,12.71,6656217,1.1,0.51,296298960,30.76
삼화왕관(주),004450,2018/12,171823517,23.69,80.85,3.01,14876222,0.89,0.68,108048039,14.54
삼화전기(주),009470,2018/12,102037645,142.98,41.16,-6.04,8169711,8.48,2.49,144581902,10
삼화전자공업(주),011230,2018/12,50547511,228.94,30.4,2.96,-218528,6.42,1.26,32049830,0
삼화콘덴서공업(주),001820,2018/12,201398148,71.69,58.25,47.68,58641588,9.99,3.2,226553882,29.61
삼화페인트공업(주),000390,2018/12,510899426,98.05,50.49,6.09,16608995,1.08,0.5,477093761,21.65
상신브레이크(주),041650,2018/12,342567005,89.39,52.8,-1.64,21477463,1.03,0.43,296088570,18.03
새론오토모티브(주),075180,2018/12,207755163,14.36,87.44,-5,23756912,0.82,0.46,118720022,30
샘표(주),007540,2018/12,158886242,5.91,94.42,54.47,371224,1.17,0.54,9584716,15.42
샘표식품(주),248170,2018/12,200554504,52.28,65.67,0.46,25362477,1.75,0.9,269105522,39.99
서울도시가스(주),017390,2018/12,1336535066,44.53,69.19,2.84,-158661656,0.54,0.44,1382043300,19.42
서울식품공업(주),004410,2018/12,77402788,181.01,35.59,25.28,5778108,4.01,1.81,70764347,0
선도전기(주),007610,2018/12,140240335,87.81,53.24,-22.8,1288185,2.47,0.8,82274211,3.97
성문전자(주),014910,2018/12,37707149,19.37,83.77,-13.6,631000,2.45,1.26,24871502,0.03
성보화학(주),003080,2018/12,183365495,19.31,83.82,-15.16,8218158,0.94,0.76,49517681,41.62
성신양회(주),004980,2018/12,975088241,152.07,39.67,0.26,17755377,1.29,0.36,616931967,2.55
성창기업지주(주),000180,2018/12,319612985,16.46,85.86,-3.8,2025044,0.96,0.46,7975931,0
세기상사(주),002420,2018/12,42664004,82.75,54.72,-7.95,-159574,2.22,1.09,5182509,0
세방(주),004360,2018/12,701207305,21.37,82.39,-1.36,23694669,0.61,0.44,563000756,34.87
세방전지(주),004490,2018/12,1252080071,27.45,78.46,5.19,151285491,0.58,0.45,1165728777,98.17
세원이앤씨(주),091090,2018/12,342948210,89.38,52.8,-15.31,2782481,2.69,1.05,133662140,0
세종공업(주),033530,2018/12,538273088,69.65,58.94,-0.93,11054984,0.64,0.29,388387082,9.57
세하(주),027970,2018/12,178751630,566,15.02,7.76,9613185,2.1,1.17,177242604,0
송원산업(주),004430,2018/12,812958000,97.92,50.53,6.21,50522000,1.91,0.91,618101000,32
스틱인베스트먼트(주),026890,2018/12,107180885,16.07,86.16,-6.13,4819740,4.31,1.54,42789156,12.5
신대양제지(주),016590,2018/12,383347305,18.18,84.62,1.55,71607818,1.35,0.41,322765575,15
신라교역(주),004970,2018/12,580627928,13.16,88.37,-14.24,-4177911,0.6,0.39,337367199,0
신성통상(주),005390,2018/06,652051160,182.24,35.43,-5.76,4551375,0.93,0.55,816673197,0
신세계건설(주),034300,2018/12,757077429,286.96,25.84,1.86,63627432,0.83,0.47,1084268562,15
신송홀딩스(주),006880,2018/12,136666248,15.01,86.95,-18.37,5021,0.77,0.41,1200000,0
신영증권(주),001720,2018/03,8672949681,708.89,12.36,-16.29,40042524,1,0.78,1612879494,30.99
신일전자(주),002700,2018/12,102269482,53.46,65.17,16.72,9870135,2.21,1.23,168724540,4.94
신풍제약(주),019170,2018/12,384223619,81.83,55,0.78,31756052,3.44,1.59,177007947,0
쌍용씨앤이(주),003410,2018/12,2967127978,56.44,63.92,-3.62,274261689,2.32,0.25,995862519,10
써니전자(주),004770,2018/12,54204685,28.7,77.7,-3.07,1763004,3.79,1.14,17692555,0
씨에스윈드(주),112610,2018/12,464649300,74.93,57.17,99.72,-15175292,2.74,1.64,370351770,71.62
