회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(영업수익)(*),[공통]평균배당률(IFRS)
동양생명보험(주),082640,2013/03,17596606534,1011.92,8.99,26.23,487448758,1.01,0.62,5008353976,6.77
동양철관(주),008970,2013/12,207327599,98.26,50.44,-14.99,17515986,1.82,0.97,194397261,0
동원금속(주),018500,2013/03,270440973,487.7,17.02,4.17,9842968,1.48,1.07,263587494,7.58
동원산업(주),006040,2013/12,917849240,54.46,64.74,-11.02,24723170,2.42,1.52,693812778,60
동원수산(주),030720,2013/12,106477876,174.86,36.38,-5.54,-7168575,1.85,0.97,104785859,0
동원시스템즈(주),014820,2013/12,380404040,87.56,53.32,-27.61,42460324,7.99,0.8,296764686,0
동일고무벨트(주),163560,2013/12,214293411,70.54,58.64,0,19860350,0.87,0.61,223370016,11.6
동일산업(주),004890,2013/12,360063581,17.46,85.13,-13.4,30975021,0.51,0.37,379857503,14.2
동화약품(주),000020,2013/12,316165541,39.14,71.87,-1.4,8205110,0.96,0.56,220240575,7
두산에너빌리티(주),034020,2013/12,10767958075,140.53,41.57,-15.04,462751232,1.35,0.86,6675221953,13.97
디씨엠(주),024090,2013/12,150431640,16.62,85.75,-19.99,27002006,1.18,0.92,126619874,33.42
디아이동일(주),001530,2013/12,662848794,39.43,71.72,-2.1,959166,0.28,0.2,255904575,14.72
디에스알(주),155660,2013/12,141145810,41.4,70.72,-3.02,3258877,1.02,0.52,152406324,3.6
디에스알제강(주),069730,2013/12,203893139,101.18,49.71,6.17,13149573,0.61,0.33,179491552,6
디엘(주),000210,2013/12,9929195687,100.47,49.88,-6.64,63216111,0.86,0.55,8441746614,1.85
디엘건설(주),001880,2013/12,680011150,494.41,16.82,27.8,53305011,0.43,0.21,646867718,0
디와이(주),013570,2013/12,470672058,67.23,59.8,-0.33,23847190,1.54,1.09,618703243,28.64
롯데관광개발(주),032350,2013/12,131381485,18.57,84.34,-11.98,-4693157,2.19,0.98,36131956,0
롯데손해보험(주),000400,2013/03,4464043505,1458.35,6.42,11.52,348499222,1.12,0.52,2328461458,0
롯데쇼핑(주),023530,2013/12,26332000497,70.36,58.7,2.74,1376544203,0.88,0.7,16562962460,28.15
롯데에너지머티리얼즈(주),020150,2013/12,458253098,60.87,62.16,-28.45,11777886,2.53,1.05,250102266,0
롯데정밀화학(주),004000,2013/12,1906316257,67.93,59.55,-8.17,71406012,1.48,0.96,1313929675,5.92
롯데지주(주),004990,2013/12,4264781415,45.28,68.83,5.63,136873147,1.06,0.71,1610076953,79.21
롯데칠성음료(주),005300,2013/12,3838242494,58.57,63.06,0.69,206793352,1.05,0.78,2029594474,75.08
롯데케미칼(주),011170,2013/12,9835072164,52.84,65.43,34.93,249383805,1.42,0.67,12273440416,19.66
롯데하이마트(주),071840,2013/12,2751826284,72.78,57.88,9.3,151444927,1.37,0.95,3511022446,5
만호제강(주),001080,2013/06,265479274,26.25,79.21,0.46,11417294,0.34,0.27,238805699,11.6
명문제약(주),017180,2013/12,162382349,122.63,44.92,3.96,4078370,0.84,0.51,100202505,6.18
무림페이퍼(주),009200,2013/12,905982757,178.18,35.95,12.37,-17779962,0.44,0.28,536399476,1
무림피앤피(주),009580,2013/12,1222252245,115.07,46.5,7.77,69502938,0.76,0.38,642800010,10
문배철강(주),008420,2013/12,119792029,42.84,70.01,-6.24,4053860,0.49,0.4,147635502,9.47
미래산업(주),025560,2013/12,75652197,150.15,39.98,3.03,657947,12.07,4.89,34789441,0
미래에셋증권(주),006800,2013/03,25041237000,522.91,16.05,6.52,-2234973000,1.2,0.85,3124209000,2.36
미원상사(주),002840,2013/12,171064433,43.13,69.87,-1,24924192,1.64,1.06,151511301,0
미원홀딩스(주),107590,2013/12,178645698,19.39,83.76,8.95,27013826,1.88,1.18,255558769,0
미원화학(주),134380,2013/12,82110790,33.71,74.79,18.93,14220283,1.38,0.91,144246654,0
미창석유공업(주),003650,2013/12,206853939,13.84,87.84,-9.81,21393800,0.94,0.5,370332622,37.65
백광산업(주),001340,2013/12,502627238,207.91,32.48,-4.92,-16415006,1.22,0.54,384095759,0
범양건영(주),002410,2013/12,33682085,79.16,55.82,-29.74,-1350164,3.2,3.2,49243025,0
보해양조(주),000890,2013/12,208134658,262.14,27.61,-1.02,3409203,0.77,0.61,114926130,0
부광약품(주),003000,2013/12,228213314,13.5,88.11,-11.34,36515221,2.87,2.11,130794937,99.72
부국증권(주),001270,2013/03,645827450,69.52,58.99,5.22,75886231,0.71,0.58,295188132,7.56
부국철강(주),026940,2013/12,137818881,29.18,77.41,-18.02,9696563,0.43,0.37,244875798,15
부산산업(주),011390,2013/12,46204678,41.17,70.84,7.12,984676,0.75,0.42,31797779,0
부산주공(주),005030,2013/12,234266419,421.17,19.19,-1.9,7695983,0.5,0.38,194220302,0
비케이탑스(주),030790,2013/12,205452709,0,0,29.2,-5123368,0,0,412482226,0
사조동아원(주),008040,2013/12,587271052,205.47,32.74,-2.2,19447586,1.37,0.86,501344613,5.61
사조산업(주),007160,2013/12,555021481,162.51,38.09,-15.16,-27039102,1.34,0.58,376065868,0
사조씨푸드(주),014710,2013/12,274323372,75.34,57.03,-10.03,21359963,0.89,0.48,253698015,0
삼부토건(주),001470,2013/12,1450518783,6501.09,1.51,-2.09,-191968,4.24,1.71,518447500,0
삼성SDI(주),006400,2013/12,10126727443,34.67,74.26,-18.72,419804532,1.29,0.78,3989091059,28.01
삼성공조(주),006660,2013/12,210828111,18.64,84.29,-9.64,12906869,0.39,0.32,80740133,9.87
삼성생명보험(주),032830,2013/03,185475116000,769.33,11.5,33.68,12208593000,1.05,0.86,30383281000,291.11
삼성엔지니어링(주),028050,2013/12,4974245212,472.97,17.45,-7.14,-451599902,8.49,2.65,8234670058,0
삼성전기(주),009150,2013/12,5628443819,41.31,70.77,11.89,560656402,2.05,1.43,6119486380,15.02
삼성전자(주),005930,2013/12,154825957000,26.52,79.04,12.16,28443058000,2.29,1.75,158372089000,231.93
삼성제약(주),001360,2013/12,80179594,327.82,23.37,-0.77,603654,2,1.08,46920575,0
삼성중공업(주),010140,2013/12,17057710641,194.45,33.96,1.96,514100425,1.91,1.24,14706097960,9.39
삼성증권(주),016360,2013/03,18382481930,454.24,18.04,0.68,-947598240,1.43,1.09,2544704717,12.27
삼성카드(주),029780,2013/12,16557151084,166.8,37.48,-24.01,349783520,0.83,0.68,2811202473,13.14
삼성화재해상보험(주),000810,2013/03,45649323370,411.98,19.53,11.77,5442653978,1.44,1.15,19257854882,640.09
삼아알미늄(주),006110,2013/12,190726675,74.44,57.33,-14.09,9263551,0.32,0.24,128945237,15
삼양식품(주),003230,2013/12,283961228,80.25,55.48,-7.08,13640816,1.43,0.98,292919936,2
삼양통상(주),002170,2013/12,266265021,28.2,78,3.01,-15420352,0.41,0.3,162762526,15
삼영무역(주),002810,2013/12,237605899,22.37,81.72,-2.85,7737374,1.87,0.79,264570803,24.32
삼영전자공업(주),005680,2013/12,420356084,5.66,94.64,-2.96,30992355,0.5,0.41,225732317,40
삼익티에이치케이(주),004380,2013/12,205688020,57.72,63.4,5.27,26183066,1.41,0.92,196675140,59.14
삼일제약(주),000520,2013/12,114429068,64.03,60.96,-2.75,-3593034,0.53,0.37,85972599,14.22
삼정펄프(주),009770,2013/12,181329867,18.93,84.09,-10.09,17168488,0.98,0.71,144973453,20
삼진제약(주),005500,2013/12,203945576,80.51,55.4,3.4,7374337,2.19,1.31,192006713,35.84
삼호개발(주),010960,2013/12,209803455,62.5,61.54,10.53,4816950,0.58,0.39,230635764,17.24
삼화왕관(주),004450,2013/12,134967814,25.56,79.64,0.53,10730579,0.65,0.41,93638093,12.95
삼화전기(주),009470,2013/12,118137926,334.66,23.01,1.66,2322279,2.87,0.73,149827338,3.97
삼화전자공업(주),011230,2013/12,81649377,212.92,31.96,-11.69,299342,1.53,0.57,34442937,0
삼화콘덴서공업(주),001820,2013/12,111769208,127.93,43.87,3.8,9088718,1.82,1.12,122229644,3.98
삼화페인트공업(주),000390,2013/12,438509371,89.65,52.73,9.87,20276341,1.27,0.44,451858780,58.03
상신브레이크(주),041650,2013/12,204432510,119.61,45.53,7.14,23998183,1.7,0.83,251897152,25.25
새론오토모티브(주),075180,2013/12,164832717,19.27,83.84,6.24,19051733,1.43,0.74,136132779,40
샘표(주),007540,2013/12,247826065,64.37,60.84,5.32,17689854,1.02,0.59,239157211,20.89
서울도시가스(주),017390,2013/12,1438420812,90.49,52.5,0.04,63015463,0.91,0.52,1885865900,13.88
서울식품공업(주),004410,2013/12,49105160,95.1,51.26,7.34,3773691,1.93,1.15,41385743,0
선도전기(주),007610,2013/12,123845516,69.79,58.89,99.18,-5331987,0.92,0.59,108287011,1.99
성문전자(주),014910,2013/12,45168546,54.91,64.55,-4.07,-1977379,1.16,0.8,40416719,0.95
성보화학(주),003080,2013/12,101953108,14.63,87.24,9.57,1480208,0.77,0.58,49657475,30
성신양회(주),004980,2013/12,1137977643,223.83,30.88,12.01,52587285,0.56,0.34,583899300,0
성창기업지주(주),000180,2013/12,87495016,1.14,98.88,-19.58,-588841,1.91,1.1,7890424,0
세기상사(주),002420,2013/12,47151288,69.72,58.92,-14.95,-897690,0.51,0.37,5191682,0
세방(주),004360,2013/12,734551261,39.44,71.72,-8.06,23221648,0.96,0.72,526007052,30.27
세방전지(주),004490,2013/12,870157611,34.27,74.47,8.56,56648993,1.31,0.94,918797329,60
세원이앤씨(주),091090,2013/12,307307724,178.18,35.95,-35.02,16050656,1.55,0.72,185262099,0
세종공업(주),033530,2013/12,425657381,53.38,65.2,0.24,38834903,1.37,0.81,462827846,39.71
세하(주),027970,2013/12,208802223,821.08,10.86,1.6,-14948477,3.12,0.65,173750482,0
송원산업(주),004430,2013/12,829172000,172.59,36.68,-0.72,79084000,1.24,0.76,596635000,14
스틱인베스트먼트(주),026890,2013/12,105236782,19.21,83.89,-6.04,6246925,2.49,1.24,38994020,8.92
신대양제지(주),016590,2013/12,291714379,26.05,79.33,-6.78,11452281,0.52,0.32,244855230,6.14
신라교역(주),004970,2013/12,499099259,20.87,82.74,-24.3,-9615685,1.44,0.86,331526665,50
신성통상(주),005390,2013/06,628041068,169.21,37.15,10.58,-28866241,1.01,0.5,703302775,0
신세계건설(주),034300,2013/12,551472760,1871.54,5.07,-26.42,69012192,2,1.48,441353085,0
신송홀딩스(주),006880,2013/12,175803572,17.35,85.21,-1.67,-193805,0.74,0.47,1180000,0
신영증권(주),001720,2013/03,4734839286,431.18,18.83,33.94,-76921490,0.71,0.52,1599245283,22.89
신일전자(주),002700,2013/12,57670768,75.96,56.83,33.34,5828576,3.25,1.09,119399836,0
신풍제약(주),019170,2013/12,392438758,111.12,47.37,-2.61,4987598,1.82,1.09,206471349,10.72
쌍용씨앤이(주),003410,2013/12,2470173567,137,42.19,5.06,146011581,0.69,0.4,1401315081,0
써니전자(주),004770,2013/12,30177126,80.5,55.4,9.71,-39927,7.86,2.52,21802058,0
씨제이(주),001040,2013/12,3004672460,14.23,87.55,-16.3,8869119,1.88,1.18,90351726,17.19
씨제이대한통운(주),000120,2013/12,3791635826,69.51,58.99,36.19,-77889376,1.36,0.87,3394964223,0
씨제이씨지브이(주),079160,2013/12,1052521818,134.02,42.73,16.33,62197089,3.03,1.58,773009383,70
씨제이씨푸드(주),011150,2013/12,81266483,82.52,54.79,-7.5,9884261,2.78,1.91,154321665,0
씨제이제일제당(주),097950,2013/12,6216231227,121.95,45.05,-3.37,531740425,2.19,1.35,4513827392,35.18
아남전자(주),008700,2013/12,104981010,33.41,74.96,-4.62,1496387,0.88,0.49,122154025,0
아세아(주),002030,2013/12,305936973,17.18,85.34,-16.03,51498754,2.06,0.9,291959266,15.99
아세아시멘트(주),183190,2013/12,745466897,,,,12720177,,,108290312,
아세아제지(주),002310,2013/12,574482505,27.72,78.3,54.48,29088991,0.49,0.3,407624329,7.98
아시아나항공(주),020560,2013/12,6054231048,642.49,13.47,-3.1,222827654,1.63,1.12,5463294739,0
아이에스동서(주),010780,2013/12,812866858,110.01,47.62,7.09,54637753,1.14,0.63,564608916,0
애경케미칼(주),161000,2013/12,368196750,126.25,44.2,0,42939454,1.42,0.87,975934857,29.99
에스엘(주),005850,2013/12,646561096,29.01,77.52,-0.13,79504613,1.24,0.79,577337584,30
에스지씨에너지(주),005090,2013/12,637747576,176.95,36.11,1.04,4372306,1.65,0.89,288199000,14.81
에스케이(주),034730,2013/12,3184093646,236.36,29.73,18.13,88645748,8.83,5.52,1805743164,672.06
에스케이가스(주),018670,2013/12,2046272501,91.16,52.31,-17.56,-474583,0.73,0.55,4196769654,33.85
에스케이네트웍스(주),001740,2013/12,8168923062,235.24,29.83,-6.94,507135283,0.93,0.61,23739620447,0
에스케이디스커버리(주),006120,2013/12,2403408040,149.55,40.07,0.57,44248420,1.68,0.97,1484565401,7.02
에스케이렌터카(주),068400,2013/12,770690292,315.92,24.04,18.81,-56755784,1.71,1.02,443528022,0
에스케이씨(주),011790,2013/12,2571837860,113.16,46.91,5.12,131732434,1.38,0.83,1851143652,9.92
에스케이증권(주),001510,2013/03,4118408486,846.03,10.57,1.42,-166486561,1.16,0.79,641734845,0
에스케이텔레콤(주),017670,2013/12,22827419888,71.44,58.33,4.28,3022473430,1.85,1.15,12860379475,1334.84
에스케이하이닉스(주),000660,2013/12,19896259000,50.7,66.36,38.94,5419815000,2.09,1.31,13896309000,0
에쓰-오일(주),010950,2013/12,11914935000,122.73,44.9,-10.27,793070000,2.39,1.48,31158528000,35.18
에쓰씨엔지니어링(주),023960,2013/12,83191503,55.56,64.28,100.89,8155628,0.6,0.29,78791216,10
에이치디씨(주),012630,2013/12,5376148211,135.68,42.43,30.35,236031017,0.96,0.62,2877143363,0.98
에이치디씨현대이피(주),089470,2013/12,478849200,237.54,29.63,15.18,10845983,1.86,1.03,793359521,14.84
에이치디한국조선해양(주),009540,2013/12,32131726148,106.23,48.49,-3.08,47989559,1.47,0.87,24282737183,32.26
에이치디현대인프라코어(주),042670,2013/12,6905923500,168.2,37.29,-9.81,63093368,1.37,0.77,3827351664,0
에이치에스디엔진(주),082740,2013/12,1538917385,126.33,44.18,-46.06,-55321567,1.15,0.71,743104362,0
에이치엘디앤아이한라(주),014790,2013/12,1904678751,572.74,14.86,-21.78,-29940108,1.29,0.63,1465457395,0
에이치엘비글로벌(주),003580,2013/12,46429433,74.74,57.23,-8.39,-2809315,1.04,0.73,9905278,0
에이치엘홀딩스(주),060980,2013/12,3604180872,157.37,38.85,1.82,382025653,2.11,1.04,3197984100,23.45
에이치엠엠(주),011200,2013/12,6854879000,1396.94,6.68,-10.44,115566000,10.58,3.47,6908325000,0
에이케이홀딩스(주),006840,2013/12,461246825,24.11,80.57,305.76,-1521504,1.46,0.57,10592857,3.88
엔에이치엔(주),181710,2013/12,1151633141,,,,99768490,,,181324489,
엔에이치투자증권(주),005940,2013/03,26562950000,663.68,13.09,6.43,-3825028000,0.84,0.63,3791546000,2.02
엔피씨(주),004250,2013/12,253084614,76.48,56.66,7.82,19149052,1.68,0.73,279025182,13.73
엘브이엠씨홀딩스(주),900140,2013/12,,,,,,,,,
엘지디스플레이(주),034220,2013/12,20644593000,111.47,47.29,-9.83,3938855000,1.27,0.84,25854183000,0
엘지전자(주),066570,2013/12,24971082000,153.96,39.38,10.43,1017055000,1.89,1.33,28078895000,4.08
영보화학(주),014440,2013/12,155170343,63.99,60.98,18.5,12153952,0.89,0.6,129448289,19.5
영진약품(주),003520,2013/12,169334044,65.29,60.5,13.75,5953588,3.75,2.73,156622683,0
영풍제지(주),006740,2013/12,118120457,15.72,86.42,-16.81,2746223,0.59,0.38,94359723,33.27
영화금속(주),012280,2013/12,80741411,78.08,56.15,-4.23,9834583,1.44,0.9,115013557,4
우리종합금융(주),010050,2013/03,1146439077,9996.61,0.99,-35.26,-61129296,25.3,6.35,195339818,0
웰바이오텍(주),010600,2013/12,49290241,20.6,82.92,8.54,1784772,0.61,0.36,83703498,0
유니온머티리얼(주),047400,2013/12,138391317,53.11,65.31,-0.24,10483356,1.12,0.82,92178546,7
유니퀘스트(주),077500,2013/12,169704472,48.04,67.55,5.92,5630436,1.98,1.05,211238938,0
유성기업(주),002920,2013/12,274866504,43.52,69.68,-4.84,26913176,0.79,0.4,283968064,25.7
유안타증권(주),003470,2013/03,14496112866,1011.36,9,-19.03,17814851,0.65,0.43,1767316830,1.04
유엔젤(주),072130,2013/12,71870824,11.47,89.71,-3.59,-361061,1.41,0.76,38602576,26.11
유진투자증권(주),001200,2013/03,3586007185,609.49,14.09,-18.8,-51151603,0.43,0.29,459681026,0
유화증권(주),003460,2013/03,655592339,39.82,71.52,-22.85,25697762,0.46,0.38,26757395,11.31
율촌화학(주),008730,2013/12,522867533,63.96,60.99,8.61,28098078,1.12,0.67,440653000,83.92
이건산업(주),008250,2013/12,229777320,160.99,38.32,-9.59,8331013,1.45,0.78,142736036,3
이구산업(주),025820,2013/12,275686501,158.18,38.73,-0.13,3181508,0.5,0.35,244042602,0
이연제약(주),102460,2013/12,178399194,27.07,78.7,-4.06,-51793,2.74,1.37,109693360,30
이화산업(주),000760,2013/03,114821410,146.68,40.54,0.26,1479714,0.59,0.35,63599389,0
인지컨트롤스(주),023800,2013/12,258741548,86.2,53.71,-0.99,11124734,0.83,0.45,372177574,19.16
인천도시가스(주),034590,2013/12,355456808,156.31,39.02,6.2,13704715,0.94,0.66,767163655,23.42
인터지스(주),129260,2013/12,441244679,156.84,38.93,16.08,16810777,0.81,0.58,522174867,5.35
일동홀딩스(주),000230,2013/12,612257822,90.22,52.57,9.31,16459029,1.24,0.82,378247026,15.47
일성건설(주),013360,2013/12,281057664,119.29,45.6,-2.69,-10409222,0.38,0.19,240189761,2.81
일성신약(주),003120,2013/12,372659356,15.47,86.61,-18.6,5063948,0.7,0.6,62807490,2.53
일신방직(주),003200,2013/12,554797864,14.85,87.07,-4.85,21474782,0.65,0.38,311084146,39.11
일양약품(주),007570,2013/03,377664126,107.65,48.16,3.75,4426533,4.24,2.4,146460717,3.83
일정실업(주),008500,2013/12,62138535,37.55,72.7,-1.52,4686592,0.69,0.4,72274912,25
일진다이아몬드(주),081000,2013/12,118992869,66.87,59.93,-12.75,10124738,1.52,0.9,81375954,10
일진디스플레이(주),020760,2013/12,250179799,66.35,60.11,10.5,71999680,4.68,2.84,659142079,39.91
일진전기(주),103590,2013/12,836109334,160.03,38.46,-11.19,-14759739,0.95,0.36,876754871,7
일진홀딩스(주),015860,2013/12,305146609,12.95,88.54,-13.21,-3173981,0.71,0.29,4155997,4.21
자화전자(주),033240,2013/12,289054853,37.93,72.5,49.96,20694943,2.72,1.49,451812453,64.41
전방(주),000950,2013/12,517897303,166.54,37.52,0.89,6789124,0.3,0.21,271023013,0
제이더블유중외제약(주),001060,2013/12,587391073,195.53,33.84,-0.73,18866149,1.74,1.06,394182302,5.01
제이더블유홀딩스(주),096760,2013/12,275629481,65.86,60.29,2.19,13392094,1.12,0.67,55685932,4.95
제이준코스메틱(주),025620,2013/12,59085837,1368.68,6.81,-40.31,-1464112,16.73,2.63,30094731,0
제일연마공업(주),001560,2013/12,75454780,25.18,79.88,-0.77,5675965,1.3,0.89,72997377,30
제일파마홀딩스(주),002620,2013/12,396097415,66.71,59.99,5.89,12915737,1.15,0.78,451968239,6.94
조광페인트(주),004910,2013/12,206095061,69.9,58.86,6.23,9747178,0.92,0.45,180594468,32.81
조광피혁(주),004700,2013/12,188031483,24.33,80.43,-5.45,11042407,1.84,0.85,185292196,0
조선내화(주),000480,2013/12,650424274,37.44,72.76,-1.35,58741722,0.81,0.53,491739130,65
조선선재(주),120030,2013/12,60264361,24.6,80.25,-1.61,14941590,1.44,0.81,72233523,0
조일알미늄(주),018470,2013/12,258754256,49.85,66.73,-9.15,11570903,0.57,0.37,326176058,3
중소기업은행,024110,2013/12,203680796000,1334.94,6.97,-10.08,-6726648000,0.63,0.5,13325440000,6.33
지에스건설(주),006360,2013/12,10838835178,262.85,27.56,-7.84,-1069692514,1.05,0.45,7861809394,0
지엠비코리아(주),013870,2013/12,352695419,93.29,51.74,5.58,44577626,1.06,0.52,447993663,34
진양산업(주),003780,2013/12,36683279,17.66,84.99,-6.93,2204901,1.06,0.85,26269746,20
진양폴리우레탄(주),010640,2013/12,23509502,42.87,69.99,-0.49,1585198,1.42,1,21586876,20
진양화학(주),051630,2013/12,44339143,62.29,61.62,9.15,4732798,1.1,0.78,70268217,30
진원생명과학(주),011000,2013/12,40274577,24.09,80.59,13.76,-1503700,3.93,1.9,15834737,0
진흥기업(주),002780,2013/12,487789292,1287.85,7.21,2.66,4951536,18.8,2.56,479223825,0
참엔지니어링(주),009310,2013/12,176265767,94,51.55,77.02,7505493,1.32,0.73,90037123,0
컨버즈(주),109070,2013/12,74487642,1240.36,7.46,-37.99,-1487360,18.27,11.42,56437351,0
케이비아이동국실업(주),001620,2013/12,281543922,134.21,42.7,-1.63,6584044,0.99,0.51,257558805,0
케이씨그린홀딩스(주),009440,2013/12,141919087,27.68,78.32,70.11,5709633,2.52,0.51,22966151,19.72
케이씨코트렐(주),119650,2013/12,162641795,128.39,43.79,-12.63,-18036314,2.1,1.22,290177500,20
케이알모터스(주),000040,2013/12,116931646,104.02,49.02,0.44,886328,1.26,0.87,97370568,0
케이지모빌리티(주),003620,2013/12,2123812801,138.62,41.91,21.35,275127957,1.54,0.85,3475185983,0
케이지케미칼(주),001390,2013/12,286621673,81.4,55.13,-30.12,10847665,1.45,0.8,201160693,18.13
케이피엑스케미칼(주),025000,2013/12,436449575,31.9,75.82,1.06,16450572,1.21,0.68,664131604,20
케이피엑스홀딩스(주),092230,2013/12,385255764,0.45,99.55,44.67,15516908,0.59,0.43,18153288,29.01
코리안리재보험(주),003690,2013/03,7339408795,421.15,19.19,11.88,124336832,1.21,0.78,7565999570,47.67
코스맥스비티아이(주),044820,2013/12,185999526,134.94,42.56,20.91,19566714,10.75,7.18,260700562,65.4
코스모신소재(주),005070,2013/12,274132680,174.95,36.37,18.72,-14222660,1.16,0.57,153281703,0
코스모화학(주),005420,2013/12,513672334,128.92,43.68,-9.76,23420276,0.71,0.38,162610083,0
코오롱글로벌(주),003070,2013/12,2269049095,483.08,17.15,-16.31,-29498521,1.38,0.83,3063287343,0
코오롱인더스트리(주),120110,2013/12,3589875531,131.04,43.28,-3.41,219885794,1.25,0.86,3963412882,11.84
코오롱플라스틱(주),138490,2013/12,220176093,147.04,40.48,-3.22,-5745051,1.93,1.28,222784416,0
코웨이(주),021240,2013/12,1641057456,69.65,58.95,7.02,517612817,6.51,4.16,1933731418,304
키움증권(주),039490,2013/03,3676323061,334.79,23,-9.77,44667059,2.07,1.41,453832650,9
태경산업(주),015890,2013/12,204424534,29.61,77.15,6.71,6044512,1.02,0.63,156245955,30
태경케미컬(주),006890,2013/12,98639441,14.39,87.42,-6.23,8527389,0.83,0.56,50127102,30
태광산업(주),003240,2013/12,2780789695,29.62,77.15,-10.33,63405695,0.7,0.47,2519640790,26.46
태림포장(주),011280,2013/12,568149736,56.12,64.05,-6.25,24645556,0.73,0.37,366896836,5
태양금속공업(주),004100,2013/12,321001676,219.12,31.34,2.6,30735814,0.46,0.26,352438553,3
태원물산(주),001420,2013/12,42416670,37.19,72.89,-14.64,1775166,0.66,0.51,38052491,16.24
태평양물산(주),007980,2013/12,492824181,170.18,37.01,30.68,-25063866,7.29,0.46,653954466,6.71
텔코웨어(주),078000,2013/12,126957948,32.23,75.63,5.63,32731577,1.57,0.99,65775731,72.76
티와이엠(주),002900,2013/12,353677520,115.41,46.42,0.78,7591045,0.57,0.33,361654665,3
티케이지휴켐스(주),069260,2013/12,730769759,57.15,63.63,10.12,89815045,2.56,1.67,778228813,72.25
파미셀(주),005690,2013/12,97663863,20.42,83.04,127.22,-3315831,6.34,3.77,24734227,0
팜젠사이언스(주),004720,2013/12,39373709,62.45,61.56,29.11,-4167161,3.96,1.3,38971053,0
팬오션(주),028670,2013/12,4639640000,2419.86,3.97,-50.64,214050000,8.75,0.99,2428186000,0
퍼스텍(주),010820,2013/12,139660201,110.77,47.45,18.54,-1325485,2.26,1.31,103177413,4.98
페이퍼코리아(주),001020,2013/12,422837836,262.58,27.58,-1.21,-8638411,1.22,0.61,230731110,0
평화산업(주),090080,2013/12,67839223,269.01,27.1,4.77,7274503,2.45,1.29,134635731,1.87
평화홀딩스(주),010770,2013/12,212127018,81.91,54.97,-3.2,2099036,0.41,0.32,11579982,18.93
포스코스틸리온(주),058430,2013/12,449660945,165.19,37.71,-3.79,-309491,0.6,0.48,821182872,0
포스코홀딩스(주),005490,2013/12,54242277654,28.2,78,-14.36,4763525974,0.79,0.6,30543544661,99.23
하이트진로(주),000080,2013/12,3398638439,141.44,41.42,-2.73,252204744,2.23,1.33,1628737709,20.41
하이트진로홀딩스(주),000140,2013/12,1768073953,90.62,52.46,-4.85,14457423,0.49,0.28,52206285,6.47
한국가스공사(주),036460,2013/12,42271827597,397.56,20.1,8.48,937559165,0.8,0.46,37442516727,0
한국공항(주),005430,2013/12,371858216,52.58,65.54,-1.06,16628075,0.39,0.25,421743029,9.66
한국내화(주),010040,2013/12,197446456,104.22,48.97,5.87,11681768,1.03,0.75,267096490,9.3
한국단자공업(주),025540,2013/12,535594845,30.19,76.81,13.12,69273283,1.18,0.69,496822183,50
한국무브넥스(주),010100,2013/12,471732982,146.55,40.56,13.71,51093476,0.53,0.38,735293464,5
한국석유공업(주),004090,2013/12,175346545,71.28,58.38,13.31,4383394,0.35,0.2,218612339,20
한국수출포장공업(주),002200,2013/12,277868796,27.59,78.38,-9.34,16880239,0.53,0.32,234309970,10
한국쉘석유(주),002960,2013/12,122825707,36.42,73.3,-11.39,37737113,10.57,4.86,246758057,334.29
한국앤컴퍼니(주),000240,2013/12,2353168061,3.6,96.52,290.31,17581383,0.72,0.42,153514281,59.15
한국유나이티드제약(주),033270,2013/12,192185644,36.89,73.05,1.53,19380257,1.96,0.98,136884560,9.81
한국전력공사(주),015760,2013/12,98249927000,135.84,42.4,8.83,3473181000,0.55,0.38,53692406000,1.75
한국전력기술(주),052690,2013/12,760503659,99.06,50.24,-3.83,39265850,11.38,6.31,755483851,202.48
한국주강(주),025890,2013/12,78185339,7.38,93.13,-25.08,-5377967,0.69,0.53,35097159,0
한국주철관공업(주),000970,2013/03,274763375,26.8,78.87,-0.63,20614343,0.48,0.33,149021969,31.37
한국지역난방공사,071320,2013/12,4646822799,185.43,35.04,2.22,457863993,0.8,0.54,2657793605,59.8
한국철강(주),104700,2013/12,907187123,32.1,75.7,-16.81,52477429,0.41,0.31,821095617,17.99
한국콜마(주),161890,2013/03,223790131,,,,13149755,,,174038123,
한국콜마홀딩스(주),024720,2013/03,174475941,13.55,88.07,-98.56,9237276,2.85,0.96,4344322,12.92
한국타이어앤테크놀로지(주),161390,2013/12,4656057937,51.9,65.83,0,676525560,2.75,1.77,3912520075,79.99
한국투자금융지주(주),071050,2013/03,3561367955,38.04,72.44,-39.55,149308237,1.16,0.76,205386244,11.49
한국항공우주산업(주),047810,2013/12,1976019149,105.47,48.67,31.39,200532370,4.24,3.01,2016309231,4
한국화장품(주),123690,2013/12,98032891,310.28,24.37,-9.37,4606583,2.02,1.06,35769690,0
한미반도체(주),042700,2013/12,232877174,26.81,78.86,-20.71,11794396,1.97,1.02,113199223,92.59
한미사이언스(주),008930,2013/12,441693591,10.42,90.57,25.41,4004351,2.3,0.92,22544205,0
한미약품(주),128940,2013/12,719183351,109.47,47.74,3.49,56051331,5.64,3.39,562757345,0
