,업종명,종목명,2016_E,2016_S,2016_G,2017_E,2017_S,2017_G,Diff_E,Diff_S,Diff_G,2016_종가,2017_종가,등락률,연도
17,건설업,삼호개발,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,3250,4250,0.3076923076923077,"16,17년"
18,건설업,성지건설,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1875,775,-0.5866666666666667,"16,17년"
19,건설업,신세계건설,3.0,4.0,4.0,4.0,2.5,2.5,1.0,-1.5,-1.5,40200,28150,-0.2997512437810945,"16,17년"
20,건설업,신한,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,4945,5220,0.0556117290192113,"16,17년"
21,건설업,에쓰씨엔지니어링,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,3305,3745,0.1331316187594553,"16,17년"
22,건설업,일성건설,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,9100,1065,-0.8829670329670329,"16,17년"
23,건설업,진흥기업,3.0,2.5,4.0,3.0,4.0,4.0,0.0,1.5,0.0,1755,1990,0.1339031339031339,"16,17년"
24,건설업,코오롱글로벌,4.0,4.0,2.5,4.0,2.5,2.5,0.0,-1.5,0.0,13350,9800,-0.2659176029962546,"16,17년"
25,건설업,태영건설,4.0,4.0,2.5,4.0,2.5,2.5,0.0,-1.5,0.0,4875,8580,0.76,"16,17년"
26,건설업,한라,4.0,4.0,2.5,3.0,2.5,2.5,-1.0,-1.5,0.0,4600,4130,-0.1021739130434782,"16,17년"
27,건설업,한신공영,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,17800,16050,-0.098314606741573,"16,17년"
28,건설업,한전KPS,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,54900,41300,-0.2477231329690346,"16,17년"
29,건설업,한진중공업,2.0,2.5,4.0,2.0,2.5,4.0,0.0,0.0,0.0,3900,3820,-0.0205128205128205,"16,17년"
30,건설업,현대건설,3.0,4.0,5.0,1.0,4.0,4.0,-2.0,0.0,-1.0,41450,37850,-0.0868516284680337,"16,17년"
31,건설업,화성산업,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,12600,15150,0.2023809523809523,"16,17년"
32,금융 및 보험업,BNK금융지주,6.0,4.0,2.5,3.0,5.0,4.0,-3.0,1.0,1.5,9290,9940,0.0699677072120559,"16,17년"
33,금융 및 보험업,DGB금융지주,6.0,6.0,5.0,5.0,5.0,5.0,-1.0,-1.0,0.0,9600,10450,0.0885416666666666,"16,17년"
34,금융 및 보험업,JB금융지주,6.0,2.5,2.5,5.0,2.5,2.5,-1.0,0.0,0.0,5940,5890,-0.0084175084175084,"16,17년"
35,금융 및 보험업,KB금융,6.0,6.0,5.0,5.0,5.0,5.0,-1.0,-1.0,0.0,42300,58400,0.3806146572104019,"16,17년"
36,금융 및 보험업,KTB투자증권,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,2870,3460,0.205574912891986,"16,17년"
37,금융 및 보험업,NH투자증권,6.0,4.0,2.5,5.0,2.5,2.5,-1.0,-1.5,0.0,10100,14050,0.3910891089108911,"16,17년"
38,금융 및 보험업,SK증권,5.0,4.0,2.5,5.0,4.0,2.5,0.0,0.0,0.0,1040,1245,0.1971153846153846,"16,17년"
39,금융 및 보험업,골든브릿지증권,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,953,1380,0.4480587618048268,"16,17년"
40,금융 및 보험업,광주은행,6.0,2.5,2.5,5.0,2.5,2.5,-1.0,0.0,0.0,10100,11800,0.1683168316831683,"16,17년"
41,금융 및 보험업,교보증권,6.0,4.0,2.5,5.0,4.0,2.5,-1.0,0.0,0.0,9300,9100,-0.021505376344086,"16,17년"
42,금융 및 보험업,기업은행,4.0,4.0,2.5,5.0,2.5,2.5,1.0,-1.5,0.0,13200,15350,0.1628787878787878,"16,17년"
43,금융 및 보험업,대신증권,5.0,2.5,2.5,5.0,2.5,2.5,0.0,0.0,0.0,10550,13500,0.2796208530805687,"16,17년"
44,금융 및 보험업,동양생명,6.0,2.5,2.5,4.0,2.5,2.5,-2.0,0.0,0.0,12000,8860,-0.2616666666666666,"16,17년"
45,금융 및 보험업,롯데손해보험,6.0,5.0,2.5,5.0,5.0,2.5,-1.0,0.0,0.0,2720,3305,0.2150735294117647,"16,17년"
46,금융 및 보험업,메리츠금융지주,5.0,2.5,2.5,5.0,2.5,2.5,0.0,0.0,0.0,11250,16300,0.4488888888888889,"16,17년"
47,금융 및 보험업,메리츠종금증권,6.0,2.5,2.5,5.0,4.0,2.5,-1.0,1.5,0.0,3405,4455,0.3083700440528634,"16,17년"
48,금융 및 보험업,메리츠화재,6.0,4.0,2.5,5.0,2.5,2.5,-1.0,-1.5,0.0,15950,25700,0.6112852664576802,"16,17년"
49,금융 및 보험업,미래에셋대우,6.0,4.0,2.5,5.0,2.5,2.5,-1.0,-1.5,0.0,7750,10150,0.3096774193548387,"16,17년"
50,금융 및 보험업,미래에셋생명,5.0,4.0,2.5,5.0,4.0,2.5,0.0,0.0,0.0,4680,5860,0.2521367521367521,"16,17년"
51,금융 및 보험업,부국증권,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,20000,27500,0.375,"16,17년"
52,금융 및 보험업,삼성생명,6.0,4.0,5.0,5.0,5.0,5.0,-1.0,1.0,0.0,110500,135000,0.2217194570135746,"16,17년"
53,금융 및 보험업,삼성증권,6.0,4.0,2.5,5.0,4.0,2.5,-1.0,0.0,0.0,34550,35600,0.0303907380607814,"16,17년"
54,금융 및 보험업,삼성카드,6.0,4.0,2.5,5.0,2.5,2.5,-1.0,-1.5,0.0,48200,36650,-0.2396265560165975,"16,17년"
55,금융 및 보험업,신영증권,5.0,2.5,2.5,5.0,2.5,2.5,0.0,0.0,0.0,49700,59400,0.1951710261569416,"16,17년"
56,금융 및 보험업,신한지주,6.0,6.0,6.0,,5.0,6.0,,-1.0,0.0,43850,50200,0.1448118586088939,"16,17년"
57,금융 및 보험업,아주캐피탈,5.0,2.5,2.5,5.0,2.5,2.5,0.0,0.0,0.0,6870,7410,0.0786026200873362,"16,17년"
58,금융 및 보험업,우리은행,6.0,2.5,2.5,5.0,2.5,2.5,-1.0,0.0,0.0,12500,16400,0.312,"16,17년"
59,금융 및 보험업,우리종금,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,686,557,-0.1880466472303207,"16,17년"
60,금융 및 보험업,유안타증권,5.0,2.5,2.5,5.0,2.5,2.5,0.0,0.0,0.0,3140,3375,0.0748407643312101,"16,17년"
61,금융 및 보험업,유화증권,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,15700,17650,0.1242038216560509,"16,17년"
62,금융 및 보험업,제주은행,6.0,4.0,2.5,5.0,4.0,2.5,-1.0,0.0,0.0,7770,6840,-0.1196911196911196,"16,17년"
63,금융 및 보험업,코리안리,6.0,2.5,2.5,5.0,2.5,2.5,-1.0,0.0,0.0,11800,11200,-0.0508474576271186,"16,17년"
64,금융 및 보험업,키움증권,5.0,4.0,2.5,5.0,2.5,2.5,0.0,-1.5,0.0,66500,71700,0.0781954887218045,"16,17년"
65,금융 및 보험업,하나금융지주,6.0,5.0,2.5,5.0,5.0,4.0,-1.0,0.0,1.5,32800,47950,0.461890243902439,"16,17년"
66,금융 및 보험업,한국금융지주,6.0,2.5,2.5,5.0,2.5,2.5,-1.0,0.0,0.0,41100,63300,0.5401459854014599,"16,17년"
67,금융 및 보험업,한양증권,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,7440,8100,0.0887096774193548,"16,17년"
68,금융 및 보험업,한화생명,4.0,4.0,2.5,4.0,5.0,2.5,0.0,1.0,0.0,6250,7920,0.2672,"16,17년"
69,금융 및 보험업,한화손해보험,5.0,2.5,2.5,5.0,2.5,2.5,0.0,0.0,0.0,7590,8160,0.075098814229249,"16,17년"
70,금융 및 보험업,한화투자증권,5.0,4.0,2.5,5.0,4.0,2.5,0.0,0.0,0.0,2240,2890,0.2901785714285714,"16,17년"
71,금융 및 보험업,현대해상,6.0,4.0,2.5,5.0,5.0,4.0,-1.0,1.0,1.5,35350,45350,0.2828854314002829,"16,17년"
72,금융 및 보험업,흥국화재,6.0,2.5,2.5,5.0,2.5,2.5,-1.0,0.0,0.0,3455,6180,0.788712011577424,"16,17년"
73,서비스업,AJ네트웍스,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,31250,7330,-0.76544,"16,17년"
74,서비스업,AJ렌터카,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,9880,12950,0.3107287449392713,"16,17년"
75,서비스업,AK홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,61600,67300,0.0925324675324675,"16,17년"
76,서비스업,CJ,4.0,5.0,4.0,5.0,5.0,2.5,1.0,0.0,-1.5,174500,186500,0.0687679083094555,"16,17년"
77,서비스업,CJ CGV,2.0,4.0,2.5,4.0,4.0,2.5,2.0,0.0,0.0,67800,69600,0.0265486725663716,"16,17년"
78,서비스업,CS홀딩스,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,87000,81000,-0.0689655172413793,"16,17년"
79,서비스업,DRB동일,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,12800,8480,-0.3375,"16,17년"
80,서비스업,GKL,3.0,4.0,2.5,4.0,2.5,2.5,1.0,-1.5,0.0,21700,28000,0.2903225806451613,"16,17년"
81,서비스업,GS,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,51100,66200,0.2954990215264187,"16,17년"
82,서비스업,JW홀딩스,2.0,4.0,2.5,4.0,2.5,2.5,2.0,-1.5,0.0,9970,8050,-0.1925777331995987,"16,17년"
83,서비스업,KC그린홀딩스,3.0,5.0,2.5,3.0,2.5,2.5,0.0,-2.5,0.0,8650,5240,-0.3942196531791908,"16,17년"
84,서비스업,KISCO홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,61500,79900,0.2991869918699187,"16,17년"
85,서비스업,KPX홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,63700,71700,0.1255886970172684,"16,17년"
86,서비스업,KTcs,4.0,4.0,2.5,4.0,4.0,2.5,0.0,0.0,0.0,2460,2405,-0.0223577235772357,"16,17년"
87,서비스업,LG,5.0,4.0,2.5,4.0,4.0,2.5,-1.0,0.0,0.0,61300,86000,0.4029363784665579,"16,17년"
88,서비스업,LS,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,54900,79000,0.4389799635701275,"16,17년"
89,서비스업,NAVER,3.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,0.0,857000,894000,0.043173862310385,"16,17년"
90,서비스업,NHN엔터테인먼트,2.0,2.5,2.5,4.0,2.5,2.5,2.0,0.0,0.0,50200,68600,0.3665338645418327,"16,17년"
91,서비스업,NICE,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,16850,15900,-0.0563798219584569,"16,17년"
92,서비스업,S&T홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,15000,16550,0.1033333333333333,"16,17년"
93,서비스업,SBS,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,24250,25200,0.0391752577319587,"16,17년"
94,서비스업,SBS미디어홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,2855,3035,0.063047285464098,"16,17년"
95,서비스업,SK,5.0,6.0,5.0,6.0,6.0,5.0,1.0,0.0,0.0,223500,289500,0.2953020134228188,"16,17년"
96,서비스업,SK이노베이션,6.0,4.0,5.0,5.0,5.0,2.5,-1.0,1.0,-2.5,151500,205000,0.3531353135313531,"16,17년"
97,서비스업,YG PLUS,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,2415,2280,-0.0559006211180124,"16,17년"
98,서비스업,강원랜드,4.0,5.0,5.0,3.0,5.0,5.0,-1.0,0.0,0.0,37950,34300,-0.0961791831357048,"16,17년"
99,서비스업,갤럭시아에스엠,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1955,3480,0.7800511508951407,"16,17년"
100,서비스업,넥센,3.0,2.5,4.0,3.0,2.5,4.0,0.0,0.0,0.0,7990,8150,0.0200250312891113,"16,17년"
101,서비스업,노루홀딩스,1.0,2.5,2.5,1.0,2.5,2.5,0.0,0.0,0.0,16700,18000,0.0778443113772455,"16,17년"
102,서비스업,녹십자홀딩스,3.0,4.0,2.5,3.0,2.5,2.5,0.0,-1.5,0.0,22200,37850,0.704954954954955,"16,17년"
103,서비스업,농심홀딩스,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,101000,114500,0.1336633663366336,"16,17년"
104,서비스업,다우기술,3.0,2.5,2.5,3.0,4.0,2.5,0.0,1.5,0.0,20700,18350,-0.1135265700483091,"16,17년"
105,서비스업,다우인큐브,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,2915,2935,0.006861063464837,"16,17년"
106,서비스업,대교,5.0,4.0,2.5,5.0,2.5,2.5,0.0,-1.5,0.0,8340,8210,-0.0155875299760191,"16,17년"
107,서비스업,대상홀딩스,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,10450,9860,-0.0564593301435406,"16,17년"
108,서비스업,대성홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,9230,8460,-0.0834236186348862,"16,17년"
109,서비스업,대웅,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,44000,15550,-0.6465909090909091,"16,17년"
110,서비스업,더존비즈온,3.0,2.5,2.5,3.0,4.0,2.5,0.0,1.5,0.0,22350,32000,0.4317673378076063,"16,17년"
111,서비스업,도화엔지니어링,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,4690,5050,0.0767590618336887,"16,17년"
112,서비스업,동성코퍼레이션,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,6460,5720,-0.1145510835913312,"16,17년"
113,서비스업,동아쏘시오홀딩스,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,145000,122000,-0.1586206896551724,"16,17년"
114,서비스업,동양네트웍스,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,1325,1600,0.2075471698113207,"16,17년"
115,서비스업,두산,5.0,5.0,5.0,5.0,6.0,5.0,0.0,1.0,0.0,102500,134000,0.3073170731707317,"16,17년"
116,서비스업,디와이,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,6270,7630,0.2169059011164274,"16,17년"
117,서비스업,롯데관광개발,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,8720,13550,0.5538990825688074,"16,17년"
118,서비스업,미래아이앤지,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1400,491,-0.6492857142857142,"16,17년"
119,서비스업,비상교육,2.0,2.5,2.5,3.0,4.0,2.5,1.0,1.5,0.0,15050,11800,-0.2159468438538206,"16,17년"
120,서비스업,삼성에스디에스,4.0,4.0,2.5,4.0,4.0,4.0,0.0,0.0,1.5,154500,207000,0.3398058252427184,"16,17년"
121,서비스업,삼성엔지니어링,4.0,4.0,5.0,4.0,6.0,5.0,0.0,2.0,0.0,9470,12200,0.2882787750791974,"16,17년"
122,서비스업,삼성출판사,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,11500,9540,-0.1704347826086956,"16,17년"
123,서비스업,삼양홀딩스,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,125000,90400,-0.2768,"16,17년"
124,서비스업,서연,2.0,2.5,2.5,1.0,2.5,2.5,-1.0,0.0,0.0,11100,8020,-0.2774774774774775,"16,17년"
125,서비스업,성창기업지주,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,3050,2745,-0.1,"16,17년"
126,서비스업,세기상사,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,63500,72800,0.1464566929133858,"16,17년"
127,서비스업,세아홀딩스,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,120000,157500,0.3125,"16,17년"
128,서비스업,신세계푸드,2.0,4.0,2.5,3.0,5.0,4.0,1.0,1.0,1.5,144500,134500,-0.0692041522491349,"16,17년"
129,서비스업,신송홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,6550,5600,-0.1450381679389313,"16,17년"
130,서비스업,아세아,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,100500,115000,0.1442786069651741,"16,17년"
131,서비스업,에스원,3.0,4.0,2.5,2.0,2.5,2.5,-1.0,-1.5,0.0,92500,91600,-0.0097297297297297,"16,17년"
132,서비스업,엔씨소프트,4.0,2.5,2.5,3.0,2.5,2.5,-1.0,0.0,0.0,264500,426500,0.6124763705103969,"16,17년"
133,서비스업,영원무역홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,57600,56000,-0.0277777777777777,"16,17년"
134,서비스업,웅진,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,2680,2315,-0.1361940298507462,"16,17년"
135,서비스업,웅진씽크빅,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,9530,6920,-0.2738719832109129,"16,17년"
136,서비스업,유수홀딩스,3.0,2.5,2.5,4.0,4.0,2.5,1.0,1.5,0.0,6260,6490,0.0367412140575079,"16,17년"
137,서비스업,유엔젤,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,5450,4020,-0.2623853211009174,"16,17년"
138,서비스업,이스타코,2.0,2.5,2.5,1.0,2.5,2.5,-1.0,0.0,0.0,1675,706,-0.5785074626865672,"16,17년"
139,서비스업,이월드,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1900,1830,-0.0368421052631578,"16,17년"
140,서비스업,일진홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,5850,5190,-0.1128205128205128,"16,17년"
141,서비스업,제일기획,3.0,2.5,4.0,3.0,2.5,2.5,0.0,0.0,-1.5,16950,20800,0.2271386430678466,"16,17년"
142,서비스업,종근당홀딩스,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,66400,68800,0.036144578313253,"16,17년"
143,서비스업,지투알,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,7880,11150,0.4149746192893401,"16,17년"
144,서비스업,진양홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,3475,3110,-0.1050359712230215,"16,17년"
145,서비스업,케이티스,4.0,4.0,2.5,4.0,2.5,2.5,0.0,-1.5,0.0,3600,3060,-0.15,"16,17년"
146,서비스업,코스맥스비티아이,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,40300,37050,-0.0806451612903225,"16,17년"
147,서비스업,코오롱,2.0,2.5,2.5,3.0,4.0,2.5,1.0,1.5,0.0,50900,76900,0.5108055009823183,"16,17년"
148,서비스업,코웨이,3.0,6.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,89600,97300,0.0859375,"16,17년"
149,서비스업,콤텍시스템,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,1475,1555,0.0542372881355932,"16,17년"
150,서비스업,텔코웨어,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,12100,12200,0.0082644628099173,"16,17년"
151,서비스업,평화홀딩스,3.0,4.0,2.5,4.0,2.5,2.5,1.0,-1.5,0.0,3920,3440,-0.1224489795918367,"16,17년"
152,서비스업,풀무원,5.0,6.0,5.0,6.0,5.0,5.0,1.0,-1.0,0.0,118500,118500,0.0,"16,17년"
153,서비스업,풍산홀딩스,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,46700,54300,0.1627408993576017,"16,17년"
154,서비스업,하나투어,2.0,2.5,2.5,4.0,2.5,2.5,2.0,0.0,0.0,64500,99800,0.5472868217054263,"16,17년"
155,서비스업,하이트진로홀딩스,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,11950,10850,-0.0920502092050209,"16,17년"
156,서비스업,한국전자홀딩스,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,942,873,-0.0732484076433121,"16,17년"
157,서비스업,한국종합기술,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,5920,6230,0.0523648648648648,"16,17년"
158,서비스업,한국콜마홀딩스,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,29300,45100,0.5392491467576792,"16,17년"
159,서비스업,한국타이어월드와이드,5.0,6.0,4.0,4.0,5.0,2.5,-1.0,-1.0,-1.5,21650,20100,-0.0715935334872979,"16,17년"
160,서비스업,한라홀딩스,4.0,2.5,2.5,3.0,2.5,2.5,-1.0,0.0,0.0,67900,67700,-0.0029455081001472,"16,17년"
161,서비스업,한미글로벌,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,8990,9590,0.0667408231368186,"16,17년"
162,서비스업,한미사이언스,2.0,2.5,2.5,1.0,2.5,2.5,-1.0,0.0,0.0,76100,91800,0.2063074901445466,"16,17년"
163,서비스업,한세예스24홀딩스,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,10500,10100,-0.0380952380952381,"16,17년"
164,서비스업,한솔홀딩스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,6430,6190,-0.0373250388802488,"16,17년"
165,서비스업,한전기술,3.0,4.0,4.0,3.0,4.0,5.0,0.0,0.0,1.0,25100,17900,-0.2868525896414343,"16,17년"
166,서비스업,한전산업,2.0,4.0,2.5,3.0,4.0,2.5,1.0,0.0,0.0,4880,4220,-0.1352459016393442,"16,17년"
167,서비스업,한진중공업홀딩스,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,5200,4745,-0.0875,"16,17년"
168,서비스업,한진칼,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,16900,21600,0.2781065088757396,"16,17년"
169,서비스업,현대에이치씨엔,4.0,2.5,2.5,4.0,4.0,2.5,0.0,1.5,0.0,3700,3650,-0.0135135135135135,"16,17년"
170,에너지업,대성에너지,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,6440,6220,-0.0341614906832298,"16,17년"
171,에너지업,삼천리,4.0,4.0,4.0,3.0,4.0,4.0,-1.0,0.0,0.0,97600,102500,0.0502049180327868,"16,17년"
172,에너지업,예스코,4.0,4.0,2.5,5.0,4.0,2.5,1.0,0.0,0.0,37700,38000,0.0079575596816976,"16,17년"
173,에너지업,인천도시가스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,31300,30600,-0.0223642172523961,"16,17년"
174,에너지업,지역난방공사,5.0,4.0,4.0,4.0,5.0,5.0,-1.0,1.0,1.0,69000,71800,0.0405797101449275,"16,17년"
175,에너지업,한국가스공사,4.0,2.5,5.0,4.0,4.0,5.0,0.0,1.5,0.0,46350,40850,-0.1186623516720604,"16,17년"
176,운수 및 창고업,CJ대한통운,4.0,5.0,5.0,4.0,4.0,5.0,0.0,-1.0,0.0,201000,157000,-0.2189054726368159,"16,17년"
177,운수 및 창고업,E1,4.0,4.0,2.5,4.0,4.0,2.5,0.0,0.0,0.0,60800,57500,-0.0542763157894736,"16,17년"
178,운수 및 창고업,GS글로벌,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,2675,3120,0.1663551401869158,"16,17년"
179,운수 및 창고업,GS리테일,3.0,2.5,2.5,4.0,4.0,2.5,1.0,1.5,0.0,48800,33400,-0.3155737704918033,"16,17년"
180,운수 및 창고업,KSS해운,3.0,5.0,2.5,4.0,2.5,4.0,1.0,-2.5,1.5,8060,9730,0.2071960297766749,"16,17년"
181,운수 및 창고업,LG상사,4.0,5.0,4.0,3.0,5.0,4.0,-1.0,0.0,0.0,27850,29050,0.0430879712746858,"16,17년"
182,운수 및 창고업,LS네트웍스,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,3130,2935,-0.0623003194888178,"16,17년"
183,운수 및 창고업,SG세계물산,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1220,990,-0.1885245901639344,"16,17년"
184,운수 및 창고업,SK가스,4.0,4.0,2.5,4.0,4.0,2.5,0.0,0.0,0.0,96100,93600,-0.0260145681581685,"16,17년"
185,운수 및 창고업,SK네트웍스,5.0,4.0,2.5,4.0,4.0,2.5,-1.0,0.0,0.0,6520,6650,0.0199386503067484,"16,17년"
186,운수 및 창고업,STX,2.0,4.0,2.5,3.0,4.0,2.5,1.0,0.0,0.0,3380,2385,-0.2943786982248521,"16,17년"
187,운수 및 창고업,광주신세계,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,251000,239500,-0.045816733067729,"16,17년"
188,운수 및 창고업,국동,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,10600,3600,-0.660377358490566,"16,17년"
